actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
553,PT07M47.00S,2020-08-09T22:59:22.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612753,95,95,2020-08-09T23:05:51Z,5337500,,,0,,N. Vucevic REBOUND (Off:2 Def:7),[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,,,552.0,9.0,7.0,2.0,,,,,,,,,,,,,,
543,PT07M39.00S,2020-08-09T22:59:27.0Z,4,REGULAR,turnover,badpass,[],1628365,,,1610612753,95,95,2020-08-09T22:59:33Z,5340000,,,0,,M. Fultz TURNOVER badpass (3 TOV) Stolen,"[1628365, 1629057]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,3.0,Williams III,1629057.0
544,PT07M39.00S,2020-08-09T22:59:27.0Z,4,REGULAR,steal,,[],1629057,,,1610612738,95,95,2020-08-09T22:59:28Z,5350000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M35.00S,2020-08-09T22:59:31.5Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202954,94.30026281208936,49.57873774509804,1610612738,97,95,2020-08-09T22:59:41Z,5360000,-2.0,1.0,1,right,B. Wanamaker dunk (10 PTS) (R. Williams III 1 AST),"[202954, 1629057]",1610612738.0,BOS,running,,,Wanamaker,B. Wanamaker,,,,,0.69,Made,,,,,10.0,R. Williams III,1629057.0,1.0,,,,,,,,,,
547,PT07M17.00S,2020-08-09T22:59:49.1Z,4,REGULAR,3pt,jumpshot,[],1628411,6.652431011826544,95.65716911764706,1610612753,97,98,2020-08-09T22:59:56Z,5380000,-228.0,10.0,1,left,W. Iwundu 23' 3PT  (7 PTS) (M. Fultz 8 AST),"[1628411, 1628365]",1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,22.88,Made,,,,,7.0,M. Fultz,1628365.0,8.0,,,,,,,,,,
549,PT07M07.00S,2020-08-09T23:00:02.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,97,98,2020-08-09T23:00:02Z,5400000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M07.00S,2020-08-09T23:02:32.5Z,4,REGULAR,substitution,out,[],202954,,,1610612738,97,98,2020-08-09T23:02:55Z,5410000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M07.00S,2020-08-09T23:02:32.5Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,97,98,2020-08-09T23:02:55Z,5420000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M07.00S,2020-08-09T23:02:32.5Z,4,REGULAR,substitution,out,[],1628365,,,1610612738,97,98,2020-08-09T23:02:55Z,5430000,,,0,,substitution out Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M07.00S,2020-08-09T23:02:32.5Z,4,REGULAR,substitution,in,[],1628464,,,1610612738,97,98,2020-08-09T23:02:55Z,5440000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M07.00S,2020-08-09T23:02:32.5Z,4,REGULAR,substitution,in,[],202689,,,1610612738,97,98,2020-08-09T23:02:55Z,5450000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M07.00S,2020-08-09T23:02:32.5Z,4,REGULAR,substitution,in,[],201571,,,1610612738,97,98,2020-08-09T23:02:55Z,5460000,,,0,,substitution in Augustin,[201571],1610612753.0,ORL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M03.00S,2020-08-09T23:03:28.7Z,4,REGULAR,foul,personal,[],1628411,,,1610612738,97,98,2020-08-09T23:03:37Z,5470000,,,0,,W. Iwundu FOUL personal (5 PF),"[1628411, 1627759]",1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,2529.0,5.0,0.0,Brown,1627759.0,,,
562,PT06M56.00S,2020-08-09T23:03:54.7Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,92.9862023653088,42.470894607843135,1610612738,99,98,2020-08-09T23:04:07Z,5490000,-38.0,13.0,1,right,J. Brown jumpshot (16 PTS) (D. Theis 2 AST),"[1627759, 1628464]",1610612738.0,BOS,pullupbank,,,Brown,J. Brown,,,,,4.21,Made,,,,,16.0,D. Theis,1628464.0,2.0,,,,,,,,,,
564,PT06M43.00S,2020-08-09T23:04:07.8Z,4,REGULAR,turnover,badpass,[],1628411,,,1610612753,99,98,2020-08-09T23:04:13Z,5510000,,,0,,W. Iwundu TURNOVER badpass (1 TOV) Stolen,"[1628411, 1628400]",1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,,,1.0,Ojeleye,1628400.0
565,PT06M43.00S,2020-08-09T23:04:07.8Z,4,REGULAR,steal,,[],1628400,,,1610612738,99,98,2020-08-09T23:04:09Z,5520000,,,0,,S. Ojeleye STEAL (1 STL),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M30.00S,2020-08-09T23:04:21.1Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1627759,88.38699080157687,55.70618872549019,1610612738,101,98,2020-08-09T23:04:27Z,5530000,29.0,57.0,1,right,J. Brown 7' jumpshot (18 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,6.84,Made,,,,,18.0,,,,,,,,,,,,,
567,PT06M11.00S,2020-08-09T23:04:41.6Z,4,REGULAR,foul,personal,['2freethrow'],202689,,,1610612753,101,98,2020-08-09T23:04:56Z,5540000,,,0,,K. Walker FOUL personal (3 PF) (Iwundu 2freethrow),"[202689, 1628411]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,,,,,,2529.0,3.0,0.0,Iwundu,1628411.0,,,
569,PT06M11.00S,2020-08-09T23:05:02.7Z,4,REGULAR,freethrow,1of2,[],1628411,,,1610612753,101,99,2020-08-09T23:05:02Z,5560000,,,0,,W. Iwundu freethrow 1of2 (8 PTS),[1628411],1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
570,PT06M11.00S,2020-08-09T23:05:17.5Z,4,REGULAR,freethrow,2of2,[],1628411,,,1610612753,101,100,2020-08-09T23:05:17Z,5570000,,,0,,W. Iwundu freethrow 2of2 (9 PTS),[1628411],1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
571,PT05M51.00S,2020-08-09T23:05:40.2Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,84.31340341655716,64.03952205882352,1610612738,101,100,2020-08-09T23:05:46Z,5580000,70.0,95.0,1,right,MISS J. Brown 12' jumpshot,[1627759],1610612738.0,BOS,turnaroundfadeaway,,,Brown,J. Brown,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,
572,PT05M48.00S,2020-08-09T23:05:43.2Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,101,100,2020-08-09T23:05:46Z,5590000,,,0,,D. Theis REBOUND (Off:1 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,571.0,5.0,4.0,1.0,,,,,,,,,,,,,,
573,PT05M48.00S,2020-08-09T23:05:43.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628464,93.9060446780552,51.78462009803921,1610612738,101,100,2020-08-09T23:05:49Z,5600000,9.0,5.0,1,right,MISS D. Theis layup,[1628464],1610612738.0,BOS,putback,,,Theis,D. Theis,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,
574,PT05M46.00S,2020-08-09T23:05:45.9Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,101,100,2020-08-09T23:05:49Z,5610000,,,0,,T. Ross REBOUND (Off:0 Def:5),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,573.0,5.0,5.0,0.0,,,,,,,,,,,,,,
575,PT05M42.00S,2020-08-09T23:05:50.2Z,4,REGULAR,3pt,jumpshot,[],1629109,19.92444152431012,5.46109068627451,1610612753,101,103,2020-08-09T23:05:57Z,5620000,223.0,135.0,1,left,G. Clark 26' 3PT  (12 PTS) (D. Augustin 5 AST),"[1629109, 201571]",1610612753.0,ORL,,,,Clark,G. Clark,,,,,26.32,Made,,,,,12.0,D. Augustin,201571.0,5.0,,,,,,,,,,
577,PT05M21.00S,2020-08-09T23:06:09.9Z,4,REGULAR,2pt,jumpshot,[],1627759,94.43166885676742,89.77481617647058,1610612738,101,103,2020-08-09T23:06:14Z,5640000,199.0,0.0,1,right,MISS J. Brown 20' jumpshot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,19.9,Missed,,,,,,,,,,,,,,,,,,
578,PT05M20.00S,2020-08-09T23:06:10.9Z,4,REGULAR,rebound,defensive,[],1628411,,,1610612753,101,103,2020-08-09T23:06:14Z,5650000,,,0,,W. Iwundu REBOUND (Off:0 Def:1),[1628411],1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,577.0,1.0,1.0,0.0,,,,,,,,,,,,,,
579,PT05M14.00S,2020-08-09T23:06:16.7Z,4,REGULAR,3pt,jumpshot,['fastbreak'],201571,21.632720105124836,7.421875,1610612753,101,106,2020-08-09T23:06:23Z,5660000,213.0,151.0,1,left,D. Augustin 26' 3PT  (12 PTS) (W. Iwundu 1 AST),"[201571, 1628411]",1610612753.0,ORL,,,,Augustin,D. Augustin,,,,,26.41,Made,,,,,12.0,W. Iwundu,1628411.0,1.0,,,,,,,,,,
581,PT05M14.00S,2020-08-09T23:06:29.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,101,106,2020-08-09T23:06:29Z,5680000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M14.00S,2020-08-09T23:08:46.6Z,4,REGULAR,substitution,out,[],203935,,,1610612738,101,106,2020-08-09T23:09:05Z,5690000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M14.00S,2020-08-09T23:08:46.6Z,4,REGULAR,substitution,out,[],1628400,,,1610612738,101,106,2020-08-09T23:09:05Z,5700000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M14.00S,2020-08-09T23:08:46.6Z,4,REGULAR,substitution,in,[],202330,,,1610612738,101,106,2020-08-09T23:09:05Z,5710000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M14.00S,2020-08-09T23:08:46.6Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,101,106,2020-08-09T23:09:05Z,5720000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M04.00S,2020-08-09T23:09:53.1Z,4,REGULAR,3pt,jumpshot,[],202689,87.99277266754271,95.41207107843137,1610612738,101,106,2020-08-09T23:09:58Z,5730000,227.0,60.0,1,right,MISS K. Walker 24' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
587,PT05M01.00S,2020-08-09T23:09:56.1Z,4,REGULAR,rebound,defensive,[],1628411,,,1610612753,101,106,2020-08-09T23:09:58Z,5740000,,,0,,W. Iwundu REBOUND (Off:0 Def:2),[1628411],1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,586.0,2.0,2.0,0.0,,,,,,,,,,,,,,
588,PT04M57.00S,2020-08-09T23:10:04.5Z,4,REGULAR,turnover,discontinuedribble,[],201571,,,1610612753,101,106,2020-08-09T23:10:11Z,5750000,,,0,,D. Augustin TURNOVER discontinuedribble (4 TOV),[201571],1610612753.0,ORL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,2529.0,,,,,4.0,,
589,PT04M47.00S,2020-08-09T23:10:29.2Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202330,81.553876478318,37.56893382352941,1610612738,101,106,2020-08-09T23:10:34Z,5760000,-62.0,121.0,1,right,MISS G. Hayward 14' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,14.09,Missed,,,,,,,,,,,,,,,,,,
590,PT04M44.00S,2020-08-09T23:10:32.9Z,4,REGULAR,rebound,offensive,[],202330,,,1610612738,101,106,2020-08-09T23:10:32Z,5770000,,,0,,G. Hayward REBOUND (Off:2 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,589.0,7.0,5.0,2.0,,,,,,,,,,,,,,
591,PT04M43.00S,2020-08-09T23:10:34.4Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202330,81.2910643889619,37.07873774509804,1610612738,103,106,2020-08-09T23:10:37Z,5780000,-65.0,123.0,1,right,G. Hayward 14' jumpshot (28 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,14.42,Made,,,,,28.0,,,,,,,,,,,,,
592,PT04M21.00S,2020-08-09T23:10:56.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],201571,4.681340341655716,50.314031862745104,1610612753,103,106,2020-08-09T23:11:04Z,5790000,-2.0,-8.0,1,left,MISS D. Augustin layup,[201571],1610612753.0,ORL,reverse,,,Augustin,D. Augustin,,,,,0.34,Missed,,,,,,,,,,,,,,,,,,
593,PT04M19.00S,2020-08-09T23:10:58.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,103,106,2020-08-09T23:11:04Z,5800000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,592.0,6.0,5.0,1.0,,,,,,,,,,,,,,
594,PT04M14.00S,2020-08-09T23:11:02.5Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1628369,94.1688567674113,50.06893382352941,1610612738,103,106,2020-08-09T23:11:08Z,5810000,0.0,2.0,1,right,MISS J. Tatum layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,
595,PT04M14.00S,2020-08-09T23:11:02.5Z,4,REGULAR,rebound,defensive,[],1629109,,,1610612753,103,106,2020-08-09T23:11:08Z,5820000,,,0,,G. Clark REBOUND (Off:1 Def:3),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,594.0,4.0,3.0,1.0,,,,,,,,,,,,,,
596,PT04M04.00S,2020-08-09T23:11:12.4Z,4,REGULAR,3pt,jumpshot,[],202696,33.590670170827856,42.715992647058826,1610612753,103,106,2020-08-09T23:11:26Z,5830000,36.0,263.0,1,left,MISS N. Vucevic 27' 3PT,[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,
597,PT04M02.00S,2020-08-09T23:11:14.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,103,106,2020-08-09T23:11:49Z,5840000,,,0,,Team offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,
599,PT04M02.00S,2020-08-09T23:11:21.8Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612753,103,106,2020-08-09T23:12:10Z,5845000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M02.00S,2020-08-09T23:11:31.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,103,106,2020-08-09T23:11:31Z,5850000,,,0,,timeout full,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M02.00S,2020-08-09T23:12:33.6Z,4,REGULAR,substitution,out,[],1628411,,,1610612753,103,106,2020-08-09T23:12:45Z,5860000,,,0,,substitution out Iwundu,[1628411],1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M02.00S,2020-08-09T23:12:33.6Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,103,106,2020-08-09T23:12:45Z,5870000,,,0,,substitution in Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M00.00S,2020-08-09T23:12:56.2Z,4,REGULAR,3pt,jumpshot,['2ndchance'],203082,6.783837056504599,94.921875,1610612753,103,106,2020-08-09T23:13:01Z,5880000,-225.0,11.0,1,left,MISS T. Ross 23' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,22.52,Missed,,,,,,,,,,,,,,,,,,
603,PT03M57.00S,2020-08-09T23:12:59.2Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,103,106,2020-08-09T23:13:01Z,5890000,,,0,,G. Hayward REBOUND (Off:2 Def:6),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,602.0,8.0,6.0,2.0,,,,,,,,,,,,,,
604,PT03M44.00S,2020-08-09T23:13:12.3Z,4,REGULAR,turnover,badpass,[],1628369,,,1610612738,103,106,2020-08-09T23:13:17Z,5900000,,,0,,J. Tatum TURNOVER badpass (3 TOV) Stolen,"[1628369, 203082]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,3.0,Ross,203082.0
605,PT03M44.00S,2020-08-09T23:13:12.3Z,4,REGULAR,steal,,[],203082,,,1610612753,103,106,2020-08-09T23:13:13Z,5910000,,,0,,T. Ross STEAL (1 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M41.00S,2020-08-09T23:13:15.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201571,6.1268068331143235,47.61795343137255,1610612753,103,106,2020-08-09T23:13:22Z,5920000,12.0,5.0,1,left,MISS D. Augustin layup Blocked,"[201571, 202330]",1610612753.0,ORL,running,,,Augustin,D. Augustin,,,,,1.59,Missed,,,,,,,,,Hayward,202330.0,,,,,,,,
607,PT03M41.00S,2020-08-09T23:13:15.9Z,4,REGULAR,block,,[],202330,,,1610612753,103,106,2020-08-09T23:13:17Z,5930000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M38.00S,2020-08-09T23:13:18.9Z,4,REGULAR,rebound,offensive,[],1629109,,,1610612753,103,106,2020-08-09T23:13:22Z,5940000,,,0,,G. Clark REBOUND (Off:2 Def:3),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,606.0,5.0,3.0,2.0,,,,,,,,,,,,,,
609,PT03M36.00S,2020-08-09T23:13:20.7Z,4,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",203082,18.610381077529567,95.41207107843137,1610612753,103,106,2020-08-09T23:13:37Z,5950000,-227.0,122.0,1,left,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
610,PT03M35.00S,2020-08-09T23:13:21.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,103,106,2020-08-09T23:13:37Z,5960000,,,0,,J. Brown REBOUND (Off:1 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,609.0,9.0,8.0,1.0,,,,,,,,,,,,,,
611,PT03M35.00S,2020-08-09T23:13:24.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201571,,,1610612738,103,106,2020-08-09T23:13:42Z,5970000,,,0,,D. Augustin FOUL personal (4 PF) (Brown inpenalty),"[201571, 1627759]",1610612753.0,ORL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Brown,1627759.0,,,
613,PT03M35.00S,2020-08-09T23:13:54.2Z,4,REGULAR,freethrow,1of2,[],1627759,,,1610612738,103,106,2020-08-09T23:13:54Z,5990000,,,0,,MISS J. Brown freethrow 1of2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
614,PT03M35.00S,2020-08-09T23:13:54.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,103,106,2020-08-09T23:13:54Z,6000000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,
615,PT03M35.00S,2020-08-09T23:14:09.6Z,4,REGULAR,freethrow,2of2,[],1627759,,,1610612738,104,106,2020-08-09T23:14:09Z,6010000,,,0,,J. Brown freethrow 2of2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
616,PT03M20.00S,2020-08-09T23:14:25.9Z,4,REGULAR,3pt,jumpshot,[],202696,31.750985545335087,62.32383578431373,1610612753,104,106,2020-08-09T23:14:32Z,6020000,-62.0,246.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,
617,PT03M17.00S,2020-08-09T23:14:28.9Z,4,REGULAR,rebound,offensive,[],1629109,,,1610612753,104,106,2020-08-09T23:14:32Z,6030000,,,0,,G. Clark REBOUND (Off:3 Def:3),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,616.0,6.0,3.0,3.0,,,,,,,,,,,,,,
618,PT03M15.00S,2020-08-09T23:14:30.7Z,4,REGULAR,3pt,jumpshot,['2ndchance'],201571,26.231931668856767,14.529718137254902,1610612753,104,106,2020-08-09T23:14:35Z,6040000,177.0,194.0,1,left,MISS D. Augustin 27' 3PT,[201571],1610612753.0,ORL,,,,Augustin,D. Augustin,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
619,PT03M15.00S,2020-08-09T23:14:30.7Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,104,106,2020-08-09T23:14:35Z,6050000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,618.0,7.0,6.0,1.0,,,,,,,,,,,,,,
620,PT03M05.00S,2020-08-09T23:14:44.5Z,4,REGULAR,turnover,traveling,[],1628369,,,1610612738,104,106,2020-08-09T23:14:50Z,6060000,,,0,,J. Tatum TURNOVER traveling (4 TOV),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2529.0,,,,,4.0,,
621,PT02M47.00S,2020-08-09T23:15:19.3Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202696,6.783837056504599,44.921875,1610612753,104,106,2020-08-09T23:15:24Z,6070000,25.0,11.0,1,left,MISS N. Vucevic layup,[202696],1610612753.0,ORL,driving,,,Vucevic,N. Vucevic,,,,,3.05,Missed,,,,,,,,,,,,,,,,,,
622,PT02M45.00S,2020-08-09T23:15:21.3Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,104,106,2020-08-09T23:15:21Z,6080000,,,0,,D. Theis REBOUND (Off:1 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,621.0,6.0,5.0,1.0,,,,,,,,,,,,,,
623,PT02M38.00S,2020-08-09T23:15:31.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629109,,,1610612738,104,106,2020-08-09T23:15:44Z,6090000,,,0,,G. Clark FOUL personal (4 PF) (Walker inpenalty),"[1629109, 202689]",1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Walker,202689.0,,,
625,PT02M38.00S,2020-08-09T23:15:59.6Z,4,REGULAR,freethrow,1of2,[],202689,,,1610612738,105,106,2020-08-09T23:16:20Z,6110000,,,0,,K. Walker freethrow 1of2 (4 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
626,PT02M38.00S,2020-08-09T23:15:59.6Z,4,REGULAR,freethrow,2of2,[],202689,,,1610612738,105,106,2020-08-09T23:16:20Z,6120000,,,0,,MISS K. Walker freethrow 2of2,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,
627,PT02M36.00S,2020-08-09T23:16:01.6Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,105,106,2020-08-09T23:16:20Z,6130000,,,0,,T. Ross REBOUND (Off:0 Def:6),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,626.0,6.0,6.0,0.0,,,,,,,,,,,,,,
628,PT02M22.00S,2020-08-09T23:16:32.1Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],202696,7.046649145860711,49.333639705882355,1610612753,105,108,2020-08-09T23:16:37Z,6140000,3.0,14.0,1,left,N. Vucevic dunk (24 PTS) (M. Fultz 9 AST),"[202696, 1628365]",1610612753.0,ORL,cutting,,,Vucevic,N. Vucevic,,,,,1.95,Made,,,,,24.0,M. Fultz,1628365.0,9.0,,,,,,,,,,
630,PT02M06.00S,2020-08-09T23:16:48.2Z,4,REGULAR,3pt,jumpshot,[],202330,72.7496714848883,17.715992647058822,1610612738,105,108,2020-08-09T23:16:52Z,6160000,-161.0,204.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,
631,PT02M04.00S,2020-08-09T23:16:50.2Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,105,108,2020-08-09T23:16:52Z,6170000,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,630.0,3.0,3.0,0.0,,,,,,,,,,,,,,
632,PT01M55.00S,2020-08-09T23:17:01.4Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628365,9.067017082785808,59.849877450980394,1610612753,105,110,2020-08-09T23:17:08Z,6180000,-49.0,33.0,1,left,M. Fultz 6' jumpshot (12 PTS),[1628365],1610612753.0,ORL,drivingbank,,,Fultz,M. Fultz,,,,,6.23,Made,,,,,12.0,,,,,,,,,,,,,
