actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
441,PT01M29.00S,2019-12-31T21:34:08.1Z,3,REGULAR,3pt,jumpshot,[],1628407,68.28186596583443,32.176776960784316,1610612766,69,73,2019-12-31T21:34:12Z,4370000,-89.0,246.0,1,right,D. Bacon 27' 3PT  (8 PTS),[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,26.65,Made,8.0,,,,,,,,,,,,,,,,,
442,PT01M12.00S,2019-12-31T21:34:25.7Z,3,REGULAR,3pt,jumpshot,[],1628400,6.521024967148489,95.90226715686273,1610612738,69,76,2019-12-31T21:34:30Z,4380000,-230.0,9.0,1,left,S. Ojeleye 23' 3PT  (6 PTS) (G. Hayward 5 AST),"[1628400, 202330]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,22.99,Made,6.0,G. Hayward,202330.0,5.0,,,,,,,,,,,,,,
444,PT01M02.00S,2019-12-31T21:34:38.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612766,69,76,2019-12-31T21:34:51Z,4400000,,,0,,E. Kanter FOUL personal (1 PF) (Graham inpenalty),"[202683, 1628984]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,2148.0,1.0,0.0,Graham,1628984.0,,,,,
446,PT01M02.00S,2019-12-31T21:35:02.3Z,3,REGULAR,freethrow,1of2,[],1628984,,,1610612766,70,76,2019-12-31T21:35:02Z,4420000,,,0,,D. Graham freethrow 1of2 (7 PTS),[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
447,PT01M02.00S,2019-12-31T21:35:17.7Z,3,REGULAR,freethrow,2of2,[],1628984,,,1610612766,71,76,2019-12-31T21:35:17Z,4430000,,,0,,D. Graham freethrow 2of2 (8 PTS),[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
448,PT00M53.10S,2019-12-31T21:35:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612738,71,76,2019-12-31T21:35:39Z,4440000,,,0,,D. Graham FOUL personal (3 PF) (Wanamaker inpenalty),"[1628984, 202954]",1610612766.0,CHA,shooting,,,Graham,D. Graham,,,,,,,,,,,,,,,2148.0,3.0,0.0,Wanamaker,202954.0,,,,,
450,PT00M53.10S,2019-12-31T21:35:54.0Z,3,REGULAR,freethrow,1of2,[],202954,,,1610612738,71,77,2019-12-31T21:35:54Z,4460000,,,0,,B. Wanamaker freethrow 1of2 (3 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
451,PT00M53.10S,2019-12-31T21:36:08.5Z,3,REGULAR,freethrow,2of2,[],202954,,,1610612738,71,78,2019-12-31T21:36:08Z,4470000,,,0,,B. Wanamaker freethrow 2of2 (4 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
452,PT00M34.00S,2019-12-31T21:36:29.6Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203469,89.83245729303549,53.990502450980394,1610612766,71,78,2019-12-31T21:36:33Z,4480000,20.0,43.0,1,right,MISS C. Zeller jumpshot Blocked,"[203469, 202683]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,5.26,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0
453,PT00M34.00S,2019-12-31T21:36:29.6Z,3,REGULAR,block,,[],202683,,,1610612766,71,78,2019-12-31T21:36:31Z,4490000,,,0,,E. Kanter BLOCK (3 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M33.20S,2019-12-31T21:36:30.4Z,3,REGULAR,rebound,offensive,[],203469,,,1610612766,71,78,2019-12-31T21:36:33Z,4500000,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,452.0,2.0,1.0,1.0,,,,,,,,,,
455,PT00M33.20S,2019-12-31T21:36:35.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612766,71,78,2019-12-31T21:36:46Z,4510000,,,0,,E. Kanter FOUL personal (2 PF) (Zeller inpenalty),"[202683, 203469]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,2148.0,2.0,0.0,Zeller,203469.0,,,,,
457,PT00M33.20S,2019-12-31T21:36:55.6Z,3,REGULAR,freethrow,1of2,['2ndchance'],203469,,,1610612766,72,78,2019-12-31T21:36:55Z,4530000,,,0,,C. Zeller freethrow 1of2 (9 PTS),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
458,PT00M33.20S,2019-12-31T21:37:03.4Z,3,REGULAR,substitution,out,[],1628370,,,1610612766,72,78,2019-12-31T21:37:08Z,4540000,,,0,,substitution out Monk,[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M33.20S,2019-12-31T21:37:03.4Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,72,78,2019-12-31T21:37:08Z,4550000,,,0,,substitution in Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M33.20S,2019-12-31T21:37:22.2Z,3,REGULAR,freethrow,2of2,['2ndchance'],203469,,,1610612766,73,78,2019-12-31T21:37:22Z,4560000,,,0,,C. Zeller freethrow 2of2 (10 PTS),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
461,PT00M17.50S,2019-12-31T21:37:40.7Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],202330,13.748357424441524,56.93167892156863,1610612738,73,80,2019-12-31T21:37:45Z,4570000,-35.0,77.0,1,left,G. Hayward 9' jumpshot (19 PTS),[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,8.92,Made,19.0,,,,,,,,,,,,,,,,,
462,PT00M00.00S,2019-12-31T21:38:01.7Z,3,REGULAR,2pt,jumpshot,[],1628984,78.9257555847569,51.049325980392155,1610612766,73,80,2019-12-31T21:38:05Z,4580000,5.0,146.0,1,right,MISS D. Graham 15' jumpshot,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,15.12,Missed,,,,,,,,,,,,,,,,,,
463,PT00M00.00S,2019-12-31T21:38:03.7Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,73,80,2019-12-31T21:38:03Z,4590000,,,0,,E. Kanter REBOUND (Off:0 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,462.0,8.0,8.0,0.0,,,,,,,,,,
464,PT00M00.00S,2019-12-31T21:38:09.6Z,3,REGULAR,period,end,[],0,,,1610612738,73,80,2019-12-31T21:38:09Z,4600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2019-12-31T21:39:04.3Z,4,REGULAR,substitution,out,['startperiod'],1628984,,,1610612738,73,80,2019-12-31T21:40:42Z,4610000,,,0,,substitution out Graham,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2019-12-31T21:39:04.3Z,4,REGULAR,substitution,out,['startperiod'],203469,,,1610612738,73,80,2019-12-31T21:40:42Z,4620000,,,0,,substitution out Zeller,[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2019-12-31T21:39:04.3Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612738,73,80,2019-12-31T21:40:42Z,4630000,,,0,,substitution out Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2019-12-31T21:39:04.3Z,4,REGULAR,substitution,in,['startperiod'],1628370,,,1610612738,73,80,2019-12-31T21:40:42Z,4640000,,,0,,substitution in Monk,[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2019-12-31T21:39:04.3Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612738,73,80,2019-12-31T21:40:42Z,4650000,,,0,,substitution in Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2019-12-31T21:39:04.3Z,4,REGULAR,substitution,in,['startperiod'],1626179,,,1610612738,73,80,2019-12-31T21:40:42Z,4660000,,,0,,substitution in Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2019-12-31T21:40:45.3Z,4,REGULAR,period,start,[],0,,,1610612766,73,80,2019-12-31T21:40:45Z,4670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M48.00S,2019-12-31T21:40:57.1Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629023,90.62089356110381,55.951286764705884,1610612766,73,80,2019-12-31T21:41:06Z,4680000,30.0,36.0,1,right,MISS P. Washington layup Blocked,"[1629023, 202683]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,5.08,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0
473,PT11M48.00S,2019-12-31T21:40:57.1Z,4,REGULAR,block,,[],202683,,,1610612766,73,80,2019-12-31T21:40:59Z,4690000,,,0,,E. Kanter BLOCK (4 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M48.00S,2019-12-31T21:40:57.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,73,80,2019-12-31T21:41:06Z,4700000,,,0,,Team offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,
475,PT11M48.00S,2019-12-31T21:41:01.7Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612766,73,80,2019-12-31T21:41:01Z,4710000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M45.00S,2019-12-31T21:41:14.7Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612766,73,80,2019-12-31T21:41:23Z,4720000,,,0,,E. Kanter FOUL personal (3 PF) (Monk 2freethrow),"[202683, 1628370]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,204058.0,3.0,0.0,Monk,1628370.0,,,,,
478,PT11M45.00S,2019-12-31T21:41:37.9Z,4,REGULAR,freethrow,1of2,['2ndchance'],1628370,,,1610612766,74,80,2019-12-31T21:41:37Z,4740000,,,0,,M. Monk freethrow 1of2 (3 PTS),[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
479,PT11M45.00S,2019-12-31T21:41:49.8Z,4,REGULAR,freethrow,2of2,['2ndchance'],1628370,,,1610612766,75,80,2019-12-31T21:41:49Z,4750000,,,0,,M. Monk freethrow 2of2 (4 PTS),[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
480,PT11M31.00S,2019-12-31T21:42:05.9Z,4,REGULAR,3pt,jumpshot,[],1628369,25.18068331143233,83.89246323529412,1610612738,75,80,2019-12-31T21:42:11Z,4760000,-169.0,184.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
481,PT11M30.00S,2019-12-31T21:42:06.9Z,4,REGULAR,rebound,offensive,[],202330,,,1610612738,75,80,2019-12-31T21:42:11Z,4770000,,,0,,G. Hayward REBOUND (Off:5 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,480.0,9.0,4.0,5.0,,,,,,,,,,
482,PT11M18.00S,2019-12-31T21:42:18.7Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",202330,19.267411300919843,47.127757352941174,1610612738,75,82,2019-12-31T21:42:24Z,4780000,14.0,129.0,1,left,G. Hayward 13' jumpshot (21 PTS),[202330],1610612738.0,BOS,fadeaway,,,Hayward,G. Hayward,,,,,13.49,Made,21.0,,,,,,,,,,,,,,,,,
483,PT11M06.00S,2019-12-31T21:42:30.7Z,4,REGULAR,turnover,lostball,[],1629023,,,1610612766,75,82,2019-12-31T21:42:35Z,4790000,,,0,,P. Washington TURNOVER lostball (5 TOV) Stolen,"[1629023, 202954]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,5.0,Wanamaker,202954.0,,
484,PT11M06.00S,2019-12-31T21:42:30.7Z,4,REGULAR,steal,,[],202954,,,1610612738,75,82,2019-12-31T21:42:32Z,4800000,,,0,,B. Wanamaker STEAL (1 STL),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M59.00S,2019-12-31T21:42:37.2Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202954,7.178055190538765,52.27481617647059,1610612738,75,82,2019-12-31T21:43:00Z,4810000,-11.0,15.0,1,left,MISS B. Wanamaker layup Blocked,"[202954, 1628370]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,2.35,Missed,,,,,,,,,,,,,,,,,Monk,1628370.0
486,PT10M59.00S,2019-12-31T21:42:37.2Z,4,REGULAR,block,,[],1628370,,,1610612738,75,82,2019-12-31T21:42:39Z,4820000,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M55.00S,2019-12-31T21:42:41.2Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,75,82,2019-12-31T21:43:27Z,4830000,,,0,,E. Kanter REBOUND (Off:1 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,485.0,9.0,8.0,1.0,,,,,,,,,,
488,PT10M51.00S,2019-12-31T21:42:45.7Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202683,7.178055190538765,48.84344362745098,1610612738,75,84,2019-12-31T21:43:27Z,4840000,6.0,15.0,1,left,E. Kanter layup (7 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,2.13,Made,7.0,,,,,,,,,,,,,,,,,
489,PT10M42.00S,2019-12-31T21:42:55.0Z,4,REGULAR,3pt,jumpshot,[],1628370,68.67608409986859,67.47089460784314,1610612766,75,84,2019-12-31T21:43:08Z,4850000,87.0,242.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,
490,PT10M42.00S,2019-12-31T21:42:55.0Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,75,84,2019-12-31T21:43:08Z,4860000,,,0,,E. Kanter REBOUND (Off:1 Def:9),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,489.0,10.0,9.0,1.0,,,,,,,,,,
491,PT10M28.00S,2019-12-31T21:43:09.4Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202954,10.5946123521682,54.48069852941176,1610612738,75,84,2019-12-31T21:44:38Z,4870000,-22.0,47.0,1,left,MISS B. Wanamaker 6' jumpshot,[202954],1610612738.0,BOS,floating,,,Wanamaker,B. Wanamaker,,,,,5.72,Missed,,,,,,,,,,,,,,,,,,
492,PT10M26.00S,2019-12-31T21:43:11.4Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,75,84,2019-12-31T21:43:17Z,4880000,,,0,,E. Kanter REBOUND (Off:2 Def:9),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,491.0,11.0,9.0,2.0,,,,,,,,,,
493,PT10M26.00S,2019-12-31T21:43:15.1Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,5.0,50.0,1610612738,75,86,2019-12-31T21:43:15Z,4890000,0.0,-6.0,1,left,E. Kanter layup (9 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
494,PT10M26.00S,2019-12-31T21:43:41.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,75,86,2019-12-31T21:43:41Z,4900000,,,0,,timeout full,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M26.00S,2019-12-31T21:44:43.2Z,4,REGULAR,substitution,out,[],101107,,,1610612766,75,86,2019-12-31T21:45:55Z,4910000,,,0,,substitution out Williams,[101107],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M26.00S,2019-12-31T21:44:43.2Z,4,REGULAR,substitution,out,[],1628370,,,1610612766,75,86,2019-12-31T21:45:55Z,4920000,,,0,,substitution out Monk,[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M26.00S,2019-12-31T21:44:43.2Z,4,REGULAR,substitution,in,[],203469,,,1610612766,75,86,2019-12-31T21:45:55Z,4930000,,,0,,substitution in Zeller,[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M26.00S,2019-12-31T21:44:43.2Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,75,86,2019-12-31T21:45:55Z,4940000,,,0,,substitution in Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M13.00S,2019-12-31T21:46:21.9Z,4,REGULAR,foul,personal,[],202954,,,1610612766,75,86,2019-12-31T21:46:34Z,4950000,,,0,,B. Wanamaker FOUL personal (2 PF),"[202954, 203469]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Zeller,203469.0,,,,,
501,PT10M06.00S,2019-12-31T21:46:45.6Z,4,REGULAR,3pt,jumpshot,[],1628407,68.41327201051249,36.58854166666667,1610612766,75,86,2019-12-31T21:46:49Z,4970000,-67.0,244.0,1,right,MISS D. Bacon 26' 3PT,[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
502,PT10M04.00S,2019-12-31T21:46:47.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,75,86,2019-12-31T21:46:49Z,4980000,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,501.0,7.0,5.0,2.0,,,,,,,,,,
503,PT09M54.00S,2019-12-31T21:46:58.4Z,4,REGULAR,3pt,jumpshot,[],1628369,8.623521681997373,94.43167892156863,1610612738,75,89,2019-12-31T21:47:04Z,4990000,-222.0,29.0,1,left,J. Tatum 22' 3PT  (22 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,22.48,Made,22.0,,,,,,,,,,,,,,,,,
504,PT09M37.00S,2019-12-31T21:47:15.9Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629023,93.24901445466492,52.029718137254896,1610612766,77,89,2019-12-31T21:47:19Z,5000000,10.0,11.0,1,right,P. Washington layup (13 PTS) (C. Martin 1 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,1.93,Made,13.0,C. Martin,1628998.0,1.0,,,,,,,,,,,,,,
506,PT09M25.00S,2019-12-31T21:47:26.9Z,4,REGULAR,turnover,badpass,[],202954,,,1610612738,77,89,2019-12-31T21:47:32Z,5020000,,,0,,B. Wanamaker TURNOVER badpass (2 TOV) Stolen,"[202954, 1628407]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,2.0,Bacon,1628407.0,,
507,PT09M25.00S,2019-12-31T21:47:26.9Z,4,REGULAR,steal,,[],1628407,,,1610612766,77,89,2019-12-31T21:47:28Z,5030000,,,0,,D. Bacon STEAL (1 STL),[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M23.00S,2019-12-31T21:47:29.6Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628407,92.19776609724047,51.78462009803921,1610612766,79,89,2019-12-31T21:48:01Z,5040000,9.0,21.0,1,right,D. Bacon dunk (10 PTS),[1628407],1610612766.0,CHA,running,,,Bacon,D. Bacon,,,,,2.78,Made,10.0,,,,,,,,,,,,,,,,,
509,PT09M05.00S,2019-12-31T21:47:46.6Z,4,REGULAR,2pt,jumpshot,[],1628400,6.915243101182654,91.73560049019608,1610612738,79,89,2019-12-31T21:47:51Z,5050000,-209.0,13.0,1,left,MISS S. Ojeleye 21' jumpshot,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,20.95,Missed,,,,,,,,,,,,,,,,,,
510,PT09M05.00S,2019-12-31T21:47:46.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,79,89,2019-12-31T21:47:51Z,5060000,,,0,,Team defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,509.0,,,,,,,,,,,,,
511,PT09M05.00S,2019-12-31T21:47:51.5Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612766,79,89,2019-12-31T21:47:51Z,5070000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M48.00S,2019-12-31T21:48:14.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203469,93.38042049934296,58.647365196078425,1610612766,79,89,2019-12-31T21:48:19Z,5080000,43.0,10.0,1,right,MISS C. Zeller layup Blocked,"[203469, 202683]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,4.58,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0
513,PT08M48.00S,2019-12-31T21:48:14.0Z,4,REGULAR,block,,[],202683,,,1610612766,79,89,2019-12-31T21:48:16Z,5090000,,,0,,E. Kanter BLOCK (5 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M48.00S,2019-12-31T21:48:14.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,79,89,2019-12-31T21:48:19Z,5100000,,,0,,Team offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,512.0,,,,,,,,,,,,,
515,PT08M48.00S,2019-12-31T21:48:18.3Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612766,79,89,2019-12-31T21:48:18Z,5110000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M39.00S,2019-12-31T21:48:42.1Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628407,67.7562417871222,31.93167892156863,1610612766,79,89,2019-12-31T21:48:45Z,5120000,-90.0,251.0,1,right,MISS D. Bacon 27' 3PT,[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
517,PT08M37.00S,2019-12-31T21:48:44.3Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,79,89,2019-12-31T21:48:44Z,5130000,,,0,,E. Kanter REBOUND (Off:2 Def:10),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,516.0,12.0,10.0,2.0,,,,,,,,,,
518,PT08M33.00S,2019-12-31T21:48:51.1Z,4,REGULAR,foul,personal,[],1629023,,,1610612738,79,89,2019-12-31T21:49:01Z,5140000,,,0,,P. Washington FOUL personal (3 PF),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,2148.0,3.0,0.0,Hayward,202330.0,,,,,
520,PT08M17.00S,2019-12-31T21:49:21.1Z,4,REGULAR,3pt,jumpshot,[],202954,28.597240473061763,74.82383578431373,1610612738,79,92,2019-12-31T21:49:24Z,5160000,-124.0,216.0,1,left,B. Wanamaker 25' 3PT  (7 PTS) (G. Hayward 6 AST),"[202954, 202330]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,25.42,Made,7.0,G. Hayward,202330.0,6.0,,,,,,,,,,,,,,
522,PT08M02.00S,2019-12-31T21:49:35.1Z,4,REGULAR,turnover,badpass,[],1628998,,,1610612766,79,92,2019-12-31T21:49:39Z,5180000,,,0,,C. Martin TURNOVER badpass (2 TOV) Stolen,"[1628998, 1628400]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,2.0,Ojeleye,1628400.0,,
523,PT08M02.00S,2019-12-31T21:49:35.1Z,4,REGULAR,steal,,[],1628400,,,1610612738,79,92,2019-12-31T21:49:37Z,5190000,,,0,,S. Ojeleye STEAL (1 STL),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M44.00S,2019-12-31T21:49:54.0Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1628369,7.835085413929041,35.36305147058824,1610612738,79,92,2019-12-31T21:49:58Z,5200000,73.0,21.0,1,left,MISS J. Tatum 8' jumpshot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,7.79,Missed,,,,,,,,,,,,,,,,,,
525,PT07M41.00S,2019-12-31T21:49:57.0Z,4,REGULAR,rebound,defensive,[],203469,,,1610612766,79,92,2019-12-31T21:49:58Z,5210000,,,0,,C. Zeller REBOUND (Off:1 Def:2),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,
526,PT07M34.00S,2019-12-31T21:50:03.5Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1626179,88.91261498028909,44.18658088235294,1610612766,79,92,2019-12-31T21:50:07Z,5220000,-29.0,52.0,1,right,MISS T. Rozier 6' jumpshot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,6.42,Missed,,,,,,,,,,,,,,,,,,
527,PT07M31.00S,2019-12-31T21:50:06.5Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,79,92,2019-12-31T21:50:07Z,5230000,,,0,,E. Kanter REBOUND (Off:2 Def:11),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,526.0,13.0,11.0,2.0,,,,,,,,,,
