actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
549,PT03M49.00S,2020-01-16T02:04:48.9Z,4,REGULAR,turnover,lostball,[],201565,,,1610612765,95,109,2020-01-16T02:04:55Z,5370000,,,0,,D. Rose TURNOVER lostball (2 TOV) Stolen,"[201565, 203935]",1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,,
550,PT03M49.00S,2020-01-16T02:04:48.9Z,4,REGULAR,steal,,[],203935,,,1610612738,95,109,2020-01-16T02:04:50Z,5380000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT03M41.00S,2020-01-16T02:04:56.8Z,4,REGULAR,turnover,badpass,[],203935,,,1610612738,95,109,2020-01-16T02:05:02Z,5400000,,,0,,M. Smart TURNOVER badpass (2 TOV) Stolen,"[203935, 1629635]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,2.0,Doumbouya,1629635.0,,,
553,PT03M41.00S,2020-01-16T02:04:56.8Z,4,REGULAR,steal,,[],1629635,,,1610612765,95,109,2020-01-16T02:05:25Z,5410000,,,0,,S. Doumbouya STEAL (1 STL),[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M39.00S,2020-01-16T02:05:04.3Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612765,95,109,2020-01-16T02:05:04Z,5420000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M36.00S,2020-01-16T02:05:24.1Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629004,92.72339027595268,96.14736519607843,1610612765,95,109,2020-01-16T02:05:29Z,5430000,231.0,16.0,1,right,MISS S. Mykhailiuk 23' 3PT,[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
556,PT03M34.00S,2020-01-16T02:05:26.1Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,95,109,2020-01-16T02:05:29Z,5440000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,555.0,2.0,2.0,0.0,,,,,,
557,PT03M28.00S,2020-01-16T02:05:33.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612738,95,109,2020-01-16T02:08:16Z,5450000,,,0,,A. Drummond FOUL personal (5 PF) (Walker inpenalty),"[203083, 202689]",1610612765.0,DET,shooting,,,Drummond,A. Drummond,,,,,,,,,,,2003.0,5.0,0.0,Walker,202689.0,,,,,,,,,,
559,PT03M28.00S,2020-01-16T02:05:59.9Z,4,REGULAR,freethrow,1of2,[],202689,,,1610612738,96,109,2020-01-16T02:08:06Z,5470000,,,0,,K. Walker freethrow 1of2 (18 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
563,PT03M28.00S,2020-01-16T02:05:59.9Z,4,REGULAR,freethrow,2of2,[],202689,,,1610612738,97,109,2020-01-16T02:08:06Z,5475000,,,0,,K. Walker freethrow 2of2 (19 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
560,PT03M28.00S,2020-01-16T02:06:28.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,97,109,2020-01-16T02:08:06Z,5480000,,,0,,timeout full,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT03M28.00S,2020-01-16T02:07:49.2Z,4,REGULAR,substitution,out,[],1628971,,,1610612765,97,109,2020-01-16T02:08:06Z,5490000,,,0,,substitution out Brown,[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT03M28.00S,2020-01-16T02:07:49.2Z,4,REGULAR,substitution,in,[],203503,,,1610612765,97,109,2020-01-16T02:08:06Z,5500000,,,0,,substitution in Snell,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M15.00S,2020-01-16T02:08:15.0Z,4,REGULAR,foul,personal,[],203935,,,1610612765,97,109,2020-01-16T02:08:28Z,5510000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 201565]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1188.0,1.0,1.0,Rose,201565.0,,,,,,,,,,
566,PT03M04.00S,2020-01-16T02:08:53.8Z,4,REGULAR,2pt,jumpshot,[],201565,77.21747700394218,36.34344362745098,1610612765,97,111,2020-01-16T02:09:02Z,5530000,-68.0,162.0,1,right,D. Rose 18' jumpshot (22 PTS),[201565],1610612765.0,DET,pullup,,,Rose,D. Rose,,,,,18.06,Made,22.0,,,,,,,,,,,,,,,,,,
567,PT02M50.00S,2020-01-16T02:09:09.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629635,,,1610612738,97,111,2020-01-16T02:09:15Z,5540000,,,0,,S. Doumbouya FOUL personal (2 PF) (Brown inpenalty),"[1629635, 1627759]",1610612765.0,DET,shooting,,,Doumbouya,S. Doumbouya,,,,,,,,,,,2003.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
569,PT02M50.00S,2020-01-16T02:09:35.5Z,4,REGULAR,freethrow,1of2,[],1627759,,,1610612738,97,111,2020-01-16T02:10:19Z,5560000,,,0,,MISS J. Brown freethrow 1of2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
570,PT02M50.00S,2020-01-16T02:09:35.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,97,111,2020-01-16T02:10:19Z,5570000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,569.0,,,,,,,,,
571,PT02M50.00S,2020-01-16T02:09:35.5Z,4,REGULAR,freethrow,2of2,[],1627759,,,1610612738,97,111,2020-01-16T02:10:19Z,5580000,,,0,,MISS J. Brown freethrow 2of2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
572,PT02M50.00S,2020-01-16T02:09:35.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612765,97,111,2020-01-16T02:10:19Z,5590000,,,0,,A. Drummond REBOUND (Off:0 Def:13),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,571.0,13.0,13.0,0.0,,,,,,
573,PT02M50.00S,2020-01-16T02:10:06.0Z,4,REGULAR,stoppage,equipmentmalfunction,[],0,,,1610612765,97,111,2020-01-16T02:10:06Z,5600000,,,0,,stoppage equipmentmalfunction,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M42.00S,2020-01-16T02:10:30.4Z,4,REGULAR,turnover,badpass,[],201565,,,1610612765,97,111,2020-01-16T02:10:37Z,5610000,,,0,,D. Rose TURNOVER badpass (3 TOV) Stolen,"[201565, 202689]",1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,3.0,Walker,202689.0,,,
575,PT02M42.00S,2020-01-16T02:10:30.4Z,4,REGULAR,steal,,[],202689,,,1610612738,97,111,2020-01-16T02:10:33Z,5620000,,,0,,K. Walker STEAL (2 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M37.00S,2020-01-16T02:10:34.7Z,4,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",202689,31.61957950065703,32.421875,1610612738,97,111,2020-01-16T02:10:43Z,5630000,88.0,245.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
577,PT02M35.00S,2020-01-16T02:10:38.4Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,97,111,2020-01-16T02:10:38Z,5640000,,,0,,J. Brown REBOUND (Off:4 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,576.0,12.0,8.0,4.0,,,,,,
578,PT02M35.00S,2020-01-16T02:10:40.8Z,4,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,97,111,2020-01-16T02:10:49Z,5650000,,,0,,J. Brown TURNOVER outofbounds (4 TOV),[1627759],1610612738.0,BOS,step,,,Brown,J. Brown,,,,,,,,,,,2002.0,,,,,,,,,4.0,,,,,
579,PT02M35.00S,2020-01-16T02:11:24.2Z,4,REGULAR,stoppage,equipmentmalfunction,[],0,,,1610612765,97,111,2020-01-16T02:11:24Z,5660000,,,0,,stoppage equipmentmalfunction,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT02M27.00S,2020-01-16T02:11:38.2Z,4,REGULAR,foul,personal,[],203935,,,1610612765,97,111,2020-01-16T02:12:19Z,5670000,,,0,,M. Smart FOUL personal (2 PF),"[203935, 201565]",1610612738.0,BOS,awayfromplay,,,Smart,M. Smart,,,,,,,,,,,2003.0,2.0,1.0,Rose,201565.0,,,,,,,,,,
582,PT02M23.00S,2020-01-16T02:11:58.2Z,4,REGULAR,foul,technical,['1freethrow'],203935,,,1610612765,97,111,2020-01-16T02:12:16Z,5690000,,,0,,M. Smart FOUL technical (2 Tech),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,2003.0,2.0,2.0,,,,,,,,,,,,
596,PT02M23.00S,2020-01-16T02:12:08.9Z,4,REGULAR,ejection,other,[],203935,,,1610612765,97,111,2020-01-16T02:13:04Z,5695000,,,0,,ejection Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1188.0,,,,,,,,,,,,,,
583,PT02M23.00S,2020-01-16T02:12:19.7Z,4,REGULAR,freethrow,1of1,[],1629004,,,1610612765,97,112,2020-01-16T02:12:19Z,5700000,,,0,,S. Mykhailiuk technical freethrow 1of1 (21 PTS),[1629004],1610612765.0,DET,technical,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
597,PT02M23.00S,2020-01-16T02:12:08.9Z,4,REGULAR,memo,,[],0,,,1610612765,97,112,2020-01-16T02:13:45Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Second Technical Foul
584,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,out,[],1627759,,,1610612765,97,112,2020-01-16T02:13:45Z,5835000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,out,[],202689,,,1610612765,97,112,2020-01-16T02:13:45Z,5837500,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,out,[],202330,,,1610612765,97,112,2020-01-16T02:13:45Z,5838750,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,out,[],1628464,,,1610612765,97,112,2020-01-16T02:13:45Z,5839375,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,out,[],203935,,,1610612765,97,112,2020-01-16T02:13:45Z,5839687,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,in,[],202954,,,1610612765,97,112,2020-01-16T02:13:45Z,5839843,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,in,[],1629738,,,1610612765,97,112,2020-01-16T02:13:45Z,5839921,,,0,,substitution in Poirier,[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612765,97,112,2020-01-16T02:13:45Z,5839960,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,in,[],1628400,,,1610612765,97,112,2020-01-16T02:13:45Z,5839980,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M23.00S,2020-01-16T02:12:43.2Z,4,REGULAR,substitution,in,[],1629641,,,1610612765,97,112,2020-01-16T02:13:45Z,5839990,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M15.00S,2020-01-16T02:12:53.5Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1629635,92.72339027595268,47.127757352941174,1610612765,97,114,2020-01-16T02:13:45Z,5839995,-14.0,16.0,1,right,S. Doumbouya dunk (22 PTS) (A. Drummond 7 AST),"[1629635, 203083]",1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,2.58,Made,22.0,A. Drummond,203083.0,7.0,,,,,,,,,,,,,,,
598,PT02M01.00S,2020-01-16T02:13:04.3Z,4,REGULAR,2pt,jumpshot,[],202954,23.340998685939553,28.010110294117645,1610612738,97,114,2020-01-16T02:13:46Z,5840000,110.0,167.0,1,left,MISS B. Wanamaker 20' jumpshot,[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,20.44,Missed,,,,,,,,,,,,,,,,,,,
599,PT01M59.00S,2020-01-16T02:13:06.3Z,4,REGULAR,rebound,defensive,[],201565,,,1610612765,97,114,2020-01-16T02:13:17Z,5850000,,,0,,D. Rose REBOUND (Off:0 Def:2),[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,598.0,2.0,2.0,0.0,,,,,,
600,PT01M45.00S,2020-01-16T02:13:18.9Z,4,REGULAR,3pt,jumpshot,[],1629635,87.46714848883047,96.39246323529412,1610612765,97,114,2020-01-16T02:13:25Z,5860000,232.0,65.0,1,right,MISS S. Doumbouya 24' 3PT,[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
601,PT01M41.00S,2020-01-16T02:13:22.9Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,97,114,2020-01-16T02:13:25Z,5870000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,600.0,1.0,1.0,0.0,,,,,,
602,PT01M31.00S,2020-01-16T02:13:40.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629635,,,1610612738,97,114,2020-01-16T02:13:55Z,5880000,,,0,,S. Doumbouya FOUL personal (3 PF) (Green inpenalty),"[1629635, 1629750]",1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,2003.0,3.0,0.0,Green,1629750.0,,,,,,,,,,
604,PT01M31.00S,2020-01-16T02:14:03.0Z,4,REGULAR,freethrow,1of2,[],1629750,,,1610612738,98,114,2020-01-16T02:14:03Z,5900000,,,0,,J. Green freethrow 1of2 (1 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
605,PT01M31.00S,2020-01-16T02:14:04.3Z,4,REGULAR,substitution,out,[],203083,,,1610612738,98,114,2020-01-16T02:14:20Z,5910000,,,0,,substitution out Drummond,[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M31.00S,2020-01-16T02:14:04.3Z,4,REGULAR,substitution,out,[],201565,,,1610612738,98,114,2020-01-16T02:14:20Z,5920000,,,0,,substitution out Rose,[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M31.00S,2020-01-16T02:14:04.3Z,4,REGULAR,substitution,in,[],1627748,,,1610612738,98,114,2020-01-16T02:14:20Z,5930000,,,0,,substitution in Maker,[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M31.00S,2020-01-16T02:14:04.3Z,4,REGULAR,substitution,in,[],204025,,,1610612738,98,114,2020-01-16T02:14:20Z,5940000,,,0,,substitution in Frazier,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M31.00S,2020-01-16T02:14:22.4Z,4,REGULAR,freethrow,2of2,[],1629750,,,1610612738,99,114,2020-01-16T02:14:22Z,5950000,,,0,,J. Green freethrow 2of2 (2 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
610,PT01M08.00S,2020-01-16T02:14:48.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629635,91.01511169513797,46.88265931372549,1610612765,99,116,2020-01-16T02:14:53Z,5960000,-16.0,32.0,1,right,S. Doumbouya layup (24 PTS) (S. Mykhailiuk 5 AST),"[1629635, 1629004]",1610612765.0,DET,cutting,,,Doumbouya,S. Doumbouya,,,,,4.06,Made,24.0,S. Mykhailiuk,1629004.0,5.0,,,,,,,,,,,,,,,
612,PT00M59.50S,2020-01-16T02:15:00.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629750,6.57030223390276,55.45726102941176,1610612738,101,116,2020-01-16T02:15:07Z,5980000,-27.0,9.0,1,left,J. Green layup (4 PTS),[1629750],1610612738.0,BOS,driving,,,Green,J. Green,,,,,3.11,Made,4.0,,,,,,,,,,,,,,,,,,
613,PT00M41.60S,2020-01-16T02:15:20.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],204025,92.50985545335085,41.43688725490196,1610612765,101,116,2020-01-16T02:16:08Z,5990000,-43.0,18.0,1,right,MISS T. Frazier layup,[204025],1610612765.0,DET,fingerroll,,,Frazier,T. Frazier,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
614,PT00M39.50S,2020-01-16T02:15:22.5Z,4,REGULAR,rebound,defensive,[],1629738,,,1610612738,101,116,2020-01-16T02:15:29Z,6000000,,,0,,V. Poirier REBOUND (Off:0 Def:1),[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,,613.0,1.0,1.0,0.0,,,,,,
615,PT00M32.70S,2020-01-16T02:15:29.4Z,4,REGULAR,2pt,jumpshot,[],1629738,15.719448094612352,70.16697303921569,1610612738,101,116,2020-01-16T02:15:41Z,6010000,-101.0,95.0,1,left,MISS V. Poirier 14' jumpshot,[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,14.26,Missed,,,,,,,,,,,,,,,,,,,
616,PT00M31.00S,2020-01-16T02:15:31.1Z,4,REGULAR,rebound,offensive,[],1629641,,,1610612738,101,116,2020-01-16T02:15:41Z,6020000,,,0,,R. Langford REBOUND (Off:1 Def:2),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,615.0,3.0,2.0,1.0,,,,,,
617,PT00M30.00S,2020-01-16T02:15:33.9Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629641,5.0,50.0,1610612738,103,116,2020-01-16T02:15:48Z,6030000,0.0,-6.0,1,left,R. Langford layup (2 PTS),[1629641],1610612738.0,BOS,tip,,,Langford,R. Langford,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
618,PT00M08.00S,2020-01-16T02:15:56.7Z,4,REGULAR,turnover,shotclock,['team'],0,,,1610612765,103,116,2020-01-16T02:16:10Z,6040000,,,0,,Team TURNOVER shotclock,[],1610612765.0,DET,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,
619,PT00M00.00S,2020-01-16T02:16:16.7Z,4,REGULAR,period,end,[],0,,,1610612738,103,116,2020-01-16T02:16:16Z,6050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M00.00S,2020-01-16T02:18:32.0Z,4,REGULAR,game,end,[],0,,,0,103,116,2020-01-16T02:18:32Z,6060000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
