actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
635,PT04M11.00S,2020-01-12T02:04:49.6Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,134,101,2020-01-12T02:04:53Z,6250000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,634.0,3.0,3.0,0.0,,,
636,PT04M05.00S,2020-01-12T02:04:55.7Z,4,REGULAR,3pt,jumpshot,[],1629035,29.25427069645204,24.823835784313726,1610612738,134,101,2020-01-12T02:05:01Z,6260000,126.0,222.0,1,left,MISS C. Edwards 26' 3PT,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,,,,26.05,Missed,,,,,,,,,,,,,,,,
637,PT04M03.00S,2020-01-12T02:04:57.7Z,4,REGULAR,rebound,defensive,[],1629740,,,1610612740,134,101,2020-01-12T02:05:06Z,6270000,,,0,,N. Melli REBOUND (Off:1 Def:4),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,636.0,5.0,4.0,1.0,,,
638,PT03M54.00S,2020-01-12T02:05:06.1Z,4,REGULAR,3pt,jumpshot,[],1628402,69.85873850197109,24.088541666666664,1610612740,134,101,2020-01-12T02:05:11Z,6280000,-130.0,231.0,1,right,MISS F. Jackson 27' 3PT,[1628402],1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,26.95,Missed,,,,,,,,,,,,,,,,
639,PT03M52.00S,2020-01-12T02:05:08.1Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,134,101,2020-01-12T02:05:15Z,6290000,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,638.0,4.0,4.0,0.0,,,
640,PT03M40.00S,2020-01-12T02:05:22.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202954,7.703679369250986,55.70618872549019,1610612738,134,101,2020-01-12T02:05:34Z,6300000,-29.0,20.0,1,left,MISS B. Wanamaker layup,[202954],1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,,,,3.82,Missed,,,,,,,,,,,,,,,,
641,PT03M39.00S,2020-01-12T02:05:23.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,134,101,2020-01-12T02:05:34Z,6310000,,,0,,Team defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,,,
642,PT03M39.00S,2020-01-12T02:05:27.0Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612740,134,101,2020-01-12T02:05:27Z,6320000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M39.00S,2020-01-12T02:05:33.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,134,101,2020-01-12T02:05:33Z,6330000,,,0,,timeout full,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M22.00S,2020-01-12T02:08:43.8Z,4,REGULAR,2pt,jumpshot,[],1628402,74.32654402102497,32.421875,1610612740,134,101,2020-01-12T02:08:49Z,6340000,-88.0,189.0,1,right,MISS F. Jackson 21' jumpshot,[1628402],1610612740.0,NOP,pullup,,,Jackson,F. Jackson,,,,,,,,21.33,Missed,,,,,,,,,,,,,,,,
645,PT03M20.00S,2020-01-12T02:08:45.8Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,134,101,2020-01-12T02:08:49Z,6350000,,,0,,J. Green REBOUND (Off:0 Def:5),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,644.0,5.0,5.0,0.0,,,
646,PT03M15.00S,2020-01-12T02:08:53.2Z,4,REGULAR,foul,offensive,[],1629684,,,1610612738,134,101,2020-01-12T02:09:02Z,6360000,,,0,,G. Williams FOUL offensive (6 PF),"[1629684, 1629740]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,1662.0,6.0,0.0,Melli,1629740.0,,,,,,,
648,PT03M15.00S,2020-01-12T02:08:53.2Z,4,REGULAR,turnover,offensivefoul,[],1629684,,,1610612738,134,101,2020-01-12T02:08:53Z,6380000,,,0,,G. Williams TURNOVER offensivefoul (2 TOV),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,2.0,,,,,,,,,1662.0,,,,,,,,,,,
649,PT03M15.00S,2020-01-12T02:09:04.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612740,134,101,2020-01-12T02:09:06Z,6390000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M15.00S,2020-01-12T02:09:04.3Z,4,REGULAR,substitution,in,[],202683,,,1610612740,134,101,2020-01-12T02:09:06Z,6400000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M59.00S,2020-01-12T02:09:33.2Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1629638,88.12417871222075,43.20618872549019,1610612740,134,103,2020-01-12T02:09:37Z,6410000,-34.0,59.0,1,right,N. Alexander-Walker 7' layup (5 PTS),[1629638],1610612740.0,NOP,drivingfingerroll,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,7.3,Made,5.0,,,,,,,,,,,,,,,
652,PT02M37.00S,2020-01-12T02:09:54.9Z,4,REGULAR,3pt,jumpshot,[],1629035,6.521024967148489,96.14736519607843,1610612738,134,103,2020-01-12T02:10:03Z,6420000,-231.0,9.0,1,left,MISS C. Edwards 23' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,23.11,Missed,,,,,,,,,,,,,,,,
653,PT02M35.00S,2020-01-12T02:09:56.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,134,103,2020-01-12T02:10:11Z,6430000,,,0,,Team defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,652.0,,,,,,
654,PT02M35.00S,2020-01-12T02:10:01.2Z,4,REGULAR,foul,personal,[],202683,,,1610612740,134,103,2020-01-12T02:10:12Z,6440000,,,0,,E. Kanter FOUL personal (3 PF),"[202683, 1628404]",1610612738.0,BOS,looseball,,,Kanter,E. Kanter,,,,,,,,,,,,,,1162.0,3.0,0.0,Hart,1628404.0,,,,,,,
656,PT02M22.00S,2020-01-12T02:10:25.7Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1629637,92.59198423127464,47.127757352941174,1610612740,134,105,2020-01-12T02:10:30Z,6460000,-14.0,17.0,1,right,J. Hayes dunk (20 PTS) (N. Alexander-Walker 4 AST),"[1629637, 1629638]",1610612740.0,NOP,alleyoop,,,Hayes,J. Hayes,,,,,,,,2.68,Made,20.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,
658,PT02M05.00S,2020-01-12T02:10:42.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628400,8.623521681997373,46.88265931372549,1610612738,134,105,2020-01-12T02:10:46Z,6480000,16.0,29.0,1,left,MISS S. Ojeleye layup,[1628400],1610612738.0,BOS,driving,,,Ojeleye,S. Ojeleye,,,,,,,,3.75,Missed,,,,,,,,,,,,,,,,
659,PT02M03.00S,2020-01-12T02:10:44.4Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,134,105,2020-01-12T02:10:46Z,6490000,,,0,,E. Kanter REBOUND (Off:5 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,658.0,13.0,8.0,5.0,,,
660,PT02M01.00S,2020-01-12T02:10:45.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,8.229303547963205,49.82383578431372,1610612738,136,105,2020-01-12T02:10:50Z,6500000,1.0,25.0,1,left,E. Kanter layup (20 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,,,,3.04,Made,20.0,,,,,,,,,,,,,,,
661,PT01M53.00S,2020-01-12T02:10:53.4Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629638,91.93495400788436,58.40226715686274,1610612740,136,105,2020-01-12T02:13:52Z,6510000,42.0,23.0,1,right,MISS N. Alexander-Walker jumpshot,[1629638],1610612740.0,NOP,drivingfloatingbank,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,5.09,Missed,,,,,,,,,,,,,,,,
662,PT01M52.00S,2020-01-12T02:10:54.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,136,105,2020-01-12T02:10:57Z,6520000,,,0,,E. Kanter REBOUND (Off:5 Def:9),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,661.0,14.0,9.0,5.0,,,
663,PT01M49.00S,2020-01-12T02:10:59.7Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1628400,6.915243101182654,51.53952205882353,1610612738,138,105,2020-01-12T02:11:07Z,6530000,-8.0,13.0,1,left,S. Ojeleye layup (5 PTS),[1628400],1610612738.0,BOS,running,,,Ojeleye,S. Ojeleye,,,,,,,,1.96,Made,5.0,,,,,,,,,,,,,,,
664,PT01M38.00S,2020-01-12T02:11:12.6Z,4,REGULAR,3pt,jumpshot,[],1628404,69.99014454664915,70.90226715686273,1610612740,138,105,2020-01-12T02:11:16Z,6540000,105.0,230.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,25.73,Missed,,,,,,,,,,,,,,,,
665,PT01M36.00S,2020-01-12T02:11:14.6Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,138,105,2020-01-12T02:11:22Z,6550000,,,0,,E. Kanter REBOUND (Off:5 Def:10),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,664.0,15.0,10.0,5.0,,,
666,PT01M19.00S,2020-01-12T02:11:30.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202954,8.360709592641262,54.48069852941176,1610612738,138,105,2020-01-12T02:11:36Z,6560000,-22.0,26.0,1,left,MISS B. Wanamaker layup Blocked,"[202954, 1629637]",1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,,,,3.87,Missed,,,,,,,,,,,,,,Hayes,1629637.0,
667,PT01M19.00S,2020-01-12T02:11:30.8Z,4,REGULAR,block,,[],1629637,,,1610612738,138,105,2020-01-12T02:11:32Z,6570000,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M16.00S,2020-01-12T02:11:33.8Z,4,REGULAR,rebound,offensive,[],1628400,,,1610612738,138,105,2020-01-12T02:11:36Z,6580000,,,0,,S. Ojeleye REBOUND (Off:1 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,666.0,3.0,2.0,1.0,,,
669,PT01M13.00S,2020-01-12T02:11:36.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629035,8.229303547963205,51.78462009803921,1610612738,138,105,2020-01-12T02:13:02Z,6590000,-9.0,25.0,1,left,MISS C. Edwards layup,[1629035],1610612738.0,BOS,driving,,,Edwards,C. Edwards,,,,,,,,3.17,Missed,,,,,,,,,,,,,,,,
670,PT01M12.00S,2020-01-12T02:11:37.8Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,138,105,2020-01-12T02:12:21Z,6600000,,,0,,E. Kanter REBOUND (Off:6 Def:10),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,669.0,16.0,10.0,6.0,,,
671,PT01M11.00S,2020-01-12T02:11:39.1Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,7.30946123521682,49.57873774509804,1610612738,138,105,2020-01-12T02:12:40Z,6610000,2.0,16.0,1,left,MISS E. Kanter layup,[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,,,,2.18,Missed,,,,,,,,,,,,,,,,
672,PT01M11.00S,2020-01-12T02:11:39.1Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,138,105,2020-01-12T02:11:51Z,6620000,,,0,,E. Kanter REBOUND (Off:7 Def:10),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,671.0,17.0,10.0,7.0,,,
673,PT01M10.00S,2020-01-12T02:11:41.7Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,5.0,50.0,1610612738,140,105,2020-01-12T02:12:27Z,6630000,0.0,-6.0,1,left,E. Kanter layup (22 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,,,,0.0,Made,22.0,,,,,,,,,,,,,,,
674,PT01M01.00S,2020-01-12T02:11:51.6Z,4,REGULAR,turnover,badpass,[],1628402,,,1610612740,140,105,2020-01-12T02:11:55Z,6640000,,,0,,F. Jackson TURNOVER badpass (2 TOV) Stolen,"[1628402, 1629035]",1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,2.0,Edwards,1629035.0,,,,,,,,,,,,,,,,,,
675,PT01M01.00S,2020-01-12T02:11:51.6Z,4,REGULAR,steal,,[],1629035,,,1610612738,140,105,2020-01-12T02:11:53Z,6650000,,,0,,C. Edwards STEAL (1 STL),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M55.60S,2020-01-12T02:11:57.5Z,4,REGULAR,turnover,badpass,[],202954,,,1610612738,140,105,2020-01-12T02:12:01Z,6660000,,,0,,B. Wanamaker TURNOVER badpass (1 TOV) Stolen,"[202954, 1629740]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,1.0,Melli,1629740.0,,,,,,,,,,,,,,,,,,
677,PT00M55.60S,2020-01-12T02:11:57.5Z,4,REGULAR,steal,,[],1629740,,,1610612740,140,105,2020-01-12T02:11:59Z,6670000,,,0,,N. Melli STEAL (2 STL),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M51.80S,2020-01-12T02:12:01.3Z,4,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",1628404,71.43561103810775,22.863051470588236,1610612740,140,105,2020-01-12T02:12:08Z,6680000,-136.0,216.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,25.98,Missed,,,,,,,,,,,,,,,,
679,PT00M48.70S,2020-01-12T02:12:04.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,140,105,2020-01-12T02:12:08Z,6690000,,,0,,E. Kanter REBOUND (Off:7 Def:11),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,678.0,18.0,11.0,7.0,,,
680,PT00M25.80S,2020-01-12T02:12:30.7Z,4,REGULAR,turnover,shotclock,['team'],0,,,1610612738,140,105,2020-01-12T02:12:37Z,6700000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,
681,PT00M02.00S,2020-01-12T02:13:02.4Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629638,67.09921156373193,47.61795343137255,1610612740,140,105,2020-01-12T02:13:50Z,6710000,-12.0,257.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,26.26,Missed,,,,,,,,,,,,,,,,
682,PT00M02.00S,2020-01-12T02:13:02.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,140,105,2020-01-12T02:13:50Z,6720000,,,0,,E. Kanter REBOUND (Off:7 Def:12),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,681.0,19.0,12.0,7.0,,,
683,PT00M00.00S,2020-01-12T02:13:13.7Z,4,REGULAR,period,end,[],0,,,1610612738,140,105,2020-01-12T02:13:13Z,6730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2020-01-12T02:13:57.4Z,4,REGULAR,memo,,[],0,,,1610612738,140,105,2020-01-12T02:13:57Z,6740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tatum, J. (BOS) Career high points (41)"
685,PT00M00.00S,2020-01-12T02:14:50.4Z,4,REGULAR,game,end,[],0,,,0,140,105,2020-01-12T02:14:50Z,6750000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
