actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
574,PT00M56.10S,2020-08-01T00:41:05.0Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,84,83,2020-08-01T00:41:05Z,5700000,,,0,,J. Tatum REBOUND (Off:3 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,573.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
575,PT00M54.80S,2020-08-01T00:41:06.2Z,3,REGULAR,turnover,badpass,[],1628369,,,1610612738,84,83,2020-08-01T00:41:09Z,5710000,,,0,,J. Tatum TURNOVER badpass (1 TOV) Stolen,"[1628369, 2594]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,1.0,Korver,2594.0,
576,PT00M54.80S,2020-08-01T00:41:06.2Z,3,REGULAR,steal,,[],2594,,,1610612749,84,83,2020-08-01T00:41:08Z,5720000,,,0,,K. Korver STEAL (1 STL),[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT00M45.90S,2020-08-01T00:41:15.2Z,3,REGULAR,turnover,lostball,[],1628425,,,1610612749,84,83,2020-08-01T00:41:19Z,5730000,,,0,,S. Brown TURNOVER lostball (1 TOV) Stolen,"[1628425, 202954]",1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,Wanamaker,202954.0,
578,PT00M45.90S,2020-08-01T00:41:15.2Z,3,REGULAR,steal,,[],202954,,,1610612738,84,83,2020-08-01T00:41:17Z,5740000,,,0,,B. Wanamaker STEAL (2 STL),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT00M43.70S,2020-08-01T00:41:18.1Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202954,4.944152431011826,51.294424019607845,1610612738,84,85,2020-08-01T00:41:25Z,5750000,-6.0,-6.0,1,left,B. Wanamaker dunk (10 PTS),[202954],1610612738.0,BOS,running,,,Wanamaker,B. Wanamaker,,,,,0.65,Made,,,,,10.0,,,,,,,,,,,,,,
580,PT00M27.70S,2020-08-01T00:41:36.7Z,3,REGULAR,3pt,jumpshot,[],201577,93.51182654402102,2.7650122549019605,1610612749,87,85,2020-08-01T00:41:40Z,5760000,-236.0,8.0,1,right,R. Lopez 24' 3PT  (9 PTS) (G. Hill 4 AST),"[201577, 201588]",1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,23.66,Made,,,,,9.0,G. Hill,201588.0,4.0,,,,,,,,,,,
582,PT00M07.30S,2020-08-01T00:42:04.6Z,3,REGULAR,2pt,jumpshot,[],1628369,23.73521681997372,55.21599264705882,1610612738,87,87,2020-08-01T00:42:08Z,5780000,-26.0,171.0,1,left,J. Tatum 18' jumpshot (5 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,17.8,Made,,,,,5.0,,,,,,,,,,,,,,
583,PT00M00.00S,2020-08-01T00:42:17.2Z,3,REGULAR,3pt,jumpshot,[],2594,62.76281208935611,64.77481617647058,1610612749,87,87,2020-08-01T00:42:22Z,5790000,74.0,298.0,1,right,MISS K. Korver 31' 3PT,[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,31.19,Missed,,,,,,,,,,,,,,,,,,,
584,PT00M00.00S,2020-08-01T00:42:19.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,87,87,2020-08-01T00:42:19Z,5800000,,,0,,Team offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,,,
585,PT00M00.00S,2020-08-01T00:42:24.7Z,3,REGULAR,period,end,[],0,,,1610612749,87,87,2020-08-01T00:42:24Z,5810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2020-08-01T00:44:43.1Z,4,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,87,87,2020-08-01T00:45:37Z,5820000,,,0,,substitution out Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2020-08-01T00:44:43.1Z,4,REGULAR,substitution,out,['startperiod'],1628425,,,1610612749,87,87,2020-08-01T00:45:37Z,5830000,,,0,,substitution out Brown,[1628425],1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT12M00.00S,2020-08-01T00:44:43.1Z,4,REGULAR,substitution,out,['startperiod'],201577,,,1610612749,87,87,2020-08-01T00:45:37Z,5840000,,,0,,substitution out Lopez,[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT12M00.00S,2020-08-01T00:44:43.1Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612749,87,87,2020-08-01T00:45:37Z,5850000,,,0,,substitution in DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT12M00.00S,2020-08-01T00:44:43.1Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,87,87,2020-08-01T00:45:37Z,5860000,,,0,,substitution in Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT12M00.00S,2020-08-01T00:44:43.1Z,4,REGULAR,substitution,in,['startperiod'],202083,,,1610612749,87,87,2020-08-01T00:45:37Z,5870000,,,0,,substitution in Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT12M00.00S,2020-08-01T00:46:00.6Z,4,REGULAR,period,start,[],0,,,1610612749,87,87,2020-08-01T00:46:00Z,5880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT11M44.00S,2020-08-01T00:46:16.2Z,4,REGULAR,3pt,jumpshot,[],202083,80.6340341655716,2.7650122549019605,1610612749,87,87,2020-08-01T00:46:20Z,5890000,-236.0,130.0,1,right,MISS W. Matthews 27' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
594,PT11M43.00S,2020-08-01T00:46:17.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,87,87,2020-08-01T00:46:24Z,5900000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,593.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
595,PT11M28.00S,2020-08-01T00:46:33.3Z,4,REGULAR,turnover,traveling,[],202954,,,1610612738,87,87,2020-08-01T00:46:38Z,5910000,,,0,,B. Wanamaker TURNOVER traveling (1 TOV),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,201638.0,,,,,,,1.0,,,
596,PT11M17.00S,2020-08-01T00:46:59.6Z,4,REGULAR,2pt,jumpshot,['fromturnover'],203507,78.13731931668858,56.68658088235294,1610612749,89,87,2020-08-01T00:47:03Z,5920000,33.0,153.0,1,right,G. Antetokounmpo 16' jumpshot (22 PTS) (K. Korver 1 AST),"[203507, 2594]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,16.2,Made,,,,,22.0,K. Korver,2594.0,1.0,,,,,,,,,,,
598,PT11M00.00S,2020-08-01T00:47:15.2Z,4,REGULAR,2pt,jumpshot,[],1628369,23.340998685939553,33.64736519607843,1610612738,89,87,2020-08-01T00:47:18Z,5940000,82.0,167.0,1,left,MISS J. Tatum 19' jumpshot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
599,PT10M59.00S,2020-08-01T00:47:16.2Z,4,REGULAR,rebound,defensive,[],2594,,,1610612749,89,87,2020-08-01T00:47:21Z,5950000,,,0,,K. Korver REBOUND (Off:0 Def:1),[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,,,598.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
600,PT10M49.00S,2020-08-01T00:47:26.5Z,4,REGULAR,2pt,layup,['pointsinthepaint'],201572,92.72339027595268,52.76501225490197,1610612749,91,87,2020-08-01T00:47:32Z,5960000,14.0,16.0,1,right,B. Lopez layup (14 PTS) (G. Antetokounmpo 6 AST),"[201572, 203507]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,2.55,Made,,,,,14.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,
602,PT10M37.00S,2020-08-01T00:47:38.4Z,4,REGULAR,2pt,hook,['pointsinthepaint'],202683,12.302890932982917,48.353247549019606,1610612738,91,89,2020-08-01T00:47:42Z,5980000,8.0,63.0,1,left,E. Kanter 7' hook (2 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,6.91,Made,,,,,2.0,,,,,,,,,,,,,,
603,PT10M25.00S,2020-08-01T00:47:51.0Z,4,REGULAR,3pt,jumpshot,[],2594,66.83639947437582,53.74540441176471,1610612749,94,89,2020-08-01T00:47:54Z,5990000,19.0,259.0,1,right,K. Korver 27' 3PT  (6 PTS) (G. Antetokounmpo 7 AST),"[2594, 203507]",1610612749.0,MIL,,,,Korver,K. Korver,,,,,26.54,Made,,,,,6.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,,
605,PT10M05.00S,2020-08-01T00:48:11.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202683,8.09789750328515,51.78462009803921,1610612738,94,89,2020-08-01T00:48:15Z,6010000,-9.0,24.0,1,left,MISS E. Kanter layup Blocked,"[202683, 201572]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,3.04,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,,
606,PT10M05.00S,2020-08-01T00:48:11.0Z,4,REGULAR,block,,[],201572,,,1610612738,94,89,2020-08-01T00:48:13Z,6020000,,,0,,B. Lopez BLOCK (5 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT10M04.00S,2020-08-01T00:48:12.0Z,4,REGULAR,rebound,defensive,[],2594,,,1610612749,94,89,2020-08-01T00:48:25Z,6030000,,,0,,K. Korver REBOUND (Off:0 Def:2),[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,,,605.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
608,PT09M56.00S,2020-08-01T00:48:19.9Z,4,REGULAR,3pt,jumpshot,[],201572,68.15045992115637,68.94148284313727,1610612749,94,89,2020-08-01T00:48:23Z,6040000,95.0,247.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
609,PT09M55.00S,2020-08-01T00:48:20.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,94,89,2020-08-01T00:48:23Z,6050000,,,0,,J. Tatum REBOUND (Off:3 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,608.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
610,PT09M47.00S,2020-08-01T00:48:29.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628369,7.440867279894875,44.43167892156863,1610612738,94,89,2020-08-01T00:48:34Z,6060000,28.0,17.0,1,left,MISS J. Tatum layup Blocked,"[1628369, 201572]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,3.6,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,,
611,PT09M47.00S,2020-08-01T00:48:29.2Z,4,REGULAR,block,,[],201572,,,1610612738,94,89,2020-08-01T00:48:31Z,6070000,,,0,,B. Lopez BLOCK (6 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M44.00S,2020-08-01T00:48:32.2Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,94,89,2020-08-01T00:51:03Z,6080000,,,0,,J. Tatum REBOUND (Off:4 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,610.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
620,PT09M43.00S,2020-08-01T00:48:33.5Z,4,REGULAR,turnover,lostball,[],1628369,,,1610612738,94,89,2020-08-01T00:51:32Z,6085000,,,0,,J. Tatum TURNOVER lostball (2 TOV) Stolen,"[1628369, 2594]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,2.0,Korver,2594.0,
621,PT09M43.00S,2020-08-01T00:48:33.5Z,4,REGULAR,steal,,[],2594,,,1610612749,94,89,2020-08-01T00:51:19Z,6087500,,,0,,K. Korver STEAL (2 STL),[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT09M38.00S,2020-08-01T00:48:37.8Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fastbreak', 'fromturnover']",203507,92.59198423127464,51.294424019607845,1610612749,96,89,2020-08-01T00:51:19Z,6090000,6.0,17.0,1,right,G. Antetokounmpo dunk (24 PTS) (D. DiVincenzo 3 AST),"[203507, 1628978]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,2.35,Made,,,,,24.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,
615,PT09M38.00S,2020-08-01T00:48:45.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,96,89,2020-08-01T00:48:45Z,6110000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT09M38.00S,2020-08-01T00:50:56.4Z,4,REGULAR,substitution,out,[],202954,,,1610612738,96,89,2020-08-01T00:51:18Z,6120000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT09M38.00S,2020-08-01T00:50:56.4Z,4,REGULAR,substitution,out,[],202683,,,1610612738,96,89,2020-08-01T00:51:18Z,6130000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT09M38.00S,2020-08-01T00:50:56.4Z,4,REGULAR,substitution,in,[],1628400,,,1610612738,96,89,2020-08-01T00:51:18Z,6140000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT09M38.00S,2020-08-01T00:50:56.4Z,4,REGULAR,substitution,in,[],1628464,,,1610612738,96,89,2020-08-01T00:51:18Z,6150000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT09M23.00S,2020-08-01T00:52:20.9Z,4,REGULAR,3pt,jumpshot,[],203935,34.641918528252305,33.892463235294116,1610612738,96,92,2020-08-01T00:52:28Z,6160000,81.0,273.0,1,left,M. Smart 29' 3PT  (23 PTS) (S. Ojeleye 1 AST),"[203935, 1628400]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,29.0,Made,,,,,23.0,S. Ojeleye,1628400.0,1.0,,,,,,,,,,,
623,PT08M59.00S,2020-08-01T00:52:44.5Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203507,92.9862023653088,52.76501225490197,1610612749,98,92,2020-08-01T00:52:49Z,6170000,14.0,13.0,1,right,G. Antetokounmpo layup (26 PTS),[203507],1610612749.0,MIL,drivingfingerroll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.34,Made,,,,,26.0,,,,,,,,,,,,,,
624,PT08M42.00S,2020-08-01T00:53:03.7Z,4,REGULAR,foul,personal,[],1628978,,,1610612738,98,92,2020-08-01T00:53:12Z,6180000,,,0,,D. DiVincenzo FOUL personal (4 PF),"[1628978, 203935]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1148.0,4.0,0.0,Smart,203935.0,,,,,,
626,PT08M42.00S,2020-08-01T00:53:09.2Z,4,REGULAR,substitution,out,[],2594,,,1610612738,98,92,2020-08-01T00:53:35Z,6200000,,,0,,substitution out Korver,[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M42.00S,2020-08-01T00:53:09.2Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,98,92,2020-08-01T00:53:35Z,6210000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT08M42.00S,2020-08-01T00:53:09.2Z,4,REGULAR,substitution,out,[],203935,,,1610612738,98,92,2020-08-01T00:53:35Z,6220000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M42.00S,2020-08-01T00:53:09.2Z,4,REGULAR,substitution,in,[],203114,,,1610612738,98,92,2020-08-01T00:53:35Z,6230000,,,0,,substitution in Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT08M42.00S,2020-08-01T00:53:09.2Z,4,REGULAR,substitution,in,[],202954,,,1610612738,98,92,2020-08-01T00:53:35Z,6240000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M42.00S,2020-08-01T00:53:09.2Z,4,REGULAR,substitution,in,[],202330,,,1610612738,98,92,2020-08-01T00:53:35Z,6250000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT08M32.00S,2020-08-01T00:53:36.9Z,4,REGULAR,2pt,jumpshot,[],202954,18.74178712220762,29.725796568627448,1610612738,98,94,2020-08-01T00:53:40Z,6260000,101.0,124.0,1,left,B. Wanamaker 16' jumpshot (12 PTS) (D. Theis 3 AST),"[202954, 1628464]",1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,16.42,Made,,,,,12.0,D. Theis,1628464.0,3.0,,,,,,,,,,,
634,PT08M23.00S,2020-08-01T00:53:47.3Z,4,REGULAR,foul,personal,[],202954,,,1610612749,98,94,2020-08-01T00:53:54Z,6280000,,,0,,B. Wanamaker FOUL personal (4 PF),"[202954, 1628978]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,201638.0,4.0,0.0,DiVincenzo,1628978.0,,,,,,
637,PT08M16.00S,2020-08-01T00:54:11.5Z,4,REGULAR,3pt,jumpshot,[],202083,73.53810775295663,81.19638480392157,1610612749,98,94,2020-08-01T00:54:15Z,6300000,156.0,196.0,1,right,MISS W. Matthews 26' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
638,PT08M15.00S,2020-08-01T00:54:12.5Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,98,94,2020-08-01T00:54:18Z,6310000,,,0,,D. Theis REBOUND (Off:3 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,637.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
639,PT07M59.00S,2020-08-01T00:54:30.8Z,4,REGULAR,foul,offensive,[],202330,,,1610612738,98,94,2020-08-01T00:54:38Z,6320000,,,0,,G. Hayward FOUL offensive (1 PF),"[202330, 202083]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,201638.0,1.0,0.0,Matthews,202083.0,,,,,,
641,PT07M59.00S,2020-08-01T00:54:30.8Z,4,REGULAR,turnover,offensivefoul,[],202330,,,1610612738,98,94,2020-08-01T00:54:30Z,6340000,,,0,,G. Hayward TURNOVER offensivefoul (4 TOV),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,201638.0,,,,,,,4.0,,,
642,PT07M59.00S,2020-08-01T00:54:37.2Z,4,REGULAR,substitution,out,[],203507,,,1610612749,98,94,2020-08-01T00:54:44Z,6350000,,,0,,substitution out Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT07M59.00S,2020-08-01T00:54:37.2Z,4,REGULAR,substitution,in,[],1628425,,,1610612749,98,94,2020-08-01T00:54:44Z,6360000,,,0,,substitution in Brown,[1628425],1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT07M36.00S,2020-08-01T00:55:15.2Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1628978,69.85873850197109,76.29442401960785,1610612749,98,94,2020-08-01T00:55:20Z,6370000,131.0,231.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
645,PT07M35.00S,2020-08-01T00:55:16.2Z,4,REGULAR,rebound,offensive,[],203114,,,1610612749,98,94,2020-08-01T00:55:20Z,6380000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,644.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
646,PT07M32.00S,2020-08-01T00:55:19.1Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203114,90.22667542706965,47.372855392156865,1610612749,98,94,2020-08-01T00:55:24Z,6390000,-13.0,39.0,1,right,MISS K. Middleton layup Blocked,"[203114, 1628464]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,4.68,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,,
647,PT07M32.00S,2020-08-01T00:55:19.1Z,4,REGULAR,block,,[],1628464,,,1610612749,98,94,2020-08-01T00:55:21Z,6400000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT07M31.00S,2020-08-01T00:55:20.1Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612738,98,94,2020-08-01T00:55:33Z,6410000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,646.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
649,PT07M25.00S,2020-08-01T00:55:26.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202954,6.389618922470433,53.01011029411765,1610612738,98,96,2020-08-01T00:55:31Z,6420000,-15.0,8.0,1,left,B. Wanamaker layup (14 PTS) (G. Hayward 6 AST),"[202954, 202330]",1610612738.0,BOS,running,,,Wanamaker,B. Wanamaker,,,,,2.0,Made,,,,,14.0,G. Hayward,202330.0,6.0,,,,,,,,,,,
651,PT07M11.00S,2020-08-01T00:55:41.3Z,4,REGULAR,turnover,traveling,[],1628978,,,1610612749,98,96,2020-08-01T00:55:47Z,6440000,,,0,,D. DiVincenzo TURNOVER traveling (2 TOV),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,201638.0,,,,,,,2.0,,,
652,PT06M50.00S,2020-08-01T00:56:14.9Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1627759,28.07161629434954,79.23560049019608,1610612738,98,99,2020-08-01T00:56:19Z,6450000,-146.0,211.0,1,left,J. Brown 26' 3PT  (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.16,Made,,,,,17.0,,,,,,,,,,,,,,
654,PT06M49.00S,2020-08-01T00:56:22.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,98,99,2020-08-01T00:56:22Z,6470000,,,0,,timeout full,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT06M49.00S,2020-08-01T00:58:53.4Z,4,REGULAR,substitution,out,[],1628978,,,1610612749,98,99,2020-08-01T00:59:21Z,6480000,,,0,,substitution out DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT06M49.00S,2020-08-01T00:58:53.4Z,4,REGULAR,substitution,out,[],201572,,,1610612749,98,99,2020-08-01T00:59:21Z,6490000,,,0,,substitution out Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT06M49.00S,2020-08-01T00:58:53.4Z,4,REGULAR,substitution,in,[],201588,,,1610612749,98,99,2020-08-01T00:59:21Z,6500000,,,0,,substitution in Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT06M49.00S,2020-08-01T00:58:53.4Z,4,REGULAR,substitution,in,[],203507,,,1610612749,98,99,2020-08-01T00:59:21Z,6510000,,,0,,substitution in Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT06M39.00S,2020-08-01T00:59:51.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],201588,92.85479632063075,46.63756127450981,1610612749,100,99,2020-08-01T01:00:00Z,6520000,-17.0,15.0,1,right,G. Hill layup (6 PTS),[201588],1610612749.0,MIL,drivingfingerroll,,,Hill,G. Hill,,,,,2.63,Made,,,,,6.0,,,,,,,,,,,,,,
660,PT06M20.00S,2020-08-01T01:00:08.7Z,4,REGULAR,3pt,jumpshot,[],1627759,33.196452036793694,29.480698529411764,1610612738,100,99,2020-08-01T01:00:12Z,6530000,103.0,260.0,1,left,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,,
661,PT06M19.00S,2020-08-01T01:00:09.7Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,100,99,2020-08-01T01:00:12Z,6540000,,,0,,G. Hill REBOUND (Off:1 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,660.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
662,PT06M14.00S,2020-08-01T01:00:17.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203507,91.80354796320631,45.65716911764706,1610612749,100,99,2020-08-01T01:01:11Z,6550000,-22.0,25.0,1,right,MISS G. Antetokounmpo layup Blocked,"[203507, 1628464]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,3.7,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,,
