actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
273,PT03M38.00S,2020-01-10T01:01:34.5Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",201143,7.145203679369246,54.34283088235294,1610612755,40,51,2020-01-10T01:01:37Z,2720000,-22.0,15.0,1,left,A. Horford layup (7 PTS),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,2.96,Made,7.0,,,,,,,,,,,,,,,,,,
274,PT03M38.00S,2020-01-10T01:01:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,40,51,2020-01-10T01:01:45Z,2730000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M38.00S,2020-01-10T01:05:00.2Z,2,REGULAR,substitution,out,[],1627759,,,1610612738,40,51,2020-01-10T01:05:07Z,2740000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M38.00S,2020-01-10T01:05:00.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,40,51,2020-01-10T01:05:07Z,2750000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M38.00S,2020-01-10T01:05:00.2Z,2,REGULAR,substitution,in,[],202330,,,1610612738,40,51,2020-01-10T01:05:07Z,2760000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M38.00S,2020-01-10T01:05:00.2Z,2,REGULAR,substitution,in,[],203935,,,1610612738,40,51,2020-01-10T01:05:07Z,2770000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M27.00S,2020-01-10T01:05:13.1Z,2,REGULAR,3pt,jumpshot,[],1628369,74.4250985545335,15.862438725490193,1610612738,40,51,2020-01-10T01:07:13Z,2780000,-171.0,188.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M24.00S,2020-01-10T01:05:16.1Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,40,51,2020-01-10T01:05:17Z,2790000,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,,
281,PT03M06.00S,2020-01-10T01:05:33.8Z,2,REGULAR,3pt,jumpshot,[],203516,29.61563731931669,29.097732843137265,1610612755,43,51,2020-01-10T01:05:38Z,2800000,105.0,226.0,1,left,J. Ennis III 25' 3PT  (3 PTS) (A. Horford 3 AST),"[203516, 201143]",1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,25.39,Made,3.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,,
283,PT02M50.00S,2020-01-10T01:05:58.5Z,2,REGULAR,turnover,badpass,[],202689,,,1610612738,43,51,2020-01-10T01:06:19Z,2820000,,,0,,K. Walker TURNOVER badpass (1 TOV) Stolen,"[202689, 203516]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,1.0,Ennis III,203516.0,,,
284,PT02M50.00S,2020-01-10T01:05:58.5Z,2,REGULAR,steal,,[],203516,,,1610612755,43,51,2020-01-10T01:06:01Z,2830000,,,0,,J. Ennis III STEAL (1 STL),[203516],1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M47.00S,2020-01-10T01:06:14.0Z,2,REGULAR,turnover,outofbounds,[],203516,,,1610612755,43,51,2020-01-10T01:06:23Z,2840000,,,0,,J. Ennis III TURNOVER outofbounds (1 TOV),[203516],1610612755.0,PHI,lostball,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,201640.0,,,,,1.0,,,,,
286,PT02M29.00S,2020-01-10T01:06:36.7Z,2,REGULAR,turnover,lostball,[],1628369,,,1610612738,43,51,2020-01-10T01:06:50Z,2850000,,,0,,J. Tatum TURNOVER lostball (1 TOV) Stolen,"[1628369, 203516]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1.0,Ennis III,203516.0,,,
287,PT02M29.00S,2020-01-10T01:06:36.7Z,2,REGULAR,steal,,[],203516,,,1610612755,43,51,2020-01-10T01:06:39Z,2860000,,,0,,J. Ennis III STEAL (2 STL),[203516],1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M21.00S,2020-01-10T01:06:44.3Z,2,REGULAR,turnover,badpass,[],1627732,,,1610612755,43,51,2020-01-10T01:06:52Z,2870000,,,0,,B. Simmons TURNOVER badpass (2 TOV) Stolen,"[1627732, 203935]",1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,,
289,PT02M21.00S,2020-01-10T01:06:44.3Z,2,REGULAR,steal,,[],203935,,,1610612738,43,51,2020-01-10T01:06:47Z,2880000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M21.00S,2020-01-10T01:06:51.1Z,2,REGULAR,foul,personal,[],1627732,,,1610612738,43,51,2020-01-10T01:06:56Z,2890000,,,0,,B. Simmons FOUL personal (1 PF),"[1627732, 202689]",1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,1155.0,1.0,0.0,Walker,202689.0,,,,,,
292,PT02M11.00S,2020-01-10T01:07:15.1Z,2,REGULAR,3pt,jumpshot,['fromturnover'],202330,66.67214191852825,50.17616421568628,1610612738,43,51,2020-01-10T01:07:20Z,2910000,1.0,261.0,1,right,MISS G. Hayward 27' 3PT,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M07.00S,2020-01-10T01:07:19.1Z,2,REGULAR,rebound,defensive,[],203516,,,1610612755,43,51,2020-01-10T01:07:20Z,2920000,,,0,,J. Ennis III REBOUND (Off:0 Def:2),[203516],1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,
314,PT01M57.00S,2020-01-10T01:07:25.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203516,7.145203679369246,43.803615196078425,1610612755,43,51,2020-01-10T01:11:17Z,2925000,31.0,15.0,1,left,MISS J. Ennis III layup Blocked,"[203516, 1628369]",1610612755.0,PHI,driving,,,Ennis III,J. Ennis III,,,,,3.7,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0,
315,PT01M57.00S,2020-01-10T01:07:25.2Z,2,REGULAR,block,,[],1628369,,,1610612755,43,51,2020-01-10T01:11:17Z,2927500,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M57.00S,2020-01-10T01:07:25.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,43,51,2020-01-10T01:11:17Z,2928750,,,0,,Team offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,
294,PT01M57.00S,2020-01-10T01:07:35.3Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612755,43,51,2020-01-10T01:07:35Z,2930000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M57.00S,2020-01-10T01:07:36.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,43,51,2020-01-10T01:07:41Z,2940000,,,0,,substitution out Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M57.00S,2020-01-10T01:07:36.2Z,2,REGULAR,substitution,in,[],1626196,,,1610612755,43,51,2020-01-10T01:07:41Z,2950000,,,0,,substitution in Richardson,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M47.00S,2020-01-10T01:08:01.0Z,2,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",1626196,15.818002628120894,51.15655637254902,1610612755,45,51,2020-01-10T01:11:17Z,2960000,-6.0,96.0,1,left,J. Richardson 10' jumpshot (15 PTS),[1626196],1610612755.0,PHI,turnaroundfadeaway,,,Richardson,J. Richardson,,,,,10.19,Made,15.0,,,,,,,,,,,,,,,,,,
298,PT01M25.00S,2020-01-10T01:08:23.1Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,87.0400788436268,38.65655637254902,1610612738,45,51,2020-01-10T01:08:32Z,2970000,-57.0,69.0,1,right,MISS J. Tatum 9' jumpshot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M22.00S,2020-01-10T01:08:26.1Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,45,51,2020-01-10T01:08:32Z,2980000,,,0,,D. Theis REBOUND (Off:2 Def:0),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,298.0,2.0,0.0,2.0,,,,,,,,,,,
300,PT01M19.00S,2020-01-10T01:08:28.8Z,2,REGULAR,turnover,badpass,[],203935,,,1610612738,45,51,2020-01-10T01:08:34Z,2990000,,,0,,M. Smart TURNOVER badpass (1 TOV) Stolen,"[203935, 201143]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0,,,
301,PT01M19.00S,2020-01-10T01:08:28.8Z,2,REGULAR,steal,,[],201143,,,1610612755,45,51,2020-01-10T01:08:31Z,3000000,,,0,,A. Horford STEAL (1 STL),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M15.00S,2020-01-10T01:08:33.3Z,2,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",203516,8.459264126149804,96.25459558823529,1610612755,48,51,2020-01-10T01:08:39Z,3010000,-231.0,27.0,1,left,J. Ennis III 23' 3PT  (6 PTS) (J. Richardson 4 AST),"[203516, 1626196]",1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,23.36,Made,6.0,J. Richardson,1626196.0,4.0,,,,,,,,,,,,,,,
304,PT01M11.00S,2020-01-10T01:08:43.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,48,51,2020-01-10T01:08:43Z,3030000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M11.00S,2020-01-10T01:10:03.0Z,2,REGULAR,substitution,out,[],202689,,,1610612738,48,51,2020-01-10T01:10:09Z,3040000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M11.00S,2020-01-10T01:10:03.0Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,48,51,2020-01-10T01:10:09Z,3050000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M52.40S,2020-01-10T01:10:27.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,93.08475689881735,55.56832107843137,1610612738,48,51,2020-01-10T01:10:32Z,3060000,28.0,13.0,1,right,MISS J. Tatum layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
308,PT00M51.30S,2020-01-10T01:10:28.4Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,48,51,2020-01-10T01:10:32Z,3070000,,,0,,D. Theis REBOUND (Off:3 Def:0),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,307.0,3.0,0.0,3.0,,,,,,,,,,,
309,PT00M51.00S,2020-01-10T01:10:31.0Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1628464,93.08475689881735,54.09773284313725,1610612738,48,53,2020-01-10T01:10:36Z,3080000,20.0,13.0,1,right,D. Theis dunk (5 PTS),[1628464],1610612738.0,BOS,putback,,,Theis,D. Theis,,,,,2.73,Made,5.0,,,,,,,,,,,,,,,,,,
310,PT00M30.60S,2020-01-10T01:10:51.3Z,2,REGULAR,turnover,badpass,[],1626196,,,1610612755,48,53,2020-01-10T01:11:44Z,3090000,,,0,,J. Richardson TURNOVER badpass (1 TOV) Stolen,"[1626196, 1628369]",1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,
311,PT00M30.60S,2020-01-10T01:10:51.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,48,53,2020-01-10T01:10:53Z,3100000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M27.80S,2020-01-10T01:10:55.1Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202330,93.87319316688567,50.666360294117645,1610612738,48,55,2020-01-10T01:15:46Z,3110000,3.0,5.0,1,right,G. Hayward layup (4 PTS) (J. Tatum 2 AST),"[202330, 1628369]",1610612738.0,BOS,running,,,Hayward,G. Hayward,,,,,1.11,Made,4.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
317,PT00M01.00S,2020-01-10T01:11:23.9Z,2,REGULAR,3pt,jumpshot,[],203118,14.766754270696453,5.568321078431367,1610612755,48,55,2020-01-10T01:12:35Z,3130000,222.0,86.0,1,left,MISS M. Scott 24' 3PT,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M00.80S,2020-01-10T01:11:24.1Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,48,55,2020-01-10T01:12:35Z,3140000,,,0,,D. Theis REBOUND (Off:3 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,317.0,4.0,1.0,3.0,,,,,,,,,,,
319,PT00M00.40S,2020-01-10T01:11:32.3Z,2,REGULAR,3pt,jumpshot,[],1628464,37.36859395532195,50.91145833333333,1610612738,48,55,2020-01-10T01:12:43Z,3150000,5.0,536.0,1,right,MISS D. Theis 54' 3PT,[1628464],1610612738.0,BOS,running,,,Theis,D. Theis,,,,,54.17,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M00.10S,2020-01-10T01:11:32.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,48,55,2020-01-10T01:12:43Z,3160000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,
321,PT00M00.00S,2020-01-10T01:11:37.7Z,2,REGULAR,period,end,[],0,,,1610612738,48,55,2020-01-10T01:11:37Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2020-01-10T01:16:02.8Z,3,REGULAR,substitution,out,['startperiod'],203516,,,1610612738,48,55,2020-01-10T01:27:52Z,3180000,,,0,,substitution out Ennis III,[203516],1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2020-01-10T01:16:02.8Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,48,55,2020-01-10T01:27:52Z,3190000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2020-01-10T01:16:02.8Z,3,REGULAR,substitution,in,['startperiod'],202699,,,1610612738,48,55,2020-01-10T01:27:52Z,3200000,,,0,,substitution in Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2020-01-10T01:16:02.8Z,3,REGULAR,substitution,in,['startperiod'],202689,,,1610612738,48,55,2020-01-10T01:27:52Z,3210000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2020-01-10T01:27:56.4Z,3,REGULAR,period,start,[],0,,,1610612738,48,55,2020-01-10T01:27:56Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M45.00S,2020-01-10T01:28:11.0Z,3,REGULAR,2pt,jumpshot,[],202330,9.510512483574246,66.59773284313725,1610612738,48,57,2020-01-10T01:28:19Z,3230000,-83.0,37.0,1,left,G. Hayward 9' jumpshot (6 PTS),[202330],1610612738.0,BOS,fadeaway,,,Hayward,G. Hayward,,,,,9.32,Made,6.0,,,,,,,,,,,,,,,,,,
328,PT11M28.00S,2020-01-10T01:28:27.3Z,3,REGULAR,3pt,jumpshot,[],201143,73.50525624178712,18.803615196078425,1610612755,51,57,2020-01-10T01:28:35Z,3240000,-156.0,197.0,1,right,A. Horford 26' 3PT  (10 PTS) (J. Richardson 5 AST),"[201143, 1626196]",1610612755.0,PHI,,,,Horford,A. Horford,,,,,25.53,Made,10.0,J. Richardson,1626196.0,5.0,,,,,,,,,,,,,,,
330,PT11M11.00S,2020-01-10T01:28:46.8Z,3,REGULAR,turnover,outofbounds,[],202330,,,1610612738,51,57,2020-01-10T01:28:54Z,3260000,,,0,,G. Hayward TURNOVER outofbounds (1 TOV),[202330],1610612738.0,BOS,lostball,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1151.0,,,,,1.0,,,,,
331,PT10M57.00S,2020-01-10T01:29:09.0Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1626196,81.7838370565046,38.411458333333336,1610612755,51,57,2020-01-10T01:29:16Z,3270000,-58.0,119.0,1,right,MISS J. Richardson 14' jumpshot,[1626196],1610612755.0,PHI,stepback,,,Richardson,J. Richardson,,,,,13.7,Missed,,,,,,,,,,,,,,,,,,,
332,PT10M51.00S,2020-01-10T01:29:15.0Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,51,57,2020-01-10T01:29:16Z,3280000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,
333,PT10M48.00S,2020-01-10T01:29:17.7Z,3,REGULAR,turnover,badpass,[],202330,,,1610612738,51,57,2020-01-10T01:29:22Z,3290000,,,0,,G. Hayward TURNOVER badpass (2 TOV) Stolen,"[202330, 202699]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,2.0,Harris,202699.0,,,
334,PT10M48.00S,2020-01-10T01:29:17.7Z,3,REGULAR,steal,,[],202699,,,1610612755,51,57,2020-01-10T01:29:19Z,3300000,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT10M44.00S,2020-01-10T01:29:21.1Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201143,95.31865965834429,50.42126225490196,1610612755,53,57,2020-01-10T01:29:29Z,3310000,2.0,-8.0,1,right,A. Horford dunk (12 PTS) (B. Simmons 2 AST),"[201143, 1627732]",1610612755.0,PHI,alleyoop,,,Horford,A. Horford,,,,,0.37,Made,12.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,,
337,PT10M16.00S,2020-01-10T01:29:48.7Z,3,REGULAR,3pt,jumpshot,[],1628369,20.54862023653088,8.99969362745098,1610612738,53,57,2020-01-10T01:30:53Z,3330000,205.0,141.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M14.00S,2020-01-10T01:29:50.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,53,57,2020-01-10T01:29:52Z,3340000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,
339,PT10M09.00S,2020-01-10T01:29:57.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'defensivegoaltending']",202699,93.74178712220763,54.34283088235294,1610612755,55,57,2020-01-10T01:30:12Z,3350000,22.0,6.0,1,right,T. Harris layup (7 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,2.47,Made,7.0,,,,,,,,,,,,,,,,,,
340,PT10M09.00S,2020-01-10T01:30:01.2Z,3,REGULAR,violation,defensivegoaltending,[],1628464,,,1610612755,55,57,2020-01-10T01:30:12Z,3360000,,,0,,D. Theis violation defensivegoaltending,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1155.0,,,,,,,,,,
341,PT09M58.00S,2020-01-10T01:30:21.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,8.065045992115643,55.323223039215684,1610612738,55,57,2020-01-10T01:30:30Z,3370000,-27.0,23.0,1,left,MISS K. Walker layup Blocked,"[202689, 201143]",1610612738.0,BOS,drivingreverse,,,Walker,K. Walker,,,,,3.92,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
342,PT09M58.00S,2020-01-10T01:30:21.7Z,3,REGULAR,block,,[],201143,,,1610612738,55,57,2020-01-10T01:30:24Z,3380000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M54.00S,2020-01-10T01:30:25.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,55,57,2020-01-10T01:31:34Z,3390000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,341.0,3.0,3.0,0.0,,,,,,,,,,,
344,PT09M52.00S,2020-01-10T01:30:27.9Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1626196,92.16491458607096,96.49969362745098,1610612755,55,57,2020-01-10T01:30:38Z,3400000,232.0,21.0,1,right,MISS J. Richardson 23' 3PT,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,,
345,PT09M47.00S,2020-01-10T01:30:32.9Z,3,REGULAR,rebound,offensive,[],203118,,,1610612755,55,57,2020-01-10T01:30:38Z,3410000,,,0,,M. Scott REBOUND (Off:2 Def:1),[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,344.0,3.0,1.0,2.0,,,,,,,,,,,
346,PT09M47.00S,2020-01-10T01:30:32.4Z,3,REGULAR,2pt,layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203118,95.0,50.0,1610612755,57,57,2020-01-10T01:30:41Z,3420000,0.0,-6.0,1,right,M. Scott layup (4 PTS),[203118],1610612755.0,PHI,tip,,,Scott,M. Scott,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
347,PT09M31.00S,2020-01-10T01:30:48.5Z,3,REGULAR,2pt,jumpshot,[],202689,26.461892247043366,43.31341911764706,1610612738,57,57,2020-01-10T01:30:56Z,3430000,33.0,196.0,1,left,MISS K. Walker 20' jumpshot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,20.44,Missed,,,,,,,,,,,,,,,,,,,
348,PT09M28.00S,2020-01-10T01:30:51.5Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612755,57,57,2020-01-10T01:30:56Z,3440000,,,0,,B. Simmons REBOUND (Off:1 Def:5),[1627732],1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,,,,,,347.0,6.0,5.0,1.0,,,,,,,,,,,
349,PT09M21.00S,2020-01-10T01:30:58.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627732,93.08475689881735,48.46047794117647,1610612755,57,57,2020-01-10T01:31:03Z,3450000,-8.0,13.0,1,right,MISS B. Simmons layup,[1627732],1610612755.0,PHI,drivingreverse,,,Simmons,B. Simmons,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
350,PT09M18.00S,2020-01-10T01:31:01.8Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,57,57,2020-01-10T01:31:03Z,3460000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,
351,PT09M14.00S,2020-01-10T01:31:06.0Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1627759,6.619579500657039,46.98988970588235,1610612738,57,57,2020-01-10T01:33:53Z,3470000,15.0,10.0,1,left,MISS J. Brown layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
352,PT09M12.00S,2020-01-10T01:31:08.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,57,57,2020-01-10T01:31:12Z,3480000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,351.0,4.0,4.0,0.0,,,,,,,,,,,
353,PT09M07.00S,2020-01-10T01:31:13.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202699,94.53022339027595,50.666360294117645,1610612755,59,57,2020-01-10T01:31:19Z,3490000,3.0,-1.0,1,right,T. Harris layup (9 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,0.55,Made,9.0,,,,,,,,,,,,,,,,,,
354,PT09M07.00S,2020-01-10T01:31:20.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,59,57,2020-01-10T01:31:20Z,3500000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M07.00S,2020-01-10T01:34:13.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,59,57,2020-01-10T01:34:18Z,3510000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT09M07.00S,2020-01-10T01:34:13.8Z,3,REGULAR,substitution,in,[],203935,,,1610612738,59,57,2020-01-10T01:34:18Z,3520000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
