actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
447,PT01M23.00S,2020-08-08T02:53:30.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,57,84,2020-08-08T02:53:30Z,4440000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,446.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
448,PT01M19.00S,2020-08-08T02:53:34.4Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",202954,6.652431011826544,44.676776960784316,1610612738,57,86,2020-08-08T03:06:20Z,4450000,27.0,10.0,1,left,B. Wanamaker layup (11 PTS) (J. Tatum 4 AST),"[202954, 1628369]",1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,3.08,Made,,,,,,,,,,11.0,J. Tatum,1628369.0,4.0,,,,,,
450,PT01M19.00S,2020-08-08T02:53:38.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,57,86,2020-08-08T02:53:38Z,4470000,,,0,,timeout full,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,57,86,2020-08-08T02:55:02Z,4480000,,,0,,substitution out VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,57,86,2020-08-08T02:55:02Z,4490000,,,0,,substitution out Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,out,[],1629056,,,1610612761,57,86,2020-08-08T02:55:02Z,4500000,,,0,,substitution out Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,out,[],1628369,,,1610612761,57,86,2020-08-08T02:55:02Z,4510000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612761,57,86,2020-08-08T02:55:02Z,4520000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,out,[],1628464,,,1610612761,57,86,2020-08-08T02:55:02Z,4530000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,in,[],1626178,,,1610612761,57,86,2020-08-08T02:55:02Z,4540000,,,0,,substitution in Hollis-Jefferson,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,57,86,2020-08-08T02:55:02Z,4550000,,,0,,substitution in Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,in,[],1629744,,,1610612761,57,86,2020-08-08T02:55:02Z,4560000,,,0,,substitution in Thomas,[1629744],1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,in,[],202330,,,1610612761,57,86,2020-08-08T02:55:02Z,4570000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,in,[],1629057,,,1610612761,57,86,2020-08-08T02:55:02Z,4580000,,,0,,substitution in Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M19.00S,2020-08-08T02:54:43.5Z,3,REGULAR,substitution,in,[],202689,,,1610612761,57,86,2020-08-08T02:55:02Z,4590000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M10.00S,2020-08-08T02:55:23.7Z,3,REGULAR,3pt,jumpshot,[],1626181,71.56701708278581,73.84344362745098,1610612761,57,86,2020-08-08T02:55:29Z,4600000,119.0,215.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
464,PT01M07.00S,2020-08-08T02:55:26.7Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,57,86,2020-08-08T02:55:29Z,4610000,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,463.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
465,PT00M45.90S,2020-08-08T02:55:48.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629057,8.360709592641262,50.55912990196079,1610612738,57,86,2020-08-08T02:55:52Z,4620000,-3.0,26.0,1,left,MISS R. Williams III layup Blocked,"[1629057, 1629744]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,3.17,Missed,,,,,,,,,,,,,,Thomas,1629744.0,,,,
466,PT00M45.90S,2020-08-08T02:55:48.1Z,3,REGULAR,block,,[],1629744,,,1610612738,57,86,2020-08-08T02:55:50Z,4630000,,,0,,M. Thomas BLOCK (1 BLK),[1629744],1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M45.90S,2020-08-08T02:55:48.1Z,3,REGULAR,rebound,offensive,[],202689,,,1610612738,57,86,2020-08-08T02:55:52Z,4640000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,465.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
468,PT00M45.50S,2020-08-08T02:55:52.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202689,6.389618922470433,48.10814950980392,1610612738,57,88,2020-08-08T03:06:34Z,4650000,9.0,8.0,1,left,K. Walker layup (14 PTS),[202689],1610612738.0,BOS,putback,,,Walker,K. Walker,,,,,1.62,Made,,,,,,,,,,14.0,,,,,,,,,
469,PT00M31.80S,2020-08-08T02:56:05.7Z,3,REGULAR,3pt,jumpshot,[],201586,71.69842312746385,14.529718137254902,1610612761,57,88,2020-08-08T02:56:11Z,4660000,-177.0,214.0,1,right,MISS S. Ibaka 28' 3PT,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,28.18,Missed,,,,,,,,,,,,,,,,,,,
470,PT00M29.00S,2020-08-08T02:56:08.5Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,57,88,2020-08-08T02:56:11Z,4670000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,469.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
471,PT00M18.30S,2020-08-08T02:56:21.1Z,3,REGULAR,foul,personal,[],1628449,,,1610612738,57,88,2020-08-08T02:56:30Z,4680000,,,0,,C. Boucher FOUL personal (1 PF),"[1628449, 1629057]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,201640.0,1.0,0.0,Williams III,1629057.0,,,,,,,,,,
473,PT00M03.80S,2020-08-08T02:56:53.3Z,3,REGULAR,3pt,jumpshot,[],202689,24.129434954007884,15.019914215686276,1610612738,57,91,2020-08-08T02:56:58Z,4700000,175.0,174.0,1,left,K. Walker 25' 3PT  (17 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.08,Made,,,,,,,,,,17.0,,,,,,,,,
475,PT00M00.00S,2020-08-08T02:56:57.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612761,57,91,2020-08-08T02:57:39Z,4705000,,,0,,,[],,,support,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,End Period - No Basket
474,PT00M00.00S,2020-08-08T02:57:01.2Z,3,REGULAR,period,end,[],0,,,1610612761,57,91,2020-08-08T02:57:01Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2020-08-08T02:59:00.7Z,4,REGULAR,substitution,out,['startperiod'],202954,,,1610612761,57,91,2020-08-08T02:59:15Z,4720000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2020-08-08T02:59:00.7Z,4,REGULAR,substitution,in,['startperiod'],1628400,,,1610612761,57,91,2020-08-08T02:59:15Z,4730000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2020-08-08T03:00:40.3Z,4,REGULAR,period,start,[],0,,,1610612738,57,91,2020-08-08T03:00:40Z,4740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M50.00S,2020-08-08T03:00:50.0Z,4,REGULAR,3pt,jumpshot,[],202330,5.338370565045992,3.7454044117647056,1610612738,57,91,2020-08-08T03:00:55Z,4750000,231.0,-2.0,1,left,MISS G. Hayward 23' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
480,PT11M47.00S,2020-08-08T03:00:53.0Z,4,REGULAR,rebound,defensive,[],1626178,,,1610612761,57,91,2020-08-08T03:00:55Z,4760000,,,0,,R. Hollis-Jefferson REBOUND (Off:0 Def:2),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,479.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
481,PT11M42.00S,2020-08-08T03:00:57.5Z,4,REGULAR,3pt,jumpshot,['fastbreak'],1629744,75.90341655716163,8.402267156862745,1610612761,60,91,2020-08-08T03:01:04Z,4770000,-208.0,174.0,1,right,M. Thomas 27' 3PT  (3 PTS) (R. Hollis-Jefferson 1 AST),"[1629744, 1626178]",1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,27.47,Made,,,,,,,,,,3.0,R. Hollis-Jefferson,1626178.0,1.0,,,,,,
483,PT11M27.00S,2020-08-08T03:01:12.9Z,4,REGULAR,3pt,jumpshot,[],203935,29.517082785808146,26.784620098039213,1610612738,60,91,2020-08-08T03:06:43Z,4790000,116.0,225.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,stepback,,,Smart,M. Smart,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M23.00S,2020-08-08T03:01:16.0Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,60,91,2020-08-08T03:01:16Z,4800000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,483.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
485,PT11M19.00S,2020-08-08T03:01:19.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202689,7.30946123521682,42.22579656862745,1610612738,60,91,2020-08-08T03:01:24Z,4810000,39.0,16.0,1,left,MISS K. Walker layup Blocked,"[202689, 1628449]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,4.45,Missed,,,,,,,,,,,,,,Boucher,1628449.0,,,,
486,PT11M19.00S,2020-08-08T03:01:19.8Z,4,REGULAR,block,,[],1628449,,,1610612738,60,91,2020-08-08T03:01:22Z,4820000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M17.00S,2020-08-08T03:01:21.8Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,60,91,2020-08-08T03:01:24Z,4830000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,485.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
488,PT11M06.00S,2020-08-08T03:01:33.5Z,4,REGULAR,2pt,hook,['pointsinthepaint'],201586,90.09526938239159,49.82383578431372,1610612761,62,91,2020-08-08T03:01:39Z,4840000,-1.0,41.0,1,right,S. Ibaka hook (2 PTS) (R. Hollis-Jefferson 2 AST),"[201586, 1626178]",1610612761.0,TOR,turnaround,,,Ibaka,S. Ibaka,,,,,4.61,Made,,,,,,,,,,2.0,R. Hollis-Jefferson,1626178.0,2.0,,,,,,
490,PT10M53.00S,2020-08-08T03:01:46.0Z,4,REGULAR,3pt,jumpshot,[],1628400,4.681340341655716,93.94148284313727,1610612738,62,94,2020-08-08T03:01:51Z,4860000,-220.0,-8.0,1,left,S. Ojeleye 22' 3PT  (3 PTS) (M. Smart 5 AST),"[1628400, 203935]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,21.97,Made,,,,,,,,,,3.0,M. Smart,203935.0,5.0,,,,,,
492,PT10M36.00S,2020-08-08T03:02:03.4Z,4,REGULAR,turnover,badpass,[],1628449,,,1610612761,62,94,2020-08-08T03:02:07Z,4880000,,,0,,C. Boucher TURNOVER badpass (1 TOV) Stolen,"[1628449, 203935]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,
493,PT10M36.00S,2020-08-08T03:02:03.4Z,4,REGULAR,steal,,[],203935,,,1610612738,62,94,2020-08-08T03:02:05Z,4890000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M19.00S,2020-08-08T03:02:19.9Z,4,REGULAR,2pt,jumpshot,['fromturnover'],1629057,3.892904073587385,25.314031862745097,1610612738,62,96,2020-08-08T03:03:48Z,4900000,123.0,-16.0,1,left,R. Williams III 12' jumpshot (8 PTS) (K. Walker 4 AST),"[1629057, 202689]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,12.38,Made,,,,,,,,,,8.0,K. Walker,202689.0,4.0,,,,,,
496,PT10M08.00S,2020-08-08T03:02:30.9Z,4,REGULAR,3pt,jumpshot,[],201586,71.30420499342969,16.980698529411764,1610612761,62,96,2020-08-08T03:02:36Z,4920000,-165.0,217.0,1,right,MISS S. Ibaka 28' 3PT,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,27.72,Missed,,,,,,,,,,,,,,,,,,,
497,PT10M05.00S,2020-08-08T03:02:33.9Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612738,62,96,2020-08-08T03:02:36Z,4930000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,496.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
498,PT09M56.00S,2020-08-08T03:02:43.1Z,4,REGULAR,3pt,jumpshot,[],202689,32.276609724047304,56.196384803921575,1610612738,62,96,2020-08-08T03:02:48Z,4940000,-31.0,251.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
499,PT09M53.00S,2020-08-08T03:02:46.1Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,62,96,2020-08-08T03:02:48Z,4950000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
500,PT09M42.00S,2020-08-08T03:02:57.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1626178,90.75229960578186,42.715992647058826,1610612761,62,96,2020-08-08T03:03:02Z,4960000,-36.0,34.0,1,right,MISS R. Hollis-Jefferson layup,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,,
501,PT09M41.00S,2020-08-08T03:02:58.9Z,4,REGULAR,rebound,offensive,[],1626178,,,1610612761,62,96,2020-08-08T03:02:58Z,4970000,,,0,,R. Hollis-Jefferson REBOUND (Off:1 Def:2),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,500.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
502,PT09M39.00S,2020-08-08T03:03:00.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1626178,92.19776609724047,45.166973039215684,1610612761,64,96,2020-08-08T03:03:38Z,4980000,-24.0,21.0,1,right,R. Hollis-Jefferson layup (4 PTS),[1626178],1610612761.0,TOR,putback,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,3.57,Made,,,,,,,,,,4.0,,,,,,,,,
503,PT09M29.00S,2020-08-08T03:03:12.1Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202330,7.30946123521682,48.353247549019606,1610612738,64,98,2020-08-08T03:03:16Z,4990000,8.0,16.0,1,left,G. Hayward layup (8 PTS),[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,2.32,Made,,,,,,,,,,8.0,,,,,,,,,
504,PT09M29.00S,2020-08-08T03:03:14.3Z,4,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612738,64,98,2020-08-08T03:03:25Z,5000000,,,0,,C. Boucher FOUL personal (2 PF) (Hayward 1freethrow),"[1628449, 202330]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,1627962.0,2.0,0.0,Hayward,202330.0,,,,,,,,,,
506,PT09M29.00S,2020-08-08T03:03:49.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,64,98,2020-08-08T03:03:49Z,5020000,,,0,,timeout full,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M29.00S,2020-08-08T03:03:59.1Z,4,REGULAR,substitution,out,[],201586,,,1610612738,64,98,2020-08-08T03:07:24Z,5030000,,,0,,substitution out Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M29.00S,2020-08-08T03:03:59.1Z,4,REGULAR,substitution,out,[],202689,,,1610612738,64,98,2020-08-08T03:07:24Z,5040000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M29.00S,2020-08-08T03:03:59.1Z,4,REGULAR,substitution,in,[],1629056,,,1610612738,64,98,2020-08-08T03:07:24Z,5050000,,,0,,substitution in Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M29.00S,2020-08-08T03:03:59.1Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,64,98,2020-08-08T03:07:24Z,5060000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT09M29.00S,2020-08-08T03:03:59.1Z,4,REGULAR,substitution,out,[],203935,,,1610612738,64,98,2020-08-08T03:25:26Z,5065000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT09M29.00S,2020-08-08T03:03:59.1Z,4,REGULAR,substitution,in,[],202954,,,1610612738,64,98,2020-08-08T03:25:26Z,5067500,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M29.00S,2020-08-08T03:07:32.1Z,4,REGULAR,freethrow,1of1,[],202330,,,1610612738,64,99,2020-08-08T03:07:32Z,5070000,,,0,,G. Hayward freethrow 1of1 (9 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
512,PT09M28.00S,2020-08-08T03:07:38.3Z,4,REGULAR,foul,personal,[],202330,,,1610612761,64,99,2020-08-08T03:07:45Z,5080000,,,0,,G. Hayward FOUL personal (4 PF),"[202330, 1626181]",1610612738.0,BOS,take,,,Hayward,G. Hayward,,,,,,,,,,,202041.0,4.0,0.0,Powell,1626181.0,,,,,,,,,,
514,PT09M28.00S,2020-08-08T03:07:44.2Z,4,REGULAR,substitution,out,[],202330,,,1610612761,64,99,2020-08-08T03:07:46Z,5100000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M28.00S,2020-08-08T03:07:44.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612761,64,99,2020-08-08T03:07:46Z,5110000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M22.00S,2020-08-08T03:08:02.8Z,4,REGULAR,foul,personal,[],1628400,,,1610612761,64,99,2020-08-08T03:08:09Z,5120000,,,0,,S. Ojeleye FOUL personal (1 PF),"[1628400, 1626181]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,202041.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,
518,PT09M17.00S,2020-08-08T03:08:29.0Z,4,REGULAR,3pt,jumpshot,[],1629744,69.20170827858082,66.24540441176471,1610612761,64,99,2020-08-08T03:08:33Z,5140000,81.0,237.0,1,right,MISS M. Thomas 26' 3PT,[1629744],1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
519,PT09M15.00S,2020-08-08T03:08:31.0Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,64,99,2020-08-08T03:08:33Z,5150000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,518.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
520,PT09M06.00S,2020-08-08T03:08:40.2Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1629057,5.995400788436268,52.51991421568627,1610612738,64,101,2020-08-08T03:08:45Z,5160000,-13.0,4.0,1,left,R. Williams III dunk (10 PTS) (S. Ojeleye 1 AST),"[1629057, 1628400]",1610612738.0,BOS,alleyoop,,,Williams III,R. Williams III,,,,,1.57,Made,,,,,,,,,,10.0,S. Ojeleye,1628400.0,1.0,,,,,,
522,PT08M52.00S,2020-08-08T03:08:58.5Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612761,64,101,2020-08-08T03:08:58Z,5180000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M52.00S,2020-08-08T03:09:03.5Z,4,REGULAR,substitution,out,[],1629057,,,1610612761,64,101,2020-08-08T03:09:08Z,5190000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M52.00S,2020-08-08T03:09:03.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612761,64,101,2020-08-08T03:09:08Z,5200000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M50.00S,2020-08-08T03:09:16.4Z,4,REGULAR,3pt,jumpshot,[],1626181,95.48291721419186,3.5003063725490198,1610612761,64,101,2020-08-08T03:09:21Z,5210000,-232.0,-10.0,1,right,MISS N. Powell 23' 3PT,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
526,PT08M47.00S,2020-08-08T03:09:19.4Z,4,REGULAR,rebound,offensive,[],1626178,,,1610612761,64,101,2020-08-08T03:09:21Z,5220000,,,0,,R. Hollis-Jefferson REBOUND (Off:2 Def:2),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,525.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
527,PT08M47.00S,2020-08-08T03:09:21.5Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1626178,93.51182654402102,54.970894607843135,1610612761,66,101,2020-08-08T03:09:33Z,5230000,25.0,8.0,1,right,R. Hollis-Jefferson layup (6 PTS),[1626178],1610612761.0,TOR,putback,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,2.86,Made,,,,,,,,,,6.0,,,,,,,,,
528,PT08M47.00S,2020-08-08T03:09:23.4Z,4,REGULAR,foul,personal,['1freethrow'],1629641,,,1610612761,66,101,2020-08-08T03:09:28Z,5240000,,,0,,R. Langford FOUL personal (1 PF) (Hollis-Jefferson 1freethrow),"[1629641, 1626178]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,201640.0,1.0,0.0,Hollis-Jefferson,1626178.0,,,,,,,,,,
530,PT08M47.00S,2020-08-08T03:09:43.6Z,4,REGULAR,freethrow,1of1,['2ndchance'],1626178,,,1610612761,67,101,2020-08-08T03:09:43Z,5260000,,,0,,R. Hollis-Jefferson freethrow 1of1 (7 PTS),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
531,PT08M41.00S,2020-08-08T03:09:54.3Z,4,REGULAR,3pt,jumpshot,['fastbreak'],1628400,5.732588699080158,3.990502450980392,1610612738,67,104,2020-08-08T03:10:07Z,5270000,230.0,1.0,1,left,S. Ojeleye 23' 3PT  (6 PTS) (J. Green 1 AST),"[1628400, 1629750]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.01,Made,,,,,,,,,,6.0,J. Green,1629750.0,1.0,,,,,,
533,PT08M20.00S,2020-08-08T03:10:15.2Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1626178,89.70105124835742,50.55912990196079,1610612761,69,104,2020-08-08T03:10:23Z,5290000,3.0,44.0,1,right,R. Hollis-Jefferson jumpshot (9 PTS),[1626178],1610612761.0,TOR,drivingfloatingbank,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,4.99,Made,,,,,,,,,,9.0,,,,,,,,,
