actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
434,PT03M04.00S,2020-01-05T02:39:48.5Z,3,REGULAR,freethrow,2of2,[],1628374,,,1610612741,70,75,2020-01-05T02:39:48Z,4270000,,,0,,L. Markkanen freethrow 2of2 (15 PTS),[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
435,PT02M52.00S,2020-01-05T02:40:02.5Z,3,REGULAR,2pt,jumpshot,[],202330,83.52496714848883,20.166973039215684,1610612738,70,75,2020-01-05T02:40:18Z,4280000,-149.0,102.0,1,right,MISS G. Hayward 18' jumpshot,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,18.41,Missed,,,,,,,,,,,,,,,
436,PT02M50.00S,2020-01-05T02:40:04.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,75,2020-01-05T02:40:18Z,4290000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,435.0,,,,,,,,,,
437,PT02M50.00S,2020-01-05T02:40:18.0Z,3,REGULAR,foul,personal,[],1629655,,,1610612738,70,75,2020-01-05T02:40:26Z,4300000,,,0,,D. Gafford FOUL personal (3 PF),"[1629655, 1629750]",1610612741.0,CHI,looseball,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Green,1629750.0,,
439,PT02M50.00S,2020-01-05T02:40:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,70,75,2020-01-05T02:40:28Z,4320000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M36.00S,2020-01-05T02:43:25.8Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202330,89.96386333771353,43.451286764705884,1610612738,70,75,2020-01-05T02:43:33Z,4330000,-33.0,42.0,1,right,MISS G. Hayward 6' layup Blocked,"[202330, 1629655]",1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,,,,5.75,Missed,,,,,,,,,,,,,,Gafford,1629655.0
441,PT02M36.00S,2020-01-05T02:43:25.8Z,3,REGULAR,block,,[],1629655,,,1610612738,70,75,2020-01-05T02:43:28Z,4340000,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612741.0,CHI,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M33.00S,2020-01-05T02:43:28.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,70,75,2020-01-05T02:43:33Z,4350000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,440.0,1.0,1.0,0.0,,,,,,,
443,PT02M33.00S,2020-01-05T02:43:32.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612741,70,75,2020-01-05T02:43:44Z,4360000,,,0,,B. Wanamaker FOUL personal (1 PF) (LaVine inpenalty),"[202954, 203897]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,LaVine,203897.0,,
445,PT02M33.00S,2020-01-05T02:43:56.7Z,3,REGULAR,freethrow,1of2,['fastbreak'],203897,,,1610612741,71,75,2020-01-05T02:44:13Z,4380000,,,0,,Z. LaVine freethrow 1of2 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
446,PT02M33.00S,2020-01-05T02:43:56.7Z,3,REGULAR,freethrow,2of2,['fastbreak'],203897,,,1610612741,71,75,2020-01-05T02:44:13Z,4390000,,,0,,MISS Z. LaVine freethrow 2of2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Missed,,,,,,,,,,,,,,,
447,PT02M31.00S,2020-01-05T02:43:58.7Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,71,75,2020-01-05T02:44:13Z,4400000,,,0,,E. Kanter REBOUND (Off:5 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,446.0,10.0,5.0,5.0,,,,,,,
448,PT02M17.00S,2020-01-05T02:44:29.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202683,93.38042049934296,48.84344362745098,1610612738,71,77,2020-01-05T02:44:36Z,4410000,-6.0,10.0,1,right,E. Kanter layup (7 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,1.63,Made,7.0,,,,,,,,,,,,,,
449,PT02M17.00S,2020-01-05T02:44:34.2Z,3,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612738,71,77,2020-01-05T02:44:39Z,4420000,,,0,,D. Gafford FOUL personal (4 PF) (Kanter 1freethrow),"[1629655, 202683]",1610612741.0,CHI,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1626302.0,4.0,0.0,Kanter,202683.0,,
451,PT02M17.00S,2020-01-05T02:44:42.4Z,3,REGULAR,substitution,out,[],1629655,,,1610612738,71,77,2020-01-05T02:44:51Z,4440000,,,0,,substitution out Gafford,[1629655],1610612741.0,CHI,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M17.00S,2020-01-05T02:44:42.4Z,3,REGULAR,substitution,out,[],202330,,,1610612738,71,77,2020-01-05T02:44:51Z,4450000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M17.00S,2020-01-05T02:44:42.4Z,3,REGULAR,substitution,in,[],1628976,,,1610612738,71,77,2020-01-05T02:44:51Z,4460000,,,0,,substitution in Carter Jr.,[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M17.00S,2020-01-05T02:44:42.4Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,71,77,2020-01-05T02:44:51Z,4470000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M17.00S,2020-01-05T02:45:12.4Z,3,REGULAR,freethrow,1of1,[],202683,,,1610612738,71,78,2020-01-05T02:45:12Z,4480000,,,0,,E. Kanter freethrow 1of1 (8 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
456,PT02M04.00S,2020-01-05T02:45:25.3Z,3,REGULAR,2pt,jumpshot,[],203897,24.26084099868594,48.84344362745098,1610612741,71,78,2020-01-05T02:46:16Z,4490000,6.0,176.0,1,left,MISS Z. LaVine 18' jumpshot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,,18.12,Missed,,,,,,,,,,,,,,,
457,PT02M01.00S,2020-01-05T02:45:28.3Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,71,78,2020-01-05T02:45:34Z,4500000,,,0,,E. Kanter REBOUND (Off:5 Def:6),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,456.0,11.0,6.0,5.0,,,,,,,
458,PT01M47.00S,2020-01-05T02:45:45.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202683,93.9060446780552,42.715992647058826,1610612738,71,80,2020-01-05T02:46:35Z,4510000,-36.0,5.0,1,right,E. Kanter layup (10 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,3.78,Made,10.0,,,,,,,,,,,,,,
459,PT01M47.00S,2020-01-05T02:45:50.0Z,3,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612738,71,80,2020-01-05T02:46:20Z,4520000,,,0,,W. Carter Jr. FOUL personal (2 PF) (Kanter 1freethrow),"[1628976, 202683]",1610612741.0,CHI,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Kanter,202683.0,,
461,PT01M47.00S,2020-01-05T02:46:00.6Z,3,REGULAR,substitution,out,[],203897,,,1610612738,71,80,2020-01-05T02:46:16Z,4540000,,,0,,substitution out LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M47.00S,2020-01-05T02:46:00.6Z,3,REGULAR,substitution,out,[],1628374,,,1610612738,71,80,2020-01-05T02:46:16Z,4550000,,,0,,substitution out Markkanen,[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M47.00S,2020-01-05T02:46:00.6Z,3,REGULAR,substitution,in,[],203107,,,1610612738,71,80,2020-01-05T02:46:16Z,4560000,,,0,,substitution in Satoransky,[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M47.00S,2020-01-05T02:46:00.6Z,3,REGULAR,substitution,in,[],1627739,,,1610612738,71,80,2020-01-05T02:46:16Z,4570000,,,0,,substitution in Dunn,[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M47.00S,2020-01-05T02:46:21.3Z,3,REGULAR,freethrow,1of1,[],202683,,,1610612738,71,81,2020-01-05T02:46:21Z,4580000,,,0,,E. Kanter freethrow 1of1 (11 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
466,PT01M30.00S,2020-01-05T02:46:41.0Z,3,REGULAR,turnover,lostball,[],201152,,,1610612741,71,81,2020-01-05T02:46:46Z,4590000,,,0,,T. Young TURNOVER lostball (1 TOV) Stolen,"[201152, 1629684]",1610612741.0,CHI,,,,Young,T. Young,,,,,1.0,Williams,1629684.0,,,,,,,,,,,,,,,,,
467,PT01M30.00S,2020-01-05T02:46:41.0Z,3,REGULAR,steal,,[],1629684,,,1610612738,71,81,2020-01-05T02:46:43Z,4600000,,,0,,G. Williams STEAL (2 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M25.00S,2020-01-05T02:46:46.1Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202683,93.77463863337714,51.294424019607845,1610612738,71,83,2020-01-05T02:47:05Z,4610000,6.0,6.0,1,right,E. Kanter layup (13 PTS) (G. Williams 2 AST),"[202683, 1629684]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,,,,1.32,Made,13.0,G. Williams,1629684.0,2.0,,,,,,,,,,,
470,PT01M25.00S,2020-01-05T02:46:54.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,71,83,2020-01-05T02:46:54Z,4630000,,,0,,timeout full,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M09.00S,2020-01-05T02:48:45.1Z,3,REGULAR,3pt,jumpshot,[],1629632,30.305519053876477,68.45128676470588,1610612741,71,83,2020-01-05T02:48:51Z,4640000,-92.0,232.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,25.52,Missed,,,,,,,,,,,,,,,
472,PT01M06.00S,2020-01-05T02:48:48.1Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612738,71,83,2020-01-05T02:48:51Z,4650000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,471.0,3.0,1.0,2.0,,,,,,,
473,PT00M47.00S,2020-01-05T02:49:07.8Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202683,90.22667542706965,52.029718137254896,1610612738,71,83,2020-01-05T02:49:12Z,4660000,10.0,39.0,1,right,MISS E. Kanter hook,[202683],1610612738.0,BOS,driving,,,Kanter,E. Kanter,,,,,,,,4.6,Missed,,,,,,,,,,,,,,,
474,PT00M45.20S,2020-01-05T02:49:09.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612741,71,83,2020-01-05T02:49:09Z,4670000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:10),[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,473.0,13.0,10.0,3.0,,,,,,,
475,PT00M30.60S,2020-01-05T02:49:24.2Z,3,REGULAR,turnover,badpass,[],203107,,,1610612741,71,83,2020-01-05T02:49:28Z,4680000,,,0,,T. Satoransky TURNOVER badpass (2 TOV) Stolen,"[203107, 202683]",1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,2.0,Kanter,202683.0,,,,,,,,,,,,,,,,,
476,PT00M30.60S,2020-01-05T02:49:24.2Z,3,REGULAR,steal,,[],202683,,,1610612738,71,83,2020-01-05T02:49:25Z,4690000,,,0,,E. Kanter STEAL (1 STL),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M12.00S,2020-01-05T02:49:42.8Z,3,REGULAR,turnover,badpass,[],202683,,,1610612738,71,83,2020-01-05T02:49:48Z,4700000,,,0,,E. Kanter TURNOVER badpass (1 TOV) Stolen,"[202683, 1629632]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.0,White,1629632.0,,,,,,,,,,,,,,,,,
478,PT00M12.00S,2020-01-05T02:49:42.8Z,3,REGULAR,steal,,[],1629632,,,1610612741,71,83,2020-01-05T02:50:02Z,4710000,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M07.50S,2020-01-05T02:49:48.2Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201152,6.915243101182654,53.255208333333336,1610612741,73,83,2020-01-05T02:51:05Z,4720000,-16.0,13.0,1,left,T. Young layup (3 PTS) (C. White 1 AST),"[201152, 1629632]",1610612741.0,CHI,running,,,Young,T. Young,,,,,,,,2.43,Made,3.0,C. White,1629632.0,1.0,,,,,,,,,,,
481,PT00M00.50S,2020-01-05T02:50:01.4Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628369,93.9060446780552,51.78462009803921,1610612738,73,85,2020-01-05T02:50:47Z,4740000,9.0,5.0,1,right,J. Tatum dunk (19 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,1.36,Made,19.0,,,,,,,,,,,,,,
482,PT00M00.00S,2020-01-05T02:50:08.3Z,3,REGULAR,period,end,[],0,,,1610612741,73,85,2020-01-05T02:50:08Z,4750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2020-01-05T02:52:46.1Z,4,REGULAR,period,start,[],0,,,1610612741,73,85,2020-01-05T02:52:46Z,4760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M50.00S,2020-01-05T02:52:56.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627739,7.046649145860711,46.392463235294116,1610612741,75,85,2020-01-05T02:53:01Z,4770000,18.0,14.0,1,left,K. Dunn layup (10 PTS),[1627739],1610612741.0,CHI,drivingfingerroll,,,Dunn,K. Dunn,,,,,,,,2.63,Made,10.0,,,,,,,,,,,,,,
485,PT11M25.00S,2020-01-05T02:53:19.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202683,92.59198423127464,47.61795343137255,1610612738,75,87,2020-01-05T02:53:25Z,4780000,-12.0,17.0,1,right,E. Kanter layup (15 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,2.55,Made,15.0,,,,,,,,,,,,,,
486,PT11M08.00S,2020-01-05T02:53:36.6Z,4,REGULAR,3pt,jumpshot,[],201152,13.091327201051248,4.4806985294117645,1610612741,75,87,2020-01-05T02:53:42Z,4790000,228.0,71.0,1,left,MISS T. Young 24' 3PT,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,24.0,Missed,,,,,,,,,,,,,,,
487,PT11M07.00S,2020-01-05T02:53:37.6Z,4,REGULAR,rebound,offensive,[],203107,,,1610612741,75,87,2020-01-05T02:53:42Z,4800000,,,0,,T. Satoransky REBOUND (Off:2 Def:3),[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,486.0,5.0,3.0,2.0,,,,,,,
488,PT11M07.00S,2020-01-05T02:53:42.0Z,4,REGULAR,foul,personal,[],202954,,,1610612741,75,87,2020-01-05T02:53:48Z,4810000,,,0,,B. Wanamaker FOUL personal (2 PF),"[202954, 203107]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Satoransky,203107.0,,
490,PT10M56.00S,2020-01-05T02:54:10.5Z,4,REGULAR,3pt,jumpshot,['2ndchance'],201152,4.5499342969776615,96.8826593137255,1610612741,75,87,2020-01-05T02:54:16Z,4830000,-234.0,-10.0,1,left,MISS T. Young 23' 3PT,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,23.44,Missed,,,,,,,,,,,,,,,
491,PT10M53.00S,2020-01-05T02:54:13.5Z,4,REGULAR,rebound,offensive,[],203107,,,1610612741,75,87,2020-01-05T02:54:16Z,4840000,,,0,,T. Satoransky REBOUND (Off:3 Def:3),[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,490.0,6.0,3.0,3.0,,,,,,,
492,PT10M52.00S,2020-01-05T02:54:14.7Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",203107,5.338370565045992,51.78462009803921,1610612741,77,87,2020-01-05T02:54:22Z,4850000,-9.0,-2.0,1,left,T. Satoransky layup (9 PTS),[203107],1610612741.0,CHI,reverse,,,Satoransky,T. Satoransky,,,,,,,,0.95,Made,9.0,,,,,,,,,,,,,,
493,PT10M33.00S,2020-01-05T02:54:32.3Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,89.56964520367937,56.93167892156863,1610612738,77,89,2020-01-05T02:55:11Z,4860000,35.0,46.0,1,right,J. Tatum 6' jumpshot (21 PTS) (B. Wanamaker 5 AST),"[1628369, 202954]",1610612738.0,BOS,drivingfloatingbank,,,Tatum,J. Tatum,,,,,,,,6.17,Made,21.0,B. Wanamaker,202954.0,5.0,,,,,,,,,,,
495,PT10M20.00S,2020-01-05T02:54:46.3Z,4,REGULAR,turnover,badpass,[],203107,,,1610612741,77,89,2020-01-05T02:55:10Z,4880000,,,0,,T. Satoransky TURNOVER badpass (3 TOV) Stolen,"[203107, 1629750]",1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,3.0,Green,1629750.0,,,,,,,,,,,,,,,,,
496,PT10M20.00S,2020-01-05T02:54:46.3Z,4,REGULAR,steal,,[],1629750,,,1610612738,77,89,2020-01-05T02:54:48Z,4890000,,,0,,J. Green STEAL (1 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M16.00S,2020-01-05T02:54:49.7Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,94.56307490144546,50.55912990196079,1610612738,77,91,2020-01-05T02:55:00Z,4900000,3.0,-1.0,1,right,J. Green dunk (6 PTS),[1629750],1610612738.0,BOS,running,,,Green,J. Green,,,,,,,,0.5,Made,6.0,,,,,,,,,,,,,,
498,PT10M03.00S,2020-01-05T02:55:04.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627739,6.521024967148489,45.166973039215684,1610612741,77,91,2020-01-05T02:55:14Z,4910000,24.0,9.0,1,left,MISS K. Dunn layup,[1627739],1610612741.0,CHI,driving,,,Dunn,K. Dunn,,,,,,,,2.81,Missed,,,,,,,,,,,,,,,
499,PT10M03.00S,2020-01-05T02:55:08.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,77,91,2020-01-05T02:55:08Z,4920000,,,0,,Team offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,498.0,,,,,,,,,,
500,PT10M03.00S,2020-01-05T02:55:10.1Z,4,REGULAR,foul,personal,[],202683,,,1610612741,77,91,2020-01-05T02:55:18Z,4930000,,,0,,E. Kanter FOUL personal (3 PF),"[202683, 1628976]",1610612738.0,BOS,looseball,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Carter Jr.,1628976.0,,
502,PT10M03.00S,2020-01-05T02:55:32.8Z,4,REGULAR,stoppage,bloodrule,[],0,,,1610612741,77,91,2020-01-05T02:55:32Z,4950000,,,0,,stoppage bloodrule,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M03.00S,2020-01-05T02:56:01.3Z,4,REGULAR,substitution,out,[],202683,,,1610612741,77,91,2020-01-05T02:56:07Z,4960000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M03.00S,2020-01-05T02:56:01.3Z,4,REGULAR,substitution,in,[],1628464,,,1610612741,77,91,2020-01-05T02:56:07Z,4970000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M49.00S,2020-01-05T02:56:34.9Z,4,REGULAR,turnover,badpass,[],1629632,,,1610612741,77,91,2020-01-05T02:56:40Z,4980000,,,0,,C. White TURNOVER badpass (3 TOV) Stolen,"[1629632, 1629750]",1610612741.0,CHI,,,,White,C. White,,,,,3.0,Green,1629750.0,,,,,,,,,,,,,,,,,
506,PT09M49.00S,2020-01-05T02:56:34.9Z,4,REGULAR,steal,,[],1629750,,,1610612738,77,91,2020-01-05T02:56:36Z,4990000,,,0,,J. Green STEAL (2 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M45.00S,2020-01-05T02:56:39.3Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,92.85479632063075,53.50030637254902,1610612738,77,93,2020-01-05T02:57:14Z,5000000,18.0,15.0,1,right,J. Tatum layup (23 PTS) (J. Green 1 AST),"[1628369, 1629750]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,,2.67,Made,23.0,J. Green,1629750.0,1.0,,,,,,,,,,,
509,PT09M45.00S,2020-01-05T02:56:44.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,77,93,2020-01-05T02:56:44Z,5020000,,,0,,timeout full,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M45.00S,2020-01-05T02:58:55.2Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,77,93,2020-01-05T02:59:15Z,5030000,,,0,,substitution out White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M45.00S,2020-01-05T02:58:55.2Z,4,REGULAR,substitution,in,[],203897,,,1610612741,77,93,2020-01-05T02:59:15Z,5040000,,,0,,substitution in LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M32.00S,2020-01-05T02:59:51.1Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627739,10.068988173455978,48.353247549019606,1610612741,79,93,2020-01-05T03:00:00Z,5050000,8.0,42.0,1,left,K. Dunn jumpshot (12 PTS) (Z. LaVine 1 AST),"[1627739, 203897]",1610612741.0,CHI,floating,,,Dunn,K. Dunn,,,,,,,,4.83,Made,12.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,
514,PT09M32.00S,2020-01-05T02:59:54.2Z,4,REGULAR,foul,personal,['1freethrow'],202954,,,1610612741,79,93,2020-01-05T03:00:00Z,5070000,,,0,,B. Wanamaker FOUL personal (3 PF) (Dunn 1freethrow),"[202954, 1627739]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Dunn,1627739.0,,
516,PT09M32.00S,2020-01-05T03:00:08.6Z,4,REGULAR,violation,delayofgame,['team'],0,,,1610612741,79,93,2020-01-05T03:00:52Z,5090000,,,0,,Team violation delayofgame,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,,
517,PT09M32.00S,2020-01-05T03:00:12.6Z,4,REGULAR,substitution,out,[],1628976,,,1610612741,79,93,2020-01-05T03:00:52Z,5100000,,,0,,substitution out Carter Jr.,[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M32.00S,2020-01-05T03:00:12.6Z,4,REGULAR,substitution,out,[],1628464,,,1610612741,79,93,2020-01-05T03:00:52Z,5110000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M32.00S,2020-01-05T03:00:12.6Z,4,REGULAR,substitution,in,[],1629655,,,1610612741,79,93,2020-01-05T03:00:52Z,5120000,,,0,,substitution in Gafford,[1629655],1610612741.0,CHI,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M32.00S,2020-01-05T03:00:12.6Z,4,REGULAR,substitution,in,[],202683,,,1610612741,79,93,2020-01-05T03:00:52Z,5130000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M32.00S,2020-01-05T03:00:32.7Z,4,REGULAR,freethrow,1of1,[],1627739,,,1610612741,80,93,2020-01-05T03:00:32Z,5140000,,,0,,K. Dunn freethrow 1of1 (13 PTS),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
522,PT09M15.00S,2020-01-05T03:00:50.8Z,4,REGULAR,turnover,lostball,[],1628369,,,1610612738,80,93,2020-01-05T03:00:56Z,5150000,,,0,,J. Tatum TURNOVER lostball (2 TOV) Stolen,"[1628369, 1627739]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,2.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
523,PT09M15.00S,2020-01-05T03:00:50.8Z,4,REGULAR,steal,,[],1627739,,,1610612741,80,93,2020-01-05T03:00:52Z,5160000,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M09.00S,2020-01-05T03:00:55.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201152,6.915243101182654,48.353247549019606,1610612741,82,93,2020-01-05T03:01:01Z,5170000,8.0,13.0,1,left,T. Young layup (5 PTS) (T. Satoransky 5 AST),"[201152, 203107]",1610612741.0,CHI,cutting,,,Young,T. Young,,,,,,,,1.98,Made,5.0,T. Satoransky,203107.0,5.0,,,,,,,,,,,
