actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
278,PT05M13.00S,2019-12-29T00:56:02.7Z,2,REGULAR,substitution,out,[],202330,,,1610612738,37,49,2019-12-29T00:56:36Z,2730000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M13.00S,2019-12-29T00:56:02.7Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,37,49,2019-12-29T00:56:36Z,2740000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M13.00S,2019-12-29T00:56:02.7Z,2,REGULAR,substitution,in,[],1629641,,,1610612738,37,49,2019-12-29T00:56:36Z,2750000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M13.00S,2019-12-29T00:56:02.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,37,49,2019-12-29T00:56:36Z,2760000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M13.00S,2019-12-29T00:56:02.7Z,2,REGULAR,substitution,in,[],202683,,,1610612738,37,49,2019-12-29T00:56:36Z,2770000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M03.00S,2019-12-29T00:57:04.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612738,37,49,2019-12-29T00:57:14Z,2780000,,,0,,C. Boucher FOUL personal (2 PF) (Brown inpenalty),"[1628449, 1627759]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Brown,1627759.0,
285,PT05M03.00S,2019-12-29T00:57:26.2Z,2,REGULAR,freethrow,1of2,[],1627759,,,1610612738,38,49,2019-12-29T00:57:26Z,2800000,,,0,,J. Brown freethrow 1of2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
286,PT05M03.00S,2019-12-29T00:57:36.7Z,2,REGULAR,substitution,out,[],1628449,,,1610612738,38,49,2019-12-29T00:57:39Z,2810000,,,0,,substitution out Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M03.00S,2019-12-29T00:57:36.7Z,2,REGULAR,substitution,in,[],201586,,,1610612738,38,49,2019-12-29T00:57:39Z,2820000,,,0,,substitution in Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M03.00S,2019-12-29T00:57:52.5Z,2,REGULAR,freethrow,2of2,[],1627759,,,1610612738,39,49,2019-12-29T00:57:52Z,2830000,,,0,,J. Brown freethrow 2of2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
289,PT04M50.00S,2019-12-29T00:58:11.0Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627832,8.229303547963205,56.44148284313726,1610612761,39,49,2019-12-29T00:58:23Z,2840000,-32.0,25.0,1,left,MISS F. VanVleet jumpshot,[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,,
290,PT04M48.00S,2019-12-29T00:58:13.0Z,2,REGULAR,rebound,offensive,[],1627775,,,1610612761,39,49,2019-12-29T01:00:54Z,2850000,,,0,,P. McCaw REBOUND (Off:1 Def:2),[1627775],1610612761.0,TOR,,,,McCaw,P. McCaw,,,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,,,,,,
291,PT04M47.00S,2019-12-29T00:58:15.5Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1627775,5.0,50.0,1610612761,39,49,2019-12-29T01:01:04Z,2860000,0.0,-6.0,1,left,MISS P. McCaw layup,[1627775],1610612761.0,TOR,tip,,,McCaw,P. McCaw,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
292,PT04M44.00S,2019-12-29T00:58:18.5Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,39,49,2019-12-29T01:01:04Z,2870000,,,0,,E. Kanter REBOUND (Off:0 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,,
293,PT04M36.00S,2019-12-29T00:58:23.9Z,2,REGULAR,3pt,jumpshot,[],1629641,94.30026281208936,3.7454044117647056,1610612738,39,49,2019-12-29T00:58:42Z,2880000,-231.0,1.0,1,right,MISS R. Langford 23' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M34.00S,2019-12-29T00:58:25.9Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612761,39,49,2019-12-29T00:58:42Z,2890000,,,0,,T. Davis REBOUND (Off:2 Def:3),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,293.0,5.0,3.0,2.0,,,,,,,,,,,,,
295,PT04M15.00S,2019-12-29T00:58:45.3Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627775,10.5946123521682,48.84344362745098,1610612761,39,51,2019-12-29T00:58:52Z,2900000,6.0,47.0,1,left,P. McCaw jumpshot (12 PTS),[1627775],1610612761.0,TOR,floating,,,McCaw,P. McCaw,,,,,5.29,Made,,,,,,,12.0,,,,,,,,,,,,
296,PT04M02.00S,2019-12-29T00:58:58.2Z,2,REGULAR,3pt,jumpshot,[],202689,68.67608409986859,63.30422794117647,1610612738,39,51,2019-12-29T00:59:04Z,2910000,67.0,242.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
297,PT04M01.00S,2019-12-29T00:58:59.2Z,2,REGULAR,rebound,defensive,[],201586,,,1610612761,39,51,2019-12-29T00:59:04Z,2920000,,,0,,S. Ibaka REBOUND (Off:2 Def:5),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,296.0,7.0,5.0,2.0,,,,,,,,,,,,,
298,PT03M44.00S,2019-12-29T00:59:16.1Z,2,REGULAR,2pt,jumpshot,[],201586,4.681340341655716,22.61795343137255,1610612761,39,53,2019-12-29T00:59:21Z,2930000,137.0,-8.0,1,left,S. Ibaka 14' jumpshot (11 PTS) (P. McCaw 6 AST),"[201586, 1627775]",1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,13.69,Made,,,,,,,11.0,P. McCaw,1627775.0,6.0,,,,,,,,,
299,PT03M27.00S,2019-12-29T00:59:37.0Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,39,53,2019-12-29T00:59:37Z,2940000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M27.00S,2019-12-29T00:59:45.3Z,2,REGULAR,substitution,out,[],1629056,,,1610612738,39,53,2019-12-29T00:59:48Z,2950000,,,0,,substitution out Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M27.00S,2019-12-29T00:59:45.3Z,2,REGULAR,substitution,in,[],200768,,,1610612738,39,53,2019-12-29T00:59:48Z,2960000,,,0,,substitution in Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M25.00S,2019-12-29T01:00:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626178,,,1610612738,39,53,2019-12-29T01:00:13Z,2970000,,,0,,R. Hollis-Jefferson FOUL personal (3 PF) (Tatum inpenalty),"[1626178, 1628369]",1610612761.0,TOR,shooting,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Tatum,1628369.0,
304,PT03M25.00S,2019-12-29T01:00:27.0Z,2,REGULAR,freethrow,1of2,[],1628369,,,1610612738,40,53,2019-12-29T01:00:27Z,2990000,,,0,,J. Tatum freethrow 1of2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
305,PT03M25.00S,2019-12-29T01:00:28.0Z,2,REGULAR,substitution,out,[],202683,,,1610612738,40,53,2019-12-29T01:00:35Z,3000000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M25.00S,2019-12-29T01:00:28.0Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,40,53,2019-12-29T01:00:35Z,3010000,,,0,,substitution out Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M25.00S,2019-12-29T01:00:28.0Z,2,REGULAR,substitution,in,[],202330,,,1610612738,40,53,2019-12-29T01:00:35Z,3020000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M25.00S,2019-12-29T01:00:28.0Z,2,REGULAR,substitution,in,[],203935,,,1610612738,40,53,2019-12-29T01:00:35Z,3030000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M25.00S,2019-12-29T01:00:47.3Z,2,REGULAR,freethrow,2of2,[],1628369,,,1610612738,41,53,2019-12-29T01:00:47Z,3040000,,,0,,J. Tatum freethrow 2of2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
310,PT03M03.00S,2019-12-29T01:01:11.3Z,2,REGULAR,2pt,jumpshot,[],200768,21.107095926412615,72.86305147058823,1610612761,41,53,2019-12-29T01:01:20Z,3050000,-114.0,146.0,1,left,MISS K. Lowry 19' jumpshot,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,18.97,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M00.00S,2019-12-29T01:01:14.3Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,41,53,2019-12-29T01:01:20Z,3060000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,310.0,1.0,1.0,0.0,,,,,,,,,,,,,
312,PT02M55.00S,2019-12-29T01:01:18.5Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202689,94.30026281208936,46.392463235294116,1610612738,43,53,2019-12-29T01:01:28Z,3070000,-18.0,1.0,1,right,K. Walker layup (9 PTS) (J. Brown 1 AST),"[202689, 1627759]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,1.92,Made,,,,,,,9.0,J. Brown,1627759.0,1.0,,,,,,,,,
314,PT02M31.00S,2019-12-29T01:01:43.1Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1626178,12.565703022339028,42.22579656862745,1610612761,43,53,2019-12-29T01:01:51Z,3090000,39.0,66.0,1,left,MISS R. Hollis-Jefferson 8' jumpshot,[1626178],1610612761.0,TOR,turnaroundfadeaway,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,8.1,Missed,,,,,,,,,,,,,,,,,,,
315,PT02M28.00S,2019-12-29T01:01:46.1Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,43,53,2019-12-29T01:01:51Z,3100000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,314.0,4.0,4.0,0.0,,,,,,,,,,,,,
316,PT02M18.00S,2019-12-29T01:01:55.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,92.9862023653088,48.59834558823529,1610612738,45,53,2019-12-29T01:02:06Z,3110000,-7.0,13.0,1,right,J. Tatum layup (6 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.02,Made,,,,,,,6.0,M. Smart,203935.0,2.0,,,,,,,,,
319,PT01M53.00S,2019-12-29T01:02:20.5Z,2,REGULAR,3pt,jumpshot,[],1627832,32.40801576872536,31.93167892156863,1610612761,45,53,2019-12-29T01:02:27Z,3130000,90.0,252.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
320,PT01M49.00S,2019-12-29T01:02:24.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,45,53,2019-12-29T01:02:27Z,3140000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,,,,,,
321,PT01M45.00S,2019-12-29T01:02:29.0Z,2,REGULAR,turnover,badpass,[],203935,,,1610612738,45,53,2019-12-29T01:02:34Z,3150000,,,0,,M. Smart TURNOVER badpass (1 TOV) Stolen,"[203935, 1627832]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,
322,PT01M45.00S,2019-12-29T01:02:29.0Z,2,REGULAR,steal,,[],1627832,,,1610612761,45,53,2019-12-29T01:02:30Z,3160000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M44.00S,2019-12-29T01:02:38.2Z,2,REGULAR,foul,personal,[],203935,,,1610612761,45,53,2019-12-29T01:03:46Z,3170000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 1627832]",1610612738.0,BOS,take,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,VanVleet,1627832.0,
325,PT01M33.00S,2019-12-29T01:02:58.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627832,8.360709592641262,45.90226715686275,1610612761,45,53,2019-12-29T01:03:12Z,3190000,20.0,26.0,1,left,MISS F. VanVleet layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M31.00S,2019-12-29T01:03:00.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,45,53,2019-12-29T01:08:14Z,3200000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,325.0,2.0,2.0,0.0,,,,,,,,,,,,,
327,PT01M26.00S,2019-12-29T01:03:05.5Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1627759,93.38042049934296,49.57873774509804,1610612738,45,53,2019-12-29T01:03:20Z,3210000,-2.0,10.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M24.00S,2019-12-29T01:03:07.5Z,2,REGULAR,rebound,defensive,[],200768,,,1610612761,45,53,2019-12-29T01:03:20Z,3220000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,327.0,3.0,3.0,0.0,,,,,,,,,,,,,
329,PT01M19.00S,2019-12-29T01:03:16.0Z,2,REGULAR,foul,offensive,['inpenalty'],200768,,,1610612761,45,53,2019-12-29T01:03:33Z,3230000,,,0,,K. Lowry FOUL offensive (2 PF) (Walker inpenalty),"[200768, 202689]",1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Walker,202689.0,
331,PT01M19.00S,2019-12-29T01:03:16.0Z,2,REGULAR,turnover,offensivefoul,[],200768,,,1610612761,45,53,2019-12-29T01:03:16Z,3250000,,,0,,K. Lowry TURNOVER offensivefoul (4 TOV),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,4.0,,,1146.0,,,,,
332,PT01M19.00S,2019-12-29T01:03:29.6Z,2,REGULAR,foul,technical,['1freethrow'],1627759,,,1610612738,45,53,2019-12-29T01:03:38Z,3260000,,,0,,J. Brown FOUL technical (1 Tech),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1627962.0,2.0,1.0,,,
333,PT01M19.00S,2019-12-29T01:03:52.9Z,2,REGULAR,freethrow,1of1,[],200768,,,1610612738,45,54,2019-12-29T01:03:52Z,3270000,,,0,,K. Lowry technical freethrow 1of1 (14 PTS),[200768],1610612761.0,TOR,technical,,,Lowry,K. Lowry,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
334,PT01M09.00S,2019-12-29T01:04:19.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627775,,,1610612738,45,54,2019-12-29T01:06:51Z,3280000,,,0,,P. McCaw FOUL personal (1 PF) (Walker inpenalty),"[1627775, 202689]",1610612761.0,TOR,shooting,,,McCaw,P. McCaw,,,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Walker,202689.0,
336,PT01M09.00S,2019-12-29T01:04:49.8Z,2,REGULAR,freethrow,1of2,['fromturnover'],202689,,,1610612738,46,54,2019-12-29T01:04:49Z,3300000,,,0,,K. Walker freethrow 1of2 (10 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
337,PT01M09.00S,2019-12-29T01:05:06.3Z,2,REGULAR,freethrow,2of2,['fromturnover'],202689,,,1610612738,47,54,2019-12-29T01:05:06Z,3310000,,,0,,K. Walker freethrow 2of2 (11 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
359,PT00M54.40S,2019-12-29T01:05:10.3Z,2,REGULAR,turnover,badpass,[],1627832,,,1610612761,47,54,2019-12-29T01:10:13Z,3315000,,,0,,F. VanVleet TURNOVER badpass (1 TOV),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1.0,,,,,,,,
338,PT00M53.40S,2019-12-29T01:05:30.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626178,,,1610612738,47,54,2019-12-29T01:09:27Z,3320000,,,0,,R. Hollis-Jefferson FOUL personal (4 PF) (Hayward inpenalty),"[1626178, 202330]",1610612761.0,TOR,looseball,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Hayward,202330.0,
341,PT00M53.40S,2019-12-29T01:06:10.3Z,2,REGULAR,freethrow,1of2,['fromturnover'],202330,,,1610612738,48,54,2019-12-29T01:09:27Z,3350000,,,0,,G. Hayward freethrow 1of2 (5 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
342,PT00M53.40S,2019-12-29T01:06:16.4Z,2,REGULAR,substitution,out,[],1626178,,,1610612738,48,54,2019-12-29T01:06:39Z,3360000,,,0,,substitution out Hollis-Jefferson,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M53.40S,2019-12-29T01:06:16.4Z,2,REGULAR,substitution,out,[],201586,,,1610612738,48,54,2019-12-29T01:06:39Z,3370000,,,0,,substitution out Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M53.40S,2019-12-29T01:06:16.4Z,2,REGULAR,substitution,in,[],1629056,,,1610612738,48,54,2019-12-29T01:06:39Z,3380000,,,0,,substitution in Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M53.40S,2019-12-29T01:06:16.4Z,2,REGULAR,substitution,in,[],1629052,,,1610612738,48,54,2019-12-29T01:06:39Z,3390000,,,0,,substitution in Brissett,[1629052],1610612761.0,TOR,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M53.40S,2019-12-29T01:06:40.5Z,2,REGULAR,freethrow,2of2,['fromturnover'],202330,,,1610612738,49,54,2019-12-29T01:09:27Z,3400000,,,0,,G. Hayward freethrow 2of2 (6 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
347,PT00M38.00S,2019-12-29T01:06:55.8Z,2,REGULAR,3pt,jumpshot,[],1627832,20.318659658344284,6.1963848039215685,1610612761,49,57,2019-12-29T01:07:01Z,3410000,219.0,138.0,1,left,F. VanVleet 26' 3PT  (6 PTS) (K. Lowry 4 AST),"[1627832, 200768]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.21,Made,,,,,,,6.0,K. Lowry,200768.0,4.0,,,,,,,,,
349,PT00M34.60S,2019-12-29T01:07:12.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612738,49,57,2019-12-29T01:07:19Z,3430000,,,0,,O. Brissett FOUL personal (1 PF) (Hayward inpenalty),"[1629052, 202330]",1610612761.0,TOR,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Hayward,202330.0,
351,PT00M34.60S,2019-12-29T01:07:34.4Z,2,REGULAR,freethrow,1of2,[],202330,,,1610612738,50,57,2019-12-29T01:07:34Z,3450000,,,0,,G. Hayward freethrow 1of2 (7 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
352,PT00M34.60S,2019-12-29T01:07:46.2Z,2,REGULAR,freethrow,2of2,[],202330,,,1610612738,51,57,2019-12-29T01:07:46Z,3460000,,,0,,G. Hayward freethrow 2of2 (8 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
353,PT00M21.20S,2019-12-29T01:08:07.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],200768,6.389618922470433,54.23560049019608,1610612761,51,57,2019-12-29T01:11:10Z,3470000,-21.0,8.0,1,left,MISS K. Lowry layup,[200768],1610612761.0,TOR,driving,,,Lowry,K. Lowry,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
354,PT00M20.60S,2019-12-29T01:08:08.0Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612761,51,57,2019-12-29T01:11:10Z,3480000,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612761.0,TOR,,,,Brissett,O. Brissett,,,,,,,,,353.0,1.0,0.0,1.0,,,,,,,,,,,,,
355,PT00M19.20S,2019-12-29T01:08:11.4Z,2,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint']",1629052,5.0,50.0,1610612761,51,59,2019-12-29T01:11:19Z,3490000,0.0,-6.0,1,left,O. Brissett dunk (2 PTS),[1629052],1610612761.0,TOR,tip,,,Brissett,O. Brissett,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,,
356,PT00M00.00S,2019-12-29T01:08:29.2Z,2,REGULAR,3pt,jumpshot,[],202689,68.41327201051249,67.22579656862744,1610612738,54,59,2019-12-29T01:08:39Z,3500000,86.0,244.0,1,right,K. Walker 26' 3PT  (14 PTS),[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,26.43,Made,,,,,,,14.0,,,,,,,,,,,,
357,PT00M00.00S,2019-12-29T01:08:35.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612761,54,59,2019-12-29T01:09:07Z,3510000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,End Period - Good Basket
358,PT00M00.00S,2019-12-29T01:08:41.4Z,2,REGULAR,period,end,[],0,,,1610612761,54,59,2019-12-29T01:08:41Z,3520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2019-12-29T01:23:51.3Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612761,54,59,2019-12-29T01:24:04Z,3530000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2019-12-29T01:23:51.3Z,3,REGULAR,substitution,out,['startperiod'],1629056,,,1610612761,54,59,2019-12-29T01:24:04Z,3540000,,,0,,substitution out Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2019-12-29T01:23:51.3Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612761,54,59,2019-12-29T01:24:04Z,3550000,,,0,,substitution out Brissett,[1629052],1610612761.0,TOR,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2019-12-29T01:23:51.3Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612761,54,59,2019-12-29T01:24:04Z,3560000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2019-12-29T01:23:51.3Z,3,REGULAR,substitution,in,['startperiod'],201586,,,1610612761,54,59,2019-12-29T01:24:04Z,3570000,,,0,,substitution in Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2019-12-29T01:23:51.3Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,54,59,2019-12-29T01:24:04Z,3580000,,,0,,substitution in Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2019-12-29T01:24:05.8Z,3,REGULAR,period,start,[],0,,,1610612761,54,59,2019-12-29T01:24:05Z,3590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M44.00S,2019-12-29T01:24:21.3Z,3,REGULAR,3pt,jumpshot,[],1628384,94.43166885676742,97.61795343137256,1610612761,54,62,2019-12-29T01:24:32Z,3600000,238.0,0.0,1,right,O. Anunoby 24' 3PT  (5 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.82,Made,,,,,,,5.0,F. VanVleet,1627832.0,3.0,,,,,,,,,
