actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
446,PT06M17.00S,2020-08-22T00:21:06.0Z,3,REGULAR,substitution,in,[],202954,,,1610612755,62,63,2020-08-22T00:21:10Z,4410000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M17.00S,2020-08-22T00:21:30.8Z,3,REGULAR,freethrow,2of2,['2ndchance'],202699,,,1610612755,63,63,2020-08-22T00:21:30Z,4420000,,,0,,T. Harris freethrow 2of2 (13 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
448,PT06M01.00S,2020-08-22T00:21:49.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,8.754927726675426,48.84344362745098,1610612738,63,65,2020-08-22T00:21:52Z,4430000,6.0,30.0,1,left,K. Walker layup (20 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,3.58,Made,20.0,,,,,,,,,,,,,,,,,,
449,PT05M47.00S,2020-08-22T00:22:02.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],201143,93.69250985545335,50.82720588235294,1610612755,63,65,2020-08-22T00:22:07Z,4440000,4.0,7.0,1,right,MISS A. Horford layup Blocked,"[201143, 202689]",1610612755.0,PHI,,,,Horford,A. Horford,,,,,1.3,Missed,,,,,,,,,,,,,,,Walker,202689.0,,,
450,PT05M47.00S,2020-08-22T00:22:02.1Z,3,REGULAR,block,,[],202689,,,1610612755,63,65,2020-08-22T00:23:51Z,4450000,,,0,,K. Walker BLOCK (1 BLK),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M46.00S,2020-08-22T00:22:03.1Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,63,65,2020-08-22T00:22:07Z,4460000,,,0,,K. Walker REBOUND (Off:1 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,449.0,6.0,5.0,1.0,,,,,,,,,,,
452,PT05M46.00S,2020-08-22T00:22:07.7Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,63,65,2020-08-22T00:22:07Z,4470000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M32.00S,2020-08-22T00:22:33.1Z,3,REGULAR,3pt,jumpshot,[],202689,33.85348226018397,58.647365196078425,1610612738,63,65,2020-08-22T00:22:37Z,4480000,-43.0,266.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
454,PT05M29.00S,2020-08-22T00:22:36.1Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,63,65,2020-08-22T00:22:37Z,4490000,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,453.0,3.0,3.0,0.0,,,,,,,,,,,
455,PT05M12.00S,2020-08-22T00:22:52.2Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202699,88.38699080157687,49.08854166666667,1610612755,65,65,2020-08-22T00:22:56Z,4500000,-5.0,57.0,1,right,T. Harris 6' hook (15 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,6.24,Made,15.0,,,,,,,,,,,,,,,,,,
456,PT04M56.00S,2020-08-22T00:23:08.7Z,3,REGULAR,3pt,jumpshot,[],1628369,32.802233902759525,62.07873774509803,1610612738,65,65,2020-08-22T00:23:12Z,4510000,-60.0,256.0,1,left,MISS J. Tatum 27' 3PT Blocked,"[1628369, 1626196]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.82,Missed,,,,,,,,,,,,,,,Richardson,1626196.0,,,
457,PT04M56.00S,2020-08-22T00:23:08.7Z,3,REGULAR,block,,[],1626196,,,1610612738,65,65,2020-08-22T00:23:11Z,4520000,,,0,,J. Richardson BLOCK (2 BLK),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M53.00S,2020-08-22T00:23:11.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,65,65,2020-08-22T00:23:12Z,4530000,,,0,,T. Harris REBOUND (Off:7 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,456.0,13.0,6.0,7.0,,,,,,,,,,,
459,PT04M51.00S,2020-08-22T00:23:14.4Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1627788,71.17279894875165,81.68658088235294,1610612755,65,65,2020-08-22T00:23:23Z,4540000,158.0,218.0,1,right,MISS F. Korkmaz 27' 3PT,[1627788],1610612755.0,PHI,running,,,Korkmaz,F. Korkmaz,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
460,PT04M47.00S,2020-08-22T00:23:18.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,65,2020-08-22T00:23:23Z,4550000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,459.0,3.0,2.0,1.0,,,,,,,,,,,
461,PT04M43.00S,2020-08-22T00:23:21.9Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1628369,9.017739816031538,49.333639705882355,1610612738,65,67,2020-08-22T00:25:01Z,4560000,3.0,32.0,1,left,J. Tatum layup (7 PTS),[1628369],1610612738.0,BOS,runningfingerroll,,,Tatum,J. Tatum,,,,,3.79,Made,7.0,,,,,,,,,,,,,,,,,,
462,PT04M42.00S,2020-08-22T00:23:28.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,65,67,2020-08-22T00:23:28Z,4570000,,,0,,timeout full,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M42.00S,2020-08-22T00:26:33.3Z,3,REGULAR,substitution,out,[],1627788,,,1610612755,65,67,2020-08-22T00:26:58Z,4580000,,,0,,substitution out Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M42.00S,2020-08-22T00:26:33.3Z,3,REGULAR,substitution,out,[],202689,,,1610612755,65,67,2020-08-22T00:26:58Z,4590000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M42.00S,2020-08-22T00:26:33.3Z,3,REGULAR,substitution,out,[],1628464,,,1610612755,65,67,2020-08-22T00:26:58Z,4600000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M42.00S,2020-08-22T00:26:33.3Z,3,REGULAR,substitution,in,[],202692,,,1610612755,65,67,2020-08-22T00:26:58Z,4610000,,,0,,substitution in Burks,[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M42.00S,2020-08-22T00:26:33.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612755,65,67,2020-08-22T00:26:58Z,4620000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M42.00S,2020-08-22T00:26:33.3Z,3,REGULAR,substitution,in,[],203935,,,1610612755,65,67,2020-08-22T00:26:58Z,4630000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M30.00S,2020-08-22T00:27:18.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202699,91.40932982917214,44.921875,1610612755,65,67,2020-08-22T00:27:22Z,4640000,-25.0,28.0,1,right,MISS T. Harris layup,[202699],1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,4.23,Missed,,,,,,,,,,,,,,,,,,,
470,PT04M27.00S,2020-08-22T00:27:21.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,67,2020-08-22T00:27:22Z,4650000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,469.0,4.0,3.0,1.0,,,,,,,,,,,
471,PT04M23.00S,2020-08-22T00:27:24.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629684,8.229303547963205,48.353247549019606,1610612738,65,69,2020-08-22T00:27:33Z,4660000,8.0,25.0,1,left,G. Williams layup (4 PTS) (B. Wanamaker 2 AST),"[1629684, 202954]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,3.15,Made,4.0,B. Wanamaker,202954.0,2.0,,,,,,,,,,,,,,,
473,PT04M03.00S,2020-08-22T00:27:43.4Z,3,REGULAR,3pt,jumpshot,[],202692,94.69448094612353,3.7454044117647056,1610612755,65,69,2020-08-22T00:27:49Z,4680000,-231.0,-3.0,1,right,MISS A. Burks 23' 3PT,[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
474,PT04M00.00S,2020-08-22T00:27:46.4Z,3,REGULAR,rebound,offensive,[],202692,,,1610612755,65,69,2020-08-22T00:27:49Z,4690000,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,,,,,,,473.0,2.0,1.0,1.0,,,,,,,,,,,
475,PT03M58.00S,2020-08-22T00:27:49.7Z,3,REGULAR,2pt,jumpshot,['2ndchance'],202692,88.64980289093299,31.44148284313725,1610612755,65,69,2020-08-22T00:27:55Z,4700000,-93.0,54.0,1,right,MISS A. Burks 11' jumpshot,[202692],1610612755.0,PHI,turnaroundbank,,,Burks,A. Burks,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,,
476,PT03M55.00S,2020-08-22T00:27:51.5Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,65,69,2020-08-22T00:27:51Z,4710000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,475.0,5.0,5.0,0.0,,,,,,,,,,,
477,PT03M49.00S,2020-08-22T00:27:58.1Z,3,REGULAR,3pt,jumpshot,[],1628369,24.26084099868594,8.892463235294118,1610612738,65,69,2020-08-22T00:28:03Z,4720000,206.0,176.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
478,PT03M47.00S,2020-08-22T00:28:00.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,65,69,2020-08-22T00:28:03Z,4730000,,,0,,T. Harris REBOUND (Off:7 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,477.0,14.0,7.0,7.0,,,,,,,,,,,
479,PT03M38.00S,2020-08-22T00:28:10.0Z,3,REGULAR,3pt,jumpshot,[],202699,69.85873850197109,23.84344362745098,1610612755,65,69,2020-08-22T00:28:15Z,4740000,-131.0,231.0,1,right,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
480,PT03M33.00S,2020-08-22T00:28:13.7Z,3,REGULAR,rebound,offensive,[],201143,,,1610612755,65,69,2020-08-22T00:28:13Z,4750000,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,479.0,8.0,5.0,3.0,,,,,,,,,,,
481,PT03M32.00S,2020-08-22T00:28:14.6Z,3,REGULAR,3pt,jumpshot,['2ndchance'],202692,70.38436268068331,20.166973039215684,1610612755,65,69,2020-08-22T00:28:19Z,4760000,-149.0,226.0,1,right,MISS A. Burks 28' 3PT,[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
482,PT03M29.00S,2020-08-22T00:28:17.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,69,2020-08-22T00:28:19Z,4770000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,481.0,5.0,4.0,1.0,,,,,,,,,,,
483,PT03M14.00S,2020-08-22T00:28:32.6Z,3,REGULAR,3pt,jumpshot,[],1629684,32.013797634691194,49.82383578431372,1610612738,65,72,2020-08-22T00:28:38Z,4780000,1.0,248.0,1,left,G. Williams 25' 3PT  (7 PTS) (B. Wanamaker 3 AST),"[1629684, 202954]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.39,Made,7.0,B. Wanamaker,202954.0,3.0,,,,,,,,,,,,,,,
485,PT02M51.00S,2020-08-22T00:28:56.1Z,3,REGULAR,3pt,jumpshot,[],1629003,68.41327201051249,23.598345588235293,1610612755,68,72,2020-08-22T00:29:00Z,4800000,-132.0,244.0,1,right,S. Milton 28' 3PT  (10 PTS) (J. Richardson 3 AST),"[1629003, 1626196]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,28.26,Made,10.0,J. Richardson,1626196.0,3.0,,,,,,,,,,,,,,,
487,PT02M33.00S,2020-08-22T00:29:13.9Z,3,REGULAR,2pt,jumpshot,[],1628369,12.828515111695138,30.215992647058826,1610612738,68,74,2020-08-22T00:29:20Z,4820000,99.0,68.0,1,left,J. Tatum 12' jumpshot (9 PTS),[1628369],1610612738.0,BOS,turnaroundfadeaway,,,Tatum,J. Tatum,,,,,12.33,Made,9.0,,,,,,,,,,,,,,,,,,
488,PT02M12.00S,2020-08-22T00:29:36.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612755,68,74,2020-08-22T00:29:47Z,4830000,,,0,,G. Williams FOUL personal (2 PF) (Horford inpenalty),"[1629684, 201143]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,1162.0,,2.0,0.0,Horford,201143.0,,,,,
490,PT02M12.00S,2020-08-22T00:30:02.9Z,3,REGULAR,freethrow,1of2,[],201143,,,1610612755,69,74,2020-08-22T00:32:41Z,4850000,,,0,,A. Horford freethrow 1of2 (6 PTS),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
493,PT02M12.00S,2020-08-22T00:30:02.9Z,3,REGULAR,freethrow,2of2,[],201143,,,1610612755,69,74,2020-08-22T00:32:41Z,4855000,,,0,,MISS A. Horford freethrow 2of2,[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
494,PT02M12.00S,2020-08-22T00:30:02.9Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,69,74,2020-08-22T00:33:01Z,4857500,,,0,,M. Smart REBOUND (Off:0 Def:6),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,493.0,6.0,6.0,0.0,,,,,,,,,,,
491,PT02M12.00S,2020-08-22T00:30:03.7Z,3,REGULAR,substitution,out,[],202699,,,1610612738,69,74,2020-08-22T00:32:41Z,4860000,,,0,,substitution out Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M12.00S,2020-08-22T00:30:03.7Z,3,REGULAR,substitution,in,[],203118,,,1610612738,69,74,2020-08-22T00:32:41Z,4870000,,,0,,substitution in Scott,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M00.00S,2020-08-22T00:30:37.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627759,8.09789750328515,55.21599264705882,1610612738,69,74,2020-08-22T00:33:28Z,4875000,-26.0,24.0,1,left,MISS J. Brown layup,[1627759],1610612738.0,BOS,drivingfingerroll,,,Brown,J. Brown,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
496,PT01M59.00S,2020-08-22T00:30:38.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,69,74,2020-08-22T00:31:01Z,4877500,,,0,,Team defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,
497,PT01M59.00S,2020-08-22T00:30:42.2Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612755,69,74,2020-08-22T00:32:25Z,4920000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M37.00S,2020-08-22T00:31:02.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1626196,89.04402102496715,49.82383578431372,1610612755,69,74,2020-08-22T00:32:35Z,4930000,-1.0,50.0,1,right,MISS J. Richardson 6' layup Blocked,"[1626196, 1629684]",1610612755.0,PHI,driving,,,Richardson,J. Richardson,,,,,5.6,Missed,,,,,,,,,,,,,,,Williams,1629684.0,,,
499,PT01M37.00S,2020-08-22T00:31:02.9Z,3,REGULAR,block,,[],1629684,,,1610612755,69,74,2020-08-22T00:31:05Z,4940000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M37.00S,2020-08-22T00:31:02.9Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,69,74,2020-08-22T00:32:35Z,4950000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,498.0,7.0,7.0,0.0,,,,,,,,,,,
501,PT01M37.00S,2020-08-22T00:31:19.9Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,69,74,2020-08-22T00:31:19Z,4960000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M30.00S,2020-08-22T00:31:41.5Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,16.113666228646515,57.421875,1610612738,69,76,2020-08-22T00:31:53Z,4970000,-37.0,99.0,1,left,M. Smart 11' jumpshot (10 PTS) (G. Williams 1 AST),"[203935, 1629684]",1610612738.0,BOS,drivingfloating,,,Smart,M. Smart,,,,,11.09,Made,10.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
504,PT01M18.00S,2020-08-22T00:31:55.0Z,3,REGULAR,turnover,lostball,[],1629003,,,1610612755,69,76,2020-08-22T00:31:59Z,4990000,,,0,,S. Milton TURNOVER lostball (1 TOV) Stolen,"[1629003, 202954]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,1.0,,,,,,,Wanamaker,202954.0,
505,PT01M18.00S,2020-08-22T00:31:55.0Z,3,REGULAR,steal,,[],202954,,,1610612738,69,76,2020-08-22T00:31:57Z,5000000,,,0,,B. Wanamaker STEAL (1 STL),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M12.00S,2020-08-22T00:32:00.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627759,7.178055190538765,44.921875,1610612738,69,76,2020-08-22T00:32:09Z,5010000,25.0,15.0,1,left,MISS J. Brown layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.26,Missed,,,,,,,,,,,,,,,,,,,
507,PT01M10.00S,2020-08-22T00:32:02.3Z,3,REGULAR,rebound,defensive,[],202692,,,1610612755,69,76,2020-08-22T00:32:09Z,5020000,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,,,,,,,506.0,3.0,2.0,1.0,,,,,,,,,,,
508,PT01M05.00S,2020-08-22T00:32:07.5Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1629003,69.85873850197109,75.55912990196079,1610612755,69,76,2020-08-22T00:35:57Z,5030000,128.0,231.0,1,right,MISS S. Milton 27' 3PT,[1629003],1610612755.0,PHI,running,,,Milton,S. Milton,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
509,PT01M03.00S,2020-08-22T00:32:09.5Z,3,REGULAR,rebound,offensive,[],203118,,,1610612755,69,76,2020-08-22T00:35:57Z,5040000,,,0,,M. Scott REBOUND (Off:1 Def:0),[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,508.0,1.0,0.0,1.0,,,,,,,,,,,
511,PT01M01.00S,2020-08-22T00:32:10.7Z,3,REGULAR,3pt,jumpshot,['2ndchance'],202692,71.30420499342969,20.166973039215684,1610612755,72,76,2020-08-22T00:32:18Z,5050000,-149.0,217.0,1,right,A. Burks 27' 3PT  (5 PTS) (M. Scott 1 AST),"[202692, 203118]",1610612755.0,PHI,,,,Burks,A. Burks,,,,,26.81,Made,5.0,M. Scott,203118.0,1.0,,,,,,,,,,,,,,,
513,PT00M41.60S,2020-08-22T00:32:33.5Z,3,REGULAR,3pt,jumpshot,[],1628369,28.86005256241787,19.186580882352942,1610612738,72,76,2020-08-22T00:36:18Z,5070000,154.0,219.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
514,PT00M41.60S,2020-08-22T00:32:33.5Z,3,REGULAR,rebound,defensive,[],203118,,,1610612755,72,76,2020-08-22T00:32:39Z,5080000,,,0,,M. Scott REBOUND (Off:1 Def:1),[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,513.0,2.0,1.0,1.0,,,,,,,,,,,
515,PT00M33.60S,2020-08-22T00:32:41.5Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1629003,70.12155059132719,14.774816176470587,1610612755,72,76,2020-08-22T00:32:47Z,5090000,-176.0,228.0,1,right,MISS S. Milton 29' 3PT,[1629003],1610612755.0,PHI,runningpullup,,,Milton,S. Milton,,,,,29.28,Missed,,,,,,,,,,,,,,,,,,,
516,PT00M30.60S,2020-08-22T00:32:44.5Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,72,76,2020-08-22T00:32:47Z,5100000,,,0,,B. Wanamaker REBOUND (Off:0 Def:3),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,515.0,3.0,3.0,0.0,,,,,,,,,,,
517,PT00M09.00S,2020-08-22T00:33:06.0Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],202954,5.863994743758213,63.794424019607845,1610612738,72,76,2020-08-22T00:33:22Z,5110000,-69.0,3.0,1,left,MISS B. Wanamaker 7' jumpshot,[202954],1610612738.0,BOS,drivingfloating,,,Wanamaker,B. Wanamaker,,,,,6.95,Missed,,,,,,,,,,,,,,,,,,,
518,PT00M09.00S,2020-08-22T00:33:06.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,76,2020-08-22T00:33:25Z,5120000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,,,
519,PT00M08.30S,2020-08-22T00:33:14.5Z,3,REGULAR,turnover,shotclock,['team'],0,,,1610612738,72,76,2020-08-22T00:33:27Z,5130000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
520,PT00M08.30S,2020-08-22T00:33:26.1Z,3,REGULAR,substitution,out,[],1628369,,,1610612755,72,76,2020-08-22T00:33:28Z,5140000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M08.30S,2020-08-22T00:33:26.1Z,3,REGULAR,substitution,in,[],1629641,,,1610612755,72,76,2020-08-22T00:33:28Z,5150000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M02.10S,2020-08-22T00:33:45.9Z,3,REGULAR,3pt,jumpshot,['fromturnover'],203118,74.06373193166885,10.363051470588236,1610612755,72,76,2020-08-22T00:33:59Z,5160000,-198.0,191.0,1,right,MISS M. Scott 28' 3PT,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
523,PT00M00.10S,2020-08-22T00:33:47.9Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,72,76,2020-08-22T00:34:46Z,5170000,,,0,,B. Wanamaker REBOUND (Off:0 Def:4),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,,,,,,,
524,PT00M00.00S,2020-08-22T00:34:09.6Z,3,REGULAR,period,end,[],0,,,1610612738,72,76,2020-08-22T00:34:09Z,5180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,72,76,2020-08-22T00:37:21Z,5190000,,,0,,substitution out Richardson,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,72,76,2020-08-22T00:37:21Z,5200000,,,0,,substitution out Horford,[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,72,76,2020-08-22T00:37:21Z,5210000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,out,['startperiod'],202954,,,1610612738,72,76,2020-08-22T00:37:21Z,5220000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,in,['startperiod'],203954,,,1610612738,72,76,2020-08-22T00:37:21Z,5230000,,,0,,substitution in Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,in,['startperiod'],1629680,,,1610612738,72,76,2020-08-22T00:37:21Z,5240000,,,0,,substitution in Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,72,76,2020-08-22T00:37:21Z,5250000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
