actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
460,PT05M04.00S,2020-08-11T22:43:45.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612763,55,68,2020-08-11T22:43:53Z,4580000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M04.00S,2020-08-11T22:43:45.1Z,3,REGULAR,substitution,out,[],1628464,,,1610612763,55,68,2020-08-11T22:43:53Z,4590000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M04.00S,2020-08-11T22:43:45.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612763,55,68,2020-08-11T22:43:53Z,4600000,,,0,,substitution in Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M04.00S,2020-08-11T22:43:45.1Z,3,REGULAR,substitution,in,[],202330,,,1610612763,55,68,2020-08-11T22:43:53Z,4610000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M04.00S,2020-08-11T22:44:07.2Z,3,REGULAR,freethrow,2of2,[],203476,,,1610612763,56,68,2020-08-11T22:44:07Z,4620000,,,0,,G. Dieng freethrow 2of2 (4 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
465,PT04M50.00S,2020-08-11T22:44:23.2Z,3,REGULAR,3pt,jumpshot,[],203935,23.340998685939553,8.402267156862745,1610612738,56,68,2020-08-11T22:44:29Z,4630000,208.0,167.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
466,PT04M49.00S,2020-08-11T22:44:24.2Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,56,68,2020-08-11T22:44:29Z,4640000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,465.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
467,PT04M49.00S,2020-08-11T22:44:28.4Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629057,6.521024967148489,54.23560049019608,1610612738,56,70,2020-08-11T22:44:34Z,4650000,-21.0,9.0,1,left,R. Williams III layup (4 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,2.56,Made,,,,,4.0,,,,,,,,,,,,,,
468,PT04M49.00S,2020-08-11T22:44:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203476,,,1610612738,56,70,2020-08-11T22:44:38Z,4660000,,,0,,G. Dieng FOUL personal (3 PF) (Williams III inpenalty),"[203476, 1629057]",1610612763.0,MEM,shooting,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Williams III,1629057.0,,,
470,PT04M49.00S,2020-08-11T22:44:52.3Z,3,REGULAR,freethrow,1of1,['2ndchance'],1629057,,,1610612738,56,71,2020-08-11T22:44:52Z,4680000,,,0,,R. Williams III freethrow 1of1 (5 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
471,PT04M31.00S,2020-08-11T22:45:11.9Z,3,REGULAR,3pt,jumpshot,[],1629001,71.69842312746385,77.0297181372549,1610612763,59,71,2020-08-11T22:45:17Z,4690000,135.0,214.0,1,right,D. Melton 26' 3PT  (3 PTS) (B. Clarke 1 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.73,Made,,,,,3.0,,,,B. Clarke,1629634.0,1.0,,,,,,,,
473,PT04M15.00S,2020-08-11T22:45:27.2Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1629057,5.863994743758213,51.049325980392155,1610612738,59,71,2020-08-11T22:45:31Z,4710000,-5.0,3.0,1,left,MISS R. Williams III dunk,[1629057],1610612738.0,BOS,alleyoop,,,Williams III,R. Williams III,,,,,0.96,Missed,,,,,,,,,,,,,,,,,,,
474,PT04M13.00S,2020-08-11T22:45:29.2Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,71,2020-08-11T22:45:31Z,4720000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,473.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
475,PT04M10.00S,2020-08-11T22:45:32.5Z,3,REGULAR,2pt,dunk,"['fastbreak', 'pointsinthepaint']",1629634,93.64323258869908,53.255208333333336,1610612763,59,71,2020-08-11T22:48:10Z,4730000,16.0,7.0,1,right,MISS B. Clarke dunk,[1629634],1610612763.0,MEM,runningalleyoop,,,Clarke,B. Clarke,,,,,2.07,Missed,,,,,,,,,,,,,,,,,,,
476,PT04M08.00S,2020-08-11T22:45:34.5Z,3,REGULAR,rebound,offensive,[],203476,,,1610612763,59,71,2020-08-11T22:45:53Z,4740000,,,0,,G. Dieng REBOUND (Off:1 Def:4),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,475.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
477,PT04M08.00S,2020-08-11T22:45:39.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612763,59,71,2020-08-11T22:46:02Z,4750000,,,0,,R. Williams III FOUL personal (1 PF) (Dieng inpenalty),"[1629057, 203476]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Dieng,203476.0,,,
479,PT04M08.00S,2020-08-11T22:46:05.5Z,3,REGULAR,freethrow,1of2,['2ndchance'],203476,,,1610612763,60,71,2020-08-11T22:46:05Z,4770000,,,0,,G. Dieng freethrow 1of2 (5 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
480,PT04M08.00S,2020-08-11T22:46:06.5Z,3,REGULAR,substitution,out,[],202689,,,1610612763,60,71,2020-08-11T22:46:10Z,4780000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M08.00S,2020-08-11T22:46:06.5Z,3,REGULAR,substitution,in,[],202954,,,1610612763,60,71,2020-08-11T22:46:10Z,4790000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M08.00S,2020-08-11T22:46:24.2Z,3,REGULAR,freethrow,2of2,['2ndchance'],203476,,,1610612763,61,71,2020-08-11T22:46:24Z,4800000,,,0,,G. Dieng freethrow 2of2 (6 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
483,PT03M52.00S,2020-08-11T22:46:44.2Z,3,REGULAR,turnover,lostball,[],1628369,,,1610612738,61,71,2020-08-11T22:46:50Z,4810000,,,0,,J. Tatum TURNOVER lostball (5 TOV) Stolen,"[1628369, 203476]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,5.0,Dieng,203476.0,,,,,,,,,,,
484,PT03M52.00S,2020-08-11T22:46:44.2Z,3,REGULAR,steal,,[],203476,,,1610612763,61,71,2020-08-11T22:46:46Z,4820000,,,0,,G. Dieng STEAL (2 STL),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M48.00S,2020-08-11T22:46:47.9Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,92.59198423127464,46.14736519607843,1610612763,63,71,2020-08-11T22:46:54Z,4830000,-19.0,17.0,1,right,J. Morant dunk (18 PTS) (D. Melton 1 AST),"[1629630, 1629001]",1610612763.0,MEM,alleyoop,,,Morant,J. Morant,,,,,2.97,Made,,,,,18.0,,,,D. Melton,1629001.0,1.0,,,,,,,,
487,PT03M32.00S,2020-08-11T22:47:04.3Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1629057,5.995400788436268,50.314031862745104,1610612738,63,73,2020-08-11T22:47:10Z,4850000,-2.0,4.0,1,left,R. Williams III dunk (7 PTS) (M. Smart 4 AST),"[1629057, 203935]",1610612738.0,BOS,alleyoop,,,Williams III,R. Williams III,,,,,0.95,Made,,,,,7.0,,,,M. Smart,203935.0,4.0,,,,,,,,
490,PT03M20.00S,2020-08-11T22:47:23.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612763,63,73,2020-08-11T22:47:31Z,4880000,,,0,,B. Wanamaker FOUL personal (3 PF) (Morant inpenalty),"[202954, 1629630]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,2715.0,3.0,0.0,Morant,1629630.0,,,
492,PT03M20.00S,2020-08-11T22:47:41.6Z,3,REGULAR,freethrow,1of2,[],1629630,,,1610612763,64,73,2020-08-11T22:47:41Z,4900000,,,0,,J. Morant freethrow 1of2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
493,PT03M20.00S,2020-08-11T22:47:41.6Z,3,REGULAR,freethrow,2of2,[],1629630,,,1610612763,64,73,2020-08-11T22:47:56Z,4910000,,,0,,MISS J. Morant freethrow 2of2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
494,PT03M18.00S,2020-08-11T22:47:43.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,64,73,2020-08-11T22:47:56Z,4920000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,493.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
495,PT02M58.00S,2020-08-11T22:48:15.2Z,3,REGULAR,3pt,jumpshot,[],203935,20.05584756898817,92.71599264705883,1610612738,64,76,2020-08-11T22:48:19Z,4930000,-214.0,136.0,1,left,M. Smart 26' 3PT  (11 PTS) (G. Hayward 3 AST),"[203935, 202330]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.62,Made,,,,,11.0,,,,G. Hayward,202330.0,3.0,,,,,,,,
497,PT02M30.00S,2020-08-11T22:48:42.4Z,3,REGULAR,3pt,jumpshot,[],1629001,74.85216819973719,84.87285539215686,1610612763,64,76,2020-08-11T22:48:48Z,4950000,174.0,184.0,1,right,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
498,PT02M28.00S,2020-08-11T22:48:44.4Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,64,76,2020-08-11T22:48:48Z,4960000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,497.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
499,PT02M19.00S,2020-08-11T22:48:53.0Z,3,REGULAR,2pt,jumpshot,[],1628369,13.222733245729303,84.87285539215686,1610612738,64,78,2020-08-11T22:48:59Z,4970000,-174.0,72.0,1,left,J. Tatum 19' jumpshot (27 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,19.08,Made,,,,,27.0,,,,,,,,,,,,,,
501,PT02M07.00S,2020-08-11T22:49:05.6Z,3,REGULAR,3pt,jumpshot,[],1628960,92.72339027595268,95.65716911764706,1610612763,67,78,2020-08-11T22:49:10Z,4990000,228.0,16.0,1,right,G. Allen 23' 3PT  (12 PTS) (J. Morant 9 AST),"[1628960, 1629630]",1610612763.0,MEM,,,,Allen,G. Allen,,,,,22.93,Made,,,,,12.0,,,,J. Morant,1629630.0,9.0,,,,,,,,
503,PT01M57.00S,2020-08-11T22:49:23.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,67,78,2020-08-11T22:49:23Z,5010000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M43.00S,2020-08-11T22:52:55.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629057,6.783837056504599,46.88265931372549,1610612738,67,80,2020-08-11T22:53:01Z,5020000,16.0,11.0,1,left,R. Williams III layup (9 PTS) (M. Smart 5 AST),"[1629057, 203935]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.29,Made,,,,,9.0,,,,M. Smart,203935.0,5.0,,,,,,,,
506,PT01M36.00S,2020-08-11T22:53:03.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612763,67,80,2020-08-11T22:53:11Z,5040000,,,0,,R. Williams III FOUL personal (2 PF) (Dieng inpenalty),"[1629057, 203476]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Dieng,203476.0,,,
508,PT01M36.00S,2020-08-11T22:53:30.7Z,3,REGULAR,freethrow,1of2,[],203476,,,1610612763,68,80,2020-08-11T22:53:30Z,5060000,,,0,,G. Dieng freethrow 1of2 (7 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
509,PT01M36.00S,2020-08-11T22:53:46.2Z,3,REGULAR,freethrow,2of2,[],203476,,,1610612763,69,80,2020-08-11T22:53:46Z,5070000,,,0,,G. Dieng freethrow 2of2 (8 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
510,PT01M26.00S,2020-08-11T22:53:57.8Z,3,REGULAR,2pt,jumpshot,[],1628369,6.258212877792378,23.598345588235293,1610612738,69,82,2020-08-11T22:54:02Z,5080000,132.0,6.0,1,left,J. Tatum 13' jumpshot (29 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,turnaroundfadeaway,,,Tatum,J. Tatum,,,,,13.25,Made,,,,,29.0,,,,M. Smart,203935.0,6.0,,,,,,,,
512,PT01M09.00S,2020-08-11T22:54:13.9Z,3,REGULAR,2pt,jumpshot,[],1629634,88.12417871222075,69.43167892156863,1610612763,71,82,2020-08-11T22:54:18Z,5100000,97.0,59.0,1,right,B. Clarke 12' jumpshot (10 PTS) (D. Melton 2 AST),"[1629634, 1629001]",1610612763.0,MEM,turnaroundfadeaway,,,Clarke,B. Clarke,,,,,11.67,Made,,,,,10.0,,,,D. Melton,1629001.0,2.0,,,,,,,,
514,PT00M50.60S,2020-08-11T22:54:35.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612738,71,82,2020-08-11T22:54:48Z,5120000,,,0,,D. Melton FOUL personal (1 PF) (Williams III inpenalty),"[1629001, 1629057]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Williams III,1629057.0,,,
516,PT00M50.60S,2020-08-11T22:54:58.6Z,3,REGULAR,freethrow,1of2,[],1629057,,,1610612738,71,83,2020-08-11T22:55:24Z,5140000,,,0,,R. Williams III freethrow 1of2 (10 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
517,PT00M50.60S,2020-08-11T22:55:05.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,71,83,2020-08-11T22:55:09Z,5150000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M50.60S,2020-08-11T22:55:05.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,71,83,2020-08-11T22:55:09Z,5160000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M50.60S,2020-08-11T22:54:58.6Z,3,REGULAR,freethrow,2of2,[],1629057,,,1610612738,71,83,2020-08-11T22:55:24Z,5170000,,,0,,MISS R. Williams III freethrow 2of2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
520,PT00M47.70S,2020-08-11T22:55:01.5Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612763,71,83,2020-08-11T22:55:24Z,5180000,,,0,,G. Allen REBOUND (Off:2 Def:3),[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,519.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
521,PT00M33.50S,2020-08-11T22:55:36.0Z,3,REGULAR,turnover,lostball,[],1629630,,,1610612763,71,83,2020-08-11T22:55:44Z,5190000,,,0,,J. Morant TURNOVER lostball (3 TOV) Stolen,"[1629630, 202330]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,3.0,Hayward,202330.0,,,,,,,,,,,
522,PT00M33.50S,2020-08-11T22:55:36.0Z,3,REGULAR,steal,,[],202330,,,1610612738,71,83,2020-08-11T22:55:38Z,5200000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M19.70S,2020-08-11T22:55:52.8Z,3,REGULAR,2pt,jumpshot,['fromturnover'],202954,11.12023653088042,26.294424019607842,1610612738,71,83,2020-08-11T22:57:49Z,5210000,119.0,52.0,1,left,MISS B. Wanamaker 13' jumpshot,[202954],1610612738.0,BOS,drivingfloating,,,Wanamaker,B. Wanamaker,,,,,13.17,Missed,,,,,,,,,,,,,,,,,,,
524,PT00M17.80S,2020-08-11T22:55:54.7Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,71,83,2020-08-11T22:57:49Z,5220000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,523.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
525,PT00M04.10S,2020-08-11T22:56:06.4Z,3,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",1629684,6.521024967148489,95.41207107843137,1610612738,71,83,2020-08-11T22:56:47Z,5222500,-227.0,9.0,1,left,MISS G. Williams 23' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.75,Missed,,,,,,,,,,,,,,,,,,,
526,PT00M03.80S,2020-08-11T22:56:06.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,71,83,2020-08-11T22:56:47Z,5223750,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,,,,
527,PT00M03.80S,2020-08-11T22:56:11.8Z,3,REGULAR,turnover,shotclock,['team'],0,,,1610612738,71,83,2020-08-11T22:56:32Z,5225000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
528,PT00M00.00S,2020-08-11T22:56:34.6Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1629634,82.7365308804205,36.34344362745098,1610612763,73,83,2020-08-11T22:56:54Z,5260000,-68.0,110.0,1,right,B. Clarke 13' jumpshot (12 PTS) (J. Morant 10 AST),"[1629634, 1629630]",1610612763.0,MEM,drivingfloating,,,Clarke,B. Clarke,,,,,13.4,Made,,,,,12.0,,,,J. Morant,1629630.0,10.0,,,,,,,,
530,PT00M00.00S,2020-08-11T22:56:43.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,73,83,2020-08-11T22:57:13Z,5280000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,End Period - Good Basket
531,PT00M00.00S,2020-08-11T22:57:18.0Z,3,REGULAR,period,end,[],0,,,1610612738,73,83,2020-08-11T22:57:18Z,5290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612738,73,83,2020-08-11T22:59:42Z,5300000,,,0,,substitution out Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612738,73,83,2020-08-11T22:59:42Z,5310000,,,0,,substitution out Allen,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,out,['startperiod'],203476,,,1610612738,73,83,2020-08-11T22:59:42Z,5320000,,,0,,substitution out Dieng,[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,73,83,2020-08-11T22:59:42Z,5330000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612738,73,83,2020-08-11T22:59:42Z,5340000,,,0,,substitution in Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612738,73,83,2020-08-11T22:59:42Z,5350000,,,0,,substitution in Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612738,73,83,2020-08-11T22:59:42Z,5360000,,,0,,substitution in Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2020-08-11T22:59:20.9Z,4,REGULAR,substitution,in,['startperiod'],202683,,,1610612738,73,83,2020-08-11T22:59:42Z,5370000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2020-08-11T23:00:11.6Z,4,REGULAR,period,start,[],0,,,1610612763,73,83,2020-08-11T23:00:11Z,5380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M44.00S,2020-08-11T23:00:27.0Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202685,84.1819973718791,44.43167892156863,1610612763,73,83,2020-08-11T23:00:31Z,5390000,-28.0,96.0,1,right,MISS J. Valanciunas 11' jumpshot,[202685],1610612763.0,MEM,turnaroundfadeaway,,,Valanciunas,J. Valanciunas,,,,,10.54,Missed,,,,,,,,,,,,,,,,,,,
542,PT11M42.00S,2020-08-11T23:00:29.0Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,73,83,2020-08-11T23:00:31Z,5400000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,541.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
543,PT11M26.00S,2020-08-11T23:00:44.7Z,4,REGULAR,3pt,jumpshot,[],202330,35.56176084099869,49.333639705882355,1610612738,73,86,2020-08-11T23:00:48Z,5410000,3.0,282.0,1,left,G. Hayward 29' 3PT  (11 PTS) (G. Williams 1 AST),"[202330, 1629684]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,28.73,Made,,,,,11.0,,,,G. Williams,1629684.0,1.0,,,,,,,,
545,PT11M11.00S,2020-08-11T23:00:59.4Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628415,84.05059132720105,35.853247549019606,1610612763,75,86,2020-08-11T23:01:03Z,5430000,-71.0,97.0,1,right,D. Brooks 12' jumpshot (10 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,12.48,Made,,,,,10.0,,,,,,,,,,,,,,
546,PT10M57.00S,2020-08-11T23:01:13.1Z,4,REGULAR,2pt,jumpshot,[],202330,19.92444152431012,71.14736519607843,1610612738,75,88,2020-08-11T23:01:17Z,5440000,-106.0,135.0,1,left,G. Hayward 18' jumpshot (13 PTS) (B. Wanamaker 4 AST),"[202330, 202954]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,17.57,Made,,,,,13.0,,,,B. Wanamaker,202954.0,4.0,,,,,,,,
548,PT10M41.00S,2020-08-11T23:01:33.7Z,4,REGULAR,foul,personal,[],203935,,,1610612763,75,88,2020-08-11T23:01:43Z,5460000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 1629630]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Morant,1629630.0,,,
550,PT10M27.00S,2020-08-11T23:02:07.0Z,4,REGULAR,2pt,jumpshot,[],1629634,90.75229960578186,31.196384803921568,1610612763,75,88,2020-08-11T23:02:11Z,5480000,-94.0,34.0,1,right,MISS B. Clarke 10' jumpshot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,10.21,Missed,,,,,,,,,,,,,,,,,,,
551,PT10M26.00S,2020-08-11T23:02:08.0Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,75,88,2020-08-11T23:02:40Z,5490000,,,0,,B. Clarke REBOUND (Off:2 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,550.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
552,PT10M24.00S,2020-08-11T23:02:14.0Z,4,REGULAR,2pt,jumpshot,['2ndchance'],1629634,91.14651773981603,69.43167892156863,1610612763,77,88,2020-08-11T23:02:18Z,5500000,97.0,31.0,1,right,B. Clarke 10' jumpshot (14 PTS),[1629634],1610612763.0,MEM,turnaroundfadeaway,,,Clarke,B. Clarke,,,,,10.37,Made,,,,,14.0,,,,,,,,,,,,,,
553,PT10M24.00S,2020-08-11T23:02:19.4Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612763,77,88,2020-08-11T23:03:38Z,5510000,,,0,,E. Kanter FOUL personal (2 PF) (Clarke 2freethrow),"[202683, 1629634]",1610612738.0,BOS,flagranttype1,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Clarke,1629634.0,,,
555,PT10M24.00S,2020-08-11T23:02:44.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612763,77,88,2020-08-11T23:03:09Z,5530000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,Common Foul to Flagrant 1
