actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
359,PT09M35.00S,2020-01-23T01:51:37.5Z,3,REGULAR,2pt,hook,['pointsinthepaint'],1628991,11.251642575558476,54.72579656862745,1610612763,63,47,2020-01-23T01:51:44Z,3600000,-24.0,53.0,1,left,MISS J. Jackson Jr. 6' hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,6.34,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M33.00S,2020-01-23T01:51:39.5Z,3,REGULAR,rebound,offensive,[],202685,,,1610612763,63,47,2020-01-23T01:52:10Z,3610000,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,359.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
361,PT09M32.00S,2020-01-23T01:51:43.0Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202685,5.0,50.0,1610612763,63,49,2020-01-23T01:52:19Z,3620000,0.0,-6.0,1,left,J. Valanciunas layup (13 PTS),[202685],1610612763.0,MEM,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,,,
362,PT09M25.00S,2020-01-23T01:51:49.7Z,3,REGULAR,foul,personal,[],1629630,,,1610612738,63,49,2020-01-23T01:51:56Z,3630000,,,0,,J. Morant FOUL personal (1 PF),"[1629630, 202689]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,203593.0,1.0,0.0,Walker,202689.0,,,,,,,,,
364,PT09M14.00S,2020-01-23T01:52:16.9Z,3,REGULAR,2pt,hook,['pointsinthepaint'],1628369,91.14651773981603,60.853247549019606,1610612738,63,49,2020-01-23T01:55:40Z,3650000,54.0,31.0,1,right,MISS J. Tatum 7' hook,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,6.53,Missed,,,,,,,,,,,,,,,,,,,
365,PT09M14.00S,2020-01-23T01:52:16.9Z,3,REGULAR,rebound,defensive,[],202685,,,1610612763,63,49,2020-01-23T01:52:23Z,3660000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,364.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
378,PT09M06.00S,2020-01-23T01:52:36.7Z,3,REGULAR,turnover,outofbounds,[],1628415,,,1610612763,63,49,2020-01-23T01:54:50Z,3705000,,,0,,D. Brooks TURNOVER outofbounds (4 TOV),[1628415],1610612763.0,MEM,lostball,,,Brooks,D. Brooks,,,,,,,,,,,,203593.0,,,,,,,,4.0,,,,,
370,PT09M06.00S,2020-01-23T01:52:39.5Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,63,49,2020-01-23T01:52:45Z,3710000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M55.00S,2020-01-23T01:52:48.5Z,3,REGULAR,2pt,jumpshot,['fromturnover'],203935,72.74351182654402,66.26838235294117,1610612738,65,49,2020-01-23T01:58:11Z,3720000,81.0,204.0,1,right,M. Smart 22' jumpshot (9 PTS) (D. Theis 2 AST),"[203935, 1628464]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,22.44,Made,,,,,9.0,,,,,,D. Theis,1628464.0,2.0,,,,,,
373,PT08M37.00S,2020-01-23T01:53:08.7Z,3,REGULAR,2pt,hook,['pointsinthepaint'],1628991,9.149145860709593,58.647365196078425,1610612763,65,49,2020-01-23T01:53:39Z,3740000,-43.0,34.0,1,left,MISS J. Jackson Jr. 6' hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,5.82,Missed,,,,,,,,,,,,,,,,,,,
374,PT08M36.00S,2020-01-23T01:53:09.7Z,3,REGULAR,rebound,offensive,[],202685,,,1610612763,65,49,2020-01-23T01:53:39Z,3750000,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,373.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
375,PT08M35.00S,2020-01-23T01:53:13.7Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202685,5.0,50.0,1610612763,65,51,2020-01-23T01:53:55Z,3760000,0.0,-6.0,1,left,J. Valanciunas layup (15 PTS),[202685],1610612763.0,MEM,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,,,,,15.0,,,,,,,,,,,,,,
376,PT08M22.00S,2020-01-23T01:53:22.0Z,3,REGULAR,3pt,jumpshot,[],202330,70.38436268068331,25.314031862745097,1610612738,68,51,2020-01-23T01:55:44Z,3770000,-123.0,226.0,1,right,G. Hayward 26' 3PT  (5 PTS) (K. Walker 4 AST),"[202330, 202689]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,26.22,Made,,,,,5.0,,,,,,K. Walker,202689.0,4.0,,,,,,
380,PT08M22.00S,2020-01-23T01:55:31.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612763,68,51,2020-01-23T01:56:14Z,3790000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed to 2-pt FG
382,PT08M11.00S,2020-01-23T01:56:32.4Z,3,REGULAR,foul,personal,[],1628464,,,1610612763,68,51,2020-01-23T01:56:39Z,3800000,,,0,,D. Theis FOUL personal (2 PF),"[1628464, 202685]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,203593.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,
384,PT08M03.00S,2020-01-23T01:56:53.3Z,3,REGULAR,2pt,jumpshot,[],1628415,21.895532194480946,27.27481617647059,1610612763,68,51,2020-01-23T01:56:58Z,3820000,114.0,153.0,1,left,MISS D. Brooks 20' jumpshot,[1628415],1610612763.0,MEM,drivingfloating,,,Brooks,D. Brooks,,,,,19.52,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M00.00S,2020-01-23T01:56:56.3Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,68,51,2020-01-23T01:56:58Z,3830000,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
386,PT07M53.00S,2020-01-23T01:57:03.3Z,3,REGULAR,3pt,jumpshot,[],202689,69.33311432325887,25.06893382352941,1610612738,71,51,2020-01-23T01:57:10Z,3840000,-125.0,236.0,1,right,K. Walker 27' 3PT  (5 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.16,Made,,,,,5.0,,,,,,,,,,,,,,
387,PT07M38.00S,2020-01-23T01:57:17.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629630,7.703679369250986,57.176776960784316,1610612763,71,51,2020-01-23T01:57:21Z,3850000,-36.0,20.0,1,left,MISS J. Morant layup Blocked,"[1629630, 1628464]",1610612763.0,MEM,drivingfingerroll,,,Morant,J. Morant,,,,,4.4,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
388,PT07M38.00S,2020-01-23T01:57:17.8Z,3,REGULAR,block,,[],1628464,,,1610612763,71,51,2020-01-23T01:57:20Z,3860000,,,0,,D. Theis BLOCK (3 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M36.00S,2020-01-23T01:57:19.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,71,51,2020-01-23T01:57:21Z,3870000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,387.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
390,PT07M32.00S,2020-01-23T01:57:25.2Z,3,REGULAR,3pt,jumpshot,['fastbreak'],202689,74.72076215505913,82.17677696078431,1610612738,74,51,2020-01-23T01:57:30Z,3880000,161.0,185.0,1,right,K. Walker 25' 3PT  (8 PTS) (J. Tatum 4 AST),"[202689, 1628369]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,24.94,Made,,,,,8.0,,,,,,J. Tatum,1628369.0,4.0,,,,,,
392,PT07M20.00S,2020-01-23T01:57:36.2Z,3,REGULAR,3pt,jumpshot,[],203109,29.122864651773984,25.559129901960787,1610612763,74,51,2020-01-23T01:59:35Z,3900000,122.0,221.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612763.0,MEM,pullup,,,Crowder,J. Crowder,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M18.00S,2020-01-23T01:57:38.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,74,51,2020-01-23T01:57:42Z,3910000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,,
394,PT07M18.00S,2020-01-23T01:57:42.4Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,74,51,2020-01-23T01:57:42Z,3920000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M18.00S,2020-01-23T01:57:43.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612738,74,51,2020-01-23T01:57:49Z,3930000,,,0,,substitution out Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M18.00S,2020-01-23T01:57:43.0Z,3,REGULAR,substitution,in,[],1628960,,,1610612738,74,51,2020-01-23T01:57:49Z,3940000,,,0,,substitution in Allen,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M08.00S,2020-01-23T01:58:09.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628464,92.9862023653088,53.01011029411765,1610612738,74,51,2020-01-23T02:01:24Z,3950000,15.0,13.0,1,right,MISS D. Theis layup,[1628464],1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,2.42,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M05.00S,2020-01-23T01:58:12.6Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,74,51,2020-01-23T01:58:18Z,3970000,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,397.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
400,PT07M04.00S,2020-01-23T01:58:13.7Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1628464,93.64323258869908,49.08854166666667,1610612738,76,51,2020-01-23T01:58:25Z,3980000,-5.0,7.0,1,right,D. Theis dunk (14 PTS),[1628464],1610612738.0,BOS,putback,,,Theis,D. Theis,,,,,1.36,Made,,,,,14.0,,,,,,,,,,,,,,
401,PT06M56.00S,2020-01-23T01:58:25.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,76,51,2020-01-23T01:58:25Z,3990000,,,0,,timeout full,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M56.00S,2020-01-23T02:00:14.2Z,3,REGULAR,substitution,out,[],202685,,,1610612763,76,51,2020-01-23T02:01:04Z,4000000,,,0,,substitution out Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M56.00S,2020-01-23T02:00:14.2Z,3,REGULAR,substitution,out,[],203109,,,1610612763,76,51,2020-01-23T02:01:04Z,4010000,,,0,,substitution out Crowder,[203109],1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M56.00S,2020-01-23T02:00:14.2Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,76,51,2020-01-23T02:01:04Z,4020000,,,0,,substitution in Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M56.00S,2020-01-23T02:00:14.2Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,76,51,2020-01-23T02:01:04Z,4030000,,,0,,substitution in Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M46.00S,2020-01-23T02:01:23.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628991,8.360709592641262,47.127757352941174,1610612763,76,51,2020-01-23T02:01:30Z,4040000,14.0,26.0,1,left,MISS J. Jackson Jr. layup Blocked,"[1628991, 202689]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,3.47,Missed,,,,,,,,,,,,,,,,,Walker,202689.0,
407,PT06M46.00S,2020-01-23T02:01:23.9Z,3,REGULAR,block,,[],202689,,,1610612763,76,51,2020-01-23T02:01:26Z,4050000,,,0,,K. Walker BLOCK (2 BLK),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M43.00S,2020-01-23T02:01:26.9Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,76,51,2020-01-23T02:01:30Z,4060000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,406.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
409,PT06M34.00S,2020-01-23T02:01:35.5Z,3,REGULAR,2pt,jumpshot,[],202330,88.64980289093299,31.196384803921568,1610612738,78,51,2020-01-23T02:01:42Z,4070000,-94.0,54.0,1,right,G. Hayward 11' jumpshot (7 PTS) (M. Smart 4 AST),"[202330, 203935]",1610612738.0,BOS,turnaround,,,Hayward,G. Hayward,,,,,11.14,Made,,,,,7.0,,,,,,M. Smart,203935.0,4.0,,,,,,
410,PT06M18.00S,2020-01-23T02:01:51.2Z,3,REGULAR,3pt,jumpshot,[],1629634,28.07161629434954,19.676776960784316,1610612763,78,54,2020-01-23T02:01:58Z,4080000,152.0,211.0,1,left,B. Clarke 26' 3PT  (5 PTS) (G. Allen 1 AST),"[1629634, 1628960]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,26.46,Made,,,,,5.0,,,,,,G. Allen,1628960.0,1.0,,,,,,
412,PT06M15.00S,2020-01-23T02:02:03.1Z,3,REGULAR,stoppage,other,[],0,,,1610612738,78,54,2020-01-23T02:02:03Z,4100000,,,0,,stoppage other,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M01.00S,2020-01-23T02:02:18.3Z,3,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612738,78,54,2020-01-23T02:02:28Z,4110000,,,0,,J. Morant FOUL personal (2 PF) (Tatum 2freethrow),"[1629630, 1628369]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,2715.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
415,PT06M01.00S,2020-01-23T02:02:43.2Z,3,REGULAR,freethrow,1of2,[],1628369,,,1610612738,79,54,2020-01-23T02:02:43Z,4130000,,,0,,J. Tatum freethrow 1of2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
416,PT06M01.00S,2020-01-23T02:02:43.9Z,3,REGULAR,substitution,out,[],1628464,,,1610612738,79,54,2020-01-23T02:03:02Z,4140000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M01.00S,2020-01-23T02:02:43.9Z,3,REGULAR,substitution,in,[],202683,,,1610612738,79,54,2020-01-23T02:03:02Z,4150000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M01.00S,2020-01-23T02:03:04.9Z,3,REGULAR,freethrow,2of2,[],1628369,,,1610612738,80,54,2020-01-23T02:03:04Z,4160000,,,0,,J. Tatum freethrow 2of2 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
420,PT05M43.00S,2020-01-23T02:03:22.5Z,3,REGULAR,turnover,badpass,[],1629001,,,1610612763,80,54,2020-01-23T02:03:27Z,4170000,,,0,,D. Melton TURNOVER badpass (3 TOV) Stolen,"[1629001, 202689]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,3.0,Walker,202689.0,,,
421,PT05M43.00S,2020-01-23T02:03:22.5Z,3,REGULAR,steal,,[],202689,,,1610612738,80,54,2020-01-23T02:03:25Z,4180000,,,0,,K. Walker STEAL (2 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M25.00S,2020-01-23T02:03:41.0Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1628369,67.7562417871222,31.196384803921568,1610612738,80,54,2020-01-23T02:03:47Z,4190000,-94.0,251.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
423,PT05M22.00S,2020-01-23T02:03:44.0Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612763,80,54,2020-01-23T02:03:47Z,4200000,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,422.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
424,PT05M11.00S,2020-01-23T02:03:58.1Z,3,REGULAR,turnover,outofbounds,[],1629630,,,1610612763,80,54,2020-01-23T02:04:04Z,4210000,,,0,,J. Morant TURNOVER outofbounds (2 TOV),[1629630],1610612763.0,MEM,lostball,,,Morant,J. Morant,,,,,,,,,,,,2715.0,,,,,,,,2.0,,,,,
425,PT05M11.00S,2020-01-23T02:04:01.7Z,3,REGULAR,substitution,out,[],1629630,,,1610612738,80,54,2020-01-23T02:04:06Z,4220000,,,0,,substitution out Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M11.00S,2020-01-23T02:04:01.7Z,3,REGULAR,substitution,in,[],1626145,,,1610612738,80,54,2020-01-23T02:04:06Z,4230000,,,0,,substitution in Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M59.00S,2020-01-23T02:04:24.0Z,3,REGULAR,2pt,layup,['fromturnover'],1628369,86.15308804204993,29.480698529411764,1610612738,80,54,2020-01-23T02:04:28Z,4240000,-103.0,78.0,1,right,MISS J. Tatum 13' layup Blocked,"[1628369, 1628991]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,13.21,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
428,PT04M59.00S,2020-01-23T02:04:24.0Z,3,REGULAR,block,,[],1628991,,,1610612738,80,54,2020-01-23T02:04:26Z,4250000,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M55.00S,2020-01-23T02:04:28.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,80,54,2020-01-23T02:04:28Z,4260000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,427.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
430,PT04M48.00S,2020-01-23T02:04:34.1Z,3,REGULAR,3pt,jumpshot,[],1628991,26.62614980289093,81.19638480392157,1610612763,80,54,2020-01-23T02:04:38Z,4270000,-156.0,198.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
431,PT04M45.00S,2020-01-23T02:04:37.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,80,54,2020-01-23T02:04:38Z,4280000,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,430.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
432,PT04M43.00S,2020-01-23T02:04:47.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,80,54,2020-01-23T02:05:19Z,4290000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M43.00S,2020-01-23T02:05:47.1Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,80,54,2020-01-23T02:06:02Z,4300000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M43.00S,2020-01-23T02:05:47.1Z,3,REGULAR,substitution,in,[],1628400,,,1610612738,80,54,2020-01-23T02:06:02Z,4310000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M36.00S,2020-01-23T02:06:21.7Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],202330,92.9862023653088,48.10814950980392,1610612738,82,54,2020-01-23T02:06:26Z,4320000,-9.0,13.0,1,right,G. Hayward dunk (9 PTS) (E. Kanter 2 AST),"[202330, 202683]",1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,2.12,Made,,,,,9.0,,,,,,E. Kanter,202683.0,2.0,,,,,,
437,PT04M23.00S,2020-01-23T02:06:34.2Z,3,REGULAR,3pt,jumpshot,[],1628960,7.046649145860711,3.7454044117647056,1610612763,82,54,2020-01-23T02:06:40Z,4340000,231.0,14.0,1,left,MISS G. Allen 23' 3PT,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
438,PT04M20.00S,2020-01-23T02:06:37.2Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,82,54,2020-01-23T02:06:40Z,4350000,,,0,,E. Kanter REBOUND (Off:2 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,437.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
439,PT04M12.00S,2020-01-23T02:06:45.5Z,3,REGULAR,2pt,jumpshot,[],1628400,93.29829172141918,8.915441176470589,1610612738,84,54,2020-01-23T02:07:01Z,4360000,-205.0,10.0,1,right,S. Ojeleye 21' jumpshot (7 PTS) (M. Smart 5 AST),"[1628400, 203935]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,20.6,Made,,,,,7.0,,,,,,M. Smart,203935.0,5.0,,,,,,
441,PT03M59.00S,2020-01-23T02:06:58.8Z,3,REGULAR,3pt,jumpshot,[],1629001,28.597240473061763,24.333639705882355,1610612763,84,54,2020-01-23T02:07:04Z,4380000,128.0,216.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M59.00S,2020-01-23T02:06:58.8Z,3,REGULAR,rebound,defensive,[],1628400,,,1610612738,84,54,2020-01-23T02:07:04Z,4390000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,441.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
443,PT03M40.00S,2020-01-23T02:07:17.7Z,3,REGULAR,3pt,jumpshot,[],202330,68.41327201051249,41.24540441176471,1610612738,87,54,2020-01-23T02:11:49Z,4400000,-44.0,244.0,1,right,G. Hayward 25' 3PT  (12 PTS),[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,25.37,Made,,,,,12.0,,,,,,,,,,,,,,
444,PT03M26.00S,2020-01-23T02:07:33.7Z,3,REGULAR,foul,personal,[],203935,,,1610612763,87,54,2020-01-23T02:07:39Z,4410000,,,0,,M. Smart FOUL personal (2 PF),"[203935, 1628991]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,2715.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
446,PT03M26.00S,2020-01-23T02:07:38.5Z,3,REGULAR,substitution,out,[],202689,,,1610612763,87,54,2020-01-23T02:07:47Z,4430000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M26.00S,2020-01-23T02:07:38.5Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,87,54,2020-01-23T02:07:47Z,4440000,,,0,,substitution out Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M26.00S,2020-01-23T02:07:38.5Z,3,REGULAR,substitution,in,[],202954,,,1610612763,87,54,2020-01-23T02:07:47Z,4450000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M26.00S,2020-01-23T02:07:38.5Z,3,REGULAR,substitution,in,[],203524,,,1610612763,87,54,2020-01-23T02:07:47Z,4460000,,,0,,substitution in Hill,[203524],1610612763.0,MEM,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M19.00S,2020-01-23T02:08:00.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629634,9.280551905387648,39.5297181372549,1610612763,87,54,2020-01-23T02:08:05Z,4470000,52.0,35.0,1,left,MISS B. Clarke 7' layup Blocked,"[1629634, 202683]",1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,6.6,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0,
451,PT03M19.00S,2020-01-23T02:08:00.7Z,3,REGULAR,block,,[],202683,,,1610612763,87,54,2020-01-23T02:08:03Z,4480000,,,0,,E. Kanter BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M17.00S,2020-01-23T02:08:02.7Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,87,54,2020-01-23T02:08:05Z,4490000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,450.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
453,PT03M15.00S,2020-01-23T02:08:10.2Z,3,REGULAR,foul,offensive,[],202330,,,1610612738,87,54,2020-01-23T02:08:19Z,4500000,,,0,,G. Hayward FOUL offensive (2 PF),"[202330, 1626145]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,200832.0,2.0,0.0,Jones,1626145.0,,,,,,,,,
