actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
550,PT05M52.00S,2022-06-03T03:08:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.280551905387648,57.84313725490197,1610612738,103,100,2022-06-03T03:08:50Z,5420000,-39.0,35.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1626172]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.24,Missed,,,,,,,,,,,,,,Looney,1626172.0,,,,
551,PT05M52.00S,2022-06-03T03:08:41.3Z,4,REGULAR,block,,[],1626172,,,1610612738,103,100,2022-06-03T03:08:44Z,5430000,,,0,,K. Looney BLOCK (3 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M51.00S,2022-06-03T03:08:42.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,103,100,2022-06-03T03:08:50Z,5440000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,
553,PT05M51.00S,2022-06-03T03:08:47.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,103,100,2022-06-03T03:08:47Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M40.00S,2022-06-03T03:09:15.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,28.33442838370565,83.82352941176471,1610612738,103,103,2022-06-03T03:09:17Z,5460000,-169.0,214.0,1,left,D. White 27' 3PT  (21 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,27.26,Made,,,,,21.0,J. Brown,1627759.0,4.0,,,,,,,,,,,
556,PT05M23.00S,2022-06-03T03:09:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,83.39356110381078,52.69607843137255,1610612744,103,103,2022-06-03T03:09:34Z,5480000,13.0,104.0,1,right,MISS S. Curry 10' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,,
557,PT05M21.00S,2022-06-03T03:09:34.0Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,103,103,2022-06-03T03:09:54Z,5490000,,,0,,P. Pritchard REBOUND (Off:1 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,556.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
558,PT05M10.00S,2022-06-03T03:09:44.9Z,4,REGULAR,3pt,Jump Shot,[],201143,25.969119579500656,12.009803921568627,1610612738,103,106,2022-06-03T03:09:47Z,5500000,190.0,192.0,1,left,A. Horford 26' 3PT  (18 PTS) (P. Pritchard 2 AST),"[201143, 1630202]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.98,Made,,,,,18.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,
560,PT05M08.00S,2022-06-03T03:09:50.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,103,106,2022-06-03T03:09:50Z,5520000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M08.00S,2022-06-03T03:11:22.2Z,4,REGULAR,substitution,out,[],203490,,,1610612744,103,106,2022-06-03T03:12:44Z,5530000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M08.00S,2022-06-03T03:11:22.2Z,4,REGULAR,substitution,in,[],203110,,,1610612744,103,106,2022-06-03T03:12:44Z,5540000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M54.00S,2022-06-03T03:13:40.4Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,103,106,2022-06-03T03:13:42Z,5550000,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 201143]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,2.0,Horford,201143.0,
564,PT04M54.00S,2022-06-03T03:13:40.4Z,4,REGULAR,steal,,[],201143,,,1610612738,103,106,2022-06-03T03:13:42Z,5560000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M49.00S,2022-06-03T03:13:45.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201143,30.831143232588698,62.99019607843137,1610612738,103,109,2022-06-03T03:13:49Z,5570000,-65.0,237.0,1,left,A. Horford 24' 3PT  (21 PTS) (J. Tatum 11 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.6,Made,,,,,21.0,J. Tatum,1628369.0,11.0,,,,,,,,,,,
567,PT04M22.00S,2022-06-03T03:14:12.3Z,4,REGULAR,3pt,Jump Shot,[],203110,62.36859395532195,45.09803921568628,1610612744,103,109,2022-06-03T03:14:14Z,5590000,-25.0,301.0,1,right,MISS D. Green 30' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,30.22,Missed,,,,,,,,,,,,,,,,,,,
568,PT04M20.00S,2022-06-03T03:14:14.3Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,103,109,2022-06-03T03:14:34Z,5600000,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,567.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
569,PT04M09.00S,2022-06-03T03:14:25.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,31.750985545335087,65.93137254901961,1610612738,103,109,2022-06-03T03:14:27Z,5610000,-80.0,246.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
570,PT04M06.00S,2022-06-03T03:14:28.4Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,103,109,2022-06-03T03:14:28Z,5620000,,,0,,D. Green REBOUND (Off:3 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,569.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
571,PT03M55.00S,2022-06-03T03:14:39.7Z,4,REGULAR,3pt,Jump Shot,[],201939,65.39093298291722,56.372549019607845,1610612744,103,109,2022-06-03T03:14:42Z,5630000,32.0,273.0,1,right,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,,
572,PT03M53.00S,2022-06-03T03:14:41.7Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,103,109,2022-06-03T03:14:47Z,5640000,,,0,,P. Pritchard REBOUND (Off:1 Def:5),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,571.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
573,PT03M47.00S,2022-06-03T03:14:50.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,103,109,2022-06-03T03:14:50Z,5650000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M47.00S,2022-06-03T03:15:01.6Z,4,REGULAR,substitution,out,[],1626172,,,1610612738,103,109,2022-06-03T03:16:15Z,5660000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M47.00S,2022-06-03T03:15:01.6Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,103,109,2022-06-03T03:16:15Z,5670000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M47.00S,2022-06-03T03:15:01.6Z,4,REGULAR,substitution,in,[],1629673,,,1610612738,103,109,2022-06-03T03:16:15Z,5680000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M47.00S,2022-06-03T03:15:01.6Z,4,REGULAR,substitution,in,[],203935,,,1610612738,103,109,2022-06-03T03:16:15Z,5690000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M40.00S,2022-06-03T03:16:31.6Z,4,REGULAR,2pt,Jump Shot,[],201143,4.155716162943495,16.176470588235293,1610612738,103,111,2022-06-03T03:16:34Z,5700000,169.0,-13.0,1,left,A. Horford 16' Jump Shot (23 PTS) (J. Tatum 12 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,16.96,Made,,,,,23.0,J. Tatum,1628369.0,12.0,,,,,,,,,,,
580,PT03M23.00S,2022-06-03T03:16:50.6Z,4,REGULAR,foul,personal,['2freethrow'],201143,,,1610612744,103,111,2022-06-03T03:16:59Z,5720000,,,0,,A. Horford shooting personal FOUL (2 PF) (Green 2 FT),"[201143, 203110]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,202058.0,2.0,0.0,Green,203110.0,,,,,,
582,PT03M23.00S,2022-06-03T03:17:11.8Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,103,111,2022-06-03T03:17:11Z,5740000,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
583,PT03M23.00S,2022-06-03T03:17:11.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,103,111,2022-06-03T03:17:11Z,5750000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,582.0,,,,,,,,,,,,,,,,,,
584,PT03M23.00S,2022-06-03T03:17:30.0Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,103,111,2022-06-03T03:17:30Z,5760000,,,0,,MISS D. Green Free Throw 2 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
585,PT03M21.00S,2022-06-03T03:17:30.7Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,103,111,2022-06-03T03:17:30Z,5770000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,584.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
586,PT03M17.00S,2022-06-03T03:17:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,103,111,2022-06-03T03:17:38Z,5780000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M07.00S,2022-06-03T03:19:23.2Z,4,REGULAR,foul,personal,[],203110,,,1610612738,103,111,2022-06-03T03:19:26Z,5790000,,,0,,D. Green personal FOUL (4 PF),"[203110, 1627759]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,101284.0,4.0,0.0,Brown,1627759.0,,,,,,
589,PT02M57.00S,2022-06-03T03:19:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.040078843626807,47.794117647058826,1610612738,103,111,2022-06-03T03:19:53Z,5810000,11.0,61.0,1,left,MISS J. Brown 6' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,,
590,PT02M54.00S,2022-06-03T03:19:54.2Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,103,111,2022-06-03T03:19:54Z,5820000,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,589.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
591,PT02M53.00S,2022-06-03T03:19:56.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,8.360709592641262,4.166666666666666,1610612738,103,114,2022-06-03T03:19:57Z,5830000,229.0,26.0,1,left,M. Smart 3PT  (15 PTS) (A. Horford 3 AST),"[203935, 201143]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.07,Made,,,,,15.0,A. Horford,201143.0,3.0,,,,,,,,,,,
593,PT02M37.00S,2022-06-03T03:20:15.6Z,4,REGULAR,violation,kicked ball,[],1628401,,,1610612744,103,114,2022-06-03T03:20:19Z,5850000,,,0,,D. White kicked ball VIOLATION,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
594,PT02M31.00S,2022-06-03T03:20:33.1Z,4,REGULAR,3pt,Jump Shot,[],203952,67.88764783180025,66.91176470588235,1610612744,103,114,2022-06-03T03:20:35Z,5860000,85.0,249.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
595,PT02M28.00S,2022-06-03T03:20:36.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,103,114,2022-06-03T03:20:36Z,5870000,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,594.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
596,PT02M07.00S,2022-06-03T03:20:56.5Z,4,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,80.63725490196079,1610612738,103,114,2022-06-03T03:20:58Z,5880000,-153.0,209.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M04.00S,2022-06-03T03:20:59.3Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,103,114,2022-06-03T03:20:59Z,5890000,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,596.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
598,PT01M59.00S,2022-06-03T03:21:07.9Z,4,REGULAR,foul,offensive,[],203110,,,1610612744,103,114,2022-06-03T03:21:12Z,5900000,,,0,,D. Green offensive FOUL (5 PF),"[203110, 1628369]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,101284.0,5.0,0.0,Tatum,1628369.0,,,,,,
600,PT01M59.00S,2022-06-03T03:21:07.9Z,4,REGULAR,turnover,offensive foul,[],203110,,,1610612744,103,114,2022-06-03T03:21:07Z,5920000,,,0,,D. Green offensive foul TURNOVER (3 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,101284.0,,,,,,,3.0,,,
601,PT01M44.00S,2022-06-03T03:21:41.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,29.517082785808146,76.47058823529412,1610612738,103,117,2022-06-03T03:21:44Z,5930000,-132.0,225.0,1,left,M. Smart 26' 3PT  (18 PTS) (J. Tatum 13 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.11,Made,,,,,18.0,J. Tatum,1628369.0,13.0,,,,,,,,,,,
603,PT01M35.00S,2022-06-03T03:21:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,87.59855453350855,44.85294117647059,1610612744,103,117,2022-06-03T03:22:38Z,5950000,-26.0,64.0,1,right,MISS S. Curry 6' cutting Layup,[201939],1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,6.91,Missed,,,,,,,,,,,,,,,,,,,
604,PT01M32.00S,2022-06-03T03:22:00.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,103,117,2022-06-03T03:22:00Z,5960000,,,0,,J. Brown REBOUND (Off:2 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,603.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
605,PT01M14.00S,2022-06-03T03:22:18.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,19.267411300919843,93.62745098039215,1610612738,103,117,2022-06-03T03:22:21Z,5970000,-218.0,129.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
606,PT01M10.00S,2022-06-03T03:22:22.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,103,117,2022-06-03T03:22:22Z,5980000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,605.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
607,PT01M09.00S,2022-06-03T03:22:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202691,91.93495400788436,61.76470588235294,1610612744,105,117,2022-06-03T03:22:27Z,5990000,59.0,23.0,1,right,K. Thompson 6' running Layup (15 PTS) (S. Curry 5 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,6.32,Made,,,,,15.0,S. Curry,201939.0,5.0,,,,,,,,,,,
609,PT00M48.30S,2022-06-03T03:22:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,8.623521681997373,42.8921568627451,1610612738,105,119,2022-06-03T03:23:50Z,6010000,36.0,29.0,1,left,A. Horford cutting Layup (25 PTS) (J. Brown 5 AST),"[201143, 1627759]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,4.56,Made,,,,,25.0,J. Brown,1627759.0,5.0,,,,,,,,,,,
611,PT00M48.30S,2022-06-03T03:22:52.4Z,4,REGULAR,foul,personal,['1freethrow'],203110,,,1610612738,105,119,2022-06-03T03:23:02Z,6030000,,,0,,D. Green shooting personal FOUL (6 PF) (Horford 1 FT),"[203110, 201143]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,,,,1830.0,6.0,0.0,Horford,201143.0,,,,,,
613,PT00M48.30S,2022-06-03T03:23:28.2Z,4,REGULAR,memo,,[],0,,,1610612738,105,119,2022-06-03T03:26:26Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: D. Green fouls out with 0.48 seconds in the 4th
614,PT00M48.30S,2022-06-03T03:23:29.8Z,4,REGULAR,substitution,out,[],203110,,,1610612738,105,119,2022-06-03T03:26:26Z,6060000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M48.30S,2022-06-03T03:23:29.8Z,4,REGULAR,substitution,in,[],1630228,,,1610612738,105,119,2022-06-03T03:26:26Z,6070000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M48.30S,2022-06-03T03:23:43.5Z,4,REGULAR,freethrow,1 of 1,[],201143,,,1610612738,105,120,2022-06-03T03:23:43Z,6080000,,,0,,A. Horford Free Throw 1 of 1 (26 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
617,PT00M48.30S,2022-06-03T03:23:59.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,105,120,2022-06-03T03:24:49Z,6090000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,105,120,2022-06-03T03:25:11Z,6100000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],202691,,,1610612744,105,120,2022-06-03T03:25:11Z,6110000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],203952,,,1610612744,105,120,2022-06-03T03:25:11Z,6120000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],201939,,,1610612744,105,120,2022-06-03T03:25:11Z,6130000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],1628369,,,1610612744,105,120,2022-06-03T03:25:11Z,6140000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],1627759,,,1610612744,105,120,2022-06-03T03:25:11Z,6150000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612744,105,120,2022-06-03T03:25:11Z,6160000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],203935,,,1610612744,105,120,2022-06-03T03:25:11Z,6170000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,out,[],201143,,,1610612744,105,120,2022-06-03T03:25:11Z,6180000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,105,120,2022-06-03T03:25:11Z,6190000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,105,120,2022-06-03T03:25:11Z,6200000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],202357,,,1610612744,105,120,2022-06-03T03:25:11Z,6210000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,105,120,2022-06-03T03:25:11Z,6220000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1630238,,,1610612744,105,120,2022-06-03T03:25:11Z,6230000,,,0,,SUB in: M. Fitts,[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],203917,,,1610612744,105,120,2022-06-03T03:25:11Z,6240000,,,0,,SUB in: N. Stauskas,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1628436,,,1610612744,105,120,2022-06-03T03:25:11Z,6250000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1629752,,,1610612744,105,120,2022-06-03T03:25:11Z,6260000,,,0,,SUB in: J. Morgan,[1629752],1610612738.0,BOS,,,,Morgan,J. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M48.30S,2022-06-03T03:24:51.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612744,105,120,2022-06-03T03:25:11Z,6270000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M31.20S,2022-06-03T03:25:51.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,105,120,2022-06-03T03:25:51Z,6280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M25.00S,2022-06-03T03:26:07.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,105,120,2022-06-03T03:26:07Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M23.40S,2022-06-03T03:26:23.0Z,4,REGULAR,3pt,Jump Shot,[],1627814,58.03219448094612,81.37254901960785,1610612744,105,120,2022-06-03T03:26:25Z,6300000,157.0,342.0,1,right,MISS D. Lee 37' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,37.63,Missed,,,,,,,,,,,,,,,,,,,
639,PT00M20.10S,2022-06-03T03:26:26.2Z,4,REGULAR,rebound,offensive,[],202357,,,1610612744,105,120,2022-06-03T03:26:26Z,6310000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,638.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
640,PT00M16.40S,2022-06-03T03:26:30.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202357,67.23061760840999,18.38235294117647,1610612744,108,120,2022-06-03T03:26:32Z,6320000,-158.0,256.0,1,right,N. Bjelica 30' 3PT  (3 PTS) (J. Toscano-Anderson 1 AST),"[202357, 1629308]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,30.05,Made,,,,,3.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,
642,PT00M15.20S,2022-06-03T03:26:41.4Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612738,108,120,2022-06-03T03:26:50Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M00.00S,2022-06-03T03:27:04.8Z,4,REGULAR,period,end,[],0,,,1610612738,108,120,2022-06-03T03:27:04Z,6350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
