actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,value,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
553,PT05M21.00S,2022-04-24T01:49:47.6Z,4,REGULAR,block,,[],202681,,,1610612738,86,96,2022-04-24T01:49:51Z,5350000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M17.00S,2022-04-24T01:49:51.6Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,86,96,2022-04-24T01:49:55Z,5360000,,,0,,B. Brown REBOUND (Off:3 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,552.0,7.0,4.0,3.0,,,,,,,,,,
555,PT05M06.00S,2022-04-24T01:50:09.9Z,4,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,86,96,2022-04-24T01:50:16Z,5370000,,,0,,N. Claxton bad pass out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,bad pass,,,Claxton,N. Claxton,,,,,1148.0,,,,,,,,,,,,1.0,,,,,,,,
556,PT04M49.00S,2022-04-24T01:50:31.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,19.92444152431012,60.049019607843135,1610612738,86,96,2022-04-24T01:50:43Z,5380000,-50.0,135.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,,14.38,Missed,,,,,,,,,,,,,,
557,PT04M44.00S,2022-04-24T01:50:36.5Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,86,96,2022-04-24T01:50:43Z,5390000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,556.0,1.0,1.0,0.0,,,,,,,,,,
558,PT04M38.00S,2022-04-24T01:50:41.5Z,4,REGULAR,2pt,Jump Shot,[],202681,93.64323258869908,69.36274509803921,1610612751,88,96,2022-04-24T01:50:45Z,5400000,97.0,7.0,1,right,K. Irving 9' pullup Jump Shot (16 PTS) (B. Brown 2 AST),"[202681, 1628971]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,9.71,Made,,,,,,,,,16.0,B. Brown,1628971.0,2.0,,
560,PT04M20.00S,2022-04-24T01:51:00.1Z,4,REGULAR,3pt,Jump Shot,[],201143,3.3672798948751645,96.81372549019608,1610612738,88,99,2022-04-24T01:51:05Z,5420000,-234.0,-21.0,1,left,A. Horford 3PT  (3 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,23.5,Made,,,,,,,,,3.0,J. Tatum,1628369.0,5.0,,
562,PT04M12.00S,2022-04-24T01:51:09.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202681,66.04796320630749,55.88235294117647,1610612751,88,99,2022-04-24T01:53:56Z,5440000,29.0,267.0,1,right,MISS K. Irving 26' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,,,,,,26.82,Missed,,,,,,,,,,,,,,
563,PT04M08.00S,2022-04-24T01:51:13.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,88,99,2022-04-24T01:53:56Z,5450000,,,0,,J. Tatum REBOUND (Off:2 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,562.0,4.0,2.0,2.0,,,,,,,,,,
564,PT03M52.00S,2022-04-24T01:51:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.783837056504599,49.26470588235294,1610612738,88,101,2022-04-24T01:51:35Z,5460000,4.0,11.0,1,left,J. Tatum driving finger roll Layup (33 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,,,,,,1.19,Made,,,,,,,,,33.0,,,,,
565,PT03M51.00S,2022-04-24T01:51:33.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,88,101,2022-04-24T01:51:33Z,5470000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M51.00S,2022-04-24T01:51:35.0Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,88,101,2022-04-24T01:52:54Z,5480000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M51.00S,2022-04-24T01:51:35.0Z,4,REGULAR,substitution,in,[],203552,,,1610612751,88,101,2022-04-24T01:52:54Z,5490000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M38.00S,2022-04-24T01:53:18.7Z,4,REGULAR,foul,personal,[],203935,,,1610612751,88,101,2022-04-24T01:53:26Z,5500000,,,0,,M. Smart personal FOUL (4 PF),"[203935, 201142]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,1148.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,,
570,PT03M26.00S,2022-04-24T01:53:47.5Z,4,REGULAR,2pt,Jump Shot,[],202681,87.20433639947439,26.715686274509803,1610612751,88,101,2022-04-24T01:53:52Z,5520000,-116.0,68.0,1,right,MISS K. Irving 13' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,,,,,,13.47,Missed,,,,,,,,,,,,,,
571,PT03M24.00S,2022-04-24T01:53:49.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,88,101,2022-04-24T01:53:52Z,5530000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,570.0,5.0,3.0,2.0,,,,,,,,,,
572,PT03M12.00S,2022-04-24T01:54:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.754927726675426,42.15686274509804,1610612738,88,103,2022-04-24T01:56:21Z,5540000,39.0,30.0,1,left,M. Smart Layup (14 PTS) (J. Tatum 6 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,4.92,Made,,,,,,,,,14.0,J. Tatum,1628369.0,6.0,,
573,PT02M56.00S,2022-04-24T01:54:19.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612751,88,103,2022-04-24T01:54:33Z,5550000,,,0,,A. Horford shooting personal FOUL (2 PF) (Brown 2 FT),"[201143, 1628971]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,200834.0,2.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,,
576,PT02M56.00S,2022-04-24T01:54:43.1Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,89,103,2022-04-24T01:54:43Z,5570000,,,0,,B. Brown Free Throw 1 of 2 (24 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,Made,,,,,,,,,24.0,,,,,
577,PT02M56.00S,2022-04-24T01:54:57.5Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,90,103,2022-04-24T01:54:57Z,5580000,,,0,,B. Brown Free Throw 2 of 2 (25 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,Made,,,,,,,,,25.0,,,,,
578,PT02M42.00S,2022-04-24T01:55:14.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,3.630091984231275,96.81372549019608,1610612738,90,103,2022-04-24T01:55:20Z,5590000,-234.0,-18.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,23.48,Missed,,,,,,,,,,,,,,
579,PT02M39.00S,2022-04-24T01:55:17.2Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,90,103,2022-04-24T01:55:20Z,5600000,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,578.0,4.0,2.0,2.0,,,,,,,,,,
580,PT02M37.00S,2022-04-24T01:55:18.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629684,6.258212877792378,50.98039215686274,1610612738,90,103,2022-04-24T01:55:23Z,5610000,-5.0,6.0,1,left,MISS G. Williams putback DUNK,[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,,,,,,0.8,Missed,,,,,,,,,,,,,,
581,PT02M37.00S,2022-04-24T01:55:18.9Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,90,103,2022-04-24T01:55:23Z,5620000,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,580.0,5.0,2.0,3.0,,,,,,,,,,
582,PT02M28.00S,2022-04-24T01:55:29.6Z,4,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,90,103,2022-04-24T01:55:38Z,5630000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,200834.0,,,,,,,,,,,,2.0,,,,,,,,
583,PT02M19.00S,2022-04-24T01:55:44.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,77.34888304862024,87.99019607843137,1610612751,93,103,2022-04-24T01:55:48Z,5640000,190.0,160.0,1,right,S. Curry 24' 3PT  (7 PTS) (K. Durant 8 AST),"[203552, 201142]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,24.87,Made,,,,,,,,,7.0,K. Durant,201142.0,8.0,,
585,PT02M03.00S,2022-04-24T01:55:59.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.469776609724048,47.05882352941176,1610612738,93,105,2022-04-24T01:56:04Z,5660000,15.0,-1.0,1,left,J. Tatum cutting DUNK (35 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,,,,,,1.47,Made,,,,,,,,,35.0,M. Smart,203935.0,6.0,,
587,PT01M42.00S,2022-04-24T01:56:20.9Z,4,REGULAR,3pt,Jump Shot,[],201988,77.4802890932983,89.2156862745098,1610612751,96,105,2022-04-24T01:56:25Z,5680000,196.0,159.0,1,right,P. Mills 25' 3PT  (9 PTS) (K. Irving 8 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,25.26,Made,,,,,,,,,9.0,K. Irving,202681.0,8.0,,
589,PT01M20.00S,2022-04-24T01:56:45.3Z,4,REGULAR,3pt,Jump Shot,[],203935,30.699737187910642,66.91176470588235,1610612738,96,105,2022-04-24T01:56:51Z,5700000,-85.0,236.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,25.08,Missed,,,,,,,,,,,,,,
590,PT01M17.00S,2022-04-24T01:56:48.3Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,96,105,2022-04-24T01:56:51Z,5710000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,589.0,3.0,2.0,1.0,,,,,,,,,,
591,PT01M06.00S,2022-04-24T01:56:58.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,27.151773981603156,79.41176470588235,1610612738,96,105,2022-04-24T01:57:04Z,5720000,-147.0,203.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,25.05,Missed,,,,,,,,,,,,,,
592,PT01M02.00S,2022-04-24T01:57:02.8Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,96,105,2022-04-24T01:57:04Z,5730000,,,0,,B. Brown REBOUND (Off:3 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,591.0,8.0,5.0,3.0,,,,,,,,,,
593,PT00M57.60S,2022-04-24T01:57:08.0Z,4,REGULAR,3pt,Jump Shot,[],201988,77.21747700394218,11.27450980392157,1610612751,99,105,2022-04-24T01:59:44Z,5740000,-194.0,162.0,1,right,P. Mills 25' 3PT running pullup (12 PTS) (B. Brown 3 AST),"[201988, 1628971]",1610612751.0,BKN,running pullup,,,Mills,P. Mills,,,,,,,,,,25.22,Made,,,,,,,,,12.0,B. Brown,1628971.0,3.0,,
595,PT00M33.90S,2022-04-24T01:57:36.7Z,4,REGULAR,2pt,Jump Shot,[],203935,23.209592641261498,63.970588235294116,1610612738,99,105,2022-04-24T02:00:11Z,5760000,-70.0,166.0,1,left,MISS M. Smart 17' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,,,,,,17.98,Missed,,,,,,,,,,,,,,
596,PT00M31.90S,2022-04-24T01:57:38.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,99,105,2022-04-24T01:57:45Z,5770000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,
597,PT00M31.90S,2022-04-24T01:57:43.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,99,105,2022-04-24T01:57:43Z,5780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M22.00S,2022-04-24T01:58:02.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612751,99,105,2022-04-24T01:58:10Z,5790000,,,0,,A. Horford shooting personal FOUL (3 PF) (Brown 2 FT),"[201143, 1628971]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,202026.0,3.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,,
600,PT00M22.00S,2022-04-24T01:58:32.9Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,99,105,2022-04-24T01:58:32Z,5810000,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,
601,PT00M22.00S,2022-04-24T01:58:32.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,99,105,2022-04-24T01:58:32Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,
602,PT00M22.00S,2022-04-24T01:58:34.0Z,4,REGULAR,substitution,out,[],202681,,,1610612751,99,105,2022-04-24T01:58:40Z,5830000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M22.00S,2022-04-24T01:58:34.0Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,99,105,2022-04-24T01:58:40Z,5840000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M22.00S,2022-04-24T01:58:54.2Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,100,105,2022-04-24T01:58:54Z,5850000,,,0,,B. Brown Free Throw 2 of 2 (26 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,Made,,,,,,,,,26.0,,,,,
605,PT00M17.20S,2022-04-24T01:59:08.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,100,105,2022-04-24T01:59:17Z,5860000,,,0,,B. Brown take personal FOUL (5 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,take,,,Brown,B. Brown,,,,,200834.0,5.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
607,PT00M17.20S,2022-04-24T01:59:37.2Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,100,106,2022-04-24T01:59:37Z,5880000,,,0,,J. Tatum Free Throw 1 of 2 (36 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,36.0,,,,,
608,PT00M17.20S,2022-04-24T01:59:37.9Z,4,REGULAR,substitution,out,[],1629651,,,1610612738,100,106,2022-04-24T01:59:43Z,5890000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M17.20S,2022-04-24T01:59:37.9Z,4,REGULAR,substitution,in,[],202681,,,1610612738,100,106,2022-04-24T01:59:43Z,5900000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M17.20S,2022-04-24T02:00:05.1Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,100,107,2022-04-24T02:00:05Z,5910000,,,0,,J. Tatum Free Throw 2 of 2 (37 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,37.0,,,,,
611,PT00M08.80S,2022-04-24T02:00:16.7Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612751,100,107,2022-04-24T02:00:22Z,5920000,,,0,,K. Durant bad pass TURNOVER (5 TO),"[201142, 1628369]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,5.0,Tatum,1628369.0,,,,,,
612,PT00M08.80S,2022-04-24T02:00:16.7Z,4,REGULAR,steal,,[],1628369,,,1610612738,100,107,2022-04-24T02:00:19Z,5930000,,,0,,J. Tatum STEAL (6 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M06.30S,2022-04-24T02:00:20.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,5.995400788436268,48.28431372549019,1610612738,100,109,2022-04-24T02:00:26Z,5940000,9.0,4.0,1,left,J. Tatum running DUNK (39 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,,,,0.94,Made,,,,,,,,,39.0,,,,,
614,PT00M02.40S,2022-04-24T02:00:28.2Z,4,REGULAR,3pt,Jump Shot,[],203552,73.40670170827858,16.911764705882355,1610612751,103,109,2022-04-24T02:00:35Z,5950000,-165.0,197.0,1,right,S. Curry 25' 3PT  (10 PTS) (K. Irving 9 AST),"[203552, 202681]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,25.76,Made,,,,,,,,,10.0,K. Irving,202681.0,9.0,,
616,PT00M00.00S,2022-04-24T02:00:37.0Z,4,REGULAR,period,end,[],0,,,1610612738,103,109,2022-04-24T02:00:37Z,5970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M00.00S,2022-04-24T02:00:42.6Z,4,REGULAR,game,end,[],0,,,0,103,109,2022-04-24T02:00:42Z,5980000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
