actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
634,PT07M38.00S,2022-05-01T19:17:06.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201950,32.670827858081466,48.77450980392157,1610612749,75,92,2022-05-01T19:17:12Z,6180000,6.0,255.0,1,left,J. Holiday 25' 3PT running pullup (21 PTS),[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,,,25.47,Made,21.0,,,,,,,,,,,,,,,,
635,PT07M19.00S,2022-05-01T19:17:24.6Z,4,REGULAR,3pt,Jump Shot,[],1627759,89.17542706964521,94.85294117647058,1610612738,78,92,2022-05-01T19:17:28Z,6190000,224.0,49.0,1,right,J. Brown 3PT  (9 PTS) (J. Tatum 6 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,22.97,Made,9.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,
637,PT07M04.00S,2022-05-01T19:17:40.0Z,4,REGULAR,3pt,Jump Shot,[],201950,32.802233902759525,42.8921568627451,1610612749,78,92,2022-05-01T19:17:45Z,6210000,36.0,256.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,25.83,Missed,,,,,,,,,,,,,,,,,
638,PT07M01.00S,2022-05-01T19:17:43.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,78,92,2022-05-01T19:17:45Z,6220000,,,0,,A. Horford REBOUND (Off:0 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,637.0,8.0,8.0,0.0,,,,,,,,,
650,PT06M50.00S,2022-05-01T19:17:53.7Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,78,92,2022-05-01T19:19:18Z,6235000,,,0,,J. Tatum lost ball TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,3.0,,,,,,,,,,,,,,,,,,,
641,PT06M48.00S,2022-05-01T19:18:07.5Z,4,REGULAR,foul,personal,[],1628369,,,1610612749,78,92,2022-05-01T19:19:18Z,6250000,,,0,,J. Tatum loose ball personal FOUL (2 PF),"[1628369, 202083]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,1162.0,,,,,,,,,,,,,,2.0,0.0,Matthews,202083.0,,,
644,PT06M25.00S,2022-05-01T19:18:47.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203507,11.251642575558476,59.80392156862745,1610612749,78,92,2022-05-01T19:25:19Z,6280000,-49.0,53.0,1,left,MISS G. Antetokounmpo 7' driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,,,7.24,Missed,,,,,,,,,,,,,,,,,
645,PT06M22.00S,2022-05-01T19:18:50.3Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,78,92,2022-05-01T19:19:39Z,6290000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,644.0,12.0,10.0,2.0,,,,,,,,,
646,PT06M18.00S,2022-05-01T19:18:54.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203507,5.590000152587891,50.0,1610612749,78,94,2022-05-01T19:25:27Z,6300000,0.0,0.0,1,left,G. Antetokounmpo tip DUNK (21 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,,,0.0,Made,21.0,,,,,,,,,,,,,,,,
647,PT06M07.00S,2022-05-01T19:19:07.9Z,4,REGULAR,foul,offensive,[],1627759,,,1610612738,78,94,2022-05-01T19:19:13Z,6310000,,,0,,J. Brown charge offensive FOUL (3 PF),"[1627759, 203507]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,2530.0,,,,,,,,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,
649,PT06M07.00S,2022-05-01T19:19:07.9Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,78,94,2022-05-01T19:19:07Z,6330000,,,0,,J. Brown offensive foul TURNOVER (6 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,2530.0,6.0,,,,,,,,,,,,,,,,,,,
651,PT06M07.00S,2022-05-01T19:19:15.6Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,78,94,2022-05-01T19:19:21Z,6340000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT06M07.00S,2022-05-01T19:19:15.6Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,78,94,2022-05-01T19:19:21Z,6350000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M50.00S,2022-05-01T19:19:43.5Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,78,94,2022-05-01T19:19:48Z,6360000,,,0,,G. Antetokounmpo lost ball TURNOVER (5 TO),"[203507, 203935]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,5.0,,,,,,,,,,,Smart,203935.0,,,,,,,
654,PT05M50.00S,2022-05-01T19:19:43.5Z,4,REGULAR,steal,,[],203935,,,1610612738,78,94,2022-05-01T19:19:45Z,6370000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M43.00S,2022-05-01T19:19:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,78.79434954007884,6.372549019607843,1610612738,78,94,2022-05-01T19:19:54Z,6380000,-218.0,147.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,26.29,Missed,,,,,,,,,,,,,,,,,
656,PT05M41.00S,2022-05-01T19:19:52.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,78,94,2022-05-01T19:19:54Z,6390000,,,0,,B. Portis REBOUND (Off:0 Def:10),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,655.0,10.0,10.0,0.0,,,,,,,,,
657,PT05M36.00S,2022-05-01T19:20:02.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,78,94,2022-05-01T19:20:02Z,6400000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M26.00S,2022-05-01T19:23:47.1Z,4,REGULAR,2pt,Jump Shot,[],203507,7.440867279894875,69.11764705882352,1610612749,78,94,2022-05-01T19:23:53Z,6410000,-96.0,17.0,1,left,MISS G. Antetokounmpo 9' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,,,9.72,Missed,,,,,,,,,,,,,,,,,
659,PT05M23.00S,2022-05-01T19:23:50.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,78,94,2022-05-01T19:23:53Z,6420000,,,0,,A. Horford REBOUND (Off:0 Def:9),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,658.0,9.0,9.0,0.0,,,,,,,,,
660,PT05M04.00S,2022-05-01T19:24:08.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,94.03745072273325,1.715686274509804,1610612738,81,94,2022-05-01T19:24:14Z,6430000,-241.0,4.0,1,right,J. Brown 24' 3PT  (12 PTS) (M. Smart 6 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,24.14,Made,12.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,
662,PT04M41.00S,2022-05-01T19:24:32.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201950,6.258212877792378,55.14705882352941,1610612749,81,94,2022-05-01T19:24:38Z,6450000,-26.0,6.0,1,left,MISS J. Holiday driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,,,2.65,Missed,,,,,,,,,,,,,,,,,
663,PT04M39.00S,2022-05-01T19:24:34.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,81,94,2022-05-01T19:24:38Z,6460000,,,0,,A. Horford REBOUND (Off:0 Def:10),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,662.0,10.0,10.0,0.0,,,,,,,,,
664,PT04M31.00S,2022-05-01T19:24:43.9Z,4,REGULAR,foul,personal,[],201950,,,1610612738,81,94,2022-05-01T19:24:55Z,6470000,,,0,,J. Holiday personal FOUL (3 PF),"[201950, 1627759]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2530.0,,,,,,,,,,,,,,3.0,0.0,Brown,1627759.0,,,
666,PT04M22.00S,2022-05-01T19:25:11.9Z,4,REGULAR,3pt,Jump Shot,[],201143,93.9060446780552,95.34313725490196,1610612738,81,94,2022-05-01T19:25:27Z,6490000,227.0,5.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,22.68,Missed,,,,,,,,,,,,,,,,,
667,PT04M19.00S,2022-05-01T19:25:14.9Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,81,94,2022-05-01T19:25:27Z,6500000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,666.0,2.0,2.0,0.0,,,,,,,,,
668,PT04M05.00S,2022-05-01T19:25:29.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612749,81,94,2022-05-01T19:25:38Z,6510000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Holiday 2 FT),"[1628369, 201950]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,200832.0,,,,,,,,,,,,,,3.0,0.0,Holiday,201950.0,,,
670,PT04M05.00S,2022-05-01T19:25:54.3Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,81,95,2022-05-01T19:25:54Z,6530000,,,0,,J. Holiday Free Throw 1 of 2 (22 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
671,PT04M05.00S,2022-05-01T19:26:01.9Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,81,95,2022-05-01T19:26:06Z,6540000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M05.00S,2022-05-01T19:26:01.9Z,4,REGULAR,substitution,in,[],201572,,,1610612749,81,95,2022-05-01T19:26:06Z,6550000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT04M05.00S,2022-05-01T19:26:20.5Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,81,96,2022-05-01T19:26:20Z,6560000,,,0,,J. Holiday Free Throw 2 of 2 (23 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,
674,PT03M50.00S,2022-05-01T19:26:38.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,85.15111695137976,5.170036764705882,1610612738,84,96,2022-05-01T19:26:48Z,6570000,-224.0,87.0,1,right,G. Williams 24' 3PT  (8 PTS) (J. Brown 4 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,24.04,Made,8.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,
676,PT03M42.00S,2022-05-01T19:26:50.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,84,96,2022-05-01T19:26:50Z,6590000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M42.00S,2022-05-01T19:27:58.0Z,4,REGULAR,substitution,out,[],201572,,,1610612749,84,96,2022-05-01T19:28:16Z,6600000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT03M42.00S,2022-05-01T19:27:58.0Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,84,96,2022-05-01T19:28:16Z,6610000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT03M32.00S,2022-05-01T19:28:40.2Z,4,REGULAR,3pt,Jump Shot,[],1626171,7.30946123521682,93.87254901960785,1610612749,84,96,2022-05-01T19:28:50Z,6620000,-219.0,16.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,22.0,Missed,,,,,,,,,,,,,,,,,
680,PT03M30.00S,2022-05-01T19:28:42.2Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,84,96,2022-05-01T19:29:14Z,6630000,,,0,,J. Holiday REBOUND (Off:2 Def:7),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,679.0,9.0,7.0,2.0,,,,,,,,,
681,PT03M28.00S,2022-05-01T19:28:50.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612749,84,96,2022-05-01T19:28:57Z,6640000,,,0,,J. Tatum personal FOUL (4 PF) (Holiday 2 FT),"[1628369, 201950]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,2530.0,,,,,,,,,,,,,,4.0,0.0,Holiday,201950.0,,,
683,PT03M28.00S,2022-05-01T19:29:10.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201950,,,1610612749,84,97,2022-05-01T19:29:10Z,6660000,,,0,,J. Holiday Free Throw 1 of 2 (24 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,
684,PT03M28.00S,2022-05-01T19:29:24.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201950,,,1610612749,84,98,2022-05-01T19:29:24Z,6670000,,,0,,J. Holiday Free Throw 2 of 2 (25 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,
685,PT03M12.00S,2022-05-01T19:29:44.9Z,4,REGULAR,foul,personal,['2freethrow'],202083,,,1610612738,84,98,2022-05-01T19:29:52Z,6680000,,,0,,W. Matthews shooting personal FOUL (2 PF) (Tatum 2 FT),"[202083, 1628369]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,2530.0,,,,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,,
687,PT03M12.00S,2022-05-01T19:30:09.3Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,85,98,2022-05-01T19:30:28Z,6700000,,,0,,J. Tatum Free Throw 1 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
688,PT03M12.00S,2022-05-01T19:30:09.3Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,85,98,2022-05-01T19:30:28Z,6710000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,
689,PT03M12.00S,2022-05-01T19:30:09.3Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,85,98,2022-05-01T19:30:28Z,6720000,,,0,,W. Matthews REBOUND (Off:0 Def:2),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,688.0,2.0,2.0,0.0,,,,,,,,,
691,PT02M56.00S,2022-05-01T19:30:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612749,85,98,2022-05-01T19:30:53Z,6740000,,,0,,J. Brown personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1627759, 203507]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1162.0,,,,,,,,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,,
693,PT02M56.00S,2022-05-01T19:31:21.7Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,85,98,2022-05-01T19:31:21Z,6760000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,
694,PT02M56.00S,2022-05-01T19:31:21.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,85,98,2022-05-01T19:31:21Z,6770000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,
695,PT02M56.00S,2022-05-01T19:31:54.3Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,85,99,2022-05-01T19:31:54Z,6780000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (22 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
696,PT02M47.00S,2022-05-01T19:32:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.51182654402102,53.92156862745098,1610612738,85,99,2022-05-01T19:32:11Z,6790000,20.0,8.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,2.14,Missed,,,,,,,,,,,,,,,,,
697,PT02M44.00S,2022-05-01T19:32:07.4Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,85,99,2022-05-01T19:32:11Z,6800000,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,696.0,6.0,4.0,2.0,,,,,,,,,
698,PT02M44.00S,2022-05-01T19:32:07.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,87,99,2022-05-01T19:32:15Z,6810000,0.0,0.0,1,right,J. Tatum tip DUNK (21 PTS),[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,,,0.0,Made,21.0,,,,,,,,,,,,,,,,
699,PT02M36.00S,2022-05-01T19:32:14.5Z,4,REGULAR,3pt,Jump Shot,[],202083,3.235873850197109,96.81372549019608,1610612749,87,99,2022-05-01T19:32:27Z,6820000,-234.0,-22.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,23.51,Missed,,,,,,,,,,,,,,,,,
700,PT02M34.00S,2022-05-01T19:32:16.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,87,99,2022-05-01T19:32:27Z,6830000,,,0,,J. Brown REBOUND (Off:2 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,699.0,9.0,7.0,2.0,,,,,,,,,
701,PT02M34.00S,2022-05-01T19:32:26.9Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,87,99,2022-05-01T19:32:36Z,6840000,,,0,,J. Brown bad pass out-of-bounds TURNOVER (7 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,2530.0,7.0,,,,,,,,,,,,,,,,,,,
702,PT02M15.00S,2022-05-01T19:33:03.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201950,4.681340341655716,74.01960784313727,1610612749,87,99,2022-05-01T19:33:21Z,6850000,-120.0,-8.0,1,left,MISS J. Holiday 12' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,,,12.04,Missed,,,,,,,,,,,,,,,,,
703,PT02M11.00S,2022-05-01T19:33:07.5Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,87,99,2022-05-01T19:33:21Z,6860000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,702.0,13.0,10.0,3.0,,,,,,,,,
704,PT02M10.00S,2022-05-01T19:33:07.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203507,6.521024967148489,49.50980392156863,1610612749,87,101,2022-05-01T19:34:40Z,6870000,2.0,9.0,1,left,G. Antetokounmpo putback DUNK (24 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,,,0.91,Made,24.0,,,,,,,,,,,,,,,,
705,PT01M59.00S,2022-05-01T19:33:28.2Z,4,REGULAR,foul,personal,[],1628960,,,1610612738,87,101,2022-05-01T19:34:34Z,6880000,,,0,,G. Allen personal FOUL (3 PF),"[1628960, 1627759]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,1162.0,,,,,,,,,,,,,,3.0,0.0,Brown,1627759.0,,,
707,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,87,101,2022-05-01T19:33:58Z,6900000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,87,101,2022-05-01T19:33:58Z,6910000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,87,101,2022-05-01T19:33:58Z,6920000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,out,[],203935,,,1610612738,87,101,2022-05-01T19:33:58Z,6930000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,out,[],201143,,,1610612738,87,101,2022-05-01T19:33:58Z,6940000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,87,101,2022-05-01T19:33:58Z,6950000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,87,101,2022-05-01T19:33:58Z,6960000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,87,101,2022-05-01T19:33:58Z,6970000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,in,[],203917,,,1610612738,87,101,2022-05-01T19:33:58Z,6980000,,,0,,SUB in: N. Stauskas,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT01M59.00S,2022-05-01T19:33:45.3Z,4,REGULAR,substitution,in,[],1630238,,,1610612738,87,101,2022-05-01T19:33:58Z,6990000,,,0,,SUB in: M. Fitts,[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT01M59.00S,2022-05-01T19:34:00.5Z,4,REGULAR,substitution,out,[],203507,,,1610612738,87,101,2022-05-01T19:34:11Z,7000000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT01M59.00S,2022-05-01T19:34:00.5Z,4,REGULAR,substitution,in,[],1628975,,,1610612738,87,101,2022-05-01T19:34:11Z,7010000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT01M45.00S,2022-05-01T19:34:40.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630238,92.85479632063075,50.49019607843137,1610612738,89,101,2022-05-01T19:34:45Z,7020000,2.0,15.0,1,right,M. Fitts driving DUNK (2 PTS) (A. Nesmith 1 AST),"[1630238, 1630174]",1610612738.0,BOS,driving,,,Fitts,M. Fitts,,,,,,,1.49,Made,2.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,
721,PT01M28.00S,2022-05-01T19:35:00.0Z,4,REGULAR,3pt,Jump Shot,[],1626171,9.806176084099869,3.1862745098039214,1610612749,89,101,2022-05-01T19:35:09Z,7040000,234.0,40.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,23.74,Missed,,,,,,,,,,,,,,,,,
722,PT01M25.00S,2022-05-01T19:35:03.0Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612738,89,101,2022-05-01T19:35:09Z,7050000,,,0,,M. Fitts REBOUND (Off:0 Def:1),[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,,,,721.0,1.0,1.0,0.0,,,,,,,,,
723,PT01M19.00S,2022-05-01T19:35:08.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,92.32917214191852,41.42156862745098,1610612738,89,101,2022-05-01T19:35:15Z,7060000,-43.0,20.0,1,right,MISS A. Nesmith running Layup,[1630174],1610612738.0,BOS,running,,,Nesmith,A. Nesmith,,,,,,,4.72,Missed,,,,,,,,,,,,,,,,,
724,PT01M17.00S,2022-05-01T19:35:10.2Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,89,101,2022-05-01T19:35:15Z,7070000,,,0,,B. Portis REBOUND (Off:0 Def:11),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,723.0,11.0,11.0,0.0,,,,,,,,,
725,PT01M12.00S,2022-05-01T19:35:19.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,89,101,2022-05-01T19:35:19Z,7080000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT01M12.00S,2022-05-01T19:36:29.8Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,89,101,2022-05-01T19:36:48Z,7090000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
