actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
529,PT05M36.00S,2022-05-26T02:47:57.6Z,4,REGULAR,rebound,offensive,[],1629130,,,1610612748,68,87,2022-05-26T02:48:02Z,5230000,,,0,,D. Robinson REBOUND (Off:2 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,527.0,4.0,2.0,2.0,,,,,,,,,,,,,,
530,PT05M33.00S,2022-05-26T02:48:00.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,22.026938239159,6.372549019607843,1610612748,71,87,2022-05-26T02:55:26Z,5240000,218.0,155.0,1,left,D. Robinson 26' 3PT pullup (11 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,26.73,Made,,,,,,,,,,11.0,B. Adebayo,1628389.0,1.0,,,,,
532,PT05M16.00S,2022-05-26T02:48:17.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,93.51182654402102,48.529411764705884,1610612738,71,89,2022-05-26T02:48:30Z,5260000,-7.0,8.0,1,right,J. Brown driving DUNK (23 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.13,Made,,,,,,,,,,23.0,,,,,,,,
533,PT05M13.00S,2022-05-26T02:48:41.6Z,4,REGULAR,foul,personal,[],1628401,,,1610612748,71,89,2022-05-26T02:48:54Z,5270000,,,0,,D. White personal FOUL (3 PF),"[1628401, 1629130]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,1830.0,3.0,0.0,Robinson,1629130.0,,,,,,,,,
535,PT05M00.00S,2022-05-26T02:49:11.8Z,4,REGULAR,3pt,Jump Shot,[],200768,29.517082785808146,18.872549019607842,1610612748,71,89,2022-05-26T02:49:23Z,5290000,156.0,225.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
536,PT04M59.00S,2022-05-26T02:49:12.8Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,71,89,2022-05-26T02:49:23Z,5300000,,,0,,J. Butler REBOUND (Off:3 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,535.0,5.0,2.0,3.0,,,,,,,,,,,,,,
537,PT04M59.00S,2022-05-26T02:49:25.3Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612748,71,89,2022-05-26T02:49:32Z,5310000,,,0,,D. White shooting personal FOUL (4 PF) (Butler 2 FT),"[1628401, 202710]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,200834.0,4.0,0.0,Butler,202710.0,,,,,,,,,
539,PT04M59.00S,2022-05-26T02:49:36.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,71,89,2022-05-26T02:49:36Z,5330000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M59.00S,2022-05-26T02:51:18.8Z,4,REGULAR,substitution,out,[],200768,,,1610612748,71,89,2022-05-26T02:52:57Z,5340000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M59.00S,2022-05-26T02:51:18.8Z,4,REGULAR,substitution,in,[],1629216,,,1610612748,71,89,2022-05-26T02:52:57Z,5350000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
542,PT04M59.00S,2022-05-26T02:53:22.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,72,89,2022-05-26T02:53:22Z,5360000,,,0,,J. Butler Free Throw 1 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
543,PT04M59.00S,2022-05-26T02:53:36.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,73,89,2022-05-26T02:53:36Z,5370000,,,0,,J. Butler Free Throw 2 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
544,PT04M41.00S,2022-05-26T02:54:01.1Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,73,89,2022-05-26T02:54:08Z,5380000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (4 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,200834.0,,,,,,,,,4.0,,,,
545,PT04M22.00S,2022-05-26T02:54:22.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,12.434296977660972,60.29411764705882,1610612748,73,89,2022-05-26T02:56:54Z,5390000,-51.0,64.0,1,left,MISS J. Butler 8' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,8.25,Missed,,,,,,,,,,,,,,,,,,
546,PT04M21.00S,2022-05-26T02:54:23.1Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,73,89,2022-05-26T02:56:54Z,5400000,,,0,,P. Tucker REBOUND (Off:6 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,545.0,11.0,5.0,6.0,,,,,,,,,,,,,,
547,PT04M18.00S,2022-05-26T02:54:26.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629216,23.078186596583443,89.70588235294117,1610612748,76,89,2022-05-26T02:54:31Z,5410000,-199.0,164.0,1,left,G. Vincent 25' 3PT  (13 PTS) (P. Tucker 2 AST),"[1629216, 200782]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.77,Made,,,,,,,,,,13.0,P. Tucker,200782.0,2.0,,,,,
549,PT03M58.00S,2022-05-26T02:54:49.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,76,89,2022-05-26T02:54:49Z,5430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M52.00S,2022-05-26T02:55:06.2Z,4,REGULAR,2pt,Jump Shot,[],1628369,86.81011826544021,89.2156862745098,1610612738,76,89,2022-05-26T02:58:28Z,5440000,196.0,71.0,1,right,MISS J. Tatum 20' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,20.87,Missed,,,,,,,,,,,,,,,,,,
551,PT03M49.00S,2022-05-26T02:55:09.2Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,76,89,2022-05-26T02:55:12Z,5450000,,,0,,J. Butler REBOUND (Off:3 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,550.0,6.0,3.0,3.0,,,,,,,,,,,,,,
552,PT03M40.00S,2022-05-26T02:55:18.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,20.18725361366623,97.05882352941177,1610612748,76,89,2022-05-26T02:55:25Z,5460000,-235.0,137.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,
553,PT03M40.00S,2022-05-26T02:55:18.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,76,89,2022-05-26T02:55:25Z,5470000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,
554,PT03M40.00S,2022-05-26T02:55:25.1Z,4,REGULAR,foul,personal,[],1628389,,,1610612738,76,89,2022-05-26T02:55:39Z,5480000,,,0,,B. Adebayo loose ball personal FOUL (3 PF),"[1628389, 1629057]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,,,,,,,200834.0,3.0,0.0,Williams III,1629057.0,,,,,,,,,
556,PT03M18.00S,2022-05-26T02:55:57.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,94.95729303547962,2.696078431372549,1610612738,76,89,2022-05-26T02:56:01Z,5500000,-237.0,-5.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
557,PT03M16.00S,2022-05-26T02:55:59.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,89,2022-05-26T02:59:59Z,5510000,,,0,,B. Adebayo REBOUND (Off:6 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,556.0,10.0,4.0,6.0,,,,,,,,,,,,,,
558,PT03M12.00S,2022-05-26T02:56:04.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,31.750985545335087,63.970588235294116,1610612748,76,89,2022-05-26T03:00:21Z,5520000,-70.0,246.0,1,left,MISS G. Vincent 25' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
559,PT03M09.00S,2022-05-26T02:56:07.3Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,76,89,2022-05-26T02:56:21Z,5530000,,,0,,R. Williams III REBOUND (Off:2 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,558.0,9.0,7.0,2.0,,,,,,,,,,,,,,
560,PT03M04.00S,2022-05-26T02:56:19.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,76,89,2022-05-26T02:56:19Z,5540000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT03M04.00S,2022-05-26T02:56:31.8Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,76,89,2022-05-26T02:57:54Z,5550000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
562,PT03M04.00S,2022-05-26T02:56:31.8Z,4,REGULAR,substitution,in,[],203935,,,1610612738,76,89,2022-05-26T02:57:54Z,5560000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
563,PT02M57.00S,2022-05-26T02:58:11.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,84.70762155059133,95.83333333333334,1610612738,76,89,2022-05-26T02:58:18Z,5570000,229.0,91.0,1,right,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,
564,PT02M54.00S,2022-05-26T02:58:14.5Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,76,89,2022-05-26T02:58:18Z,5580000,,,0,,J. Tatum REBOUND (Off:2 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,563.0,11.0,9.0,2.0,,,,,,,,,,,,,,
565,PT02M52.00S,2022-05-26T02:58:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,92.46057818659659,52.69607843137255,1610612738,76,89,2022-05-26T02:58:26Z,5590000,13.0,18.0,1,right,MISS J. Tatum putback Layup - blocked,"[1628369, 1628389]",1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,2.28,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
566,PT02M52.00S,2022-05-26T02:58:16.7Z,4,REGULAR,block,,[],1628389,,,1610612738,76,89,2022-05-26T02:58:19Z,5600000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
567,PT02M52.00S,2022-05-26T02:58:16.7Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,76,89,2022-05-26T02:58:21Z,5610000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,565.0,4.0,3.0,1.0,,,,,,,,,,,,,,
568,PT02M41.00S,2022-05-26T02:58:27.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628369,89.56964520367937,41.42156862745098,1610612738,76,89,2022-05-26T02:58:34Z,5620000,-43.0,46.0,1,right,MISS J. Tatum 6' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,6.25,Missed,,,,,,,,,,,,,,,,,,
569,PT02M38.00S,2022-05-26T02:58:30.4Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,76,89,2022-05-26T02:58:34Z,5630000,,,0,,R. Williams III REBOUND (Off:3 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,568.0,10.0,7.0,3.0,,,,,,,,,,,,,,
570,PT02M38.00S,2022-05-26T02:58:35.6Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,76,89,2022-05-26T02:58:48Z,5640000,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 1629130]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1830.0,3.0,0.0,Robinson,1629130.0,,,,,,,,,
572,PT02M38.00S,2022-05-26T02:58:35.6Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,76,89,2022-05-26T02:58:35Z,5660000,,,0,,J. Tatum offensive foul TURNOVER (5 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1830.0,,,,,,,,,5.0,,,,
573,PT02M29.00S,2022-05-26T02:59:01.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,29.517082785808146,15.686274509803921,1610612748,76,89,2022-05-26T02:59:06Z,5670000,172.0,225.0,1,left,MISS D. Robinson 28' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,28.3,Missed,,,,,,,,,,,,,,,,,,
574,PT02M25.00S,2022-05-26T02:59:05.2Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,76,89,2022-05-26T02:59:06Z,5680000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,573.0,5.0,4.0,1.0,,,,,,,,,,,,,,
575,PT02M09.00S,2022-05-26T02:59:25.6Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612738,76,89,2022-05-26T02:59:32Z,5690000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629216, 1628369]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,1830.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
577,PT02M09.00S,2022-05-26T02:59:52.0Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,76,90,2022-05-26T02:59:52Z,5710000,,,0,,J. Tatum Free Throw 1 of 2 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
578,PT02M09.00S,2022-05-26T03:00:07.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,76,91,2022-05-26T03:00:07Z,5720000,,,0,,J. Tatum Free Throw 2 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,22.0,,,,,,,,
579,PT01M52.00S,2022-05-26T03:00:25.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.982260183968464,44.11764705882353,1610612748,76,91,2022-05-26T03:02:20Z,5730000,29.0,98.0,1,left,MISS B. Adebayo 10' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,
580,PT01M50.00S,2022-05-26T03:00:27.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,76,91,2022-05-26T03:00:32Z,5740000,,,0,,J. Tatum REBOUND (Off:2 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,579.0,12.0,10.0,2.0,,,,,,,,,,,,,,
581,PT01M32.00S,2022-05-26T03:00:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,93.77463863337714,48.03921568627451,1610612738,76,93,2022-05-26T03:01:06Z,5750000,-10.0,6.0,1,right,J. Brown driving floating Jump Shot (25 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,1.15,Made,,,,,,,,,,25.0,M. Smart,203935.0,4.0,,,,,
582,PT01M32.00S,2022-05-26T03:00:56.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,76,93,2022-05-26T03:00:56Z,5760000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,76,93,2022-05-26T03:02:33Z,5770000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],200782,,,1610612748,76,93,2022-05-26T03:02:33Z,5780000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
585,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],202710,,,1610612748,76,93,2022-05-26T03:02:33Z,5790000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],1628369,,,1610612748,76,93,2022-05-26T03:02:33Z,5800000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
587,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],1627759,,,1610612748,76,93,2022-05-26T03:02:33Z,5810000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],201143,,,1610612748,76,93,2022-05-26T03:02:33Z,5820000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
589,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],1629057,,,1610612748,76,93,2022-05-26T03:02:33Z,5830000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,out,[],203935,,,1610612748,76,93,2022-05-26T03:02:33Z,5840000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1630209,,,1610612748,76,93,2022-05-26T03:02:33Z,5850000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,76,93,2022-05-26T03:02:33Z,5860000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,76,93,2022-05-26T03:02:33Z,5870000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1629752,,,1610612748,76,93,2022-05-26T03:02:33Z,5880000,,,0,,SUB in: J. Morgan,[1629752],1610612738.0,BOS,,,,Morgan,J. Morgan,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],203917,,,1610612748,76,93,2022-05-26T03:02:33Z,5890000,,,0,,SUB in: N. Stauskas,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,,,,,,,,,,,,,,,,,,,,
596,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1630174,,,1610612748,76,93,2022-05-26T03:02:33Z,5900000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1628436,,,1610612748,76,93,2022-05-26T03:02:33Z,5910000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
598,PT01M32.00S,2022-05-26T03:02:01.5Z,4,REGULAR,substitution,in,[],1630238,,,1610612748,76,93,2022-05-26T03:02:33Z,5920000,,,0,,SUB in: M. Fitts,[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M24.00S,2022-05-26T03:02:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.258212877792378,47.30392156862745,1610612748,78,93,2022-05-26T03:03:00Z,5930000,13.0,6.0,1,left,G. Vincent driving reverse Layup (15 PTS) (D. Robinson 1 AST),"[1629216, 1629130]",1610612748.0,MIA,driving reverse,,,Vincent,G. Vincent,,,,,1.49,Made,,,,,,,,,,15.0,D. Robinson,1629130.0,1.0,,,,,
601,PT01M02.00S,2022-05-26T03:03:15.3Z,4,REGULAR,3pt,Jump Shot,[],203917,72.48685939553219,19.11764705882353,1610612738,78,93,2022-05-26T03:03:20Z,5950000,-154.0,206.0,1,right,MISS N. Stauskas 25' 3PT,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
602,PT00M59.60S,2022-05-26T03:03:17.7Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,78,93,2022-05-26T03:03:20Z,5960000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,601.0,2.0,2.0,0.0,,,,,,,,,,,,,,
603,PT00M56.20S,2022-05-26T03:03:23.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,6.915243101182654,52.69607843137255,1610612748,80,93,2022-05-26T03:03:30Z,5970000,-13.0,13.0,1,left,O. Yurtseven driving Hook (2 PTS) (G. Vincent 2 AST),"[1630209, 1629216]",1610612748.0,MIA,driving,,,Yurtseven,O. Yurtseven,,,,,1.84,Made,,,,,,,,,,2.0,G. Vincent,1629216.0,2.0,,,,,
606,PT00M36.50S,2022-05-26T03:03:45.0Z,4,REGULAR,3pt,Jump Shot,[],203917,69.85873850197109,70.09803921568627,1610612738,80,93,2022-05-26T03:03:49Z,5990000,100.0,231.0,1,right,MISS N. Stauskas 25' pullup 3PT,[203917],1610612738.0,BOS,pullup,,,Stauskas,N. Stauskas,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
607,PT00M34.40S,2022-05-26T03:03:47.1Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,80,93,2022-05-26T03:03:49Z,6000000,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,606.0,1.0,1.0,0.0,,,,,,,,,,,,,,
608,PT00M21.20S,2022-05-26T03:04:00.3Z,4,REGULAR,3pt,Jump Shot,[],1629216,23.603810775295663,6.372549019607843,1610612748,80,93,2022-05-26T03:05:04Z,6010000,218.0,169.0,1,left,MISS G. Vincent 27' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,
609,PT00M20.00S,2022-05-26T03:04:01.5Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,80,93,2022-05-26T03:11:17Z,6020000,,,0,,H. Highsmith REBOUND (Off:1 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,608.0,2.0,1.0,1.0,,,,,,,,,,,,,,
613,PT00M18.10S,2022-05-26T03:04:08.3Z,4,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,80,93,2022-05-26T03:10:37Z,6025000,,,0,,H. Highsmith lost ball out-of-bounds TURNOVER (1 TO),[1629312],1610612748.0,MIA,lost ball,,,Highsmith,H. Highsmith,,,,,,,,,,,200834.0,,,,,,,,,1.0,,,,
611,PT00M00.00S,2022-05-26T03:04:32.5Z,4,REGULAR,period,end,[],0,,,1610612738,80,93,2022-05-26T03:10:37Z,6040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M00.00S,2022-05-26T03:04:43.4Z,4,REGULAR,game,end,[],0,,,0,80,93,2022-05-26T03:04:43Z,6050000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
