actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
539,PT08M14.00S,2021-05-23T02:13:14.5Z,4,REGULAR,3pt,Jump Shot,[],201935,67.36202365308804,55.21599264705882,1610612751,82,75,2021-05-23T02:13:18Z,5310000,26.0,254.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.56,Missed,,,,,,,,,,,,,,,,
540,PT08M12.00S,2021-05-23T02:13:16.5Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,82,75,2021-05-23T02:13:18Z,5320000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,539.0,1.0,1.0,0.0,,,,,,,,,,,,
541,PT08M04.00S,2021-05-23T02:13:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.307490144546649,44.59635416666667,1610612738,82,77,2021-05-23T02:13:58Z,5330000,27.0,7.0,1,left,E. Fournier Layup (10 PTS) (M. Smart 3 AST),"[203095, 203935]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,2.78,Made,,,,,,10.0,M. Smart,203935.0,3.0,,,,,,,
543,PT07M45.00S,2021-05-23T02:13:44.0Z,4,REGULAR,3pt,Jump Shot,[],201142,87.46714848883047,95.41207107843137,1610612751,82,77,2021-05-23T02:13:48Z,5350000,227.0,65.0,1,right,MISS K. Durant 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,23.63,Missed,,,,,,,,,,,,,,,,
544,PT07M42.00S,2021-05-23T02:13:47.0Z,4,REGULAR,rebound,defensive,[],203953,,,1610612738,82,77,2021-05-23T02:13:48Z,5360000,,,0,,J. Parker REBOUND (Off:0 Def:4),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,543.0,4.0,4.0,0.0,,,,,,,,,,,,
545,PT07M27.00S,2021-05-23T02:14:03.6Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612738,82,77,2021-05-23T02:14:14Z,5370000,,,0,,L. Shamet shooting personal FOUL (2 PF) (Parker 2 FT),"[1629013, 203953]",1610612751.0,BKN,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Parker,203953.0,,,
547,PT07M27.00S,2021-05-23T02:14:31.6Z,4,REGULAR,freethrow,1 of 2,[],203953,,,1610612738,82,78,2021-05-23T02:14:31Z,5390000,,,0,,J. Parker Free Throw 1 of 2 (8 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,Made,,,,,,8.0,,,,,,,,,,
548,PT07M27.00S,2021-05-23T02:14:32.3Z,4,REGULAR,substitution,out,[],201935,,,1610612738,82,78,2021-05-23T02:14:43Z,5400000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M27.00S,2021-05-23T02:14:32.3Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,82,78,2021-05-23T02:14:43Z,5410000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M27.00S,2021-05-23T02:14:32.3Z,4,REGULAR,substitution,in,[],203925,,,1610612738,82,78,2021-05-23T02:14:43Z,5420000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M27.00S,2021-05-23T02:14:32.3Z,4,REGULAR,substitution,in,[],202684,,,1610612738,82,78,2021-05-23T02:14:43Z,5430000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M27.00S,2021-05-23T02:14:53.9Z,4,REGULAR,freethrow,2 of 2,[],203953,,,1610612738,82,79,2021-05-23T02:14:53Z,5440000,,,0,,J. Parker Free Throw 2 of 2 (9 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,Made,,,,,,9.0,,,,,,,,,,
553,PT07M18.00S,2021-05-23T02:15:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629013,94.1688567674113,3.2552083333333335,1610612751,82,79,2021-05-23T02:15:08Z,5450000,-234.0,2.0,1,right,MISS L. Shamet 3PT,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,23.37,Missed,,,,,,,,,,,,,,,,
554,PT07M15.00S,2021-05-23T02:15:07.5Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,82,79,2021-05-23T02:15:08Z,5460000,,,0,,T. Thompson REBOUND (Off:5 Def:5),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,553.0,10.0,5.0,5.0,,,,,,,,,,,,
555,PT07M06.00S,2021-05-23T02:15:19.4Z,4,REGULAR,foul,personal,[],202681,,,1610612738,82,79,2021-05-23T02:20:05Z,5470000,,,0,,K. Irving personal FOUL (2 PF),"[202681, 202684]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Thompson,202684.0,,,
557,PT07M06.00S,2021-05-23T02:15:47.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,82,79,2021-05-23T02:15:47Z,5490000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M06.00S,2021-05-23T02:15:49.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612738,82,79,2021-05-23T02:19:07Z,5500000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M06.00S,2021-05-23T02:15:49.8Z,4,REGULAR,substitution,out,[],1629651,,,1610612738,82,79,2021-05-23T02:19:07Z,5510000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M06.00S,2021-05-23T02:15:49.8Z,4,REGULAR,substitution,out,[],203953,,,1610612738,82,79,2021-05-23T02:19:07Z,5520000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M06.00S,2021-05-23T02:15:49.8Z,4,REGULAR,substitution,in,[],1628971,,,1610612738,82,79,2021-05-23T02:19:07Z,5530000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M06.00S,2021-05-23T02:15:49.8Z,4,REGULAR,substitution,in,[],201145,,,1610612738,82,79,2021-05-23T02:19:07Z,5540000,,,0,,SUB in: J. Green,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M06.00S,2021-05-23T02:15:49.8Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,82,79,2021-05-23T02:19:07Z,5550000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M55.00S,2021-05-23T02:19:30.1Z,4,REGULAR,2pt,Jump Shot,[],203095,6.389618922470433,79.23560049019608,1610612738,82,79,2021-05-23T02:20:02Z,5560000,-146.0,8.0,1,left,MISS E. Fournier 14' step back Shot,[203095],1610612738.0,BOS,step back,,,Fournier,E. Fournier,,,,,,,,14.64,Missed,,,,,,,,,,,,,,,,
565,PT06M52.00S,2021-05-23T02:19:33.1Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,82,79,2021-05-23T02:19:39Z,5570000,,,0,,B. Brown REBOUND (Off:2 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,564.0,4.0,2.0,2.0,,,,,,,,,,,,
566,PT06M38.00S,2021-05-23T02:19:46.8Z,4,REGULAR,2pt,Jump Shot,[],202681,77.61169513797634,70.90226715686273,1610612751,84,79,2021-05-23T02:19:53Z,5580000,105.0,158.0,1,right,K. Irving 18' step back Jump Shot (18 PTS),[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,,,,18.94,Made,,,,,,18.0,,,,,,,,,,
567,PT06M13.00S,2021-05-23T02:20:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.835085413929041,45.41207107843137,1610612738,84,79,2021-05-23T02:20:14Z,5590000,23.0,21.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,3.11,Missed,,,,,,,,,,,,,,,,
568,PT06M11.00S,2021-05-23T02:20:13.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,84,79,2021-05-23T02:20:14Z,5600000,,,0,,K. Durant REBOUND (Off:1 Def:10),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,567.0,11.0,10.0,1.0,,,,,,,,,,,,
569,PT06M09.00S,2021-05-23T02:20:19.0Z,4,REGULAR,foul,personal,[],203095,,,1610612751,84,79,2021-05-23T02:20:29Z,5610000,,,0,,E. Fournier personal FOUL (2 PF),"[203095, 201142]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Durant,201142.0,,,
571,PT06M06.00S,2021-05-23T02:20:38.7Z,4,REGULAR,3pt,Jump Shot,[],202681,69.59592641261499,73.35324754901961,1610612751,87,79,2021-05-23T02:20:43Z,5630000,117.0,233.0,1,right,K. Irving 26' 3PT  (21 PTS) (J. Green 2 AST),"[202681, 201145]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,26.09,Made,,,,,,21.0,J. Green,201145.0,2.0,,,,,,,
573,PT05M50.00S,2021-05-23T02:20:54.2Z,4,REGULAR,turnover,bad pass,[],202684,,,1610612738,87,79,2021-05-23T02:20:59Z,5650000,,,0,,T. Thompson bad pass TURNOVER (1 TO),"[202684, 201142]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,,
574,PT05M50.00S,2021-05-23T02:20:54.2Z,4,REGULAR,steal,,[],201142,,,1610612751,87,79,2021-05-23T02:20:56Z,5660000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M48.00S,2021-05-23T02:20:57.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201142,94.03745072273325,49.82383578431372,1610612751,89,79,2021-05-23T02:21:02Z,5670000,-1.0,4.0,1,right,K. Durant running DUNK (31 PTS),[201142],1610612751.0,BKN,running,,,Durant,K. Durant,,,,,,,,0.36,Made,,,,,,31.0,,,,,,,,,,
576,PT05M48.00S,2021-05-23T02:21:05.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,89,79,2021-05-23T02:21:05Z,5680000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M25.00S,2021-05-23T02:25:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,10.726018396846255,61.34344362745098,1610612738,89,79,2021-05-23T02:25:10Z,5690000,-57.0,48.0,1,left,MISS J. Tatum 7' floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,,,,7.45,Missed,,,,,,,,,,,,,,,,
578,PT05M21.00S,2021-05-23T02:25:06.5Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,89,79,2021-05-23T02:25:10Z,5700000,,,0,,J. Harris REBOUND (Off:0 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,,,,
579,PT05M08.00S,2021-05-23T02:25:22.1Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612751,89,79,2021-05-23T02:25:39Z,5710000,,,0,,M. Smart shooting personal FOUL (2 PF) (Irving 2 FT),"[203935, 202681]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,2004.0,,,,,2.0,0.0,Irving,202681.0,,,
581,PT05M08.00S,2021-05-23T02:25:56.3Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,90,79,2021-05-23T02:25:56Z,5730000,,,0,,K. Irving Free Throw 1 of 2 (22 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,Made,,,,,,22.0,,,,,,,,,,
582,PT05M08.00S,2021-05-23T02:25:57.0Z,4,REGULAR,substitution,out,[],202684,,,1610612751,90,79,2021-05-23T02:26:02Z,5740000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M08.00S,2021-05-23T02:25:57.0Z,4,REGULAR,substitution,in,[],1629057,,,1610612751,90,79,2021-05-23T02:26:02Z,5750000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M08.00S,2021-05-23T02:26:21.8Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,91,79,2021-05-23T02:26:21Z,5760000,,,0,,K. Irving Free Throw 2 of 2 (23 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,Made,,,,,,23.0,,,,,,,,,,
585,PT04M58.00S,2021-05-23T02:26:37.4Z,4,REGULAR,3pt,Jump Shot,[],202689,31.882391590013142,39.77481617647059,1610612738,91,79,2021-05-23T02:26:44Z,5770000,51.0,247.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,,,,25.24,Missed,,,,,,,,,,,,,,,,
586,PT04M52.00S,2021-05-23T02:26:43.4Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,91,79,2021-05-23T02:26:44Z,5780000,,,0,,R. Williams III REBOUND (Off:5 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,585.0,9.0,4.0,5.0,,,,,,,,,,,,
587,PT04M52.00S,2021-05-23T02:26:43.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,91,81,2021-05-23T02:26:49Z,5790000,0.0,0.0,1,left,R. Williams III tip DUNK (10 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,,,,0.0,Made,,,,,,10.0,,,,,,,,,,
588,PT04M43.00S,2021-05-23T02:26:51.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.05059132720105,51.294424019607845,1610612751,91,81,2021-05-23T02:26:56Z,5800000,6.0,97.0,1,right,MISS K. Irving 9' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,9.76,Missed,,,,,,,,,,,,,,,,
589,PT04M42.00S,2021-05-23T02:26:52.5Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612751,91,81,2021-05-23T02:27:49Z,5810000,,,0,,B. Brown REBOUND (Off:3 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,588.0,5.0,2.0,3.0,,,,,,,,,,,,
590,PT04M41.00S,2021-05-23T02:26:55.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,92.19776609724047,48.353247549019606,1610612751,91,81,2021-05-23T02:27:38Z,5820000,-8.0,21.0,1,right,MISS B. Brown putback Layup - blocked,"[1628971, 1629057]",1610612751.0,BKN,putback,,,Brown,B. Brown,,,,,,,,2.24,Missed,,,,,,,,,,,,,,Williams III,1629057.0,
591,PT04M41.00S,2021-05-23T02:26:55.7Z,4,REGULAR,block,,[],1629057,,,1610612751,91,81,2021-05-23T02:26:57Z,5830000,,,0,,R. Williams III BLOCK (8 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M40.00S,2021-05-23T02:26:56.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,91,81,2021-05-23T02:27:38Z,5840000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,
593,PT04M40.00S,2021-05-23T02:26:59.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,91,81,2021-05-23T02:26:59Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M40.00S,2021-05-23T02:27:00.3Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,91,81,2021-05-23T02:27:09Z,5860000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M40.00S,2021-05-23T02:27:00.3Z,4,REGULAR,substitution,in,[],201935,,,1610612751,91,81,2021-05-23T02:27:09Z,5870000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M32.00S,2021-05-23T02:27:23.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,91,81,2021-05-23T02:27:23Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M29.00S,2021-05-23T02:27:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612751,91,81,2021-05-23T02:28:11Z,5890000,,,0,,J. Tatum shooting personal FOUL (4 PF) (Durant 2 FT),"[1628369, 201142]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,2004.0,,,,,4.0,0.0,Durant,201142.0,,,
599,PT04M29.00S,2021-05-23T02:28:14.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612751,91,81,2021-05-23T02:28:14Z,5910000,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Missed,,,,,,,,,,,,,,,,
600,PT04M29.00S,2021-05-23T02:28:14.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,91,81,2021-05-23T02:28:14Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,
601,PT04M29.00S,2021-05-23T02:28:29.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612751,92,81,2021-05-23T02:28:29Z,5930000,,,0,,K. Durant Free Throw 2 of 2 (32 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,32.0,,,,,,,,,,
602,PT04M17.00S,2021-05-23T02:28:44.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,5.206964520367937,45.41207107843137,1610612738,92,81,2021-05-23T02:28:49Z,5940000,23.0,-4.0,1,left,MISS K. Walker driving Layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,,,,2.32,Missed,,,,,,,,,,,,,,,,
603,PT04M15.00S,2021-05-23T02:28:46.8Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,92,81,2021-05-23T02:28:49Z,5950000,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,602.0,4.0,3.0,1.0,,,,,,,,,,,,
604,PT03M57.00S,2021-05-23T02:29:04.8Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,92,81,2021-05-23T02:29:09Z,5960000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1629057]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,2.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,
605,PT03M57.00S,2021-05-23T02:29:04.8Z,4,REGULAR,steal,,[],1629057,,,1610612738,92,81,2021-05-23T02:29:07Z,5970000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M52.00S,2021-05-23T02:29:10.1Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,92,81,2021-05-23T02:29:15Z,5980000,,,0,,J. Tatum lost ball TURNOVER (4 TO),"[1628369, 201935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,4.0,Harden,201935.0,,,,,,,,,,,,,,,,,,
607,PT03M52.00S,2021-05-23T02:29:10.1Z,4,REGULAR,steal,,[],201935,,,1610612751,92,81,2021-05-23T02:29:12Z,5990000,,,0,,J. Harden STEAL (3 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M32.00S,2021-05-23T02:29:29.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201145,92.59198423127464,96.39246323529412,1610612751,92,81,2021-05-23T02:29:35Z,6000000,232.0,17.0,1,right,MISS J. Green 3PT,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,23.26,Missed,,,,,,,,,,,,,,,,
609,PT03M27.00S,2021-05-23T02:29:34.5Z,4,REGULAR,rebound,offensive,[],202681,,,1610612751,92,81,2021-05-23T02:29:35Z,6010000,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,608.0,5.0,3.0,2.0,,,,,,,,,,,,
610,PT03M27.00S,2021-05-23T02:29:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202681,94.40999984741211,50.0,1610612751,94,81,2021-05-23T02:29:34Z,6020000,0.0,0.0,1,right,K. Irving tip Layup (25 PTS),[202681],1610612751.0,BKN,tip,,,Irving,K. Irving,,,,,,,,0.0,Made,,,,,,25.0,,,,,,,,,,
611,PT03M22.00S,2021-05-23T02:29:41.8Z,4,REGULAR,foul,personal,['2freethrow'],203925,,,1610612738,94,81,2021-05-23T02:29:58Z,6030000,,,0,,J. Harris shooting personal FOUL (4 PF) (Williams III 2 FT),"[203925, 1629057]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,,,,,,,,,,201639.0,,,,,4.0,0.0,Williams III,1629057.0,,,
613,PT03M22.00S,2021-05-23T02:30:20.2Z,4,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,94,81,2021-05-23T02:30:20Z,6050000,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,Missed,,,,,,,,,,,,,,,,
614,PT03M22.00S,2021-05-23T02:30:20.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,94,81,2021-05-23T02:30:20Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,
615,PT03M22.00S,2021-05-23T02:30:27.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,94,81,2021-05-23T02:30:27Z,6070000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M22.00S,2021-05-23T02:32:15.5Z,4,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,94,82,2021-05-23T02:32:15Z,6080000,,,0,,R. Williams III Free Throw 2 of 2 (11 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,Made,,,,,,11.0,,,,,,,,,,
617,PT03M05.00S,2021-05-23T02:32:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203925,94.56307490144546,50.80422794117647,1610612751,94,82,2021-05-23T02:32:43Z,6090000,4.0,-1.0,1,right,MISS J. Harris driving Layup - blocked,"[203925, 1629057]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,,,,0.42,Missed,,,,,,,,,,,,,,Williams III,1629057.0,
618,PT03M05.00S,2021-05-23T02:32:34.0Z,4,REGULAR,block,,[],1629057,,,1610612751,94,82,2021-05-23T02:32:36Z,6100000,,,0,,R. Williams III BLOCK (9 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M01.00S,2021-05-23T02:32:38.0Z,4,REGULAR,rebound,offensive,[],202681,,,1610612751,94,82,2021-05-23T02:32:43Z,6110000,,,0,,K. Irving REBOUND (Off:3 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,617.0,6.0,3.0,3.0,,,,,,,,,,,,
620,PT02M58.00S,2021-05-23T02:32:40.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201145,92.32917214191852,4.235600490196079,1610612751,97,82,2021-05-23T02:32:46Z,6120000,-229.0,20.0,1,right,J. Green 3PT  (3 PTS) (J. Harden 8 AST),"[201145, 201935]",1610612751.0,BKN,,,,Green,J. Green,,,,,,,,22.96,Made,,,,,,3.0,J. Harden,201935.0,8.0,,,,,,,
622,PT02M40.00S,2021-05-23T02:32:57.5Z,4,REGULAR,3pt,Jump Shot,[],203095,30.17411300919842,68.2061887254902,1610612738,97,82,2021-05-23T02:33:03Z,6140000,-91.0,231.0,1,left,MISS E. Fournier 24' pullup 3PT,[203095],1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,,,,24.84,Missed,,,,,,,,,,,,,,,,
623,PT02M35.00S,2021-05-23T02:33:02.5Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,97,82,2021-05-23T02:33:03Z,6150000,,,0,,K. Durant REBOUND (Off:1 Def:11),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,622.0,12.0,11.0,1.0,,,,,,,,,,,,
624,PT02M21.00S,2021-05-23T02:33:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.1688567674113,49.333639705882355,1610612751,99,82,2021-05-23T02:33:20Z,6160000,-3.0,2.0,1,right,K. Irving Layup (27 PTS) (J. Green 3 AST),"[202681, 201145]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,0.4,Made,,,,,,27.0,J. Green,201145.0,3.0,,,,,,,
626,PT02M00.00S,2021-05-23T02:33:38.7Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201142,,,1610612738,99,82,2021-05-23T02:35:53Z,6180000,,,0,,K. Durant flagrant-type-1 personal FOUL (3 PF) (Tatum 3 FT),"[201142, 1628369]",1610612751.0,BKN,flagrant-type-1,,,Durant,K. Durant,,,,,,,,,,,,,,201639.0,,,,,3.0,0.0,Tatum,1628369.0,,,
628,PT02M00.00S,2021-05-23T02:34:01.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,99,82,2021-05-23T02:36:59Z,6200000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,Common Foul to Flagrant 1
