actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
442,PT03M59.00S,2021-03-15T01:39:00.8Z,3,REGULAR,rebound,defensive,[],1628021,,,1610612745,65,88,2021-03-15T01:39:06Z,4370000,,,0,,D. Nwaba REBOUND (Off:0 Def:5),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,441.0,5.0,5.0,0.0,,,,,,
443,PT03M50.00S,2021-03-15T01:39:09.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628425,86.81011826544021,51.53952205882353,1610612745,67,88,2021-03-15T01:39:15Z,4380000,8.0,71.0,1,right,S. Brown 7' turnaround Hook (7 PTS),[1628425],1610612745.0,HOU,turnaround,,,Brown,S. Brown,,,,,7.19,Made,7.0,,,,,,,,,,,,,,,,,,
444,PT03M34.00S,2021-03-15T01:39:28.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,67,88,2021-03-15T01:39:28Z,4390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M34.00S,2021-03-15T01:39:34.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,67,88,2021-03-15T01:39:34Z,4400000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M34.00S,2021-03-15T01:41:56.2Z,3,REGULAR,substitution,out,[],1628400,,,1610612738,67,88,2021-03-15T01:42:28Z,4410000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M34.00S,2021-03-15T01:41:56.2Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,67,88,2021-03-15T01:42:28Z,4420000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M31.00S,2021-03-15T01:42:35.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.5722733245729295,50.55912990196079,1610612738,67,90,2021-03-15T01:42:40Z,4430000,-3.0,19.0,1,left,R. Williams III DUNK (12 PTS) (J. Tatum 6 AST),"[1629057, 1628369]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.89,Made,12.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,,,
450,PT03M31.00S,2021-03-15T01:42:38.6Z,3,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612738,67,90,2021-03-15T01:42:51Z,4450000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Williams III 1 FT),"[1630231, 1629057]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1628953.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,,
452,PT03M31.00S,2021-03-15T01:43:01.7Z,3,REGULAR,freethrow,1 of 1,[],1629057,,,1610612738,67,90,2021-03-15T01:43:01Z,4470000,,,0,,MISS R. Williams III Free Throw 1 of 1,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
453,PT03M31.00S,2021-03-15T01:43:01.7Z,3,REGULAR,rebound,defensive,[],1628021,,,1610612745,67,90,2021-03-15T01:43:07Z,4480000,,,0,,D. Nwaba REBOUND (Off:0 Def:6),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,452.0,6.0,6.0,0.0,,,,,,
454,PT03M19.00S,2021-03-15T01:43:13.2Z,3,REGULAR,2pt,Jump Shot,[],203506,77.87450722733246,45.90226715686275,1610612745,67,90,2021-03-15T01:43:21Z,4490000,-20.0,155.0,1,right,MISS V. Oladipo 15' pullup Shot,[203506],1610612745.0,HOU,pullup,,,Oladipo,V. Oladipo,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M18.00S,2021-03-15T01:43:14.2Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,67,90,2021-03-15T01:43:24Z,4500000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,454.0,2.0,1.0,1.0,,,,,,
456,PT03M14.00S,2021-03-15T01:43:17.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,93.64323258869908,53.50030637254902,1610612745,67,90,2021-03-15T01:43:27Z,4510000,18.0,7.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,,
457,PT03M13.00S,2021-03-15T01:43:18.0Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,67,90,2021-03-15T01:43:33Z,4520000,,,0,,R. Williams III REBOUND (Off:3 Def:8),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,456.0,11.0,8.0,3.0,,,,,,
458,PT03M04.00S,2021-03-15T01:43:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,7.30946123521682,48.353247549019606,1610612738,67,92,2021-03-15T01:43:34Z,4530000,8.0,16.0,1,left,R. Williams III alley-oop Layup (14 PTS) (M. Smart 3 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.82,Made,14.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
460,PT02M45.00S,2021-03-15T01:43:46.7Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,67,92,2021-03-15T01:43:55Z,4550000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 201952]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,3.0,Teague,201952.0,,,
461,PT02M45.00S,2021-03-15T01:43:46.7Z,3,REGULAR,steal,,[],201952,,,1610612738,67,92,2021-03-15T01:43:49Z,4560000,,,0,,J. Teague STEAL (1 STL),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M31.00S,2021-03-15T01:44:01.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,9.543363994743759,4.4806985294117645,1610612738,67,92,2021-03-15T01:44:13Z,4570000,228.0,37.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
463,PT02M30.00S,2021-03-15T01:44:02.0Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,67,92,2021-03-15T01:44:17Z,4580000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,462.0,6.0,5.0,1.0,,,,,,
464,PT02M25.00S,2021-03-15T01:44:06.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201952,30.436925098554536,73.59834558823529,1610612738,67,92,2021-03-15T01:44:19Z,4590000,-118.0,234.0,1,left,MISS J. Teague 26' 3PT,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
465,PT02M24.00S,2021-03-15T01:44:07.8Z,3,REGULAR,rebound,defensive,[],203506,,,1610612745,67,92,2021-03-15T01:44:24Z,4600000,,,0,,V. Oladipo REBOUND (Off:1 Def:5),[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,464.0,6.0,5.0,1.0,,,,,,
466,PT02M13.00S,2021-03-15T01:44:18.8Z,3,REGULAR,3pt,Jump Shot,[],203506,72.48685939553219,81.93167892156863,1610612745,67,92,2021-03-15T01:44:26Z,4610000,160.0,206.0,1,right,MISS V. Oladipo 26' pullup 3PT,[203506],1610612745.0,HOU,pullup,,,Oladipo,V. Oladipo,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
467,PT02M12.00S,2021-03-15T01:44:19.8Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,67,92,2021-03-15T01:44:26Z,4620000,,,0,,R. Williams III REBOUND (Off:3 Def:9),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,466.0,12.0,9.0,3.0,,,,,,
468,PT01M57.00S,2021-03-15T01:44:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.5946123521682,41.24540441176471,1610612738,67,92,2021-03-15T01:45:00Z,4630000,44.0,47.0,1,left,MISS J. Tatum 6' driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,,
470,PT01M57.00S,2021-03-15T01:44:35.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,67,92,2021-03-15T01:45:00Z,4650000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,468.0,,,,,,,,,
471,PT01M57.00S,2021-03-15T01:44:55.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,67,92,2021-03-15T01:44:55Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M57.00S,2021-03-15T01:44:56.5Z,3,REGULAR,substitution,out,[],1628425,,,1610612745,67,92,2021-03-15T01:45:07Z,4670000,,,0,,SUB out: S. Brown,[1628425],1610612745.0,HOU,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M57.00S,2021-03-15T01:44:56.5Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,67,92,2021-03-15T01:45:07Z,4680000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M57.00S,2021-03-15T01:44:56.5Z,3,REGULAR,substitution,out,[],203935,,,1610612745,67,92,2021-03-15T01:45:07Z,4690000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M57.00S,2021-03-15T01:44:56.5Z,3,REGULAR,substitution,in,[],203463,,,1610612745,67,92,2021-03-15T01:45:07Z,4700000,,,0,,SUB in: B. McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M57.00S,2021-03-15T01:44:56.5Z,3,REGULAR,substitution,in,[],1630237,,,1610612745,67,92,2021-03-15T01:45:07Z,4710000,,,0,,SUB in: A. Lamb,[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M57.00S,2021-03-15T01:44:56.5Z,3,REGULAR,substitution,in,[],202689,,,1610612745,67,92,2021-03-15T01:45:07Z,4720000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M47.00S,2021-03-15T01:45:16.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.59198423127464,49.57873774509804,1610612745,69,92,2021-03-15T01:45:24Z,4730000,-2.0,17.0,1,right,K. Martin Jr. cutting DUNK (9 PTS) (V. Oladipo 4 AST),"[1630231, 203506]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.72,Made,9.0,V. Oladipo,203506.0,4.0,,,,,,,,,,,,,,,
480,PT01M29.00S,2021-03-15T01:45:34.7Z,3,REGULAR,2pt,Jump Shot,[],1628369,22.421156373193167,68.94148284313727,1610612738,69,94,2021-03-15T01:45:41Z,4750000,-95.0,158.0,1,left,J. Tatum 18' step back Jump Shot (18 PTS) (K. Walker 4 AST),"[1628369, 202689]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,18.45,Made,18.0,K. Walker,202689.0,4.0,,,,,,,,,,,,,,,
482,PT01M19.00S,2021-03-15T01:45:44.5Z,3,REGULAR,turnover,bad pass,[],203463,,,1610612745,69,94,2021-03-15T01:45:54Z,4770000,,,0,,B. McLemore bad pass TURNOVER (1 TO),"[203463, 1628369]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,
483,PT01M19.00S,2021-03-15T01:45:44.5Z,3,REGULAR,steal,,[],1628369,,,1610612738,69,94,2021-03-15T01:45:46Z,4780000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M15.00S,2021-03-15T01:45:48.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,6.258212877792378,47.127757352941174,1610612738,69,96,2021-03-15T01:48:25Z,4790000,14.0,6.0,1,left,J. Tatum running reverse Layup (20 PTS),[1628369],1610612738.0,BOS,running reverse,,,Tatum,J. Tatum,,,,,1.57,Made,20.0,,,,,,,,,,,,,,,,,,
485,PT01M08.00S,2021-03-15T01:45:59.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,69,96,2021-03-15T01:45:59Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M58.80S,2021-03-15T01:46:34.7Z,3,REGULAR,3pt,Jump Shot,[],203506,66.83639947437582,45.65716911764706,1610612745,69,96,2021-03-15T01:46:42Z,4810000,-22.0,259.0,1,right,MISS V. Oladipo 26' pullup 3PT,[203506],1610612745.0,HOU,pullup,,,Oladipo,V. Oladipo,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
487,PT00M57.40S,2021-03-15T01:46:36.1Z,3,REGULAR,rebound,offensive,[],1628021,,,1610612745,69,96,2021-03-15T01:46:54Z,4820000,,,0,,D. Nwaba REBOUND (Off:1 Def:6),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,486.0,7.0,6.0,1.0,,,,,,
488,PT00M56.40S,2021-03-15T01:46:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628021,94.40999984741211,50.0,1610612745,71,96,2021-03-15T01:46:40Z,4830000,0.0,0.0,1,right,D. Nwaba putback Layup (3 PTS),[1628021],1610612745.0,HOU,putback,,,Nwaba,D. Nwaba,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,,
489,PT00M48.00S,2021-03-15T01:46:55.1Z,3,REGULAR,foul,personal,['2freethrow'],1628021,,,1610612738,71,96,2021-03-15T01:47:19Z,4840000,,,0,,D. Nwaba shooting personal FOUL (1 PF) (Williams III 2 FT),"[1628021, 1629057]",1610612745.0,HOU,shooting,,,Nwaba,D. Nwaba,,,,,,,,,,,1199.0,1.0,0.0,Williams III,1629057.0,,,,,,,,,,
491,PT00M48.00S,2021-03-15T01:47:34.6Z,3,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,71,97,2021-03-15T01:47:34Z,4860000,,,0,,R. Williams III Free Throw 1 of 2 (15 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
492,PT00M48.00S,2021-03-15T01:47:47.1Z,3,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,71,98,2021-03-15T01:47:47Z,4870000,,,0,,R. Williams III Free Throw 2 of 2 (16 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
493,PT00M41.50S,2021-03-15T01:47:55.9Z,3,REGULAR,3pt,Jump Shot,[],203506,65.52233902759527,38.30422794117647,1610612745,71,98,2021-03-15T01:48:03Z,4880000,-58.0,272.0,1,right,MISS V. Oladipo 27' pullup 3PT,[203506],1610612745.0,HOU,pullup,,,Oladipo,V. Oladipo,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M38.10S,2021-03-15T01:47:59.3Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,71,98,2021-03-15T01:48:03Z,4890000,,,0,,R. Williams III REBOUND (Off:3 Def:10),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,493.0,13.0,10.0,3.0,,,,,,
495,PT00M26.70S,2021-03-15T01:48:10.3Z,3,REGULAR,3pt,Jump Shot,[],1629684,10.068988173455978,3.990502450980392,1610612738,71,101,2021-03-15T01:48:19Z,4900000,230.0,42.0,1,left,G. Williams 3PT  (3 PTS) (K. Walker 5 AST),"[1629684, 202689]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.38,Made,3.0,K. Walker,202689.0,5.0,,,,,,,,,,,,,,,
497,PT00M08.00S,2021-03-15T01:48:34.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,71,101,2021-03-15T01:48:34Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M05.60S,2021-03-15T01:48:49.3Z,3,REGULAR,foul,personal,['2freethrow'],201952,,,1610612745,71,101,2021-03-15T01:48:57Z,4930000,,,0,,J. Teague shooting personal FOUL (2 PF) (Oladipo 2 FT),"[201952, 203506]",1610612738.0,BOS,shooting,,,Teague,J. Teague,,,,,,,,,,,203593.0,2.0,0.0,Oladipo,203506.0,,,,,,,,,,
500,PT00M05.60S,2021-03-15T01:49:12.0Z,3,REGULAR,freethrow,1 of 2,[],203506,,,1610612745,71,101,2021-03-15T01:49:12Z,4950000,,,0,,MISS V. Oladipo Free Throw 1 of 2,[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
501,PT00M05.60S,2021-03-15T01:49:12.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,71,101,2021-03-15T01:49:12Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,
502,PT00M05.60S,2021-03-15T01:49:28.2Z,3,REGULAR,freethrow,2 of 2,[],203506,,,1610612745,72,101,2021-03-15T01:49:28Z,4970000,,,0,,V. Oladipo Free Throw 2 of 2 (26 PTS),[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2021-03-15T01:49:38.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.459264126149804,3.7454044117647056,1610612738,72,104,2021-03-15T01:50:19Z,4980000,231.0,262.0,1,left,J. Tatum 34' 3PT pullup (23 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,34.95,Made,23.0,,,,,,,,,,,,,,,,,,
504,PT00M00.00S,2021-03-15T01:49:56.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,72,104,2021-03-15T01:50:12Z,4990000,,,0,,,[],,,support,,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,,End Period - Good Basket
505,PT00M00.00S,2021-03-15T01:50:29.1Z,3,REGULAR,period,end,[],0,,,1610612745,72,104,2021-03-15T01:50:29Z,5000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-03-15T01:51:55.8Z,4,REGULAR,substitution,out,['startperiod'],203506,,,1610612745,72,104,2021-03-15T01:52:31Z,5010000,,,0,,SUB out: V. Oladipo,[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-03-15T01:51:55.8Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612745,72,104,2021-03-15T01:52:31Z,5020000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-03-15T01:51:55.8Z,4,REGULAR,substitution,out,['startperiod'],201952,,,1610612745,72,104,2021-03-15T01:52:31Z,5030000,,,0,,SUB out: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-03-15T01:51:55.8Z,4,REGULAR,substitution,in,['startperiod'],1630222,,,1610612745,72,104,2021-03-15T01:52:31Z,5040000,,,0,,SUB in: M. Jones,[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-03-15T01:51:55.8Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612745,72,104,2021-03-15T01:52:31Z,5050000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-03-15T01:51:55.8Z,4,REGULAR,substitution,in,['startperiod'],1629035,,,1610612745,72,104,2021-03-15T01:52:31Z,5060000,,,0,,SUB in: C. Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-03-15T01:52:28.6Z,4,REGULAR,period,start,[],0,,,1610612745,72,104,2021-03-15T01:52:32Z,5070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M40.00S,2021-03-15T01:52:48.4Z,4,REGULAR,3pt,Jump Shot,[],203463,76.95466491458606,9.38265931372549,1610612745,75,104,2021-03-15T01:52:54Z,5080000,-203.0,164.0,1,right,B. McLemore 26' 3PT  (3 PTS) (M. Jones 1 AST),"[203463, 1630222]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,26.11,Made,3.0,M. Jones,1630222.0,1.0,,,,,,,,,,,,,,,
515,PT11M17.00S,2021-03-15T01:53:12.7Z,4,REGULAR,turnover,bad pass,[],1629057,,,1610612738,75,104,2021-03-15T01:53:22Z,5100000,,,0,,R. Williams III bad pass TURNOVER (2 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,2.0,,,,,
516,PT11M05.00S,2021-03-15T01:53:29.9Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612745,75,104,2021-03-15T01:53:35Z,5110000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1629057, 1630231]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,1628953.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,
518,PT11M05.00S,2021-03-15T01:54:07.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630231,,,1610612745,76,104,2021-03-15T01:54:07Z,5130000,,,0,,K. Martin Jr. Free Throw 1 of 2 (10 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
519,PT11M05.00S,2021-03-15T01:54:22.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630231,,,1610612745,77,104,2021-03-15T01:54:22Z,5140000,,,0,,K. Martin Jr. Free Throw 2 of 2 (11 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
520,PT10M45.00S,2021-03-15T01:54:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.046649145860711,48.353247549019606,1610612738,77,106,2021-03-15T01:54:52Z,5150000,8.0,14.0,1,left,G. Williams alley-oop Layup (5 PTS) (C. Edwards 1 AST),"[1629684, 1629035]",1610612738.0,BOS,alley-oop,,,Williams,G. Williams,,,,,1.6,Made,5.0,C. Edwards,1629035.0,1.0,,,,,,,,,,,,,,,
522,PT10M34.00S,2021-03-15T01:54:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628021,81.553876478318,51.294424019607845,1610612745,77,106,2021-03-15T01:57:16Z,5170000,6.0,121.0,1,right,MISS D. Nwaba 12' driving floating Shot - blocked,"[1628021, 1629057]",1610612745.0,HOU,driving floating,,,Nwaba,D. Nwaba,,,,,12.11,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0,
523,PT10M34.00S,2021-03-15T01:54:56.9Z,4,REGULAR,block,,[],1629057,,,1610612745,77,106,2021-03-15T01:54:59Z,5180000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M33.00S,2021-03-15T01:54:57.9Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,77,106,2021-03-15T01:55:16Z,5190000,,,0,,C. Edwards REBOUND (Off:0 Def:1),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,
525,PT10M27.00S,2021-03-15T01:55:03.6Z,4,REGULAR,3pt,Jump Shot,[],202689,23.209592641261498,12.323835784313726,1610612738,77,109,2021-03-15T01:57:42Z,5200000,188.0,166.0,1,left,K. Walker 25' 3PT running (16 PTS) (C. Edwards 2 AST),"[202689, 1629035]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,25.09,Made,16.0,C. Edwards,1629035.0,2.0,,,,,,,,,,,,,,,
527,PT10M13.00S,2021-03-15T01:55:17.5Z,4,REGULAR,3pt,Jump Shot,[],1630222,75.24638633377135,15.265012254901961,1610612745,77,109,2021-03-15T01:55:52Z,5220000,-174.0,180.0,1,right,MISS M. Jones 25' 3PT,[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
528,PT10M13.00S,2021-03-15T01:55:17.5Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,77,109,2021-03-15T01:55:52Z,5230000,,,0,,K. Walker REBOUND (Off:0 Def:6),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,527.0,6.0,6.0,0.0,,,,,,
529,PT10M03.00S,2021-03-15T01:55:27.9Z,4,REGULAR,3pt,Jump Shot,[],1629035,13.87976346911958,3.010110294117647,1610612738,77,109,2021-03-15T01:56:02Z,5240000,235.0,78.0,1,left,MISS C. Edwards 24' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
530,PT10M01.00S,2021-03-15T01:55:29.9Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,77,109,2021-03-15T01:56:02Z,5250000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,529.0,4.0,2.0,2.0,,,,,,
