actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
545,PT06M22.00S,2021-05-29T02:41:09.5Z,4,REGULAR,foul,personal,[],1630174,,,1610612751,107,97,2021-05-29T02:41:25Z,5400000,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 201935]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,201638.0,2.0,0.0,Harden,201935.0,,,,,,,,,
547,PT06M10.00S,2021-05-29T02:41:37.2Z,4,REGULAR,3pt,Jump Shot,[],202681,90.3580814717477,3.2552083333333335,1610612751,107,100,2021-05-29T02:41:42Z,5420000,-234.0,38.0,1,right,K. Irving 3PT  (14 PTS) (B. Brown 2 AST),"[202681, 1628971]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,23.68,Made,,,,,14.0,,,,,,B. Brown,1628971.0,2.0,,,,,,
549,PT05M50.00S,2021-05-29T02:41:59.1Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,107,100,2021-05-29T02:42:06Z,5440000,,,0,,B. Brown shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,201638.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
551,PT05M50.00S,2021-05-29T02:42:32.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,108,100,2021-05-29T02:42:32Z,5460000,,,0,,J. Tatum Free Throw 1 of 2 (43 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,43.0,,,,,,,,,,,,,,
552,PT05M50.00S,2021-05-29T02:42:48.5Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,109,100,2021-05-29T02:42:48Z,5470000,,,0,,J. Tatum Free Throw 2 of 2 (44 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,44.0,,,,,,,,,,,,,,
553,PT05M37.00S,2021-05-29T02:43:12.3Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612751,109,100,2021-05-29T02:43:20Z,5480000,,,0,,T. Thompson shooting personal FOUL (2 PF) (Harden 2 FT),"[202684, 201935]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,2715.0,2.0,0.0,Harden,201935.0,,,,,,,,,
555,PT05M37.00S,2021-05-29T02:43:40.3Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,109,101,2021-05-29T02:43:40Z,5500000,,,0,,J. Harden Free Throw 1 of 2 (37 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,37.0,,,,,,,,,,,,,,
556,PT05M37.00S,2021-05-29T02:43:41.4Z,4,REGULAR,substitution,out,[],202684,,,1610612751,109,101,2021-05-29T02:43:45Z,5510000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M37.00S,2021-05-29T02:43:41.4Z,4,REGULAR,substitution,in,[],1629684,,,1610612751,109,101,2021-05-29T02:43:45Z,5520000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M37.00S,2021-05-29T02:44:01.9Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,109,102,2021-05-29T02:44:01Z,5530000,,,0,,J. Harden Free Throw 2 of 2 (38 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,38.0,,,,,,,,,,,,,,
559,PT05M23.00S,2021-05-29T02:44:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.469776609724048,44.43167892156863,1610612738,111,102,2021-05-29T02:44:23Z,5540000,28.0,-1.0,1,left,J. Tatum driving Layup (46 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.78,Made,,,,,46.0,,,,,,,,,,,,,,
560,PT05M09.00S,2021-05-29T02:44:37.5Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612751,111,102,2021-05-29T02:44:44Z,5550000,,,0,,G. Williams shooting personal FOUL (3 PF) (Durant 2 FT),"[1629684, 201142]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,201638.0,3.0,0.0,Durant,201142.0,,,,,,,,,
562,PT05M09.00S,2021-05-29T02:45:04.9Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,111,103,2021-05-29T02:45:04Z,5570000,,,0,,K. Durant Free Throw 1 of 2 (30 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
563,PT05M09.00S,2021-05-29T02:45:19.4Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,111,104,2021-05-29T02:45:19Z,5580000,,,0,,K. Durant Free Throw 2 of 2 (31 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
564,PT04M46.00S,2021-05-29T02:45:44.6Z,4,REGULAR,3pt,Jump Shot,[],202689,8.492115637319317,3.990502450980392,1610612738,111,104,2021-05-29T02:45:54Z,5590000,230.0,27.0,1,left,MISS K. Walker 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
565,PT04M43.00S,2021-05-29T02:45:47.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,111,104,2021-05-29T02:45:54Z,5600000,,,0,,K. Durant REBOUND (Off:0 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,564.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
566,PT04M43.00S,2021-05-29T02:45:50.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612751,111,104,2021-05-29T02:45:59Z,5610000,,,0,,M. Smart personal FOUL (1 PF) (Durant 2 FT),"[203935, 201142]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,201638.0,1.0,0.0,Durant,201142.0,,,,,,,,,
568,PT04M43.00S,2021-05-29T02:46:24.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,111,104,2021-05-29T02:46:24Z,5630000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M43.00S,2021-05-29T02:46:31.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612751,111,104,2021-05-29T02:48:57Z,5640000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
570,PT04M43.00S,2021-05-29T02:49:26.1Z,4,REGULAR,substitution,out,[],1630174,,,1610612751,111,104,2021-05-29T02:49:39Z,5650000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M43.00S,2021-05-29T02:49:26.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612751,111,104,2021-05-29T02:49:39Z,5660000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M43.00S,2021-05-29T02:49:26.1Z,4,REGULAR,substitution,in,[],202684,,,1610612751,111,104,2021-05-29T02:49:39Z,5670000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M43.00S,2021-05-29T02:49:26.1Z,4,REGULAR,substitution,in,[],203095,,,1610612751,111,104,2021-05-29T02:49:39Z,5680000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M43.00S,2021-05-29T02:50:07.3Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,111,104,2021-05-29T02:50:07Z,5690000,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
575,PT04M43.00S,2021-05-29T02:50:07.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,111,104,2021-05-29T02:50:07Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,,,
576,PT04M43.00S,2021-05-29T02:50:25.7Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,111,105,2021-05-29T02:50:25Z,5710000,,,0,,K. Durant Free Throw 2 of 2 (32 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
577,PT04M26.00S,2021-05-29T02:50:45.7Z,4,REGULAR,3pt,Jump Shot,[],203095,18.74178712220762,6.1963848039215685,1610612738,114,105,2021-05-29T02:50:50Z,5720000,219.0,124.0,1,left,E. Fournier 25' 3PT  (16 PTS) (J. Tatum 6 AST),"[203095, 1628369]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.15,Made,,,,,16.0,,,,,,J. Tatum,1628369.0,6.0,,,,,,
579,PT04M13.00S,2021-05-29T02:51:00.9Z,4,REGULAR,foul,offensive,[],202681,,,1610612751,114,105,2021-05-29T02:51:14Z,5740000,,,0,,K. Irving offensive FOUL (3 PF),"[202681, 203935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,201638.0,3.0,0.0,Smart,203935.0,,,,,,,,,
581,PT04M13.00S,2021-05-29T02:51:00.9Z,4,REGULAR,turnover,offensive foul,[],202681,,,1610612751,114,105,2021-05-29T02:51:00Z,5760000,,,0,,K. Irving offensive foul TURNOVER (1 TO),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,201638.0,,,,,,,,1.0,,,,,
582,PT04M13.00S,2021-05-29T02:51:24.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612738,114,105,2021-05-29T02:51:24Z,5770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M00.00S,2021-05-29T02:52:03.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,16.507884362680684,23.353247549019606,1610612738,114,105,2021-05-29T02:52:15Z,5780000,133.0,103.0,1,left,MISS J. Tatum 16' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,16.82,Missed,,,,,,,,,,,,,,,,,,,
584,PT03M57.00S,2021-05-29T02:52:06.1Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,114,105,2021-05-29T02:52:15Z,5790000,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,583.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
585,PT03M53.00S,2021-05-29T02:52:10.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202681,66.04796320630749,41.00030637254902,1610612751,114,105,2021-05-29T02:52:23Z,5800000,-45.0,267.0,1,right,MISS K. Irving 27' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
586,PT03M48.00S,2021-05-29T02:52:15.4Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,114,105,2021-05-29T02:52:23Z,5810000,,,0,,K. Walker REBOUND (Off:0 Def:7),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,585.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
587,PT03M36.00S,2021-05-29T02:52:26.0Z,4,REGULAR,2pt,Jump Shot,[],202689,20.97568988173456,33.892463235294116,1610612738,116,105,2021-05-29T02:52:32Z,5820000,81.0,145.0,1,left,K. Walker 16' pullup Jump Shot (6 PTS) (J. Tatum 7 AST),"[202689, 1628369]",1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,16.56,Made,,,,,6.0,,,,,,J. Tatum,1628369.0,7.0,,,,,,
589,PT03M35.00S,2021-05-29T02:52:34.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,116,105,2021-05-29T02:52:34Z,5840000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M28.00S,2021-05-29T02:54:05.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202689,,,1610612751,116,105,2021-05-29T02:54:16Z,5850000,,,0,,K. Walker personal FOUL (5 PF) (Durant 2 FT),"[202689, 201142]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,201638.0,5.0,0.0,Durant,201142.0,,,,,,,,,
592,PT03M28.00S,2021-05-29T02:54:28.6Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,116,106,2021-05-29T02:54:51Z,5870000,,,0,,K. Durant Free Throw 1 of 2 (33 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,33.0,,,,,,,,,,,,,,
593,PT03M28.00S,2021-05-29T02:54:28.6Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,116,106,2021-05-29T02:54:51Z,5880000,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
594,PT03M26.00S,2021-05-29T02:54:30.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,116,106,2021-05-29T02:54:51Z,5890000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,593.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
595,PT03M14.00S,2021-05-29T02:55:00.4Z,4,REGULAR,foul,personal,[],1628971,,,1610612738,116,106,2021-05-29T02:55:14Z,5900000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1628369]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,201638.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
597,PT03M03.00S,2021-05-29T02:55:43.7Z,4,REGULAR,2pt,Jump Shot,[],203935,16.63929040735874,32.421875,1610612738,118,106,2021-05-29T02:56:06Z,5920000,88.0,104.0,1,left,M. Smart 13' Jump Shot (23 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,13.61,Made,,,,,23.0,,,,,,,,,,,,,,
598,PT02M53.00S,2021-05-29T02:55:53.1Z,4,REGULAR,3pt,Jump Shot,[],201935,65.78515111695138,42.715992647058826,1610612751,118,109,2021-05-29T02:56:09Z,5930000,-36.0,269.0,1,right,J. Harden 27' 3PT pullup (41 PTS),[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,27.16,Made,,,,,41.0,,,,,,,,,,,,,,
599,PT02M34.00S,2021-05-29T02:56:12.0Z,4,REGULAR,2pt,Jump Shot,[],1628369,14.011169513797633,31.686580882352942,1610612738,118,109,2021-05-29T02:56:22Z,5940000,92.0,79.0,1,left,MISS J. Tatum 12' floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
600,PT02M33.00S,2021-05-29T02:56:13.0Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,118,109,2021-05-29T02:56:22Z,5950000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,599.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
601,PT02M33.00S,2021-05-29T02:56:19.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,118,109,2021-05-29T02:56:38Z,5960000,,,0,,J. Tatum personal FOUL (2 PF) (Brown 2 FT),"[1628369, 1628971]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,200832.0,2.0,0.0,Brown,1628971.0,,,,,,,,,
603,PT02M33.00S,2021-05-29T02:56:47.1Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,118,110,2021-05-29T02:56:47Z,5980000,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
604,PT02M33.00S,2021-05-29T02:57:03.7Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,118,111,2021-05-29T02:57:03Z,5990000,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
605,PT02M18.00S,2021-05-29T02:57:23.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,118,111,2021-05-29T02:57:31Z,6000000,,,0,,B. Brown shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,2715.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,
607,PT02M18.00S,2021-05-29T02:57:53.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,119,111,2021-05-29T02:57:53Z,6020000,,,0,,J. Tatum Free Throw 1 of 2 (47 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,47.0,,,,,,,,,,,,,,
608,PT02M18.00S,2021-05-29T02:58:09.2Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,120,111,2021-05-29T02:58:09Z,6030000,,,0,,J. Tatum Free Throw 2 of 2 (48 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,48.0,,,,,,,,,,,,,,
609,PT02M11.00S,2021-05-29T02:58:20.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,120,111,2021-05-29T02:58:32Z,6040000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Durant 2 FT),"[1628369, 201142]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,201638.0,3.0,0.0,Durant,201142.0,,,,,,,,,
611,PT02M11.00S,2021-05-29T02:58:44.2Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,120,112,2021-05-29T02:58:44Z,6060000,,,0,,K. Durant Free Throw 1 of 2 (34 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,34.0,,,,,,,,,,,,,,
612,PT02M11.00S,2021-05-29T02:58:59.1Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,120,113,2021-05-29T02:58:59Z,6070000,,,0,,K. Durant Free Throw 2 of 2 (35 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,35.0,,,,,,,,,,,,,,
613,PT01M48.00S,2021-05-29T02:59:24.3Z,4,REGULAR,2pt,Jump Shot,[],1628369,16.245072273324574,25.314031862745097,1610612738,120,113,2021-05-29T02:59:37Z,6080000,123.0,100.0,1,left,MISS J. Tatum 15' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,15.9,Missed,,,,,,,,,,,,,,,,,,,
614,PT01M45.00S,2021-05-29T02:59:27.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,120,113,2021-05-29T02:59:37Z,6090000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,,
615,PT01M45.00S,2021-05-29T02:59:32.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,120,113,2021-05-29T02:59:48Z,6100000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
616,PT01M40.00S,2021-05-29T02:59:48.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,66.17936925098554,38.549325980392155,1610612751,120,113,2021-05-29T02:59:55Z,6110000,-57.0,265.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
617,PT01M35.00S,2021-05-29T02:59:53.0Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,120,113,2021-05-29T02:59:55Z,6120000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,616.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
618,PT01M21.00S,2021-05-29T03:00:06.1Z,4,REGULAR,3pt,Jump Shot,[],202689,32.670827858081466,31.196384803921568,1610612738,120,113,2021-05-29T03:00:19Z,6130000,94.0,255.0,1,left,MISS K. Walker 27' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
619,PT01M19.00S,2021-05-29T03:00:08.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,120,113,2021-05-29T03:03:24Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,,
620,PT01M19.00S,2021-05-29T03:00:12.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,120,113,2021-05-29T03:03:28Z,6150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M19.00S,2021-05-29T03:00:27.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,120,113,2021-05-29T03:03:37Z,6160000,,,0,,,[],,,support,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,Out of Bounds - Support Call
622,PT01M07.00S,2021-05-29T03:03:39.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,17.821944809461236,83.40226715686273,1610612738,120,113,2021-05-29T03:03:45Z,6170000,-167.0,115.0,1,left,MISS J. Tatum 20' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,20.28,Missed,,,,,,,,,,,,,,,,,,,
623,PT01M03.00S,2021-05-29T03:03:43.5Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,120,113,2021-05-29T03:03:45Z,6180000,,,0,,K. Irving REBOUND (Off:2 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,622.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
624,PT00M58.70S,2021-05-29T03:03:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612751,120,113,2021-05-29T03:03:59Z,6190000,,,0,,M. Smart personal FOUL (2 PF) (Irving 2 FT),"[203935, 202681]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,2715.0,2.0,0.0,Irving,202681.0,,,,,,,,,
626,PT00M58.70S,2021-05-29T03:04:20.9Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,120,114,2021-05-29T03:04:20Z,6210000,,,0,,K. Irving Free Throw 1 of 2 (15 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
627,PT00M58.70S,2021-05-29T03:04:21.7Z,4,REGULAR,substitution,out,[],202684,,,1610612751,120,114,2021-05-29T03:04:29Z,6220000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M58.70S,2021-05-29T03:04:21.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612751,120,114,2021-05-29T03:04:29Z,6230000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M58.70S,2021-05-29T03:04:44.9Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,120,115,2021-05-29T03:04:44Z,6240000,,,0,,K. Irving Free Throw 2 of 2 (16 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
630,PT00M41.80S,2021-05-29T03:05:06.0Z,4,REGULAR,2pt,Jump Shot,[],1628369,25.969119579500656,59.3826593137255,1610612738,122,115,2021-05-29T03:05:24Z,6250000,-47.0,192.0,1,left,J. Tatum 19' pullup Jump Shot (50 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,19.73,Made,,,,,50.0,,,,,,,,,,,,,,
631,PT00M40.80S,2021-05-29T03:05:14.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,122,115,2021-05-29T03:05:14Z,6260000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M40.80S,2021-05-29T03:06:09.8Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,122,115,2021-05-29T03:06:52Z,6270000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M40.80S,2021-05-29T03:06:09.8Z,4,REGULAR,substitution,in,[],1629013,,,1610612751,122,115,2021-05-29T03:06:52Z,6280000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M40.80S,2021-05-29T03:06:09.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612751,122,115,2021-05-29T03:07:06Z,6290000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M40.80S,2021-05-29T03:06:09.8Z,4,REGULAR,substitution,in,[],1629641,,,1610612751,122,115,2021-05-29T03:07:06Z,6300000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M40.80S,2021-05-29T03:07:21.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203935,,,1610612751,122,115,2021-05-29T03:11:36Z,6310000,,,0,,M. Smart away-from-play personal FOUL (3 PF) (Durant 1 FT),"[203935, 201142]",1610612738.0,BOS,away-from-play,,,Smart,M. Smart,,,,,,,,,,,,201638.0,3.0,0.0,Durant,201142.0,,,,,,,,,
639,PT00M40.80S,2021-05-29T03:07:33.7Z,4,REGULAR,substitution,out,[],1629641,,,1610612751,122,115,2021-05-29T03:10:30Z,6340000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M40.80S,2021-05-29T03:07:33.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612751,122,115,2021-05-29T03:10:30Z,6350000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
