actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
540,PT09M32.00S,2021-03-25T01:34:02.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,105,92,2021-03-25T01:34:02Z,5130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M27.00S,2021-03-25T01:34:20.5Z,4,REGULAR,turnover,traveling,[],203507,,,1610612749,105,92,2021-03-25T01:34:27Z,5140000,,,0,,G. Antetokounmpo traveling TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,1830.0,,,,,4.0,,
542,PT09M12.00S,2021-03-25T01:34:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,91.40932982917214,54.72579656862745,1610612738,105,92,2021-03-25T01:34:48Z,5150000,24.0,28.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.68,Missed,,,,,,,,,,,,,,,,,,
543,PT09M12.00S,2021-03-25T01:34:43.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,105,92,2021-03-25T01:34:48Z,5160000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,
544,PT09M12.00S,2021-03-25T01:34:49.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,105,92,2021-03-25T01:34:49Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M57.00S,2021-03-25T01:35:15.6Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,105,92,2021-03-25T01:35:23Z,5180000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1629684]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,3.0,Williams,1629684.0
546,PT08M57.00S,2021-03-25T01:35:15.6Z,4,REGULAR,steal,,[],1629684,,,1610612738,105,92,2021-03-25T01:35:18Z,5190000,,,0,,G. Williams STEAL (3 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M53.00S,2021-03-25T01:35:20.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629684,92.19776609724047,51.78462009803921,1610612738,105,94,2021-03-25T01:35:27Z,5200000,9.0,21.0,1,right,G. Williams running Layup (5 PTS),[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,2.26,Made,5.0,,,,,,,,,,,,,,,,,
548,PT08M53.00S,2021-03-25T01:35:27.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,105,94,2021-03-25T01:35:27Z,5210000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M53.00S,2021-03-25T01:37:43.5Z,4,REGULAR,substitution,out,[],1628978,,,1610612749,105,94,2021-03-25T01:38:34Z,5220000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M53.00S,2021-03-25T01:37:43.5Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,105,94,2021-03-25T01:38:34Z,5230000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M53.00S,2021-03-25T01:37:43.5Z,4,REGULAR,substitution,out,[],1628369,,,1610612749,105,94,2021-03-25T01:38:34Z,5240000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M53.00S,2021-03-25T01:37:43.5Z,4,REGULAR,substitution,in,[],201572,,,1610612749,105,94,2021-03-25T01:38:34Z,5250000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M53.00S,2021-03-25T01:37:43.5Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,105,94,2021-03-25T01:38:34Z,5260000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M53.00S,2021-03-25T01:37:43.5Z,4,REGULAR,substitution,in,[],1627759,,,1610612749,105,94,2021-03-25T01:38:34Z,5270000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M32.00S,2021-03-25T01:39:14.0Z,4,REGULAR,3pt,Jump Shot,[],201572,26.62614980289093,12.568933823529413,1610612749,105,94,2021-03-25T01:39:18Z,5280000,187.0,198.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,
556,PT08M29.00S,2021-03-25T01:39:17.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,105,94,2021-03-25T01:39:18Z,5290000,,,0,,J. Brown REBOUND (Off:1 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,555.0,9.0,8.0,1.0,,,,,,,,,,
557,PT08M20.00S,2021-03-25T01:39:25.9Z,4,REGULAR,3pt,Jump Shot,[],1629684,93.51182654402102,3.990502450980392,1610612738,105,94,2021-03-25T01:39:30Z,5300000,-230.0,8.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,
558,PT08M16.00S,2021-03-25T01:39:29.9Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,105,94,2021-03-25T01:39:30Z,5310000,,,0,,K. Middleton REBOUND (Off:2 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,557.0,7.0,5.0,2.0,,,,,,,,,,
559,PT08M08.00S,2021-03-25T01:39:37.9Z,4,REGULAR,3pt,Jump Shot,[],203507,25.969119579500656,84.1375612745098,1610612749,105,94,2021-03-25T01:40:41Z,5320000,-171.0,192.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
560,PT08M05.00S,2021-03-25T01:39:40.9Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,105,94,2021-03-25T01:39:42Z,5330000,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,559.0,5.0,5.0,0.0,,,,,,,,,,
561,PT07M59.00S,2021-03-25T01:39:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.32917214191852,52.51991421568627,1610612738,105,94,2021-03-25T01:39:51Z,5340000,13.0,20.0,1,right,MISS R. Williams III Layup - blocked,"[1629057, 203507]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.33,Missed,,,,,,,,,Antetokounmpo,203507.0,,,,,,,,
562,PT07M59.00S,2021-03-25T01:39:46.5Z,4,REGULAR,block,,[],203507,,,1610612738,105,94,2021-03-25T01:39:50Z,5350000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M55.00S,2021-03-25T01:39:50.5Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,105,94,2021-03-25T01:39:51Z,5360000,,,0,,K. Middleton REBOUND (Off:2 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,561.0,8.0,6.0,2.0,,,,,,,,,,
564,PT07M51.00S,2021-03-25T01:39:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,12.434296977660972,36.58854166666667,1610612749,107,94,2021-03-25T01:40:26Z,5370000,67.0,64.0,1,left,K. Middleton 9' bank Jump Shot (21 PTS) (G. Antetokounmpo 7 AST),"[203114, 203507]",1610612749.0,MIL,bank,,,Middleton,K. Middleton,,,,,9.3,Made,21.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,,,,,
566,PT07M29.00S,2021-03-25T01:40:16.4Z,4,REGULAR,3pt,Jump Shot,[],201952,65.39093298291722,27.519914215686274,1610612738,107,97,2021-03-25T01:40:22Z,5390000,-112.0,273.0,1,right,J. Teague 29' 3PT pullup (13 PTS),[201952],1610612738.0,BOS,pullup,,,Teague,J. Teague,,,,,29.5,Made,13.0,,,,,,,,,,,,,,,,,
567,PT07M10.00S,2021-03-25T01:40:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,19.66162943495401,47.86305147058824,1610612749,109,97,2021-03-25T01:40:40Z,5400000,11.0,132.0,1,left,K. Middleton 13' pullup Jump Shot (23 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,13.27,Made,23.0,,,,,,,,,,,,,,,,,
568,PT06M56.00S,2021-03-25T01:40:54.2Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612738,109,97,2021-03-25T01:41:15Z,5410000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Teague 2 FT),"[1626192, 201952]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Teague,201952.0,,,
570,PT06M56.00S,2021-03-25T01:41:16.6Z,4,REGULAR,freethrow,1 of 2,[],201952,,,1610612738,109,98,2021-03-25T01:41:16Z,5430000,,,0,,J. Teague Free Throw 1 of 2 (14 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
571,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,out,[],201950,,,1610612738,109,98,2021-03-25T01:41:33Z,5440000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,out,[],203507,,,1610612738,109,98,2021-03-25T01:41:33Z,5450000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,109,98,2021-03-25T01:41:33Z,5460000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,109,98,2021-03-25T01:41:33Z,5470000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,in,[],200782,,,1610612738,109,98,2021-03-25T01:41:33Z,5480000,,,0,,SUB in: P. Tucker,[200782],1610612749.0,MIL,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,in,[],1628978,,,1610612738,109,98,2021-03-25T01:41:33Z,5490000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,109,98,2021-03-25T01:41:33Z,5500000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M56.00S,2021-03-25T01:41:18.3Z,4,REGULAR,substitution,in,[],1628464,,,1610612738,109,98,2021-03-25T01:41:33Z,5510000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M56.00S,2021-03-25T01:41:37.6Z,4,REGULAR,freethrow,2 of 2,[],201952,,,1610612738,109,99,2021-03-25T01:41:37Z,5520000,,,0,,J. Teague Free Throw 2 of 2 (15 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
580,PT06M40.00S,2021-03-25T01:41:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,13.87976346911958,38.549325980392155,1610612749,109,99,2021-03-25T01:42:04Z,5530000,57.0,78.0,1,left,MISS K. Middleton 9' turnaround Shot - blocked,"[203114, 1628369]",1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,9.68,Missed,,,,,,,,,Tatum,1628369.0,,,,,,,,
581,PT06M40.00S,2021-03-25T01:41:54.8Z,4,REGULAR,block,,[],1628369,,,1610612749,109,99,2021-03-25T01:41:57Z,5540000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M37.00S,2021-03-25T01:41:57.8Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,109,99,2021-03-25T01:42:04Z,5550000,,,0,,B. Lopez REBOUND (Off:4 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,580.0,5.0,1.0,4.0,,,,,,,,,,
583,PT06M37.00S,2021-03-25T01:42:05.6Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612749,109,99,2021-03-25T01:42:25Z,5560000,,,0,,M. Smart shooting personal FOUL (3 PF) (Lopez 2 FT),"[203935, 201572]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Lopez,201572.0,,,
585,PT06M37.00S,2021-03-25T01:42:34.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201572,,,1610612749,110,99,2021-03-25T01:42:34Z,5580000,,,0,,B. Lopez Free Throw 1 of 2 (16 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
586,PT06M37.00S,2021-03-25T01:42:37.1Z,4,REGULAR,substitution,out,[],201952,,,1610612749,110,99,2021-03-25T01:42:44Z,5590000,,,0,,SUB out: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M37.00S,2021-03-25T01:42:37.1Z,4,REGULAR,substitution,in,[],202689,,,1610612749,110,99,2021-03-25T01:42:44Z,5600000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M37.00S,2021-03-25T01:42:55.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201572,,,1610612749,111,99,2021-03-25T01:42:55Z,5610000,,,0,,B. Lopez Free Throw 2 of 2 (17 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
589,PT06M22.00S,2021-03-25T01:43:13.9Z,4,REGULAR,3pt,Jump Shot,[],1627759,78.9257555847569,94.18658088235294,1610612738,111,102,2021-03-25T01:43:19Z,5620000,221.0,146.0,1,right,J. Brown 26' 3PT  (19 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.46,Made,19.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
591,PT06M04.00S,2021-03-25T01:43:31.4Z,4,REGULAR,2pt,Jump Shot,[],203114,21.107095926412615,34.13756127450981,1610612749,113,102,2021-03-25T01:43:35Z,5640000,79.0,146.0,1,left,K. Middleton 16' pullup Jump Shot (25 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,16.61,Made,25.0,,,,,,,,,,,,,,,,,
592,PT05M43.00S,2021-03-25T01:43:53.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,77.7431011826544,93.69638480392157,1610612738,113,102,2021-03-25T01:43:57Z,5650000,218.0,157.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,
593,PT05M40.00S,2021-03-25T01:43:56.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,113,102,2021-03-25T01:43:57Z,5660000,,,0,,P. Connaughton REBOUND (Off:2 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,592.0,6.0,4.0,2.0,,,,,,,,,,
594,PT05M29.00S,2021-03-25T01:44:06.7Z,4,REGULAR,2pt,Jump Shot,[],203114,21.632720105124836,64.28462009803921,1610612749,115,102,2021-03-25T01:44:11Z,5670000,-71.0,151.0,1,left,K. Middleton 16' step back Jump Shot (27 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,16.68,Made,27.0,,,,,,,,,,,,,,,,,
595,PT05M10.00S,2021-03-25T01:44:25.1Z,4,REGULAR,3pt,Jump Shot,[],203935,67.88764783180025,29.235600490196077,1610612738,115,105,2021-03-25T01:45:38Z,5680000,-104.0,249.0,1,right,M. Smart 27' 3PT step back (12 PTS),[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,27.01,Made,12.0,,,,,,,,,,,,,,,,,
596,PT04M57.00S,2021-03-25T01:44:38.7Z,4,REGULAR,3pt,Jump Shot,[],203114,33.85348226018397,31.44148284313725,1610612749,115,105,2021-03-25T01:45:55Z,5690000,93.0,266.0,1,left,MISS K. Middleton 28' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,
597,PT04M54.00S,2021-03-25T01:44:41.7Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,115,105,2021-03-25T01:44:45Z,5700000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,596.0,1.0,1.0,0.0,,,,,,,,,,
598,PT04M52.00S,2021-03-25T01:44:43.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,94.1688567674113,51.53952205882353,1610612738,115,107,2021-03-25T01:44:53Z,5710000,8.0,2.0,1,right,J. Brown running DUNK (21 PTS) (M. Smart 6 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,0.8,Made,21.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,
600,PT04M51.00S,2021-03-25T01:44:55.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,115,107,2021-03-25T01:44:56Z,5730000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M51.00S,2021-03-25T01:47:23.4Z,4,REGULAR,substitution,out,[],200782,,,1610612749,115,107,2021-03-25T01:48:03Z,5740000,,,0,,SUB out: P. Tucker,[200782],1610612749.0,MIL,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M51.00S,2021-03-25T01:47:23.4Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,115,107,2021-03-25T01:48:03Z,5750000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M51.00S,2021-03-25T01:47:23.4Z,4,REGULAR,substitution,in,[],201950,,,1610612749,115,107,2021-03-25T01:48:03Z,5760000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M51.00S,2021-03-25T01:47:23.4Z,4,REGULAR,substitution,in,[],203507,,,1610612749,115,107,2021-03-25T01:48:03Z,5770000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M30.00S,2021-03-25T01:48:35.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,11.645860709592641,50.314031862745104,1610612749,115,107,2021-03-25T01:48:41Z,5780000,-2.0,57.0,1,left,MISS J. Holiday driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,5.7,Missed,,,,,,,,,,,,,,,,,,
606,PT04M28.00S,2021-03-25T01:48:37.8Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,115,107,2021-03-25T01:48:41Z,5790000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,605.0,2.0,2.0,0.0,,,,,,,,,,
607,PT04M20.00S,2021-03-25T01:48:45.6Z,4,REGULAR,3pt,Jump Shot,[],203935,68.01905387647832,71.14736519607843,1610612738,115,107,2021-03-25T01:48:51Z,5800000,106.0,248.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
608,PT04M18.00S,2021-03-25T01:48:47.6Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,115,107,2021-03-25T01:48:51Z,5810000,,,0,,K. Middleton REBOUND (Off:2 Def:7),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,607.0,9.0,7.0,2.0,,,,,,,,,,
609,PT04M03.00S,2021-03-25T01:49:02.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,18.873193166885677,4.970894607843137,1610612749,118,107,2021-03-25T01:49:06Z,5820000,225.0,125.0,1,left,D. DiVincenzo 25' 3PT  (17 PTS) (K. Middleton 4 AST),"[1628978, 203114]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.74,Made,17.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
611,PT03M48.00S,2021-03-25T01:49:17.8Z,4,REGULAR,3pt,Jump Shot,[],202689,66.96780551905388,52.27481617647059,1610612738,118,107,2021-03-25T01:49:24Z,5840000,11.0,258.0,1,right,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
612,PT03M45.00S,2021-03-25T01:49:20.8Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,118,107,2021-03-25T01:49:24Z,5850000,,,0,,K. Middleton REBOUND (Off:2 Def:8),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,611.0,10.0,8.0,2.0,,,,,,,,,,
613,PT03M31.00S,2021-03-25T01:49:34.9Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,118,107,2021-03-25T01:49:42Z,5860000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 202689]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Walker,202689.0
614,PT03M31.00S,2021-03-25T01:49:34.9Z,4,REGULAR,steal,,[],202689,,,1610612738,118,107,2021-03-25T01:49:37Z,5870000,,,0,,K. Walker STEAL (2 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M25.00S,2021-03-25T01:49:41.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628369,77.4802890932983,8.402267156862745,1610612738,118,110,2021-03-25T01:49:47Z,5880000,-208.0,159.0,1,right,J. Tatum 26' 3PT running (15 PTS) (K. Walker 5 AST),"[1628369, 202689]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,26.19,Made,15.0,K. Walker,202689.0,5.0,,,,,,,,,,,,,,
617,PT03M02.00S,2021-03-25T01:50:11.7Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612749,118,110,2021-03-25T01:50:24Z,5900000,,,0,,M. Smart shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203935, 203507]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,201246.0,4.0,0.0,Antetokounmpo,203507.0,,,
619,PT03M02.00S,2021-03-25T01:50:50.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,118,110,2021-03-25T01:50:50Z,5920000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
620,PT03M02.00S,2021-03-25T01:50:50.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,118,110,2021-03-25T01:50:50Z,5930000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,619.0,,,,,,,,,,,,,
621,PT03M02.00S,2021-03-25T01:51:18.3Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,119,110,2021-03-25T01:51:18Z,5940000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
622,PT02M47.00S,2021-03-25T01:51:38.2Z,4,REGULAR,2pt,Jump Shot,[],1628369,74.72076215505913,44.43167892156863,1610612738,119,110,2021-03-25T01:51:43Z,5950000,-28.0,185.0,1,right,MISS J. Tatum 18' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,18.72,Missed,,,,,,,,,,,,,,,,,,
623,PT02M45.00S,2021-03-25T01:51:40.2Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,119,110,2021-03-25T01:51:43Z,5960000,,,0,,K. Middleton REBOUND (Off:2 Def:9),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,622.0,11.0,9.0,2.0,,,,,,,,,,
624,PT02M31.00S,2021-03-25T01:51:58.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,119,110,2021-03-25T01:51:58Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M25.00S,2021-03-25T01:52:14.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,9.543363994743759,52.029718137254896,1610612749,119,110,2021-03-25T01:54:20Z,5980000,-10.0,37.0,1,left,MISS D. DiVincenzo driving Layup - blocked,"[1628978, 1628464]",1610612749.0,MIL,driving,,,DiVincenzo,D. DiVincenzo,,,,,3.85,Missed,,,,,,,,,Theis,1628464.0,,,,,,,,
