actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
581,PT10M15.00S,2021-04-10T01:34:17.6Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,94,97,2021-04-10T01:38:07Z,5467500,,,0,,J. McDaniels REBOUND (Off:2 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,580.0,3.0,1.0,2.0,,,,,,,,,
555,PT10M13.00S,2021-04-10T01:34:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,67.09921156373193,34.38265931372549,1610612750,94,97,2021-04-10T01:37:35Z,5470000,-78.0,257.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
556,PT10M11.00S,2021-04-10T01:34:19.8Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,94,97,2021-04-10T01:34:29Z,5480000,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,555.0,6.0,5.0,1.0,,,,,,,,,
557,PT09M54.00S,2021-04-10T01:34:36.6Z,4,REGULAR,3pt,Jump Shot,[],202689,29.25427069645204,22.37285539215686,1610612738,97,97,2021-04-10T01:34:41Z,5490000,138.0,222.0,1,left,K. Walker 26' 3PT pullup (9 PTS) (R. Williams III 3 AST),"[202689, 1629057]",1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.19,Made,9.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,,,,,
558,PT09M41.00S,2021-04-10T01:34:49.5Z,4,REGULAR,3pt,Jump Shot,[],1627823,71.82982917214193,19.186580882352942,1610612750,97,100,2021-04-10T01:34:54Z,5500000,-154.0,212.0,1,right,J. Hernangomez 26' 3PT  (10 PTS) (J. McDaniels 1 AST),"[1627823, 1630183]",1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,26.23,Made,10.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,,
560,PT09M21.00S,2021-04-10T01:35:09.8Z,4,REGULAR,turnover,bad pass,[],202689,,,1610612738,97,100,2021-04-10T01:35:14Z,5520000,,,0,,K. Walker bad pass TURNOVER (4 TO),"[202689, 1630183]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,4.0,McDaniels,1630183.0,,,,,,
561,PT09M21.00S,2021-04-10T01:35:09.8Z,4,REGULAR,steal,,[],1630183,,,1610612750,97,100,2021-04-10T01:35:11Z,5530000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M03.00S,2021-04-10T01:35:27.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,92.59198423127464,3.010110294117647,1610612750,97,100,2021-04-10T01:35:41Z,5540000,-235.0,17.0,1,right,MISS N. Reid bank 3PT,[1629675],1610612750.0,MIN,bank,,,Reid,N. Reid,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
563,PT09M01.00S,2021-04-10T01:35:29.3Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,97,100,2021-04-10T01:35:41Z,5550000,,,0,,R. Williams III REBOUND (Off:1 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,562.0,7.0,6.0,1.0,,,,,,,,,
564,PT08M45.00S,2021-04-10T01:35:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,6.915243101182654,47.127757352941174,1610612738,99,100,2021-04-10T01:35:50Z,5560000,14.0,13.0,1,left,P. Pritchard driving finger roll Layup (4 PTS) (R. Williams III 4 AST),"[1630202, 1629057]",1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,1.91,Made,4.0,R. Williams III,1629057.0,4.0,,,,,,,,,,,,,,,
565,PT08M28.00S,2021-04-10T01:36:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,87.72996057818659,44.676776960784316,1610612750,99,100,2021-04-10T01:36:10Z,5570000,-27.0,63.0,1,right,MISS D. Russell 6' driving finger roll Layup - blocked,"[1626156, 1629057]",1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,6.82,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,,
566,PT08M28.00S,2021-04-10T01:36:02.6Z,4,REGULAR,block,,[],1629057,,,1610612750,99,100,2021-04-10T01:36:04Z,5580000,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M26.00S,2021-04-10T01:36:04.6Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,99,100,2021-04-10T01:36:10Z,5590000,,,0,,K. Walker REBOUND (Off:0 Def:4),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,565.0,4.0,4.0,0.0,,,,,,,,,
568,PT08M21.00S,2021-04-10T01:36:12.0Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612738,99,100,2021-04-10T01:36:22Z,5600000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Walker 2 FT),"[1630183, 202689]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Walker,202689.0,
571,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,99,100,2021-04-10T01:37:10Z,5630000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,out,[],1626156,,,1610612738,99,100,2021-04-10T01:37:10Z,5640000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,out,[],1629162,,,1610612738,99,100,2021-04-10T01:37:10Z,5650000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612738,99,100,2021-04-10T01:37:10Z,5660000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,in,[],202684,,,1610612738,99,100,2021-04-10T01:37:10Z,5670000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,in,[],1630162,,,1610612738,99,100,2021-04-10T01:37:10Z,5680000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,in,[],201937,,,1610612738,99,100,2021-04-10T01:37:10Z,5690000,,,0,,SUB in: R. Rubio,[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M21.00S,2021-04-10T01:36:49.1Z,4,REGULAR,substitution,in,[],1626157,,,1610612738,99,100,2021-04-10T01:37:10Z,5700000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M21.00S,2021-04-10T01:36:49.6Z,4,REGULAR,freethrow,1 of 2,[],202689,,,1610612738,100,100,2021-04-10T02:12:37Z,5702500,,,0,,K. Walker Free Throw 1 of 2 (10 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
579,PT08M21.00S,2021-04-10T01:36:49.6Z,4,REGULAR,freethrow,2 of 2,[],202689,,,1610612738,101,100,2021-04-10T02:12:37Z,5703750,,,0,,K. Walker Free Throw 2 of 2 (11 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
582,PT07M58.00S,2021-04-10T01:37:46.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,67.09921156373193,75.3140318627451,1610612750,101,100,2021-04-10T01:39:06Z,5705000,127.0,257.0,1,right,MISS K. Towns 28' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,28.63,Missed,,,,,,,,,,,,,,,,,,,
583,PT07M57.00S,2021-04-10T01:37:47.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,101,100,2021-04-10T01:39:06Z,5707500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,582.0,,,,,,,,,,,,
584,PT07M56.00S,2021-04-10T01:37:53.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,101,100,2021-04-10T01:38:46Z,5740000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,,
585,PT07M48.00S,2021-04-10T01:38:18.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202689,32.53942181340342,53.74540441176471,1610612738,101,100,2021-04-10T01:38:29Z,5750000,-19.0,253.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
586,PT07M46.00S,2021-04-10T01:38:22.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,101,100,2021-04-10T01:38:22Z,5760000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,
587,PT07M46.00S,2021-04-10T01:38:23.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,101,100,2021-04-10T01:38:23Z,5770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M30.00S,2021-04-10T01:38:46.5Z,4,REGULAR,turnover,bad pass,[],1626157,,,1610612750,101,100,2021-04-10T01:38:52Z,5780000,,,0,,K. Towns bad pass TURNOVER (5 TO),"[1626157, 1629684]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,5.0,Williams,1629684.0,,,,,,
589,PT07M30.00S,2021-04-10T01:38:46.5Z,4,REGULAR,steal,,[],1629684,,,1610612738,101,100,2021-04-10T01:38:47Z,5790000,,,0,,G. Williams STEAL (2 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M12.00S,2021-04-10T01:39:03.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,22.683968462549277,87.56893382352942,1610612738,104,100,2021-04-10T01:39:08Z,5800000,-188.0,161.0,1,left,P. Pritchard 24' 3PT  (7 PTS) (G. Williams 1 AST),"[1630202, 1629684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.72,Made,7.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
593,PT06M53.00S,2021-04-10T01:39:27.9Z,4,REGULAR,foul,personal,[],1629684,,,1610612750,104,100,2021-04-10T01:39:33Z,5820000,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1626157]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Towns,1626157.0,
595,PT06M53.00S,2021-04-10T01:39:36.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,104,100,2021-04-10T01:39:36Z,5840000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M53.00S,2021-04-10T01:41:51.9Z,4,REGULAR,substitution,out,[],202689,,,1610612750,104,100,2021-04-10T01:42:02Z,5850000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M53.00S,2021-04-10T01:41:51.9Z,4,REGULAR,substitution,in,[],1628369,,,1610612750,104,100,2021-04-10T01:42:02Z,5860000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M45.00S,2021-04-10T01:42:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,65.78515111695138,40.26501225490196,1610612750,104,100,2021-04-10T01:42:41Z,5870000,-49.0,269.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,27.35,Missed,,,,,,,,,,,,,,,,,,,
599,PT06M43.00S,2021-04-10T01:42:36.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,104,100,2021-04-10T01:42:41Z,5880000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,598.0,9.0,8.0,1.0,,,,,,,,,
600,PT06M26.00S,2021-04-10T01:42:53.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,13.354139290407357,4.235600490196079,1610612738,107,100,2021-04-10T01:42:58Z,5890000,229.0,73.0,1,left,J. Tatum 24' 3PT  (38 PTS) (J. Brown 2 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.02,Made,38.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
602,PT06M08.00S,2021-04-10T01:43:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.32917214191852,45.90226715686275,1610612750,107,102,2021-04-10T01:43:18Z,5910000,-20.0,20.0,1,right,K. Towns driving Layup (19 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.84,Made,19.0,,,,,,,,,,,,,,,,,,
603,PT05M46.00S,2021-04-10T01:43:33.2Z,4,REGULAR,2pt,Jump Shot,[],1627759,8.229303547963205,77.27481617647058,1610612738,109,102,2021-04-10T01:43:42Z,5920000,-136.0,25.0,1,left,J. Brown 13' fadeaway Jump Shot (19 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,13.87,Made,19.0,,,,,,,,,,,,,,,,,,
604,PT05M33.00S,2021-04-10T01:43:45.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,66.70499342969777,31.44148284313725,1610612750,109,105,2021-04-10T01:43:59Z,5930000,-93.0,260.0,1,right,K. Towns 27' 3PT  (22 PTS) (R. Rubio 7 AST),"[1626157, 201937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,27.65,Made,22.0,R. Rubio,201937.0,7.0,,,,,,,,,,,,,,,
607,PT05M16.00S,2021-04-10T01:44:03.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,27.54599211563732,78.74540441176471,1610612738,112,105,2021-04-10T01:44:07Z,5950000,-144.0,206.0,1,left,J. Tatum 25' 3PT pullup (41 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.15,Made,41.0,,,,,,,,,,,,,,,,,,
608,PT04M57.00S,2021-04-10T01:44:29.0Z,4,REGULAR,3pt,Jump Shot,[],1627823,67.23061760840999,35.36305147058824,1610612750,112,105,2021-04-10T01:44:43Z,5960000,-73.0,256.0,1,right,MISS J. Hernangomez 26' 3PT,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
609,PT04M55.00S,2021-04-10T01:44:31.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,112,105,2021-04-10T01:44:43Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,608.0,,,,,,,,,,,,
610,PT04M55.00S,2021-04-10T01:44:42.7Z,4,REGULAR,foul,personal,[],1629684,,,1610612750,112,105,2021-04-10T01:44:56Z,5980000,,,0,,G. Williams loose ball personal FOUL (4 PF),"[1629684, 1626157]",1610612738.0,BOS,loose ball,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1151.0,4.0,0.0,Towns,1626157.0,
612,PT04M55.00S,2021-04-10T01:44:53.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612750,112,105,2021-04-10T01:45:08Z,6000000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M55.00S,2021-04-10T01:44:53.1Z,4,REGULAR,substitution,out,[],1627823,,,1610612750,112,105,2021-04-10T01:45:08Z,6010000,,,0,,SUB out: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M55.00S,2021-04-10T01:44:53.1Z,4,REGULAR,substitution,in,[],203935,,,1610612750,112,105,2021-04-10T01:45:08Z,6020000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M55.00S,2021-04-10T01:44:53.1Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,112,105,2021-04-10T01:45:08Z,6030000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M44.00S,2021-04-10T01:45:17.9Z,4,REGULAR,2pt,Hook,['2ndchance'],1626157,93.11760840998686,69.67677696078431,1610612750,112,105,2021-04-10T01:45:32Z,6040000,98.0,12.0,1,right,MISS K. Towns 9' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,,
617,PT04M42.00S,2021-04-10T01:45:19.9Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,112,105,2021-04-10T01:45:32Z,6050000,,,0,,K. Towns REBOUND (Off:2 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,616.0,11.0,9.0,2.0,,,,,,,,,
618,PT04M40.00S,2021-04-10T01:45:22.3Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612750,112,105,2021-04-10T01:45:29Z,6060000,,,0,,T. Thompson shooting personal FOUL (4 PF) (Towns 2 FT),"[202684, 1626157]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,1628954.0,4.0,0.0,Towns,1626157.0,
620,PT04M40.00S,2021-04-10T01:45:56.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,112,106,2021-04-10T01:45:56Z,6080000,,,0,,K. Towns Free Throw 1 of 2 (23 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
621,PT04M40.00S,2021-04-10T01:46:18.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,112,107,2021-04-10T01:46:18Z,6090000,,,0,,K. Towns Free Throw 2 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
622,PT04M25.00S,2021-04-10T01:46:38.2Z,4,REGULAR,3pt,Jump Shot,[],203935,29.911300919842315,17.47089460784314,1610612738,115,107,2021-04-10T01:46:49Z,6100000,163.0,229.0,1,left,M. Smart 28' 3PT  (21 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.06,Made,21.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
625,PT04M11.00S,2021-04-10T01:46:51.7Z,4,REGULAR,2pt,Hook,[],1626157,92.72339027595268,77.0297181372549,1610612750,115,107,2021-04-10T01:46:57Z,6120000,135.0,16.0,1,right,MISS K. Towns 13' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,13.6,Missed,,,,,,,,,,,,,,,,,,,
626,PT04M09.00S,2021-04-10T01:46:53.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,115,107,2021-04-10T01:46:57Z,6130000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,625.0,4.0,3.0,1.0,,,,,,,,,
628,PT04M08.00S,2021-04-10T01:46:58.7Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,115,107,2021-04-10T01:47:11Z,6150000,,,0,,J. Brown lost ball TURNOVER (5 TO),"[1627759, 1629006]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,5.0,Okogie,1629006.0,,,,,,
629,PT04M08.00S,2021-04-10T01:46:58.7Z,4,REGULAR,steal,,[],1629006,,,1610612750,115,107,2021-04-10T01:47:00Z,6160000,,,0,,J. Okogie STEAL (4 STL),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M02.00S,2021-04-10T01:47:01.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201937,63.9454664914586,44.921875,1610612750,115,107,2021-04-10T01:47:06Z,6170000,-25.0,286.0,1,right,MISS R. Rubio 28' 3PT,[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,28.75,Missed,,,,,,,,,,,,,,,,,,,
631,PT04M00.00S,2021-04-10T01:47:03.4Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,115,107,2021-04-10T01:47:03Z,6180000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,630.0,4.0,3.0,1.0,,,,,,,,,
632,PT03M47.00S,2021-04-10T01:47:15.8Z,4,REGULAR,3pt,Jump Shot,[],1628369,21.107095926412615,88.54932598039215,1610612738,118,107,2021-04-10T01:58:42Z,6190000,-193.0,146.0,1,left,J. Tatum 24' 3PT pullup (44 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,24.17,Made,44.0,,,,,,,,,,,,,,,,,,
633,PT03M36.00S,2021-04-10T01:47:26.7Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612750,118,107,2021-04-10T01:47:35Z,6200000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Edwards 2 FT),"[1628369, 1630162]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1628954.0,3.0,1.0,Edwards,1630162.0,
635,PT03M36.00S,2021-04-10T01:48:00.3Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,118,108,2021-04-10T01:48:00Z,6220000,,,0,,A. Edwards Free Throw 1 of 2 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
636,PT03M36.00S,2021-04-10T01:48:02.0Z,4,REGULAR,substitution,out,[],201937,,,1610612750,118,108,2021-04-10T01:48:04Z,6230000,,,0,,SUB out: R. Rubio,[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M36.00S,2021-04-10T01:48:02.0Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,118,108,2021-04-10T01:48:04Z,6240000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M36.00S,2021-04-10T01:48:19.6Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,118,109,2021-04-10T01:48:19Z,6250000,,,0,,A. Edwards Free Throw 2 of 2 (22 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
639,PT03M26.00S,2021-04-10T01:48:33.2Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612738,118,109,2021-04-10T01:48:43Z,6260000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Smart 2 FT),"[1630183, 203935]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Smart,203935.0,
641,PT03M26.00S,2021-04-10T01:49:04.0Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,119,109,2021-04-10T01:49:04Z,6280000,,,0,,M. Smart Free Throw 1 of 2 (22 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
642,PT03M26.00S,2021-04-10T01:49:21.8Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,120,109,2021-04-10T01:49:21Z,6290000,,,0,,M. Smart Free Throw 2 of 2 (23 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
643,PT03M26.00S,2021-04-10T01:49:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,120,109,2021-04-10T01:49:34Z,6300000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M17.00S,2021-04-10T01:52:31.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,92.32917214191852,49.82383578431372,1610612750,120,111,2021-04-10T01:52:35Z,6310000,-1.0,20.0,1,right,A. Edwards cutting DUNK (24 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,1.96,Made,24.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,,
646,PT02M51.00S,2021-04-10T01:52:59.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612738,120,111,2021-04-10T01:53:09Z,6330000,,,0,,D. Russell shooting personal FOUL (3 PF) (Tatum 2 FT),"[1626156, 1628369]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Tatum,1628369.0,
648,PT02M51.00S,2021-04-10T01:53:24.2Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,121,111,2021-04-10T01:53:24Z,6350000,,,0,,J. Tatum Free Throw 1 of 2 (45 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,45.0,,,,,,,,,,,,,,,,,,
