actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
625,PT05M18.00S,2021-05-01T01:41:12.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,116,116,2021-05-01T01:41:19Z,6150000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,623.0,4.0,4.0,0.0,,,,,,,,,,,,,,
626,PT05M15.00S,2021-05-01T01:41:17.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,90.75229960578186,43.69638480392157,1610612738,116,116,2021-05-01T01:41:41Z,6160000,-32.0,34.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,4.66,Missed,,,,,,,,,,,,,,,,,,,
627,PT05M14.00S,2021-05-01T01:41:18.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,116,116,2021-05-01T01:41:35Z,6170000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,,
628,PT05M14.00S,2021-05-01T01:41:24.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202684,,,1610612759,116,116,2021-05-01T01:41:55Z,6180000,,,0,,T. Thompson loose ball personal FOUL (3 PF) (Poeltl 2 FT),"[202684, 1627751]",1610612738.0,BOS,loose ball,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Poeltl,1627751.0,,,
630,PT05M14.00S,2021-05-01T01:41:56.3Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,116,117,2021-05-01T01:41:56Z,6200000,,,0,,J. Poeltl Free Throw 1 of 2 (14 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
631,PT05M14.00S,2021-05-01T01:42:11.2Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,116,118,2021-05-01T01:42:11Z,6210000,,,0,,J. Poeltl Free Throw 2 of 2 (15 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
632,PT05M02.00S,2021-05-01T01:42:27.9Z,4,REGULAR,2pt,Jump Shot,[],1630174,90.75229960578186,70.16697303921569,1610612738,118,118,2021-05-01T01:42:32Z,6220000,101.0,34.0,1,right,A. Nesmith 10' Jump Shot (12 PTS) (T. Thompson 5 AST),"[1630174, 202684]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,10.65,Made,12.0,,,,,,,,T. Thompson,202684.0,5.0,,,,,,,,
634,PT04M44.00S,2021-05-01T01:42:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612759,118,118,2021-05-01T01:43:00Z,6240000,,,0,,J. Brown shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1627759, 201942]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,DeRozan,201942.0,,,
636,PT04M44.00S,2021-05-01T01:43:12.0Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612759,118,119,2021-05-01T01:43:12Z,6260000,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
637,PT04M44.00S,2021-05-01T01:43:27.6Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612759,118,120,2021-05-01T01:43:27Z,6270000,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
638,PT04M33.00S,2021-05-01T01:43:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.75229960578186,41.98069852941176,1610612738,118,120,2021-05-01T01:43:52Z,6280000,-40.0,34.0,1,right,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,5.28,Missed,,,,,,,,,,,,,,,,,,,
639,PT04M30.00S,2021-05-01T01:43:45.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,118,120,2021-05-01T01:44:19Z,6290000,,,0,,K. Johnson REBOUND (Off:0 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,638.0,7.0,7.0,0.0,,,,,,,,,,,,,,
640,PT04M21.00S,2021-05-01T01:43:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,13.091327201051248,41.490502450980394,1610612759,118,120,2021-05-01T01:44:01Z,6300000,43.0,71.0,1,left,MISS D. DeRozan 8' pullup Shot,[201942],1610612759.0,SAS,pullup,,,DeRozan,D. DeRozan,,,,,8.24,Missed,,,,,,,,,,,,,,,,,,,
641,PT04M18.00S,2021-05-01T01:43:56.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,118,120,2021-05-01T01:44:01Z,6310000,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,640.0,7.0,5.0,2.0,,,,,,,,,,,,,,
642,PT04M13.00S,2021-05-01T01:44:08.6Z,4,REGULAR,foul,offensive,['inpenalty'],202684,,,1610612738,118,120,2021-05-01T01:44:13Z,6320000,,,0,,T. Thompson offensive FOUL (4 PF),"[202684, 201942]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,1198.0,4.0,0.0,DeRozan,201942.0,,,
644,PT04M13.00S,2021-05-01T01:44:08.6Z,4,REGULAR,turnover,offensive foul,[],202684,,,1610612738,118,120,2021-05-01T01:44:08Z,6340000,,,0,,T. Thompson offensive foul TURNOVER (2 TO),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,2.0,,,,,,1198.0,,,,,,,
645,PT03M53.00S,2021-05-01T01:44:58.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,11.645860709592641,53.74540441176471,1610612759,118,120,2021-05-01T01:45:03Z,6350000,-19.0,57.0,1,left,MISS K. Johnson 6' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,,
646,PT03M51.00S,2021-05-01T01:45:00.4Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,118,120,2021-05-01T01:45:03Z,6360000,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,645.0,4.0,3.0,1.0,,,,,,,,,,,,,,
647,PT03M48.00S,2021-05-01T01:45:09.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,118,120,2021-05-01T01:45:09Z,6370000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M40.00S,2021-05-01T01:48:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.93495400788436,45.166973039215684,1610612738,120,120,2021-05-01T01:48:22Z,6380000,-24.0,23.0,1,right,J. Tatum driving reverse Layup (44 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,3.36,Made,44.0,,,,,,,,,,,,,,,,,,
649,PT03M18.00S,2021-05-01T01:48:33.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612759,120,120,2021-05-01T01:48:43Z,6390000,,,0,,J. Brown shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1627759, 201942]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,DeRozan,201942.0,,,
651,PT03M18.00S,2021-05-01T01:48:59.3Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612759,120,121,2021-05-01T01:48:59Z,6410000,,,0,,D. DeRozan Free Throw 1 of 2 (22 PTS),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
652,PT03M18.00S,2021-05-01T01:49:16.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612759,120,122,2021-05-01T01:49:16Z,6420000,,,0,,D. DeRozan Free Throw 2 of 2 (23 PTS),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
653,PT03M18.00S,2021-05-01T01:49:23.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,120,122,2021-05-01T01:49:23Z,6430000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M08.00S,2021-05-01T01:51:04.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,64.73390275952694,63.05912990196079,1610612738,120,122,2021-05-01T01:51:09Z,6440000,65.0,279.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.65,Missed,,,,,,,,,,,,,,,,,,,
655,PT03M05.00S,2021-05-01T01:51:07.8Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,120,122,2021-05-01T01:51:09Z,6450000,,,0,,L. Walker IV REBOUND (Off:1 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,654.0,4.0,3.0,1.0,,,,,,,,,,,,,,
656,PT02M47.00S,2021-05-01T01:51:27.6Z,4,REGULAR,turnover,traveling,[],1629640,,,1610612759,120,122,2021-05-01T01:51:33Z,6460000,,,0,,K. Johnson traveling TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,1.0,,,,,,1628951.0,,,,,,,
657,PT02M30.00S,2021-05-01T01:51:58.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,90.22667542706965,46.63756127450981,1610612738,122,122,2021-05-01T01:52:12Z,6470000,-17.0,39.0,1,right,J. Tatum driving floating Jump Shot (46 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,4.28,Made,46.0,,,,,,,,,,,,,,,,,,
658,PT02M15.00S,2021-05-01T01:52:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,9.017739816031538,49.08854166666667,1610612759,122,122,2021-05-01T01:52:28Z,6480000,5.0,32.0,1,left,MISS D. Murray driving Layup - blocked,"[1627749, 203935]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,3.26,Missed,,,,,,,,,,,,,,,,,,Smart,203935.0
659,PT02M15.00S,2021-05-01T01:52:17.6Z,4,REGULAR,block,,[],203935,,,1610612759,122,122,2021-05-01T01:52:20Z,6490000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M13.00S,2021-05-01T01:52:19.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,122,122,2021-05-01T01:52:28Z,6500000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,658.0,,,,,,,,,,,,,,,,,
661,PT02M13.00S,2021-05-01T01:52:22.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,122,122,2021-05-01T01:52:22Z,6510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M06.00S,2021-05-01T01:52:40.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,7.178055190538765,23.84344362745098,1610612759,122,122,2021-05-01T01:53:03Z,6520000,131.0,15.0,1,left,MISS D. DeRozan 13' turnaround fadeaway Shot,[201942],1610612759.0,SAS,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.17,Missed,,,,,,,,,,,,,,,,,,,
663,PT02M04.00S,2021-05-01T01:52:42.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,122,122,2021-05-01T01:53:03Z,6530000,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,662.0,8.0,6.0,2.0,,,,,,,,,,,,,,
664,PT01M57.00S,2021-05-01T01:52:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,89.96386333771353,50.314031862745104,1610612738,122,122,2021-05-01T01:53:08Z,6540000,2.0,42.0,1,right,MISS A. Nesmith driving Layup,[1630174],1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,,
665,PT01M54.00S,2021-05-01T01:52:52.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,122,122,2021-05-01T01:52:52Z,6550000,,,0,,K. Johnson REBOUND (Off:0 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,664.0,8.0,8.0,0.0,,,,,,,,,,,,,,
666,PT01M39.00S,2021-05-01T01:53:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.601182654402102,53.255208333333336,1610612759,122,124,2021-05-01T01:53:16Z,6560000,-16.0,0.0,1,left,K. Johnson cutting Layup (14 PTS) (D. DeRozan 12 AST),"[1629640, 201942]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,1.63,Made,14.0,,,,,,,,D. DeRozan,201942.0,12.0,,,,,,,,
668,PT01M33.00S,2021-05-01T01:53:22.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612738,122,124,2021-05-01T01:53:28Z,6580000,,,0,,K. Johnson personal FOUL (1 PF) (Thompson 2 FT),"[1629640, 202684]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Thompson,202684.0,,,
670,PT01M33.00S,2021-05-01T01:53:59.3Z,4,REGULAR,freethrow,1 of 2,[],202684,,,1610612738,122,124,2021-05-01T01:53:59Z,6600000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
671,PT01M33.00S,2021-05-01T01:53:59.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,122,124,2021-05-01T01:53:59Z,6610000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,670.0,,,,,,,,,,,,,,,,,
672,PT01M33.00S,2021-05-01T01:54:26.1Z,4,REGULAR,turnover,LaneViolation,[],203935,,,1610612738,122,124,2021-05-01T01:54:26Z,6620000,,,0,,M. Smart LaneViolation TURNOVER (3 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,3.0,,,,,,,,,,,,,
673,PT01M16.00S,2021-05-01T01:54:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.178055190538765,66.00030637254902,1610612759,122,124,2021-05-01T01:57:35Z,6630000,-80.0,15.0,1,left,MISS D. DeRozan 8' fadeaway Shot,[201942],1610612759.0,SAS,fadeaway,,,DeRozan,D. DeRozan,,,,,8.14,Missed,,,,,,,,,,,,,,,,,,,
677,PT01M09.00S,2021-05-01T01:54:58.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,122,124,2021-05-01T01:59:43Z,6640000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,673.0,,,,,,,,,,,,,,,,,
674,PT01M09.00S,2021-05-01T01:55:39.7Z,4,REGULAR,jumpball,recovered,[],203935,,,1610612738,122,124,2021-05-01T01:55:39Z,6650000,,,0,,Jump Ball A. Nesmith vs. K. Johnson: Tip to M. Smart,"[203935, 1630174, 1629640]",1610612738.0,BOS,heldball,M. Smart,203935.0,Smart,M. Smart,Nesmith,1630174.0,Johnson,1629640.0,,,,,,,,,,,,,,,,,,,,,
678,PT01M05.00S,2021-05-01T01:55:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,90.88370565045992,54.48069852941176,1610612738,124,124,2021-05-01T01:55:49Z,6680000,22.0,33.0,1,right,A. Nesmith Layup (14 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,4.0,Made,14.0,,,,,,,,,,,,,,,,,,
679,PT00M51.50S,2021-05-01T01:56:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,9.543363994743759,58.40226715686274,1610612759,124,126,2021-05-01T01:56:10Z,6690000,-42.0,37.0,1,left,D. Murray driving floating Jump Shot (24 PTS) (D. DeRozan 13 AST),"[1627749, 201942]",1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,5.61,Made,24.0,,,,,,,,D. DeRozan,201942.0,13.0,,,,,,,,
680,PT00M38.00S,2021-05-01T01:56:18.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,65.52233902759527,49.82383578431372,1610612738,127,126,2021-05-01T01:56:24Z,6700000,-1.0,272.0,1,right,J. Tatum 27' 3PT step back (49 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,27.16,Made,49.0,,,,,,,,,,,,,,,,,,
688,PT00M38.00S,2021-05-01T01:56:28.0Z,4,REGULAR,turnover,out-of-bounds,[],201942,,,1610612759,127,126,2021-05-01T01:59:08Z,6705000,,,0,,D. DeRozan lost ball out-of-bounds TURNOVER (2 TO),[201942],1610612759.0,SAS,lost ball,,,DeRozan,D. DeRozan,,,,,,,,,,,,2.0,,,,,,1179.0,,,,,,,
683,PT00M26.70S,2021-05-01T01:56:43.9Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,127,126,2021-05-01T01:59:08Z,6720000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,Out of Bounds - Overturn Call,,
684,PT00M26.70S,2021-05-01T01:58:41.8Z,4,REGULAR,substitution,out,[],202684,,,1610612738,127,126,2021-05-01T01:59:08Z,6730000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M26.70S,2021-05-01T01:58:41.8Z,4,REGULAR,substitution,in,[],203095,,,1610612738,127,126,2021-05-01T01:59:08Z,6740000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M26.70S,2021-05-01T01:58:49.8Z,4,REGULAR,substitution,out,[],1627751,,,1610612738,127,126,2021-05-01T01:59:08Z,6750000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M26.70S,2021-05-01T01:58:49.8Z,4,REGULAR,substitution,in,[],201988,,,1610612738,127,126,2021-05-01T01:59:08Z,6760000,,,0,,SUB in: P. Mills,[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M18.80S,2021-05-01T01:59:20.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612738,127,126,2021-05-01T02:02:04Z,6770000,,,0,,D. DeRozan take personal FOUL (1 PF) (Tatum 2 FT),"[201942, 1628369]",1610612759.0,SAS,take,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Tatum,1628369.0,,,
691,PT00M18.80S,2021-05-01T01:59:45.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,127,126,2021-05-01T01:59:46Z,6790000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
692,PT00M18.80S,2021-05-01T01:59:45.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,127,126,2021-05-01T01:59:46Z,6800000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,691.0,,,,,,,,,,,,,,,,,
693,PT00M18.80S,2021-05-01T01:59:47.7Z,4,REGULAR,substitution,out,[],203095,,,1610612738,127,126,2021-05-01T01:59:53Z,6810000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M18.80S,2021-05-01T01:59:47.7Z,4,REGULAR,substitution,out,[],201988,,,1610612738,127,126,2021-05-01T01:59:53Z,6820000,,,0,,SUB out: P. Mills,[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M18.80S,2021-05-01T01:59:47.7Z,4,REGULAR,substitution,in,[],202684,,,1610612738,127,126,2021-05-01T01:59:53Z,6830000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M18.80S,2021-05-01T01:59:47.7Z,4,REGULAR,substitution,in,[],1627751,,,1610612738,127,126,2021-05-01T01:59:53Z,6840000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M18.80S,2021-05-01T02:00:06.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,128,126,2021-05-01T02:00:06Z,6850000,,,0,,J. Tatum Free Throw 2 of 2 (50 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,50.0,,,,,,,,,,,,,,,,,,
698,PT00M10.80S,2021-05-01T02:00:25.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612759,128,126,2021-05-01T02:00:36Z,6860000,,,0,,M. Smart shooting personal FOUL (3 PF) (DeRozan 2 FT),"[203935, 201942]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,DeRozan,201942.0,,,
700,PT00M10.80S,2021-05-01T02:00:56.1Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612759,128,127,2021-05-01T02:00:56Z,6880000,,,0,,D. DeRozan Free Throw 1 of 2 (24 PTS),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
701,PT00M10.80S,2021-05-01T02:01:10.6Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612759,128,128,2021-05-01T02:01:10Z,6890000,,,0,,D. DeRozan Free Throw 2 of 2 (25 PTS),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
702,PT00M10.80S,2021-05-01T02:01:13.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,128,128,2021-05-01T02:01:13Z,6900000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M10.80S,2021-05-01T02:02:22.2Z,4,REGULAR,substitution,out,[],202684,,,1610612738,128,128,2021-05-01T02:02:38Z,6910000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M10.80S,2021-05-01T02:02:22.2Z,4,REGULAR,substitution,in,[],203095,,,1610612738,128,128,2021-05-01T02:02:38Z,6920000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M00.50S,2021-05-01T02:03:03.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,80.50262812089356,36.58854166666667,1610612738,128,128,2021-05-01T02:03:15Z,6930000,-67.0,131.0,1,right,MISS J. Tatum 14' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,14.7,Missed,,,,,,,,,,,,,,,,,,,
706,PT00M00.50S,2021-05-01T02:03:03.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,128,128,2021-05-01T02:03:15Z,6940000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,705.0,,,,,,,,,,,,,,,,,
707,PT00M00.00S,2021-05-01T02:03:08.9Z,4,REGULAR,period,end,[],0,,,1610612738,128,128,2021-05-01T02:03:09Z,6950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT05M00.00S,2021-05-01T02:05:21.1Z,5,OVERTIME,substitution,out,['startperiod'],203095,,,1610612738,128,128,2021-05-01T02:05:44Z,6960000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT05M00.00S,2021-05-01T02:05:21.1Z,5,OVERTIME,substitution,in,['startperiod'],202684,,,1610612738,128,128,2021-05-01T02:05:44Z,6970000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT05M00.00S,2021-05-01T02:06:08.1Z,5,OVERTIME,period,start,[],0,,,0,128,128,2021-05-01T02:06:08Z,6980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT04M57.00S,2021-05-01T02:06:10.7Z,5,OVERTIME,jumpball,recovered,[],1627749,,,1610612759,128,128,2021-05-01T02:06:10Z,7000000,,,0,,Jump Ball J. Poeltl vs. T. Thompson: Tip to D. Murray,"[1627749, 1627751, 202684]",1610612759.0,SAS,startperiod,D. Murray,1627749.0,Murray,D. Murray,Poeltl,1627751.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,,
715,PT04M32.00S,2021-05-01T02:06:34.6Z,5,OVERTIME,2pt,Jump Shot,[],1627749,23.209592641261498,66.24540441176471,1610612759,128,128,2021-05-01T02:07:21Z,7030000,-81.0,166.0,1,left,MISS D. Murray 18' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,18.45,Missed,,,,,,,,,,,,,,,,,,,
716,PT04M30.00S,2021-05-01T02:06:36.9Z,5,OVERTIME,rebound,defensive,[],1630174,,,1610612738,128,128,2021-05-01T02:06:36Z,7040000,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,715.0,5.0,4.0,1.0,,,,,,,,,,,,,,
717,PT04M12.00S,2021-05-01T02:06:55.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627759,88.38699080157687,43.69638480392157,1610612738,128,128,2021-05-01T02:07:02Z,7050000,-32.0,57.0,1,right,MISS J. Brown 6' driving finger roll Layup,[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,6.49,Missed,,,,,,,,,,,,,,,,,,,
