actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
624,PT00M58.90S,2021-04-18T02:57:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,86.5473061760841,41.00030637254902,1610612744,111,109,2021-04-18T02:57:41Z,6190000,-45.0,74.0,1,right,MISS S. Curry 8' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,8.66,Missed,,,,,,,,,,,,,,,,,,,
625,PT00M57.80S,2021-04-18T02:57:34.5Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,111,109,2021-04-18T02:57:41Z,6200000,,,0,,K. Looney REBOUND (Off:4 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,624.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
626,PT00M57.80S,2021-04-18T02:57:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,111,111,2021-04-18T02:57:37Z,6210000,0.0,0.0,1,right,K. Looney tip Layup (4 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
627,PT00M48.80S,2021-04-18T02:57:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.389618922470433,51.53952205882353,1610612738,113,111,2021-04-18T02:57:50Z,6220000,-8.0,8.0,1,left,J. Tatum driving finger roll Layup (42 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,1.08,Made,,,,,42.0,,,,,,,,,,,,,,
628,PT00M48.80S,2021-04-18T02:57:55.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,113,111,2021-04-18T02:57:55Z,6230000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M48.80S,2021-04-18T02:59:09.7Z,4,REGULAR,substitution,out,[],203953,,,1610612744,113,111,2021-04-18T02:59:30Z,6240000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M48.80S,2021-04-18T02:59:09.7Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,113,111,2021-04-18T02:59:30Z,6250000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M48.80S,2021-04-18T02:59:09.7Z,4,REGULAR,substitution,in,[],202684,,,1610612744,113,111,2021-04-18T02:59:30Z,6260000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M48.80S,2021-04-18T02:59:09.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,113,111,2021-04-18T02:59:30Z,6270000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M45.30S,2021-04-18T02:59:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.67214191852825,58.40226715686274,1610612744,113,111,2021-04-18T02:59:49Z,6280000,42.0,26.0,1,right,MISS D. Green driving finger roll Layup,[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,4.93,Missed,,,,,,,,,,,,,,,,,,,
635,PT00M43.60S,2021-04-18T02:59:46.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,113,111,2021-04-18T02:59:49Z,6290000,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,634.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
636,PT00M24.80S,2021-04-18T03:00:05.6Z,4,REGULAR,3pt,Jump Shot,[],202689,31.35676741130092,63.794424019607845,1610612738,116,111,2021-04-18T03:00:11Z,6300000,-69.0,242.0,1,left,K. Walker 25' 3PT step back (25 PTS),[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,25.19,Made,,,,,25.0,,,,,,,,,,,,,,
637,PT00M24.80S,2021-04-18T03:00:22.1Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612744,116,111,2021-04-18T03:00:48Z,6310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M18.10S,2021-04-18T03:00:49.5Z,4,REGULAR,3pt,Jump Shot,[],201939,82.47371879106439,3.2552083333333335,1610612744,116,114,2021-04-18T03:03:11Z,6320000,-234.0,112.0,1,right,S. Curry 25' 3PT step back (47 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,25.92,Made,,,,,47.0,,,,,,,,,,,,,,
639,PT00M13.10S,2021-04-18T03:01:01.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612738,116,114,2021-04-18T03:01:12Z,6330000,,,0,,A. Wiggins take personal FOUL (1 PF) (Tatum 2 FT),"[203952, 1628369]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,,,,,,,,204059.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
641,PT00M13.10S,2021-04-18T03:01:34.4Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,117,114,2021-04-18T03:01:34Z,6350000,,,0,,J. Tatum Free Throw 1 of 2 (43 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,43.0,,,,,,,,,,,,,,
642,PT00M13.10S,2021-04-18T03:01:51.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,118,114,2021-04-18T03:01:51Z,6360000,,,0,,J. Tatum Free Throw 2 of 2 (44 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,44.0,,,,,,,,,,,,,,
643,PT00M10.00S,2021-04-18T03:01:57.2Z,4,REGULAR,3pt,Jump Shot,[],201939,53.17017082785808,77.51991421568627,1610612744,118,114,2021-04-18T03:02:06Z,6370000,138.0,388.0,1,right,MISS S. Curry 41' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,41.14,Missed,,,,,,,,,,,,,,,,,,,
644,PT00M07.00S,2021-04-18T03:02:00.2Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,118,114,2021-04-18T03:02:00Z,6380000,,,0,,K. Walker REBOUND (Off:1 Def:6),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,643.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
645,PT00M05.70S,2021-04-18T03:02:03.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612738,118,114,2021-04-18T03:02:09Z,6390000,,,0,,A. Wiggins take personal FOUL (2 PF) (Walker 2 FT),"[203952, 202689]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,,,,,,,,1148.0,2.0,0.0,Walker,202689.0,,,,,,,,,
647,PT00M05.70S,2021-04-18T03:02:25.6Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612738,118,114,2021-04-18T03:02:25Z,6410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M05.70S,2021-04-18T03:03:23.8Z,4,REGULAR,freethrow,1 of 2,[],202689,,,1610612738,118,114,2021-04-18T03:03:23Z,6420000,,,0,,MISS K. Walker Free Throw 1 of 2,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M05.70S,2021-04-18T03:03:23.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,118,114,2021-04-18T03:03:23Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
650,PT00M05.70S,2021-04-18T03:03:36.1Z,4,REGULAR,freethrow,2 of 2,[],202689,,,1610612738,119,114,2021-04-18T03:03:36Z,6440000,,,0,,K. Walker Free Throw 2 of 2 (26 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
651,PT00M05.70S,2021-04-18T03:03:39.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,119,114,2021-04-18T03:03:39Z,6450000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M05.70S,2021-04-18T03:04:28.4Z,4,REGULAR,substitution,out,[],203145,,,1610612744,119,114,2021-04-18T03:04:50Z,6460000,,,0,,SUB out: K. Bazemore,[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M05.70S,2021-04-18T03:04:28.4Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,119,114,2021-04-18T03:04:50Z,6470000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M04.50S,2021-04-18T03:05:08.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,71.04139290407359,82.421875,1610612744,119,114,2021-04-18T03:05:14Z,6480000,162.0,220.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
655,PT00M01.40S,2021-04-18T03:05:11.9Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,119,114,2021-04-18T03:05:12Z,6490000,,,0,,K. Walker REBOUND (Off:1 Def:7),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,654.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
656,PT00M00.00S,2021-04-18T03:05:14.2Z,4,REGULAR,period,end,[],0,,,1610612738,119,114,2021-04-18T03:05:14Z,6500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2021-04-18T03:06:38.0Z,4,REGULAR,game,end,[],0,,,0,119,114,2021-04-18T03:06:38Z,6510000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
