actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
376,PT09M33.00S,2021-02-12T01:57:12.6Z,3,REGULAR,2pt,Jump Shot,[],1628369,15.456636005256241,25.314031862745097,1610612738,72,63,2021-02-12T02:05:39Z,3670000,123.0,93.0,1,left,MISS J. Tatum 15' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,15.44,Missed,,,,,,,,,,,,,,,,,,
377,PT09M28.00S,2021-02-12T01:57:17.6Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612761,72,63,2021-02-12T01:57:21Z,3680000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,376.0,1.0,1.0,0.0,,,,,,,,,,
378,PT09M22.00S,2021-02-12T01:57:30.7Z,3,REGULAR,foul,offensive,[],203382,,,1610612761,72,63,2021-02-12T01:57:44Z,3690000,,,0,,A. Baynes offensive FOUL (3 PF),"[203382, 202689]",1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,,,,,,,,1628953.0,3.0,0.0,Walker,202689.0,,
380,PT09M22.00S,2021-02-12T01:57:30.7Z,3,REGULAR,turnover,offensive foul,[],203382,,,1610612761,72,63,2021-02-12T01:57:30Z,3710000,,,0,,A. Baynes offensive foul TURNOVER (2 TO),[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,,,,,2.0,,,1628953.0,,,,,,
381,PT09M07.00S,2021-02-12T01:57:53.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202689,22.421156373193167,8.15716911764706,1610612738,75,63,2021-02-12T01:57:58Z,3720000,209.0,158.0,1,left,K. Walker 26' 3PT  (13 PTS) (J. Tatum 8 AST),"[202689, 1628369]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.23,Made,13.0,J. Tatum,1628369.0,8.0,,,,,,,,,,,,,,
383,PT08M53.00S,2021-02-12T01:58:07.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,71.43561103810775,83.89246323529412,1610612761,75,63,2021-02-12T01:58:12Z,3740000,169.0,216.0,1,right,MISS N. Powell 27' 3PT,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,
384,PT08M51.00S,2021-02-12T01:58:09.5Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,75,63,2021-02-12T01:58:12Z,3750000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,383.0,3.0,2.0,1.0,,,,,,,,,,
385,PT08M46.00S,2021-02-12T01:58:21.2Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,75,63,2021-02-12T01:58:30Z,3760000,,,0,,J. Brown offensive FOUL (3 PF),"[1627759, 200768]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Lowry,200768.0,,
387,PT08M46.00S,2021-02-12T01:58:21.2Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,75,63,2021-02-12T01:58:21Z,3780000,,,0,,J. Brown offensive foul TURNOVER (5 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,5.0,,,1155.0,,,,,,
388,PT08M46.00S,2021-02-12T01:58:32.4Z,3,REGULAR,foul,technical,['1freethrow'],1627759,,,1610612761,75,63,2021-02-12T01:58:37Z,3790000,,,0,,J. Brown technical FOUL (1 Tech),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1155.0,3.0,1.0,,,,
389,PT08M46.00S,2021-02-12T01:58:54.2Z,3,REGULAR,freethrow,1 of 1,[],200768,,,1610612761,75,64,2021-02-12T01:58:54Z,3800000,,,0,,K. Lowry technical Free Throw 1 of 1 (18 PTS),[200768],1610612761.0,TOR,technical,,,Lowry,K. Lowry,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
390,PT08M46.00S,2021-02-12T01:58:55.9Z,3,REGULAR,substitution,out,[],203382,,,1610612761,75,64,2021-02-12T01:58:59Z,3810000,,,0,,SUB out: A. Baynes,[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M46.00S,2021-02-12T01:58:55.9Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,75,64,2021-02-12T01:58:59Z,3820000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M32.00S,2021-02-12T01:59:20.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,90.09526938239159,44.921875,1610612761,75,64,2021-02-12T01:59:28Z,3830000,-25.0,41.0,1,right,MISS C. Boucher driving Layup - blocked,"[1628449, 1628464]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,4.79,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0
393,PT08M32.00S,2021-02-12T01:59:20.9Z,3,REGULAR,block,,[],1628464,,,1610612761,75,64,2021-02-12T01:59:23Z,3840000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M29.00S,2021-02-12T01:59:23.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,75,64,2021-02-12T01:59:28Z,3850000,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,392.0,4.0,3.0,1.0,,,,,,,,,,
395,PT08M23.00S,2021-02-12T01:59:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.521024967148489,40.26501225490196,1610612738,77,64,2021-02-12T01:59:34Z,3860000,49.0,9.0,1,left,J. Tatum driving Layup (13 PTS) (K. Walker 3 AST),"[1628369, 202689]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.95,Made,13.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,
397,PT08M14.00S,2021-02-12T01:59:38.3Z,3,REGULAR,3pt,Jump Shot,[],1628449,66.5735873850197,61.588541666666664,1610612761,77,64,2021-02-12T01:59:43Z,3880000,58.0,262.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,
398,PT08M11.00S,2021-02-12T01:59:41.3Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,77,64,2021-02-12T01:59:43Z,3890000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,,,
399,PT08M02.00S,2021-02-12T01:59:54.4Z,3,REGULAR,turnover,traveling,[],202689,,,1610612738,77,64,2021-02-12T02:00:04Z,3900000,,,0,,K. Walker traveling TURNOVER (4 TO),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,4.0,,,2534.0,,,,,,
400,PT07M52.00S,2021-02-12T02:00:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,89.43823915900131,55.70618872549019,1610612761,77,66,2021-02-12T02:06:10Z,3910000,29.0,47.0,1,right,K. Lowry cutting finger roll Layup (20 PTS) (F. VanVleet 7 AST),"[200768, 1627832]",1610612761.0,TOR,cutting finger roll,,,Lowry,K. Lowry,,,,,5.48,Made,20.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,,,,,
402,PT07M32.00S,2021-02-12T02:00:36.6Z,3,REGULAR,3pt,Jump Shot,[],1628400,4.155716162943495,94.921875,1610612738,80,66,2021-02-12T02:00:42Z,3930000,-225.0,-13.0,1,left,S. Ojeleye 3PT  (22 PTS) (J. Brown 7 AST),"[1628400, 1627759]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,22.5,Made,22.0,J. Brown,1627759.0,7.0,,,,,,,,,,,,,,
404,PT07M12.00S,2021-02-12T02:00:58.1Z,3,REGULAR,foul,personal,[],1627759,,,1610612761,80,66,2021-02-12T02:01:07Z,3950000,,,0,,J. Brown personal FOUL (4 PF),"[1627759, 1627832]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1628953.0,4.0,1.0,VanVleet,1627832.0,,
406,PT07M12.00S,2021-02-12T02:01:12.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612761,80,66,2021-02-12T02:01:15Z,3970000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M12.00S,2021-02-12T02:01:12.2Z,3,REGULAR,substitution,in,[],1630202,,,1610612761,80,66,2021-02-12T02:01:15Z,3980000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M04.00S,2021-02-12T02:01:29.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,89.96386333771353,57.666973039215684,1610612761,80,68,2021-02-12T02:01:37Z,3990000,38.0,42.0,1,right,P. Siakam driving Hook (16 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,5.67,Made,16.0,,,,,,,,,,,,,,,,,
409,PT06M44.00S,2021-02-12T02:01:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,11.383048620236531,4.4806985294117645,1610612738,83,68,2021-02-12T02:01:55Z,4000000,228.0,55.0,1,left,P. Pritchard 3PT  (17 PTS) (J. Tatum 9 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.4,Made,17.0,J. Tatum,1628369.0,9.0,,,,,,,,,,,,,,
411,PT06M21.00S,2021-02-12T02:02:12.1Z,3,REGULAR,3pt,Jump Shot,[],1628449,65.78515111695138,55.951286764705884,1610612761,83,71,2021-02-12T02:02:16Z,4020000,30.0,269.0,1,right,C. Boucher 27' 3PT  (9 PTS) (F. VanVleet 8 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,27.07,Made,9.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,,,,,
413,PT06M07.00S,2021-02-12T02:02:25.9Z,3,REGULAR,2pt,Jump Shot,[],1628369,8.360709592641262,67.47089460784314,1610612738,83,71,2021-02-12T02:36:12Z,4040000,-87.0,26.0,1,left,MISS J. Tatum 9' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,9.12,Missed,,,,,,,,,,,,,,,,,,
414,PT06M05.00S,2021-02-12T02:02:27.9Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,83,71,2021-02-12T02:36:12Z,4050000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,413.0,5.0,3.0,2.0,,,,,,,,,,
415,PT05M53.00S,2021-02-12T02:02:40.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202689,26.363337713534822,15.755208333333334,1610612738,86,71,2021-02-12T02:04:09Z,4060000,171.0,195.0,1,left,K. Walker 25' 3PT step back bank (16 PTS),[202689],1610612738.0,BOS,step back bank,,,Walker,K. Walker,,,,,25.97,Made,16.0,,,,,,,,,,,,,,,,,
416,PT05M51.00S,2021-02-12T02:02:47.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,86,71,2021-02-12T02:02:47Z,4070000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M51.00S,2021-02-12T02:05:19.2Z,3,REGULAR,substitution,out,[],1628464,,,1610612761,86,71,2021-02-12T02:05:40Z,4080000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M51.00S,2021-02-12T02:05:19.2Z,3,REGULAR,substitution,in,[],202684,,,1610612761,86,71,2021-02-12T02:05:40Z,4100000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M51.00S,2021-02-12T02:05:19.2Z,3,REGULAR,substitution,in,[],1627761,,,1610612761,86,71,2021-02-12T02:05:40Z,4110000,,,0,,SUB in: D. Bembry,[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M51.00S,2021-02-12T02:05:19.2Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,86,71,2021-02-12T02:05:49Z,4120000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M37.00S,2021-02-12T02:05:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.3580814717477,47.61795343137255,1610612761,86,73,2021-02-12T02:06:06Z,4130000,-12.0,38.0,1,right,N. Powell driving finger roll Layup (13 PTS),[1626181],1610612761.0,TOR,driving finger roll,,,Powell,N. Powell,,,,,3.99,Made,13.0,,,,,,,,,,,,,,,,,
424,PT05M22.00S,2021-02-12T02:06:14.6Z,3,REGULAR,2pt,Jump Shot,[],1628369,19.004599211563733,33.64736519607843,1610612738,86,73,2021-02-12T02:58:06Z,4150000,82.0,126.0,1,left,MISS J. Tatum 15' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,15.03,Missed,,,,,,,,,,,,,,,,,,
425,PT05M20.00S,2021-02-12T02:06:16.6Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612761,86,73,2021-02-12T02:06:22Z,4160000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,424.0,2.0,2.0,0.0,,,,,,,,,,
426,PT05M14.00S,2021-02-12T02:06:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.27792378449409,46.392463235294116,1610612761,86,75,2021-02-12T02:58:21Z,4170000,-18.0,29.0,1,right,N. Powell driving reverse Layup (15 PTS),[1626181],1610612761.0,TOR,driving reverse,,,Powell,N. Powell,,,,,3.46,Made,15.0,,,,,,,,,,,,,,,,,
427,PT04M59.00S,2021-02-12T02:06:46.6Z,3,REGULAR,foul,offensive,[],1628400,,,1610612738,86,75,2021-02-12T02:06:58Z,4180000,,,0,,S. Ojeleye offensive FOUL (2 PF),"[1628400, 200768]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Lowry,200768.0,,
429,PT04M59.00S,2021-02-12T02:06:46.6Z,3,REGULAR,turnover,offensive foul,[],1628400,,,1610612738,86,75,2021-02-12T02:06:46Z,4200000,,,0,,S. Ojeleye offensive foul TURNOVER (1 TO),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1.0,,,2534.0,,,,,,
430,PT04M36.00S,2021-02-12T02:07:35.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627761,84.57621550591328,39.28462009803921,1610612761,86,77,2021-02-12T02:07:57Z,4210000,-54.0,92.0,1,right,D. Bembry 10' driving floating bank Jump Shot (4 PTS) (P. Siakam 2 AST),"[1627761, 1627783]",1610612761.0,TOR,driving floating bank,,,Bembry,D. Bembry,,,,,10.69,Made,4.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
431,PT04M23.00S,2021-02-12T02:07:48.4Z,3,REGULAR,3pt,Jump Shot,[],202689,28.728646517739815,21.88265931372549,1610612738,86,77,2021-02-12T02:08:00Z,4220000,141.0,218.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
432,PT04M23.00S,2021-02-12T02:07:48.4Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,86,77,2021-02-12T02:08:00Z,4230000,,,0,,P. Pritchard REBOUND (Off:2 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,431.0,2.0,0.0,2.0,,,,,,,,,,
433,PT04M15.00S,2021-02-12T02:07:57.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202689,31.61957950065703,36.34344362745098,1610612738,86,77,2021-02-12T02:08:03Z,4240000,68.0,245.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
434,PT04M11.00S,2021-02-12T02:08:01.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,86,77,2021-02-12T02:08:03Z,4250000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,
435,PT03M51.00S,2021-02-12T02:08:21.4Z,3,REGULAR,3pt,Jump Shot,[],1627783,93.77463863337714,2.7650122549019605,1610612761,86,77,2021-02-12T02:08:28Z,4260000,-236.0,6.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,
436,PT03M49.00S,2021-02-12T02:08:23.4Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,86,77,2021-02-12T02:11:17Z,4270000,,,0,,P. Pritchard REBOUND (Off:2 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,435.0,3.0,1.0,2.0,,,,,,,,,,
437,PT03M48.00S,2021-02-12T02:08:26.3Z,3,REGULAR,turnover,lost ball,[],1630202,,,1610612738,86,77,2021-02-12T02:11:23Z,4280000,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 200768]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,1.0,Lowry,200768.0,,,,,,,
438,PT03M48.00S,2021-02-12T02:08:26.3Z,3,REGULAR,steal,,[],200768,,,1610612761,86,77,2021-02-12T02:08:29Z,4290000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M47.00S,2021-02-12T02:08:30.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,90.62089356110381,51.53952205882353,1610612761,86,77,2021-02-12T02:09:07Z,4300000,8.0,36.0,1,right,MISS K. Lowry Layup,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,
440,PT03M47.00S,2021-02-12T02:08:30.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,86,77,2021-02-12T02:09:22Z,4310000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,,
441,PT03M47.00S,2021-02-12T02:09:04.2Z,3,REGULAR,foul,personal,[],200768,,,1610612738,86,77,2021-02-12T02:10:59Z,4320000,,,0,,K. Lowry loose ball personal FOUL (3 PF),"[200768, 1630202]",1610612761.0,TOR,loose ball,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Pritchard,1630202.0,,
443,PT03M27.00S,2021-02-12T02:09:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.754927726675426,49.57873774509804,1610612738,86,77,2021-02-12T02:09:29Z,4340000,2.0,30.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1628449]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.99,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
444,PT03M27.00S,2021-02-12T02:09:19.6Z,3,REGULAR,block,,[],1628449,,,1610612738,86,77,2021-02-12T02:09:22Z,4350000,,,0,,C. Boucher BLOCK (4 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M27.00S,2021-02-12T02:09:19.6Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612761,86,77,2021-02-12T02:09:29Z,4360000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,443.0,3.0,3.0,0.0,,,,,,,,,,
446,PT03M18.00S,2021-02-12T02:09:28.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,89.43823915900131,47.372855392156865,1610612761,86,77,2021-02-12T02:09:36Z,4370000,-13.0,47.0,1,right,MISS N. Powell running Layup,[1626181],1610612761.0,TOR,running,,,Powell,N. Powell,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,
447,PT03M16.00S,2021-02-12T02:09:30.6Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,86,77,2021-02-12T02:09:36Z,4380000,,,0,,K. Walker REBOUND (Off:0 Def:4),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,446.0,4.0,4.0,0.0,,,,,,,,,,
448,PT03M12.00S,2021-02-12T02:09:35.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,22.28975032851511,88.79442401960785,1610612738,86,77,2021-02-12T02:09:42Z,4390000,-194.0,157.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
449,PT03M09.00S,2021-02-12T02:09:37.7Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,86,77,2021-02-12T02:09:37Z,4400000,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,448.0,3.0,3.0,0.0,,,,,,,,,,
450,PT03M03.00S,2021-02-12T02:09:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,87.99277266754271,53.990502450980394,1610612761,86,77,2021-02-12T02:09:52Z,4410000,20.0,60.0,1,right,MISS N. Powell 6' driving Layup,[1626181],1610612761.0,TOR,driving,,,Powell,N. Powell,,,,,6.36,Missed,,,,,,,,,,,,,,,,,,
451,PT03M00.00S,2021-02-12T02:09:46.7Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,86,77,2021-02-12T02:09:52Z,4420000,,,0,,T. Thompson REBOUND (Off:4 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,450.0,8.0,4.0,4.0,,,,,,,,,,
452,PT02M56.00S,2021-02-12T02:09:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628400,7.046649145860711,45.90226715686275,1610612738,86,77,2021-02-12T02:09:58Z,4430000,20.0,14.0,1,left,MISS S. Ojeleye driving Layup - blocked,"[1628400, 1627761]",1610612738.0,BOS,driving,,,Ojeleye,S. Ojeleye,,,,,2.47,Missed,,,,,,,,,,,,,,,,,Bembry,1627761.0
453,PT02M56.00S,2021-02-12T02:09:50.3Z,3,REGULAR,block,,[],1627761,,,1610612738,86,77,2021-02-12T02:09:52Z,4440000,,,0,,D. Bembry BLOCK (1 BLK),[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M56.00S,2021-02-12T02:09:50.3Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,86,77,2021-02-12T02:09:58Z,4450000,,,0,,C. Boucher REBOUND (Off:0 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,452.0,4.0,4.0,0.0,,,,,,,,,,
455,PT02M50.00S,2021-02-12T02:09:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,91.67214191852825,58.647365196078425,1610612761,86,77,2021-02-12T02:10:07Z,4460000,43.0,26.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,5.03,Missed,,,,,,,,,,,,,,,,,,
456,PT02M50.00S,2021-02-12T02:09:57.0Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,86,77,2021-02-12T02:10:07Z,4470000,,,0,,T. Thompson REBOUND (Off:4 Def:5),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,455.0,9.0,5.0,4.0,,,,,,,,,,
457,PT02M49.00S,2021-02-12T02:10:02.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,86,77,2021-02-12T02:10:02Z,4480000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,out,[],202689,,,1610612738,86,77,2021-02-12T02:12:56Z,4490000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,out,[],1628400,,,1610612738,86,77,2021-02-12T02:12:56Z,4500000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,out,[],200768,,,1610612738,86,77,2021-02-12T02:12:56Z,4510000,,,0,,SUB out: K. Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,out,[],1626181,,,1610612738,86,77,2021-02-12T02:12:56Z,4520000,,,0,,SUB out: N. Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,out,[],1627783,,,1610612738,86,77,2021-02-12T02:12:56Z,4530000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,in,[],1629750,,,1610612738,86,77,2021-02-12T02:12:56Z,4540000,,,0,,SUB in: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,86,77,2021-02-12T02:12:56Z,4550000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
