actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
474,PT03M30.00S,2021-05-26T01:13:15.1Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,99,74,2021-05-26T01:13:22Z,4530000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M30.00S,2021-05-26T01:13:38.1Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,100,74,2021-05-26T01:13:38Z,4540000,,,0,,K. Durant Free Throw 2 of 2 (24 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
476,PT03M21.00S,2021-05-26T01:13:53.9Z,3,REGULAR,foul,personal,[],1629013,,,1610612738,100,74,2021-05-26T01:14:01Z,4550000,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 203935]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,1151.0,2.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
478,PT03M17.00S,2021-05-26T01:14:06.9Z,3,REGULAR,3pt,Jump Shot,[],203935,29.911300919842315,75.80422794117648,1610612738,100,77,2021-05-26T01:14:20Z,4570000,-129.0,229.0,1,left,M. Smart 26' 3PT bank (14 PTS) (K. Walker 7 AST),"[203935, 202689]",1610612738.0,BOS,bank,,,Smart,M. Smart,,,,,,,,,,Made,14.0,26.26,K. Walker,202689.0,7.0,,,,,,,,,
480,PT03M00.00S,2021-05-26T01:14:23.6Z,3,REGULAR,3pt,Jump Shot,[],202681,79.97700394218134,91.00030637254902,1610612751,103,77,2021-05-26T01:14:30Z,4590000,205.0,136.0,1,right,K. Irving 24' 3PT  (11 PTS) (N. Claxton 2 AST),"[202681, 1629651]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,Made,11.0,24.58,N. Claxton,1629651.0,2.0,,,,,,,,,
482,PT02M50.00S,2021-05-26T01:14:32.9Z,3,REGULAR,3pt,Jump Shot,[],203935,31.488173455978973,63.794424019607845,1610612738,103,80,2021-05-26T01:14:44Z,4610000,-69.0,243.0,1,left,M. Smart 25' 3PT step back (17 PTS),[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,,,,,,Made,17.0,25.31,,,,,,,,,,,,
483,PT02M34.00S,2021-05-26T01:14:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.02168199737189,47.61795343137255,1610612751,105,80,2021-05-26T01:15:01Z,4620000,-12.0,79.0,1,right,K. Irving 7' turnaround Jump Shot (13 PTS),[202681],1610612751.0,BKN,turnaround,,,Irving,K. Irving,,,,,,,,,,Made,13.0,7.98,,,,,,,,,,,,
484,PT02M27.00S,2021-05-26T01:15:00.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612738,105,80,2021-05-26T01:15:11Z,4630000,,,0,,L. Shamet shooting personal FOUL (3 PF) (Smart 2 FT),"[1629013, 203935]",1610612751.0,BKN,shooting,,,Shamet,L. Shamet,,,,,1174.0,3.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
486,PT02M27.00S,2021-05-26T01:15:22.2Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,105,81,2021-05-26T01:15:46Z,4650000,,,0,,M. Smart Free Throw 1 of 2 (18 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
487,PT02M27.00S,2021-05-26T01:15:22.9Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,105,81,2021-05-26T01:15:33Z,4660000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M27.00S,2021-05-26T01:15:22.9Z,3,REGULAR,substitution,out,[],203095,,,1610612738,105,81,2021-05-26T01:15:33Z,4670000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M27.00S,2021-05-26T01:15:22.9Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,105,81,2021-05-26T01:15:33Z,4680000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M27.00S,2021-05-26T01:15:22.9Z,3,REGULAR,substitution,in,[],202684,,,1610612738,105,81,2021-05-26T01:15:33Z,4690000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M27.00S,2021-05-26T01:15:22.2Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,105,81,2021-05-26T01:15:46Z,4700000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,,,,,,,,,,,,,
492,PT02M24.00S,2021-05-26T01:15:25.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,105,81,2021-05-26T01:15:46Z,4710000,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,491.0,3.0,2.0,1.0,,,,,
493,PT02M16.00S,2021-05-26T01:15:53.3Z,3,REGULAR,3pt,Jump Shot,[],202681,65.78515111695138,76.29442401960785,1610612751,105,81,2021-05-26T01:16:03Z,4720000,131.0,269.0,1,right,MISS K. Irving 29' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,Missed,,29.95,,,,,,,,,,,,
494,PT02M13.00S,2021-05-26T01:15:56.3Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,105,81,2021-05-26T01:16:03Z,4730000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,493.0,2.0,2.0,0.0,,,,,
495,PT02M04.00S,2021-05-26T01:16:06.0Z,3,REGULAR,2pt,Jump Shot,[],203935,28.203022339027594,66.00030637254902,1610612738,105,81,2021-05-26T01:16:12Z,4740000,-80.0,213.0,1,left,MISS M. Smart 22' step back Shot,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,,,,,,Missed,,22.72,,,,,,,,,,,,
496,PT02M00.00S,2021-05-26T01:16:10.0Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,105,81,2021-05-26T01:16:12Z,4750000,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,495.0,3.0,3.0,0.0,,,,,
497,PT01M52.00S,2021-05-26T01:16:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.1819973718791,51.78462009803921,1610612751,107,81,2021-05-26T01:16:27Z,4760000,9.0,96.0,1,right,K. Durant 9' turnaround fadeaway Jump Shot (26 PTS) (K. Irving 6 AST),"[201142, 202681]",1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,,,,,,Made,26.0,9.66,K. Irving,202681.0,6.0,,,,,,,,,
499,PT01M28.00S,2021-05-26T01:16:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,19.004599211563733,8.15716911764706,1610612738,107,81,2021-05-26T01:16:48Z,4780000,209.0,126.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,Missed,,24.43,,,,,,,,,,,,
500,PT01M24.00S,2021-05-26T01:16:45.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,107,81,2021-05-26T01:16:48Z,4790000,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,499.0,4.0,4.0,0.0,,,,,
501,PT01M22.00S,2021-05-26T01:16:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",202681,93.77463863337714,49.57873774509804,1610612751,109,81,2021-05-26T01:17:08Z,4800000,-2.0,6.0,1,right,K. Irving driving finger roll Layup (15 PTS) (B. Brown 3 AST),"[202681, 1628971]",1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,,,,,,Made,15.0,0.64,B. Brown,1628971.0,3.0,,,,,,,,,
502,PT01M22.00S,2021-05-26T01:16:53.7Z,3,REGULAR,violation,defensive goaltending,[],1630174,,,1610612751,109,81,2021-05-26T01:17:08Z,4810000,,,0,,A. Nesmith defensive goaltending VIOLATION,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,1174.0,,,,,,,,,,,,,,,,,,,
504,PT01M16.00S,2021-05-26T01:17:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612738,109,81,2021-05-26T01:17:25Z,4820000,,,0,,L. Shamet personal FOUL (4 PF) (Smart 2 FT),"[1629013, 203935]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,1151.0,4.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
506,PT01M16.00S,2021-05-26T01:17:39.1Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,109,81,2021-05-26T01:17:39Z,4840000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,,,,,,,,,,,,,
507,PT01M16.00S,2021-05-26T01:17:39.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,109,81,2021-05-26T01:17:39Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,506.0,,,,,,,,
508,PT01M16.00S,2021-05-26T01:17:39.9Z,3,REGULAR,substitution,out,[],1628971,,,1610612738,109,81,2021-05-26T01:17:56Z,4860000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M16.00S,2021-05-26T01:17:39.9Z,3,REGULAR,substitution,out,[],202681,,,1610612738,109,81,2021-05-26T01:17:56Z,4870000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M16.00S,2021-05-26T01:17:39.9Z,3,REGULAR,substitution,out,[],202689,,,1610612738,109,81,2021-05-26T01:17:56Z,4880000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M16.00S,2021-05-26T01:17:39.9Z,3,REGULAR,substitution,in,[],201935,,,1610612738,109,81,2021-05-26T01:17:56Z,4890000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M16.00S,2021-05-26T01:17:39.9Z,3,REGULAR,substitution,in,[],203925,,,1610612738,109,81,2021-05-26T01:17:56Z,4900000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M16.00S,2021-05-26T01:17:39.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,109,81,2021-05-26T01:17:56Z,4910000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M16.00S,2021-05-26T01:18:07.4Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,109,82,2021-05-26T01:18:07Z,4920000,,,0,,M. Smart Free Throw 2 of 2 (19 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
515,PT00M55.80S,2021-05-26T01:18:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203925,93.51182654402102,44.676776960784316,1610612751,109,82,2021-05-26T01:18:41Z,4930000,-27.0,8.0,1,right,MISS J. Harris driving floating Shot,[203925],1610612751.0,BKN,driving floating,,,Harris,J. Harris,,,,,,,,,,Missed,,2.79,,,,,,,,,,,,
516,PT00M48.90S,2021-05-26T01:18:36.7Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,109,82,2021-05-26T01:18:36Z,4940000,,,0,,R. Langford REBOUND (Off:1 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,515.0,2.0,1.0,1.0,,,,,
517,PT00M40.50S,2021-05-26T01:18:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,5.732588699080158,44.43167892156863,1610612738,109,82,2021-05-26T01:18:49Z,4950000,28.0,1.0,1,left,MISS R. Langford driving Layup - blocked,"[1629641, 201142]",1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,,,,,,Missed,,2.78,,,,,,,,,,,Durant,201142.0
518,PT00M40.50S,2021-05-26T01:18:45.2Z,3,REGULAR,block,,[],201142,,,1610612738,109,82,2021-05-26T01:18:47Z,4960000,,,0,,K. Durant BLOCK (4 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M37.20S,2021-05-26T01:18:48.5Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,109,82,2021-05-26T01:18:49Z,4970000,,,0,,J. Harden REBOUND (Off:2 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,517.0,4.0,2.0,2.0,,,,,
520,PT00M33.80S,2021-05-26T01:18:51.7Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,109,82,2021-05-26T01:18:56Z,4980000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1629641]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,4.0,Langford,1629641.0,,
521,PT00M33.80S,2021-05-26T01:18:51.7Z,3,REGULAR,steal,,[],1629641,,,1610612738,109,82,2021-05-26T01:18:53Z,4990000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M29.30S,2021-05-26T01:18:56.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,28.465834428383708,19.186580882352942,1610612738,109,82,2021-05-26T01:19:06Z,5000000,154.0,215.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Missed,,26.46,,,,,,,,,,,,
523,PT00M25.60S,2021-05-26T01:19:00.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,109,82,2021-05-26T01:19:06Z,5010000,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,522.0,8.0,7.0,1.0,,,,,
524,PT00M03.10S,2021-05-26T01:19:24.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,109,82,2021-05-26T01:19:30Z,5020000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,1174.0,,,,,,,,,,,,,,,,,,,
525,PT00M00.00S,2021-05-26T01:19:41.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,28.07161629434954,78.74540441176471,1610612738,109,82,2021-05-26T01:19:49Z,5030000,-144.0,211.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Missed,,25.56,,,,,,,,,,,,
526,PT00M00.00S,2021-05-26T01:19:44.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,109,82,2021-05-26T01:19:44Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,525.0,,,,,,,,
527,PT00M00.00S,2021-05-26T01:19:45.2Z,3,REGULAR,period,end,[],0,,,1610612738,109,82,2021-05-26T01:19:45Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2021-05-26T01:19:57.7Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,109,82,2021-05-26T01:22:51Z,5060000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-05-26T01:19:57.7Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,109,82,2021-05-26T01:22:51Z,5070000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-05-26T01:19:57.7Z,4,REGULAR,substitution,in,['startperiod'],1628971,,,1610612738,109,82,2021-05-26T01:22:51Z,5080000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-05-26T01:19:57.7Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,109,82,2021-05-26T01:22:51Z,5090000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-05-26T01:23:20.3Z,4,REGULAR,period,start,[],0,,,1610612751,109,82,2021-05-26T01:23:20Z,5100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M43.00S,2021-05-26T01:23:36.0Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612751,109,82,2021-05-26T01:23:40Z,5110000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630174]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,2.0,Nesmith,1630174.0,,
534,PT11M43.00S,2021-05-26T01:23:36.0Z,4,REGULAR,steal,,[],1630174,,,1610612738,109,82,2021-05-26T01:23:38Z,5120000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M37.00S,2021-05-26T01:23:42.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630174,29.122864651773984,72.86305147058823,1610612738,109,82,2021-05-26T01:23:55Z,5130000,-114.0,221.0,1,left,MISS A. Nesmith 24' pullup 3PT,[1630174],1610612738.0,BOS,pullup,,,Nesmith,A. Nesmith,,,,,,,,,,Missed,,24.91,,,,,,,,,,,,
536,PT11M34.00S,2021-05-26T01:23:45.1Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,109,82,2021-05-26T01:23:55Z,5140000,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,535.0,5.0,5.0,0.0,,,,,
537,PT11M28.00S,2021-05-26T01:23:53.6Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612751,109,82,2021-05-26T01:24:37Z,5150000,,,0,,T. Thompson shooting personal FOUL (2 PF) (Brown 2 FT),"[202684, 1628971]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,1151.0,2.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,
539,PT11M28.00S,2021-05-26T01:24:16.6Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,110,82,2021-05-26T01:24:16Z,5170000,,,0,,B. Brown Free Throw 1 of 2 (5 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
540,PT11M28.00S,2021-05-26T01:24:28.5Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,111,82,2021-05-26T01:24:28Z,5180000,,,0,,B. Brown Free Throw 2 of 2 (6 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
541,PT11M15.00S,2021-05-26T01:24:42.8Z,4,REGULAR,2pt,Jump Shot,[],1629684,13.61695137976347,32.176776960784316,1610612738,111,82,2021-05-26T01:24:50Z,5190000,89.0,75.0,1,left,MISS G. Williams 11' turnaround Shot,[1629684],1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,,,,,,Missed,,11.68,,,,,,,,,,,,
542,PT11M13.00S,2021-05-26T01:24:44.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,111,82,2021-05-26T01:24:50Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,
543,PT11M13.00S,2021-05-26T01:24:49.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,111,82,2021-05-26T01:24:49Z,5210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M04.00S,2021-05-26T01:25:15.0Z,4,REGULAR,foul,personal,[],1629013,,,1610612738,111,82,2021-05-26T01:25:27Z,5220000,,,0,,L. Shamet personal FOUL (5 PF),"[1629013, 202684]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,1148.0,5.0,0.0,Thompson,202684.0,,,,,,,,,,,,,,,
546,PT10M53.00S,2021-05-26T01:25:42.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202684,13.354139290407357,48.84344362745098,1610612738,111,84,2021-05-26T01:25:46Z,5240000,6.0,73.0,1,left,T. Thompson 7' Hook (13 PTS) (P. Pritchard 1 AST),"[202684, 1630202]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,Made,13.0,7.32,P. Pritchard,1630202.0,1.0,,,,,,,,,
548,PT10M38.00S,2021-05-26T01:25:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,87.86136662286465,58.892463235294116,1610612751,111,84,2021-05-26T01:26:00Z,5260000,44.0,62.0,1,right,MISS J. Harden 7' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,,,,,,Missed,,7.6,,,,,,,,,,,,
549,PT10M36.00S,2021-05-26T01:25:58.5Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,111,84,2021-05-26T01:26:00Z,5270000,,,0,,T. Thompson REBOUND (Off:5 Def:1),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,548.0,6.0,1.0,5.0,,,,,
550,PT10M24.00S,2021-05-26T01:26:15.8Z,4,REGULAR,foul,personal,[],201935,,,1610612738,111,84,2021-05-26T01:26:28Z,5280000,,,0,,J. Harden personal FOUL (3 PF),"[201935, 202684]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,1174.0,3.0,0.0,Thompson,202684.0,,,,,,,,,,,,,,,
552,PT10M13.00S,2021-05-26T01:26:42.5Z,4,REGULAR,3pt,Jump Shot,[],1629684,10.5946123521682,95.65716911764706,1610612738,111,87,2021-05-26T01:26:48Z,5300000,-228.0,47.0,1,left,G. Williams 3PT  (3 PTS) (P. Pritchard 2 AST),"[1629684, 1630202]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,3.0,23.31,P. Pritchard,1630202.0,2.0,,,,,,,,,
554,PT09M49.00S,2021-05-26T01:27:05.8Z,4,REGULAR,3pt,Jump Shot,[],201935,67.23061760840999,42.715992647058826,1610612751,114,87,2021-05-26T01:27:11Z,5320000,-36.0,256.0,1,right,J. Harden 25' 3PT step back (20 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,,,Made,20.0,25.81,,,,,,,,,,,,
555,PT09M42.00S,2021-05-26T01:27:17.7Z,4,REGULAR,foul,offensive,[],202684,,,1610612738,114,87,2021-05-26T01:27:36Z,5330000,,,0,,T. Thompson offensive FOUL (3 PF),"[202684, 1629013]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,1174.0,3.0,0.0,Shamet,1629013.0,,,,,,,,,,,,,,,
557,PT09M42.00S,2021-05-26T01:27:17.7Z,4,REGULAR,turnover,offensive foul,[],202684,,,1610612738,114,87,2021-05-26T01:27:17Z,5350000,,,0,,T. Thompson offensive foul TURNOVER (2 TO),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,1174.0,,,,,,,,,,,,,,,2.0,,,,
558,PT09M25.00S,2021-05-26T01:27:45.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,71.69842312746385,76.78462009803921,1610612751,114,87,2021-05-26T01:27:56Z,5360000,134.0,214.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,,,Missed,,25.2,,,,,,,,,,,,
559,PT09M20.00S,2021-05-26T01:27:50.2Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,114,87,2021-05-26T01:27:56Z,5370000,,,0,,T. Thompson REBOUND (Off:5 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,558.0,7.0,2.0,5.0,,,,,
560,PT09M14.00S,2021-05-26T01:27:58.1Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,114,87,2021-05-26T01:28:10Z,5380000,,,0,,B. Brown shooting personal FOUL (3 PF) (Pritchard 2 FT),"[1628971, 1630202]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,1148.0,3.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,,,,
562,PT09M14.00S,2021-05-26T01:28:31.5Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,114,88,2021-05-26T01:28:31Z,5400000,,,0,,P. Pritchard Free Throw 1 of 2 (1 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
563,PT09M14.00S,2021-05-26T01:28:47.0Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,114,89,2021-05-26T01:28:47Z,5410000,,,0,,P. Pritchard Free Throw 2 of 2 (2 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
564,PT08M58.00S,2021-05-26T01:29:05.3Z,4,REGULAR,3pt,Jump Shot,[],1628971,71.56701708278581,20.902267156862745,1610612751,114,89,2021-05-26T01:29:10Z,5420000,-145.0,215.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,Missed,,25.94,,,,,,,,,,,,
565,PT08M54.00S,2021-05-26T01:29:09.3Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,114,89,2021-05-26T01:29:10Z,5430000,,,0,,T. Thompson REBOUND (Off:5 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,564.0,8.0,3.0,5.0,,,,,
