actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
547,PT07M36.00S,2021-04-04T23:57:22.6Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612738,106,79,2021-04-04T23:57:22Z,5270000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,546.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
549,PT07M27.00S,2021-04-04T23:57:32.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,32.670827858081466,43.20618872549019,1610612738,106,79,2021-04-04T23:57:41Z,5280000,34.0,255.0,1,left,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
550,PT07M23.00S,2021-04-04T23:57:36.1Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,106,79,2021-04-04T23:57:36Z,5290000,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,549.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
551,PT07M11.00S,2021-04-04T23:57:47.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,31.61957950065703,44.18658088235294,1610612738,109,79,2021-04-04T23:57:52Z,5300000,29.0,245.0,1,left,P. Pritchard 24' 3PT  (5 PTS) (G. Williams 2 AST),"[1630202, 1629684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.64,Made,,,,,,,,,,5.0,G. Williams,1629684.0,2.0,,,,,,
553,PT06M53.00S,2021-04-04T23:58:06.0Z,4,REGULAR,2pt,Jump Shot,[],202954,74.45795006570303,57.421875,1610612766,109,81,2021-04-04T23:58:23Z,5320000,37.0,188.0,1,right,B. Wanamaker 19' pullup Jump Shot (7 PTS) (N. Richards 1 AST),"[202954, 1630208]",1610612766.0,CHA,pullup,,,Wanamaker,B. Wanamaker,,,,,19.12,Made,,,,,,,,,,7.0,N. Richards,1630208.0,1.0,,,,,,
555,PT06M39.00S,2021-04-04T23:58:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.5722733245729295,42.96109068627451,1610612738,109,81,2021-04-04T23:58:29Z,5340000,35.0,19.0,1,left,MISS P. Pritchard driving finger roll Layup,[1630202],1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
556,PT06M38.00S,2021-04-04T23:58:21.3Z,4,REGULAR,rebound,defensive,[],202954,,,1610612766,109,81,2021-04-04T23:58:29Z,5350000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,555.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
557,PT06M33.00S,2021-04-04T23:58:25.8Z,4,REGULAR,turnover,bad pass,[],202954,,,1610612766,109,81,2021-04-04T23:58:34Z,5360000,,,0,,B. Wanamaker bad pass TURNOVER (1 TO),"[202954, 1629641]",1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,1.0,Langford,1629641.0,,,
558,PT06M33.00S,2021-04-04T23:58:25.8Z,4,REGULAR,steal,,[],1629641,,,1610612738,109,81,2021-04-04T23:58:28Z,5370000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M28.00S,2021-04-04T23:58:31.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,5.338370565045992,95.90226715686273,1610612738,109,81,2021-04-04T23:58:40Z,5380000,-230.0,-2.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
560,PT06M22.00S,2021-04-04T23:58:37.0Z,4,REGULAR,rebound,offensive,[],1629641,,,1610612738,109,81,2021-04-04T23:58:40Z,5390000,,,0,,R. Langford REBOUND (Off:1 Def:0),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,559.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
561,PT06M22.00S,2021-04-04T23:58:36.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629641,5.590000152587891,50.0,1610612738,109,81,2021-04-04T23:58:36Z,5400000,0.0,0.0,1,left,MISS R. Langford tip Layup,[1629641],1610612738.0,BOS,tip,,,Langford,R. Langford,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
562,PT06M22.00S,2021-04-04T23:58:36.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,109,81,2021-04-04T23:58:36Z,5410000,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,561.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
563,PT06M18.00S,2021-04-04T23:58:44.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,109,81,2021-04-04T23:58:44Z,5420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M18.00S,2021-04-04T23:58:50.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,109,81,2021-04-04T23:58:50Z,5430000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M18.00S,2021-04-05T00:00:43.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612766,109,81,2021-04-05T00:01:28Z,5440000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M18.00S,2021-04-05T00:00:43.1Z,4,REGULAR,substitution,out,[],1629641,,,1610612766,109,81,2021-04-05T00:01:28Z,5450000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M18.00S,2021-04-05T00:00:43.1Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,109,81,2021-04-05T00:01:28Z,5460000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M18.00S,2021-04-05T00:00:43.1Z,4,REGULAR,substitution,in,[],1629682,,,1610612766,109,81,2021-04-05T00:01:28Z,5470000,,,0,,SUB in: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M18.00S,2021-04-05T00:00:43.1Z,4,REGULAR,substitution,in,[],1629035,,,1610612766,109,81,2021-04-05T00:01:28Z,5480000,,,0,,SUB in: C. Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M18.00S,2021-04-05T00:00:43.1Z,4,REGULAR,substitution,in,[],1630268,,,1610612766,109,81,2021-04-05T00:01:28Z,5490000,,,0,,SUB in: N. Darling,[1630268],1610612766.0,CHA,,,,Darling,N. Darling,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M11.00S,2021-04-05T00:01:48.2Z,4,REGULAR,2pt,Jump Shot,[],202954,73.53810775295663,45.90226715686275,1610612766,109,81,2021-04-05T00:05:35Z,5500000,-20.0,196.0,1,right,MISS B. Wanamaker 19' pullup Shot,[202954],1610612766.0,CHA,pullup,,,Wanamaker,B. Wanamaker,,,,,19.73,Missed,,,,,,,,,,,,,,,,,,,
572,PT06M08.00S,2021-04-05T00:01:51.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,109,81,2021-04-05T00:02:09Z,5510000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,571.0,,,,,,,,,,,,,,,,,,
573,PT06M08.00S,2021-04-05T00:01:56.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,109,81,2021-04-05T00:01:56Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M05.00S,2021-04-05T00:02:10.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,90.75229960578186,56.68658088235294,1610612766,109,81,2021-04-05T00:02:19Z,5530000,33.0,34.0,1,right,MISS C. Martin driving Layup,[1628997],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
575,PT06M03.00S,2021-04-05T00:02:12.8Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,109,81,2021-04-05T00:02:19Z,5540000,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,574.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
576,PT05M46.00S,2021-04-05T00:02:28.4Z,4,REGULAR,3pt,Jump Shot,[],1629035,27.283180026281208,21.637561274509803,1610612738,109,81,2021-04-05T00:02:34Z,5550000,142.0,204.0,1,left,MISS C. Edwards 24' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
577,PT05M43.00S,2021-04-05T00:02:31.4Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612766,109,81,2021-04-05T00:02:34Z,5560000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,576.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
578,PT05M23.00S,2021-04-05T00:02:52.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,84.83902759526939,37.07873774509804,1610612766,109,81,2021-04-05T00:08:06Z,5570000,-65.0,90.0,1,right,MISS C. Martin 11' Jump Shot,[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,11.08,Missed,,,,,,,,,,,,,,,,,,,
579,PT05M22.00S,2021-04-05T00:02:53.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,109,81,2021-04-05T00:03:01Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,,
580,PT05M22.00S,2021-04-05T00:02:57.5Z,4,REGULAR,foul,personal,[],1629021,,,1610612766,109,81,2021-04-05T00:03:05Z,5590000,,,0,,M. Wagner loose ball personal FOUL (1 PF),"[1629021, 1629667]",1610612738.0,BOS,loose ball,,,Wagner,M. Wagner,,,,,,,,,,,202049.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,
582,PT05M22.00S,2021-04-05T00:03:04.6Z,4,REGULAR,substitution,out,[],202954,,,1610612766,109,81,2021-04-05T00:03:07Z,5610000,,,0,,SUB out: B. Wanamaker,[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M22.00S,2021-04-05T00:03:04.6Z,4,REGULAR,substitution,in,[],1630203,,,1610612766,109,81,2021-04-05T00:03:07Z,5620000,,,0,,SUB in: G. Riller,[1630203],1610612766.0,CHA,,,,Riller,G. Riller,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M09.00S,2021-04-05T00:03:30.6Z,4,REGULAR,turnover,lost ball,[],1630208,,,1610612766,109,81,2021-04-05T00:03:35Z,5630000,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 1630174]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,1.0,Nesmith,1630174.0,,,
585,PT05M09.00S,2021-04-05T00:03:30.6Z,4,REGULAR,steal,,[],1630174,,,1610612738,109,81,2021-04-05T00:03:33Z,5640000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M05.00S,2021-04-05T00:03:35.4Z,4,REGULAR,foul,personal,[],1628997,,,1610612738,109,81,2021-04-05T00:09:13Z,5650000,,,0,,C. Martin take personal FOUL (1 PF),"[1628997, 1629684]",1610612766.0,CHA,take,,,Martin,C. Martin,,,,,,,,,,,1627524.0,1.0,0.0,Williams,1629684.0,,,,,,,,,,
588,PT05M05.00S,2021-04-05T00:03:46.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,109,81,2021-04-05T00:03:50Z,5670000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M05.00S,2021-04-05T00:03:46.8Z,4,REGULAR,substitution,in,[],1629605,,,1610612738,109,81,2021-04-05T00:03:50Z,5680000,,,0,,SUB in: T. Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M57.00S,2021-04-05T00:04:13.4Z,4,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612738,109,81,2021-04-05T00:04:24Z,5690000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Fall 2 FT),"[1629667, 1629605]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,202049.0,2.0,0.0,Fall,1629605.0,,,,,,,,,,
592,PT04M57.00S,2021-04-05T00:04:34.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629605,,,1610612738,109,81,2021-04-05T00:04:34Z,5710000,,,0,,MISS T. Fall Free Throw 1 of 2,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M57.00S,2021-04-05T00:04:34.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,109,81,2021-04-05T00:04:34Z,5720000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,,,,
594,PT04M57.00S,2021-04-05T00:04:48.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629605,,,1610612738,110,81,2021-04-05T00:04:48Z,5730000,,,0,,T. Fall Free Throw 2 of 2 (1 PTS),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
595,PT04M42.00S,2021-04-05T00:05:07.0Z,4,REGULAR,3pt,Jump Shot,[],1630268,74.06373193166885,13.304227941176471,1610612766,110,84,2021-04-05T00:11:21Z,5740000,-183.0,191.0,1,right,N. Darling 26' 3PT  (3 PTS) (C. Martin 1 AST),"[1630268, 1628997]",1610612766.0,CHA,,,,Darling,N. Darling,,,,,26.51,Made,,,,,,,,,,3.0,C. Martin,1628997.0,1.0,,,,,,
597,PT04M32.00S,2021-04-05T00:05:18.2Z,4,REGULAR,2pt,Jump Shot,[],1629035,22.026938239159,20.902267156862745,1610612738,112,84,2021-04-05T00:05:24Z,5760000,145.0,155.0,1,left,C. Edwards 21' pullup Jump Shot (2 PTS) (T. Waters 1 AST),"[1629035, 1629682]",1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,21.23,Made,,,,,,,,,,2.0,T. Waters,1629682.0,1.0,,,,,,
599,PT04M20.00S,2021-04-05T00:05:29.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,91.67214191852825,43.94148284313725,1610612766,112,86,2021-04-05T00:05:33Z,5780000,-30.0,26.0,1,right,N. Richards cutting DUNK (2 PTS) (J. McDaniels 1 AST),"[1630208, 1629667]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,3.98,Made,,,,,,,,,,2.0,J. McDaniels,1629667.0,1.0,,,,,,
601,PT03M58.00S,2021-04-05T00:05:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629035,4.418528252299605,95.41207107843137,1610612738,112,86,2021-04-05T00:06:00Z,5800000,-227.0,-11.0,1,left,MISS C. Edwards 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
602,PT03M55.00S,2021-04-05T00:05:55.2Z,4,REGULAR,rebound,offensive,[],1629605,,,1610612738,112,86,2021-04-05T00:06:00Z,5810000,,,0,,T. Fall REBOUND (Off:1 Def:0),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,601.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
603,PT03M44.00S,2021-04-05T00:06:05.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629605,10.988830486202366,38.30422794117647,1610612738,114,86,2021-04-05T00:06:10Z,5820000,58.0,51.0,1,left,T. Fall 7' driving Layup (3 PTS),[1629605],1610612738.0,BOS,driving,,,Fall,T. Fall,,,,,7.75,Made,,,,,,,,,,3.0,,,,,,,,,
604,PT03M23.00S,2021-04-05T00:06:26.5Z,4,REGULAR,3pt,Jump Shot,[],1630268,71.43561103810775,21.637561274509803,1610612766,114,86,2021-04-05T00:06:32Z,5830000,-142.0,216.0,1,right,MISS N. Darling 25' 3PT,[1630268],1610612766.0,CHA,,,,Darling,N. Darling,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
605,PT03M20.00S,2021-04-05T00:06:29.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612738,114,86,2021-04-05T00:06:32Z,5840000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,604.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
606,PT03M07.00S,2021-04-05T00:06:44.8Z,4,REGULAR,foul,offensive,[],1629605,,,1610612738,114,86,2021-04-05T00:07:02Z,5850000,,,0,,T. Fall offensive FOUL (1 PF),"[1629605, 1630208]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,1627524.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,
608,PT03M07.00S,2021-04-05T00:06:44.8Z,4,REGULAR,turnover,offensive foul,[],1629605,,,1610612738,114,86,2021-04-05T00:07:02Z,5870000,,,0,,T. Fall offensive foul TURNOVER (1 TO),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,1627524.0,,,,,,,,,1.0,,,,,
609,PT03M07.00S,2021-04-05T00:06:51.3Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,114,86,2021-04-05T00:06:57Z,5880000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M07.00S,2021-04-05T00:06:51.3Z,4,REGULAR,substitution,in,[],1630176,,,1610612766,114,86,2021-04-05T00:06:57Z,5890000,,,0,,SUB in: V. Carey Jr.,[1630176],1610612766.0,CHA,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M56.00S,2021-04-05T00:07:12.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,78.26872536136662,6.931678921568627,1610612766,114,86,2021-04-05T00:07:19Z,5900000,-215.0,152.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
612,PT02M52.00S,2021-04-05T00:07:16.6Z,4,REGULAR,rebound,offensive,[],1630268,,,1610612766,114,86,2021-04-05T00:07:16Z,5910000,,,0,,N. Darling REBOUND (Off:1 Def:0),[1630268],1610612766.0,CHA,,,,Darling,N. Darling,,,,,,,611.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
613,PT02M50.00S,2021-04-05T00:07:18.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630176,94.03745072273325,2.2748161764705883,1610612766,114,86,2021-04-05T00:07:25Z,5920000,-239.0,4.0,1,right,MISS V. Carey Jr. 3PT,[1630176],1610612766.0,CHA,,,,Carey Jr.,V. Carey Jr.,,,,,23.86,Missed,,,,,,,,,,,,,,,,,,,
614,PT02M47.00S,2021-04-05T00:07:21.7Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612738,114,86,2021-04-05T00:07:25Z,5930000,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,613.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
615,PT02M36.00S,2021-04-05T00:07:32.8Z,4,REGULAR,3pt,Jump Shot,[],1629682,25.443495400788436,81.93167892156863,1610612738,114,86,2021-04-05T00:07:38Z,5940000,-160.0,187.0,1,left,MISS T. Waters 24' 3PT,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,,
616,PT02M33.00S,2021-04-05T00:07:35.8Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612766,114,86,2021-04-05T00:07:38Z,5950000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,615.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
617,PT02M23.00S,2021-04-05T00:07:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630176,90.75229960578186,94.921875,1610612766,114,86,2021-04-05T00:07:51Z,5960000,225.0,34.0,1,right,MISS V. Carey Jr. 3PT,[1630176],1610612766.0,CHA,,,,Carey Jr.,V. Carey Jr.,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,,
618,PT02M20.00S,2021-04-05T00:07:47.9Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,114,86,2021-04-05T00:07:51Z,5970000,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,617.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
619,PT02M10.00S,2021-04-05T00:07:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629035,6.1268068331143235,3.010110294117647,1610612738,114,86,2021-04-05T00:08:03Z,5980000,235.0,5.0,1,left,MISS C. Edwards 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
620,PT02M08.00S,2021-04-05T00:08:00.2Z,4,REGULAR,rebound,offensive,[],1629605,,,1610612738,114,86,2021-04-05T00:08:03Z,5990000,,,0,,T. Fall REBOUND (Off:2 Def:0),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,619.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
621,PT02M04.00S,2021-04-05T00:08:05.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,5.601182654402102,96.39246323529412,1610612738,114,86,2021-04-05T00:08:12Z,6000000,-232.0,0.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
622,PT02M00.00S,2021-04-05T00:08:09.4Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612766,114,86,2021-04-05T00:08:12Z,6010000,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,621.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
623,PT01M54.00S,2021-04-05T00:08:14.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630203,71.30420499342969,10.608149509803921,1610612766,114,86,2021-04-05T00:08:20Z,6020000,-197.0,217.0,1,right,MISS G. Riller 29' 3PT,[1630203],1610612766.0,CHA,,,,Riller,G. Riller,,,,,29.32,Missed,,,,,,,,,,,,,,,,,,,
624,PT01M52.00S,2021-04-05T00:08:16.6Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,114,86,2021-04-05T00:08:20Z,6030000,,,0,,A. Nesmith REBOUND (Off:1 Def:5),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,623.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
625,PT01M39.00S,2021-04-05T00:08:30.6Z,4,REGULAR,3pt,Jump Shot,[],1629021,31.35676741130092,58.647365196078425,1610612738,114,86,2021-04-05T00:08:38Z,6040000,-43.0,242.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
626,PT01M35.00S,2021-04-05T00:08:34.6Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612766,114,86,2021-04-05T00:08:38Z,6050000,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,625.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
627,PT01M26.00S,2021-04-05T00:08:42.5Z,4,REGULAR,turnover,lost ball,[],1630176,,,1610612766,114,86,2021-04-05T00:08:47Z,6060000,,,0,,V. Carey Jr. lost ball TURNOVER (1 TO),"[1630176, 1629682]",1610612766.0,CHA,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,1.0,Waters,1629682.0,,,
628,PT01M26.00S,2021-04-05T00:08:42.5Z,4,REGULAR,steal,,[],1629682,,,1610612738,114,86,2021-04-05T00:08:45Z,6070000,,,0,,T. Waters STEAL (1 STL),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M25.00S,2021-04-05T00:08:45.8Z,4,REGULAR,foul,personal,[],1628997,,,1610612738,114,86,2021-04-05T00:08:54Z,6080000,,,0,,C. Martin take personal FOUL (2 PF),"[1628997, 1629682]",1610612766.0,CHA,take,,,Martin,C. Martin,,,,,,,,,,,1627524.0,2.0,0.0,Waters,1629682.0,,,,,,,,,,
631,PT01M25.00S,2021-04-05T00:08:55.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,114,86,2021-04-05T00:08:55Z,6100000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M13.00S,2021-04-05T00:11:56.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629682,12.697109067017081,37.32383578431372,1610612738,114,86,2021-04-05T00:12:05Z,6110000,63.0,67.0,1,left,MISS T. Waters 9' driving Layup - blocked,"[1629682, 1630176]",1610612738.0,BOS,driving,,,Waters,T. Waters,,,,,9.22,Missed,,,,,,,,,,,,,,,,,Carey Jr.,1630176.0,
633,PT01M13.00S,2021-04-05T00:11:56.7Z,4,REGULAR,block,,[],1630176,,,1610612738,114,86,2021-04-05T00:11:59Z,6120000,,,0,,V. Carey Jr. BLOCK (1 BLK),[1630176],1610612766.0,CHA,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
