actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
352,PT00M34.70S,2021-04-28T00:08:22.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612738,47,55,2021-04-28T00:08:25Z,3470000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M34.70S,2021-04-28T00:08:22.9Z,2,REGULAR,substitution,in,[],1629004,,,1610612738,47,55,2021-04-28T00:08:25Z,3480000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M29.90S,2021-04-28T00:08:40.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,88.78120893561103,52.76501225490197,1610612738,49,55,2021-04-28T00:08:51Z,3490000,14.0,53.0,1,right,P. Pritchard driving floating Jump Shot (17 PTS),[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,5.48,Made,17.0,,,,,,,,,,,,,,,,,,
357,PT00M16.60S,2021-04-28T00:08:54.0Z,2,REGULAR,turnover,bad pass,[],1630177,,,1610612760,49,55,2021-04-28T00:09:08Z,3500000,,,0,,T. Maledon bad pass TURNOVER (3 TO),"[1630177, 203095]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,3.0,Fournier,203095.0,,,,,,,,,,,,
358,PT00M16.60S,2021-04-28T00:08:54.0Z,2,REGULAR,steal,,[],203095,,,1610612738,49,55,2021-04-28T00:08:57Z,3510000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M00.90S,2021-04-28T00:09:09.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,72.88107752956637,14.284620098039216,1610612738,49,55,2021-04-28T00:09:15Z,3520000,-179.0,202.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
360,PT00M00.90S,2021-04-28T00:09:09.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,49,55,2021-04-28T00:09:15Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,
361,PT00M00.00S,2021-04-28T00:09:15.2Z,2,REGULAR,period,end,[],0,,,1610612738,49,55,2021-04-28T00:09:15Z,3540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,49,55,2021-04-28T00:24:36Z,3550000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,out,['startperiod'],1629676,,,1610612738,49,55,2021-04-28T00:24:36Z,3560000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612738,49,55,2021-04-28T00:24:36Z,3570000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,out,['startperiod'],1629004,,,1610612738,49,55,2021-04-28T00:24:36Z,3580000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,in,['startperiod'],1628400,,,1610612738,49,55,2021-04-28T00:24:36Z,3590000,,,0,,SUB in: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612738,49,55,2021-04-28T00:24:36Z,3600000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,in,['startperiod'],1629650,,,1610612738,49,55,2021-04-28T00:24:36Z,3610000,,,0,,SUB in: M. Brown,[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-04-28T00:24:10.4Z,3,REGULAR,substitution,in,['startperiod'],1630197,,,1610612738,49,55,2021-04-28T00:24:36Z,3620000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-04-28T00:24:45.4Z,3,REGULAR,period,start,[],0,,,1610612738,49,55,2021-04-28T00:24:45Z,3630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M48.00S,2021-04-28T00:24:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,11.251642575558476,57.91207107843137,1610612738,49,55,2021-04-28T00:25:08Z,3640000,-40.0,53.0,1,left,MISS J. Brown 6' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,6.64,Missed,,,,,,,,,,,,,,,,,,,
372,PT11M44.00S,2021-04-28T00:25:00.8Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,49,55,2021-04-28T00:25:08Z,3650000,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,371.0,3.0,1.0,2.0,,,,,,,,
373,PT11M44.00S,2021-04-28T00:25:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,5.590000152587891,50.0,1610612738,49,55,2021-04-28T00:25:00Z,3660000,0.0,0.0,1,left,MISS T. Thompson putback Layup,[202684],1610612738.0,BOS,putback,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
374,PT11M43.00S,2021-04-28T00:25:01.3Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,49,55,2021-04-28T00:25:01Z,3670000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,373.0,4.0,4.0,0.0,,,,,,,,
375,PT11M39.00S,2021-04-28T00:25:06.8Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612760,49,55,2021-04-28T00:25:29Z,3680000,,,0,,M. Smart shooting personal FOUL (2 PF) (Bazley 2 FT),"[203935, 1629647]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Bazley,1629647.0,,,
377,PT11M39.00S,2021-04-28T00:25:31.5Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,49,56,2021-04-28T00:25:47Z,3700000,,,0,,D. Bazley Free Throw 1 of 2 (8 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
378,PT11M39.00S,2021-04-28T00:25:31.5Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,49,56,2021-04-28T00:25:47Z,3710000,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
379,PT11M36.00S,2021-04-28T00:25:34.5Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,49,56,2021-04-28T00:25:47Z,3720000,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,378.0,4.0,4.0,0.0,,,,,,,,
380,PT11M25.00S,2021-04-28T00:25:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,19.004599211563733,52.27481617647059,1610612738,51,56,2021-04-28T00:26:01Z,3730000,-11.0,126.0,1,left,J. Brown 12' pullup Jump Shot (20 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,12.66,Made,20.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
382,PT11M01.00S,2021-04-28T00:26:18.6Z,3,REGULAR,3pt,Jump Shot,[],1629647,68.15045992115637,21.637561274509803,1610612760,51,56,2021-04-28T00:26:24Z,3750000,-142.0,247.0,1,right,MISS D. Bazley 28' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,28.47,Missed,,,,,,,,,,,,,,,,,,,
383,PT10M59.00S,2021-04-28T00:26:20.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,51,56,2021-04-28T00:26:24Z,3760000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,382.0,7.0,7.0,0.0,,,,,,,,
384,PT10M54.00S,2021-04-28T00:26:26.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,30.17411300919842,27.27481617647059,1610612738,51,56,2021-04-28T00:26:39Z,3770000,114.0,231.0,1,left,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
385,PT10M51.00S,2021-04-28T00:26:29.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,51,56,2021-04-28T00:26:39Z,3780000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,
386,PT10M51.00S,2021-04-28T00:26:33.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,51,56,2021-04-28T00:26:33Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT10M37.00S,2021-04-28T00:26:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,87.99277266754271,38.30422794117647,1610612760,51,56,2021-04-28T00:30:04Z,3800000,-58.0,60.0,1,right,MISS D. Bazley 8' fadeaway bank Shot,[1629647],1610612760.0,OKC,fadeaway bank,,,Bazley,D. Bazley,,,,,8.41,Missed,,,,,,,,,,,,,,,,,,,
388,PT10M32.00S,2021-04-28T00:26:54.8Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612760,51,56,2021-04-28T00:26:58Z,3810000,,,0,,M. Brown REBOUND (Off:3 Def:2),[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,387.0,5.0,2.0,3.0,,,,,,,,
389,PT10M32.00S,2021-04-28T00:26:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,94.40999984741211,50.0,1610612760,51,58,2021-04-28T00:26:53Z,3820000,0.0,0.0,1,right,M. Brown tip Layup (8 PTS),[1629650],1610612760.0,OKC,tip,,,Brown,M. Brown,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
390,PT10M27.00S,2021-04-28T00:27:08.8Z,3,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612738,51,58,2021-04-28T00:27:17Z,3830000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Smart 2 FT),"[1629647, 203935]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Smart,203935.0,,,
392,PT10M27.00S,2021-04-28T00:27:30.2Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,52,58,2021-04-28T00:27:30Z,3850000,,,0,,M. Smart Free Throw 1 of 2 (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
393,PT10M27.00S,2021-04-28T00:27:41.8Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,53,58,2021-04-28T00:27:41Z,3860000,,,0,,M. Smart Free Throw 2 of 2 (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
394,PT10M16.00S,2021-04-28T00:27:53.5Z,3,REGULAR,3pt,Jump Shot,[],1629652,80.23981603153744,93.45128676470588,1610612760,53,61,2021-04-28T00:28:00Z,3870000,217.0,133.0,1,right,L. Dort 25' 3PT  (15 PTS) (T. Maledon 2 AST),"[1629652, 1630177]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.49,Made,15.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,,
396,PT09M53.00S,2021-04-28T00:28:15.8Z,3,REGULAR,3pt,Jump Shot,[],1627759,24.655059132720105,84.3826593137255,1610612738,53,61,2021-04-28T00:28:20Z,3890000,-172.0,179.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
397,PT09M50.00S,2021-04-28T00:28:18.8Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612760,53,61,2021-04-28T00:28:20Z,3900000,,,0,,M. Brown REBOUND (Off:3 Def:3),[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,396.0,6.0,3.0,3.0,,,,,,,,
398,PT09M45.00S,2021-04-28T00:28:23.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630197,72.35545335085413,84.3826593137255,1610612760,53,64,2021-04-28T00:28:30Z,3910000,172.0,207.0,1,right,A. Pokusevski 26' 3PT running pullup (8 PTS) (T. Maledon 3 AST),"[1630197, 1630177]",1610612760.0,OKC,running pullup,,,Pokusevski,A. Pokusevski,,,,,26.94,Made,8.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,,,
400,PT09M26.00S,2021-04-28T00:28:42.1Z,3,REGULAR,3pt,Jump Shot,[],203095,32.53942181340342,60.36305147058824,1610612738,56,64,2021-04-28T00:28:47Z,3930000,-52.0,253.0,1,left,E. Fournier 25' 3PT  (5 PTS) (T. Thompson 2 AST),"[203095, 202684]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.86,Made,5.0,T. Thompson,202684.0,2.0,,,,,,,,,,,,,,,
402,PT09M17.00S,2021-04-28T00:28:55.0Z,3,REGULAR,foul,personal,['2freethrow'],202684,,,1610612760,56,64,2021-04-28T00:29:13Z,3950000,,,0,,T. Thompson shooting personal FOUL (4 PF) (Dort 2 FT),"[202684, 1629652]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,202058.0,4.0,0.0,Dort,1629652.0,,,
404,PT09M17.00S,2021-04-28T00:29:23.7Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,56,64,2021-04-28T00:29:23Z,3970000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,,
405,PT09M17.00S,2021-04-28T00:29:23.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,56,64,2021-04-28T00:29:23Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,404.0,,,,,,,,,,,
406,PT09M17.00S,2021-04-28T00:29:25.5Z,3,REGULAR,substitution,out,[],1628400,,,1610612760,56,64,2021-04-28T00:29:30Z,3990000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT09M17.00S,2021-04-28T00:29:25.5Z,3,REGULAR,substitution,in,[],1630202,,,1610612760,56,64,2021-04-28T00:29:30Z,4000000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT09M17.00S,2021-04-28T00:29:47.7Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,56,65,2021-04-28T00:29:47Z,4010000,,,0,,L. Dort Free Throw 2 of 2 (16 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
409,PT09M05.00S,2021-04-28T00:30:00.1Z,3,REGULAR,3pt,Jump Shot,[],203935,30.831143232588698,69.67677696078431,1610612738,56,65,2021-04-28T00:30:05Z,4020000,-98.0,237.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
410,PT09M02.00S,2021-04-28T00:30:03.1Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612760,56,65,2021-04-28T00:30:05Z,4030000,,,0,,M. Brown REBOUND (Off:3 Def:4),[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,409.0,7.0,4.0,3.0,,,,,,,,
411,PT08M47.00S,2021-04-28T00:30:17.8Z,3,REGULAR,2pt,Jump Shot,[],1630197,75.77201051248358,20.902267156862745,1610612760,56,67,2021-04-28T00:30:22Z,4040000,-145.0,175.0,1,right,A. Pokusevski 22' pullup Jump Shot (10 PTS),[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,22.77,Made,10.0,,,,,,,,,,,,,,,,,,
412,PT08M36.00S,2021-04-28T00:30:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,30.17411300919842,73.35324754901961,1610612738,59,67,2021-04-28T00:30:33Z,4050000,-117.0,231.0,1,left,P. Pritchard 25' 3PT pullup (20 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,25.89,Made,20.0,,,,,,,,,,,,,,,,,,
413,PT08M25.00S,2021-04-28T00:30:51.0Z,3,REGULAR,substitution,out,[],202684,,,1610612760,59,67,2021-04-28T00:30:54Z,4060000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M25.00S,2021-04-28T00:30:51.0Z,3,REGULAR,substitution,in,[],1628436,,,1610612760,59,67,2021-04-28T00:30:54Z,4070000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M21.00S,2021-04-28T00:31:07.9Z,3,REGULAR,jumpball,recovered,[],203095,,,1610612760,59,67,2021-04-28T00:31:08Z,4080000,,,0,,Jump Ball J. Brown vs. M. Brown: Tip to E. Fournier,"[203095, 1627759, 1629650]",1610612738.0,BOS,heldball,E. Fournier,203095.0,Fournier,E. Fournier,Brown,1627759.0,Brown,1629650.0,,,,,,,,,,,,,,,,,,,,,
418,PT08M21.00S,2021-04-28T00:31:07.9Z,3,REGULAR,turnover,lost ball,[],1629650,,,1610612760,59,67,2021-04-28T00:31:08Z,4110000,,,0,,M. Brown lost ball TURNOVER (1 TO),"[1629650, 1627759]",1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,,
419,PT08M21.00S,2021-04-28T00:31:07.9Z,3,REGULAR,steal,,[],1627759,,,1610612738,59,67,2021-04-28T00:31:08Z,4120000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M06.00S,2021-04-28T00:31:23.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,25.57490144546649,83.40226715686273,1610612738,62,67,2021-04-28T00:31:30Z,4130000,-167.0,188.0,1,left,E. Fournier 25' 3PT  (8 PTS) (L. Kornet 1 AST),"[203095, 1628436]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.14,Made,8.0,L. Kornet,1628436.0,1.0,,,,,,,,,,,,,,,
422,PT07M53.00S,2021-04-28T00:31:39.7Z,3,REGULAR,foul,personal,[],203935,,,1610612760,62,67,2021-04-28T00:31:49Z,4150000,,,0,,M. Smart personal FOUL (3 PF),"[203935, 1630177]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Maledon,1630177.0,,,
424,PT07M53.00S,2021-04-28T00:31:45.7Z,3,REGULAR,substitution,out,[],1629650,,,1610612760,62,67,2021-04-28T00:31:49Z,4170000,,,0,,SUB out: M. Brown,[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M53.00S,2021-04-28T00:31:45.7Z,3,REGULAR,substitution,in,[],1629676,,,1610612760,62,67,2021-04-28T00:31:49Z,4180000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M45.00S,2021-04-28T00:32:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,91.5407358738502,53.255208333333336,1610612760,62,69,2021-04-28T00:32:06Z,4190000,16.0,27.0,1,right,I. Roby cutting Layup (7 PTS) (T. Maledon 4 AST),"[1629676, 1630177]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,3.15,Made,7.0,T. Maledon,1630177.0,4.0,,,,,,,,,,,,,,,
428,PT07M20.00S,2021-04-28T00:32:25.9Z,3,REGULAR,2pt,Jump Shot,[],1628436,6.307490144546649,69.4546568627451,1610612738,64,69,2021-04-28T00:32:32Z,4210000,-97.0,7.0,1,left,L. Kornet 9' Jump Shot (4 PTS) (M. Smart 4 AST),"[1628436, 203935]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,9.75,Made,4.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
430,PT07M05.00S,2021-04-28T00:32:41.3Z,3,REGULAR,turnover,lost ball,[],1629676,,,1610612760,64,69,2021-04-28T00:32:46Z,4230000,,,0,,I. Roby lost ball TURNOVER (2 TO),"[1629676, 203935]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,2.0,Smart,203935.0,,,,,,,,,,,,
431,PT07M05.00S,2021-04-28T00:32:41.3Z,3,REGULAR,steal,,[],203935,,,1610612738,64,69,2021-04-28T00:33:06Z,4240000,,,0,,M. Smart STEAL (4 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M59.00S,2021-04-28T00:32:47.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,32.40801576872536,54.48069852941176,1610612738,64,69,2021-04-28T00:32:53Z,4250000,-22.0,252.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
433,PT06M56.00S,2021-04-28T00:32:50.0Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612760,64,69,2021-04-28T00:32:53Z,4260000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,432.0,1.0,1.0,0.0,,,,,,,,
434,PT06M49.00S,2021-04-28T00:32:57.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,70.25295663600527,82.91207107843137,1610612760,64,69,2021-04-28T00:33:03Z,4270000,165.0,227.0,1,right,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,,
435,PT06M46.00S,2021-04-28T00:33:00.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,64,69,2021-04-28T00:33:03Z,4280000,,,0,,E. Fournier REBOUND (Off:0 Def:5),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,434.0,5.0,5.0,0.0,,,,,,,,
436,PT06M37.00S,2021-04-28T00:33:08.9Z,3,REGULAR,3pt,Jump Shot,[],203935,19.530223390275953,4.725796568627451,1610612738,64,69,2021-04-28T00:33:15Z,4290000,226.0,131.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
437,PT06M35.00S,2021-04-28T00:33:10.9Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612760,64,69,2021-04-28T00:33:15Z,4300000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,436.0,2.0,2.0,0.0,,,,,,,,
438,PT06M19.00S,2021-04-28T00:33:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,94.08672798948751,48.86642156862745,1610612760,64,69,2021-04-28T00:33:57Z,4310000,-6.0,3.0,1,right,MISS D. Bazley driving Layup - blocked,"[1629647, 203095]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,0.65,Missed,,,,,,,,,,,,,,,,,Fournier,203095.0,
439,PT06M19.00S,2021-04-28T00:33:29.7Z,3,REGULAR,block,,[],203095,,,1610612760,64,69,2021-04-28T00:33:33Z,4320000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M17.00S,2021-04-28T00:33:31.7Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,64,69,2021-04-28T00:34:09Z,4330000,,,0,,E. Fournier REBOUND (Off:0 Def:6),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,438.0,6.0,6.0,0.0,,,,,,,,
441,PT06M17.00S,2021-04-28T00:33:38.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,64,69,2021-04-28T00:33:57Z,4340000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M04.00S,2021-04-28T00:36:38.5Z,3,REGULAR,2pt,Jump Shot,[],203095,18.347568988173457,27.27481617647059,1610612738,64,69,2021-04-28T00:37:34Z,4350000,114.0,120.0,1,left,MISS E. Fournier 16' fadeaway Shot,[203095],1610612738.0,BOS,fadeaway,,,Fournier,E. Fournier,,,,,16.52,Missed,,,,,,,,,,,,,,,,,,,
