actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
528,PT10M42.00S,2021-05-15T19:48:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,93.64323258869908,49.333639705882355,1610612738,74,91,2021-05-15T19:48:48Z,5210000,-3.0,7.0,1,right,A. Nesmith putback Layup (9 PTS),[1630174],1610612738.0,BOS,putback,,,Nesmith,A. Nesmith,,,,,0.8,Made,,,,,,,9.0,,,,,,,,,,,,
529,PT10M35.00S,2021-05-15T19:48:56.1Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612750,74,91,2021-05-15T19:49:04Z,5220000,,,0,,G. Williams shooting personal FOUL (3 PF) (Reid 2 FT),"[1629684, 1629675]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Reid,1629675.0,,,,
531,PT10M35.00S,2021-05-15T19:49:18.1Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,74,91,2021-05-15T19:49:40Z,5240000,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
532,PT10M35.00S,2021-05-15T19:49:18.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,74,91,2021-05-15T19:49:40Z,5250000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,
533,PT10M35.00S,2021-05-15T19:49:19.7Z,4,REGULAR,substitution,out,[],1629006,,,1610612750,74,91,2021-05-15T19:49:27Z,5260000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M35.00S,2021-05-15T19:49:19.7Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,74,91,2021-05-15T19:49:27Z,5270000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M35.00S,2021-05-15T19:49:18.1Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,74,91,2021-05-15T19:49:40Z,5280000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT10M32.00S,2021-05-15T19:49:21.1Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,74,91,2021-05-15T19:49:40Z,5290000,,,0,,G. Williams REBOUND (Off:1 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,535.0,6.0,5.0,1.0,,,,,,,,,,,,,
537,PT10M24.00S,2021-05-15T19:49:51.4Z,4,REGULAR,foul,personal,[],1627774,,,1610612738,74,91,2021-05-15T19:49:58Z,5300000,,,0,,J. Layman personal FOUL (1 PF),"[1627774, 1629641]",1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Langford,1629641.0,,,,
539,PT10M15.00S,2021-05-15T19:50:15.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,92.85479632063075,51.53952205882353,1610612738,74,93,2021-05-15T19:50:20Z,5320000,8.0,15.0,1,right,G. Williams driving DUNK (9 PTS) (R. Langford 1 AST),"[1629684, 1629641]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,1.66,Made,,,,,,,9.0,R. Langford,1629641.0,1.0,,,,,,,,,
541,PT10M04.00S,2021-05-15T19:50:25.8Z,4,REGULAR,3pt,Jump Shot,[],1629162,20.45006570302234,90.26501225490196,1610612750,74,93,2021-05-15T19:50:32Z,5340000,-201.0,140.0,1,left,MISS J. McLaughlin 24' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,,
542,PT10M02.00S,2021-05-15T19:50:27.8Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,74,93,2021-05-15T19:50:32Z,5350000,,,0,,N. Reid REBOUND (Off:3 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,541.0,3.0,0.0,3.0,,,,,,,,,,,,,
543,PT10M02.00S,2021-05-15T19:50:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,76,93,2021-05-15T19:50:31Z,5360000,0.0,0.0,1,left,N. Reid tip Layup (7 PTS),[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,0.0,Made,,,,,,,7.0,,,,,,,,,,,,
544,PT10M02.00S,2021-05-15T19:50:39.3Z,4,REGULAR,foul,personal,['1freethrow'],1629641,,,1610612750,76,93,2021-05-15T19:51:06Z,5370000,,,0,,R. Langford shooting personal FOUL (3 PF) (Reid 1 FT),"[1629641, 1629675]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Reid,1629675.0,,,,
546,PT10M02.00S,2021-05-15T19:50:48.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612750,76,93,2021-05-15T19:51:06Z,5390000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M02.00S,2021-05-15T19:50:48.8Z,4,REGULAR,substitution,in,[],1628436,,,1610612750,76,93,2021-05-15T19:51:06Z,5400000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M02.00S,2021-05-15T19:51:04.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629675,,,1610612750,77,93,2021-05-15T19:51:05Z,5410000,,,0,,N. Reid Free Throw 1 of 1 (8 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
549,PT09M40.00S,2021-05-15T19:51:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629682,91.01511169513797,55.70618872549019,1610612738,77,93,2021-05-15T19:51:32Z,5420000,29.0,32.0,1,right,MISS T. Waters driving Layup,[1629682],1610612738.0,BOS,driving,,,Waters,T. Waters,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,,
550,PT09M37.00S,2021-05-15T19:51:31.1Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,77,93,2021-05-15T19:51:32Z,5430000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,549.0,1.0,1.0,0.0,,,,,,,,,,,,,
551,PT09M26.00S,2021-05-15T19:51:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.732588699080158,52.029718137254896,1610612750,77,93,2021-05-15T19:51:48Z,5440000,-10.0,1.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,1.02,Missed,,,,,,,,,,,,,,,,,,,
552,PT09M22.00S,2021-05-15T19:51:46.8Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,77,93,2021-05-15T19:51:48Z,5450000,,,0,,N. Reid REBOUND (Off:4 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,551.0,4.0,0.0,4.0,,,,,,,,,,,,,
553,PT09M22.00S,2021-05-15T19:51:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,77,93,2021-05-15T19:51:46Z,5460000,0.0,0.0,1,left,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
554,PT09M21.00S,2021-05-15T19:51:46.9Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,77,93,2021-05-15T19:51:46Z,5470000,,,0,,N. Reid REBOUND (Off:5 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,553.0,5.0,0.0,5.0,,,,,,,,,,,,,
556,PT09M20.00S,2021-05-15T19:51:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.601182654402102,50.80422794117647,1610612750,79,93,2021-05-15T19:51:56Z,5490000,-4.0,0.0,1,left,N. Reid reverse Layup (10 PTS),[1629675],1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,0.4,Made,,,,,,,10.0,,,,,,,,,,,,
557,PT09M09.00S,2021-05-15T19:51:59.6Z,4,REGULAR,turnover,bad pass,[],1629682,,,1610612738,79,93,2021-05-15T19:52:04Z,5500000,,,0,,T. Waters bad pass TURNOVER (2 TO),"[1629682, 1629669]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,2.0,Nowell,1629669.0,
558,PT09M09.00S,2021-05-15T19:51:59.6Z,4,REGULAR,steal,,[],1629669,,,1610612750,79,93,2021-05-15T19:52:01Z,5510000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M06.00S,2021-05-15T19:52:04.7Z,4,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612750,79,93,2021-05-15T19:52:15Z,5520000,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Nowell 2 FT),"[1630174, 1629669]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Nowell,1629669.0,,,,
561,PT09M06.00S,2021-05-15T19:52:26.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629669,,,1610612750,80,93,2021-05-15T19:52:26Z,5540000,,,0,,J. Nowell Free Throw 1 of 2 (1 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
562,PT09M06.00S,2021-05-15T19:52:27.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,80,93,2021-05-15T19:52:31Z,5550000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M06.00S,2021-05-15T19:52:27.7Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,80,93,2021-05-15T19:52:31Z,5560000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M06.00S,2021-05-15T19:52:41.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629669,,,1610612750,81,93,2021-05-15T19:52:41Z,5570000,,,0,,J. Nowell Free Throw 2 of 2 (2 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
565,PT08M57.00S,2021-05-15T19:52:52.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,94.95729303547962,49.82383578431372,1610612738,81,95,2021-05-15T19:52:57Z,5580000,-1.0,-5.0,1,right,L. Kornet alley-oop DUNK (10 PTS) (T. Waters 5 AST),"[1628436, 1629682]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,0.52,Made,,,,,,,10.0,T. Waters,1629682.0,5.0,,,,,,,,,
567,PT08M39.00S,2021-05-15T19:53:13.6Z,4,REGULAR,foul,offensive,[],1627823,,,1610612750,81,95,2021-05-15T19:53:21Z,5600000,,,0,,J. Hernangomez offensive FOUL (2 PF),"[1627823, 1629641]",1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Langford,1629641.0,,,,
569,PT08M39.00S,2021-05-15T19:53:13.6Z,4,REGULAR,turnover,offensive foul,[],1627823,,,1610612750,81,95,2021-05-15T19:53:13Z,5620000,,,0,,J. Hernangomez offensive foul TURNOVER (1 TO),[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,202058.0,,,,,1.0,,,
570,PT08M22.00S,2021-05-15T19:53:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628436,92.85479632063075,50.06893382352941,1610612738,81,97,2021-05-15T19:53:51Z,5630000,0.0,15.0,1,right,L. Kornet cutting Layup (12 PTS) (A. Nesmith 1 AST),"[1628436, 1630174]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,1.47,Made,,,,,,,12.0,A. Nesmith,1630174.0,1.0,,,,,,,,,
572,PT08M10.00S,2021-05-15T19:53:58.3Z,4,REGULAR,3pt,Jump Shot,[],1627774,28.597240473061763,27.029718137254903,1610612750,81,97,2021-05-15T19:54:05Z,5650000,115.0,216.0,1,left,MISS J. Layman 24' 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
573,PT08M05.00S,2021-05-15T19:54:03.3Z,4,REGULAR,rebound,defensive,[],203953,,,1610612738,81,97,2021-05-15T19:54:05Z,5660000,,,0,,J. Parker REBOUND (Off:0 Def:3),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,572.0,3.0,3.0,0.0,,,,,,,,,,,,,
574,PT07M58.00S,2021-05-15T19:54:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203953,92.9862023653088,52.27481617647059,1610612738,81,99,2021-05-15T19:54:14Z,5670000,11.0,13.0,1,right,J. Parker Layup (5 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,1.76,Made,,,,,,,5.0,,,,,,,,,,,,
575,PT07M58.00S,2021-05-15T19:54:15.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,81,99,2021-05-15T19:54:15Z,5680000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M58.00S,2021-05-15T19:56:33.0Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,81,99,2021-05-15T19:57:11Z,5690000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M58.00S,2021-05-15T19:56:33.0Z,4,REGULAR,substitution,out,[],1627823,,,1610612750,81,99,2021-05-15T19:57:11Z,5700000,,,0,,SUB out: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M58.00S,2021-05-15T19:56:33.0Z,4,REGULAR,substitution,out,[],1629641,,,1610612750,81,99,2021-05-15T19:57:11Z,5710000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M58.00S,2021-05-15T19:56:33.0Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,81,99,2021-05-15T19:57:11Z,5720000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M58.00S,2021-05-15T19:56:33.0Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,81,99,2021-05-15T19:57:11Z,5730000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M58.00S,2021-05-15T19:56:33.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612750,81,99,2021-05-15T19:57:11Z,5740000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M50.00S,2021-05-15T19:57:21.9Z,4,REGULAR,3pt,Jump Shot,[],1627774,10.463206307490145,95.65716911764706,1610612750,84,99,2021-05-15T19:57:26Z,5750000,-228.0,46.0,1,left,J. Layman 3PT  (3 PTS) (J. Nowell 1 AST),"[1627774, 1629669]",1610612750.0,MIN,,,,Layman,J. Layman,,,,,23.29,Made,,,,,,,3.0,J. Nowell,1629669.0,1.0,,,,,,,,,
584,PT07M33.00S,2021-05-15T19:57:38.8Z,4,REGULAR,turnover,bad pass,[],1629684,,,1610612738,84,99,2021-05-15T19:57:43Z,5770000,,,0,,G. Williams bad pass TURNOVER (2 TO),"[1629684, 1629020]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,2.0,Vanderbilt,1629020.0,
585,PT07M33.00S,2021-05-15T19:57:38.8Z,4,REGULAR,steal,,[],1629020,,,1610612750,84,99,2021-05-15T19:57:40Z,5780000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M31.00S,2021-05-15T19:57:43.7Z,4,REGULAR,foul,personal,[],1629684,,,1610612750,84,99,2021-05-15T20:01:05Z,5790000,,,0,,G. Williams take personal FOUL (4 PF),"[1629684, 1629020]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,,,,,,,,,,,,,1627534.0,4.0,0.0,Vanderbilt,1629020.0,,,,
588,PT07M23.00S,2021-05-15T19:58:11.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,84,99,2021-05-15T19:58:11Z,5810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M16.00S,2021-05-15T19:58:29.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629675,12.302890932982917,44.921875,1610612750,86,99,2021-05-15T19:58:37Z,5820000,25.0,63.0,1,left,N. Reid 6' driving Hook (12 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,6.8,Made,,,,,,,12.0,,,,,,,,,,,,
590,PT06M57.00S,2021-05-15T19:58:47.9Z,4,REGULAR,3pt,Jump Shot,[],1629682,71.30420499342969,23.84344362745098,1610612738,86,102,2021-05-15T19:58:55Z,5830000,-131.0,217.0,1,right,T. Waters 25' 3PT step back (9 PTS),[1629682],1610612738.0,BOS,step back,,,Waters,T. Waters,,,,,25.35,Made,,,,,,,9.0,,,,,,,,,,,,
591,PT06M36.00S,2021-05-15T19:59:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,12.565703022339028,50.314031862745104,1610612750,86,102,2021-05-15T19:59:16Z,5840000,-2.0,66.0,1,left,MISS N. Reid 6' Jump Shot,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,6.56,Missed,,,,,,,,,,,,,,,,,,,
592,PT06M31.00S,2021-05-15T19:59:14.1Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,86,102,2021-05-15T19:59:16Z,5850000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,591.0,4.0,2.0,2.0,,,,,,,,,,,,,
593,PT06M31.00S,2021-05-15T19:59:14.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,5.590000152587891,50.0,1610612750,88,102,2021-05-15T19:59:14Z,5860000,0.0,0.0,1,left,J. Vanderbilt tip Layup (5 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,,,,,,,5.0,,,,,,,,,,,,
594,PT06M22.00S,2021-05-15T19:59:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630174,76.69185282522996,87.56893382352942,1610612738,88,102,2021-05-15T19:59:27Z,5870000,188.0,167.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
595,PT06M19.00S,2021-05-15T19:59:26.3Z,4,REGULAR,rebound,defensive,[],1627774,,,1610612750,88,102,2021-05-15T19:59:27Z,5880000,,,0,,J. Layman REBOUND (Off:0 Def:2),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,594.0,2.0,2.0,0.0,,,,,,,,,,,,,
596,PT06M11.00S,2021-05-15T19:59:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.206964520367937,50.314031862745104,1610612750,90,102,2021-05-15T19:59:40Z,5890000,-2.0,-4.0,1,left,A. Edwards driving Layup (14 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.39,Made,,,,,,,14.0,,,,,,,,,,,,
597,PT06M11.00S,2021-05-15T19:59:39.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630174,,,1610612750,90,102,2021-05-15T19:59:51Z,5900000,,,0,,A. Nesmith shooting personal FOUL (4 PF) (Edwards 1 FT),"[1630174, 1630162]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Edwards,1630162.0,,,,
599,PT06M11.00S,2021-05-15T19:59:52.5Z,4,REGULAR,substitution,out,[],203953,,,1610612750,90,102,2021-05-15T20:00:58Z,5920000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M11.00S,2021-05-15T19:59:52.5Z,4,REGULAR,substitution,out,[],1630174,,,1610612750,90,102,2021-05-15T20:00:58Z,5930000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M11.00S,2021-05-15T19:59:52.5Z,4,REGULAR,substitution,in,[],1628369,,,1610612750,90,102,2021-05-15T20:00:58Z,5940000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M11.00S,2021-05-15T19:59:52.5Z,4,REGULAR,substitution,in,[],203095,,,1610612750,90,102,2021-05-15T20:00:58Z,5960000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M11.00S,2021-05-15T20:00:23.7Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,91,102,2021-05-15T20:00:23Z,5970000,,,0,,A. Edwards Free Throw 1 of 1 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
605,PT05M59.00S,2021-05-15T20:00:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.59198423127464,50.06893382352941,1610612738,91,104,2021-05-15T20:00:42Z,5980000,0.0,17.0,1,right,E. Fournier reverse Layup (15 PTS) (T. Waters 6 AST),"[203095, 1629682]",1610612738.0,BOS,reverse,,,Fournier,E. Fournier,,,,,1.71,Made,,,,,,,15.0,T. Waters,1629682.0,6.0,,,,,,,,,
607,PT05M42.00S,2021-05-15T20:00:53.4Z,4,REGULAR,3pt,Jump Shot,[],1629669,23.99802890932983,85.60814950980392,1610612750,91,104,2021-05-15T20:01:00Z,6000000,-178.0,173.0,1,left,MISS J. Nowell 24' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
608,PT05M38.00S,2021-05-15T20:00:57.4Z,4,REGULAR,rebound,defensive,[],203095,,,1610612738,91,104,2021-05-15T20:01:00Z,6010000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,607.0,1.0,1.0,0.0,,,,,,,,,,,,,
609,PT05M38.00S,2021-05-15T20:01:02.1Z,4,REGULAR,turnover,lost ball,[],203095,,,1610612738,91,104,2021-05-15T20:01:14Z,6020000,,,0,,E. Fournier lost ball TURNOVER (2 TO),"[203095, 1629675]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,2.0,Reid,1629675.0,
610,PT05M38.00S,2021-05-15T20:01:02.1Z,4,REGULAR,steal,,[],1629675,,,1610612750,91,104,2021-05-15T20:01:05Z,6030000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M38.00S,2021-05-15T20:01:10.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,91,104,2021-05-15T20:01:10Z,6040000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M32.00S,2021-05-15T20:04:02.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,28.07161629434954,78.01011029411765,1610612750,91,104,2021-05-15T20:04:09Z,6050000,-140.0,211.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
613,PT05M29.00S,2021-05-15T20:04:05.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,91,104,2021-05-15T20:04:09Z,6060000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,,,
614,PT05M29.00S,2021-05-15T20:04:08.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,91,104,2021-05-15T20:04:08Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M19.00S,2021-05-15T20:04:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.38042049934296,50.314031862745104,1610612738,91,106,2021-05-15T20:04:35Z,6080000,2.0,10.0,1,right,G. Williams Layup (11 PTS) (T. Waters 7 AST),"[1629684, 1629682]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,0.98,Made,,,,,,,11.0,T. Waters,1629682.0,7.0,,,,,,,,,
617,PT05M05.00S,2021-05-15T20:04:44.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627774,9.543363994743759,46.392463235294116,1610612750,91,106,2021-05-15T20:04:49Z,6100000,18.0,37.0,1,left,MISS J. Layman driving floating Shot,[1627774],1610612750.0,MIN,driving floating,,,Layman,J. Layman,,,,,4.13,Missed,,,,,,,,,,,,,,,,,,,
618,PT05M00.00S,2021-05-15T20:04:49.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,106,2021-05-15T20:04:49Z,6110000,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,617.0,10.0,8.0,2.0,,,,,,,,,,,,,
