actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
540,PT09M36.00S,2021-06-02T01:41:15.4Z,4,REGULAR,block,,[],202684,,,1610612751,92,81,2021-06-02T01:41:18Z,5370000,,,0,,T. Thompson BLOCK (3 BLK),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M33.00S,2021-06-02T01:41:18.4Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,92,81,2021-06-02T01:41:29Z,5380000,,,0,,P. Pritchard REBOUND (Off:1 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,539.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
542,PT09M32.00S,2021-06-02T01:41:24.4Z,4,REGULAR,foul,offensive,[],203935,,,1610612738,92,81,2021-06-02T01:41:37Z,5390000,,,0,,M. Smart charge offensive FOUL (3 PF),"[203935, 202681]",1610612738.0,BOS,charge,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Irving,202681.0,,,,
544,PT09M32.00S,2021-06-02T01:41:24.4Z,4,REGULAR,turnover,offensive foul,[],203935,,,1610612738,92,81,2021-06-02T01:41:24Z,5410000,,,0,,M. Smart offensive foul TURNOVER (4 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2534.0,,,,,4.0,,,
545,PT09M32.00S,2021-06-02T01:41:38.9Z,4,REGULAR,substitution,out,[],202681,,,1610612751,92,81,2021-06-02T01:41:49Z,5420000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M32.00S,2021-06-02T01:41:38.9Z,4,REGULAR,substitution,out,[],1629641,,,1610612751,92,81,2021-06-02T01:41:49Z,5430000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M32.00S,2021-06-02T01:41:38.9Z,4,REGULAR,substitution,in,[],201142,,,1610612751,92,81,2021-06-02T01:41:49Z,5440000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M32.00S,2021-06-02T01:41:38.9Z,4,REGULAR,substitution,in,[],1628369,,,1610612751,92,81,2021-06-02T01:41:49Z,5450000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M17.00S,2021-06-02T01:42:05.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,94.43166885676742,49.08854166666667,1610612751,94,81,2021-06-02T01:42:15Z,5460000,-5.0,0.0,1,right,N. Claxton alley-oop DUNK (6 PTS) (K. Durant 3 AST),"[1629651, 201142]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,0.46,Made,,,,,,,6.0,K. Durant,201142.0,3.0,,,,,,,,,
551,PT09M02.00S,2021-06-02T01:42:19.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,32.40801576872536,49.82383578431372,1610612738,94,84,2021-06-02T01:42:31Z,5480000,1.0,252.0,1,left,J. Tatum 25' 3PT step back (23 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.21,Made,,,,,,,23.0,,,,,,,,,,,,
558,PT08M36.00S,2021-06-02T01:42:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,84.83902759526939,50.314031862745104,1610612751,96,84,2021-06-02T01:46:12Z,5505000,2.0,90.0,1,right,J. Harden 9' driving floating Jump Shot (27 PTS),[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,9.0,Made,,,,,,,27.0,,,,,,,,,,,,
559,PT08M36.00S,2021-06-02T01:42:57.8Z,4,REGULAR,foul,personal,['1freethrow'],203095,,,1610612751,96,84,2021-06-02T01:47:05Z,5517500,,,0,,E. Fournier shooting personal FOUL (5 PF) (Harden 1 FT),"[203095, 201935]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,2534.0,5.0,0.0,Harden,201935.0,,,,
556,PT08M36.00S,2021-06-02T01:43:10.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,96,84,2021-06-02T01:46:55Z,5530000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M36.00S,2021-06-02T01:43:23.8Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612751,96,84,2021-06-02T01:48:07Z,5540000,,,0,,,[],1610612751.0,BKN,overturned,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,Corrected to Shooting Foul on E. Fournier
561,PT08M36.00S,2021-06-02T01:47:06.3Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,97,84,2021-06-02T01:47:06Z,5550000,,,0,,J. Harden Free Throw 1 of 1 (28 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,28.0,,,,,,,,,,,,
562,PT08M22.00S,2021-06-02T01:47:15.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,10.726018396846255,39.77481617647059,1610612738,97,86,2021-06-02T01:47:25Z,5560000,51.0,48.0,1,left,J. Tatum 7' driving floating Jump Shot (25 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,7.03,Made,,,,,,,25.0,,,,,,,,,,,,
563,PT08M04.00S,2021-06-02T01:47:32.3Z,4,REGULAR,2pt,Jump Shot,[],201142,96.5341655716163,70.65716911764706,1610612751,97,86,2021-06-02T01:49:30Z,5570000,103.0,-20.0,1,right,MISS K. Durant 10' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.52,Missed,,,,,,,,,,,,,,,,,,,
564,PT08M01.00S,2021-06-02T01:47:35.3Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,97,86,2021-06-02T01:47:44Z,5580000,,,0,,T. Thompson REBOUND (Off:4 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,563.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
565,PT07M56.00S,2021-06-02T01:47:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.652431011826544,44.18658088235294,1610612738,97,88,2021-06-02T01:47:53Z,5590000,29.0,10.0,1,left,E. Fournier driving Layup (13 PTS) (J. Tatum 4 AST),"[203095, 1628369]",1610612738.0,BOS,driving,,,Fournier,E. Fournier,,,,,3.08,Made,,,,,,,13.0,J. Tatum,1628369.0,4.0,,,,,,,,,
567,PT07M56.00S,2021-06-02T01:47:49.3Z,4,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612738,97,88,2021-06-02T01:48:09Z,5610000,,,0,,L. Shamet shooting personal FOUL (1 PF) (Fournier 1 FT),"[1629013, 203095]",1610612751.0,BKN,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Fournier,203095.0,,,,
569,PT07M56.00S,2021-06-02T01:47:59.0Z,4,REGULAR,substitution,out,[],203925,,,1610612738,97,88,2021-06-02T01:48:07Z,5630000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M56.00S,2021-06-02T01:47:59.0Z,4,REGULAR,substitution,out,[],1629651,,,1610612738,97,88,2021-06-02T01:48:07Z,5640000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M56.00S,2021-06-02T01:47:59.0Z,4,REGULAR,substitution,in,[],1628971,,,1610612738,97,88,2021-06-02T01:48:07Z,5650000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M56.00S,2021-06-02T01:47:59.0Z,4,REGULAR,substitution,in,[],202681,,,1610612738,97,88,2021-06-02T01:48:07Z,5660000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M56.00S,2021-06-02T01:48:20.7Z,4,REGULAR,freethrow,1 of 1,[],203095,,,1610612738,97,89,2021-06-02T01:48:20Z,5670000,,,0,,E. Fournier Free Throw 1 of 1 (14 PTS),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
574,PT07M36.00S,2021-06-02T01:48:42.7Z,4,REGULAR,3pt,Jump Shot,[],201142,71.82982917214193,78.25520833333334,1610612751,100,89,2021-06-02T01:48:54Z,5680000,141.0,212.0,1,right,K. Durant 25' 3PT step back (19 PTS) (J. Harden 10 AST),"[201142, 201935]",1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,25.5,Made,,,,,,,19.0,J. Harden,201935.0,10.0,,,,,,,,,
576,PT07M24.00S,2021-06-02T01:48:55.2Z,4,REGULAR,turnover,bad pass,[],1628369,,,1610612738,100,89,2021-06-02T01:48:58Z,5700000,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 1628971]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,3.0,Brown,1628971.0,
577,PT07M24.00S,2021-06-02T01:48:55.2Z,4,REGULAR,steal,,[],1628971,,,1610612751,100,89,2021-06-02T01:48:56Z,5710000,,,0,,B. Brown STEAL (4 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M20.00S,2021-06-02T01:48:58.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,72.35545335085413,82.17677696078431,1610612751,103,89,2021-06-02T01:49:12Z,5720000,161.0,207.0,1,right,K. Irving 26' 3PT  (23 PTS) (B. Brown 1 AST),"[202681, 1628971]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.25,Made,,,,,,,23.0,B. Brown,1628971.0,1.0,,,,,,,,,
580,PT07M18.00S,2021-06-02T01:49:09.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,103,89,2021-06-02T01:49:09Z,5740000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M18.00S,2021-06-02T01:49:28.6Z,4,REGULAR,substitution,out,[],1629013,,,1610612738,103,89,2021-06-02T01:51:34Z,5750000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M18.00S,2021-06-02T01:49:28.6Z,4,REGULAR,substitution,in,[],203925,,,1610612738,103,89,2021-06-02T01:51:34Z,5760000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M10.00S,2021-06-02T01:52:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,5.075558475689881,53.990502450980394,1610612738,103,91,2021-06-02T01:52:57Z,5770000,-20.0,-5.0,1,left,E. Fournier driving reverse Layup (16 PTS) (M. Smart 4 AST),"[203095, 203935]",1610612738.0,BOS,driving reverse,,,Fournier,E. Fournier,,,,,2.06,Made,,,,,,,16.0,M. Smart,203935.0,4.0,,,,,,,,,
585,PT06M47.00S,2021-06-02T01:53:15.5Z,4,REGULAR,3pt,Jump Shot,[],201935,72.09264126149803,78.74540441176471,1610612751,106,91,2021-06-02T01:53:20Z,5790000,144.0,210.0,1,right,J. Harden 25' 3PT step back (31 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.43,Made,,,,,,,31.0,,,,,,,,,,,,
586,PT06M29.00S,2021-06-02T01:53:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.601182654402102,52.029718137254896,1610612738,106,91,2021-06-02T01:53:37Z,5800000,-10.0,0.0,1,left,MISS J. Tatum driving reverse Layup - blocked,"[1628369, 201142]",1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,1.01,Missed,,,,,Durant,201142.0,,,,,,,,,,,,,
587,PT06M29.00S,2021-06-02T01:53:33.2Z,4,REGULAR,block,,[],201142,,,1610612738,106,91,2021-06-02T01:53:35Z,5810000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M27.00S,2021-06-02T01:53:35.2Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,106,91,2021-06-02T01:53:37Z,5820000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,586.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
589,PT06M25.00S,2021-06-02T01:53:37.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,2.9730617608409986,97.86305147058823,1610612738,106,91,2021-06-02T01:53:41Z,5830000,-239.0,-25.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
590,PT06M22.00S,2021-06-02T01:53:40.1Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,106,91,2021-06-02T01:53:40Z,5840000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,589.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
591,PT06M19.00S,2021-06-02T01:53:44.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,92.85479632063075,48.10814950980392,1610612751,106,91,2021-06-02T01:53:56Z,5850000,-9.0,15.0,1,right,MISS B. Brown alley-oop Layup,[1628971],1610612751.0,BKN,alley-oop,,,Brown,B. Brown,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,,
592,PT06M15.00S,2021-06-02T01:53:48.5Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612751,106,91,2021-06-02T01:53:56Z,5860000,,,0,,B. Brown REBOUND (Off:2 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,591.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
593,PT06M15.00S,2021-06-02T01:53:47.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628971,94.40999984741211,50.0,1610612751,108,91,2021-06-02T01:54:06Z,5870000,0.0,0.0,1,right,B. Brown tip Layup (8 PTS),[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
594,PT06M08.00S,2021-06-02T01:53:55.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.863994743758213,50.314031862745104,1610612738,108,93,2021-06-02T01:54:02Z,5880000,-2.0,3.0,1,left,M. Smart driving Layup (14 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,0.31,Made,,,,,,,14.0,,,,,,,,,,,,
595,PT05M45.00S,2021-06-02T01:54:17.8Z,4,REGULAR,2pt,Jump Shot,[],201142,73.14388961892247,49.57873774509804,1610612751,110,93,2021-06-02T01:54:30Z,5890000,-2.0,200.0,1,right,K. Durant 19' fadeaway Jump Shot (21 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,19.99,Made,,,,,,,21.0,,,,,,,,,,,,
597,PT05M30.00S,2021-06-02T01:54:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,5.601182654402102,49.57873774509804,1610612738,110,95,2021-06-02T01:54:37Z,5910000,2.0,0.0,1,left,E. Fournier driving finger roll Layup (18 PTS),[203095],1610612738.0,BOS,driving finger roll,,,Fournier,E. Fournier,,,,,0.21,Made,,,,,,,18.0,,,,,,,,,,,,
598,PT05M12.00S,2021-06-02T01:54:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.72339027595268,49.82383578431372,1610612751,112,95,2021-06-02T01:54:54Z,5920000,-1.0,16.0,1,right,B. Brown Layup (10 PTS) (J. Harris 5 AST),"[1628971, 203925]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,1.59,Made,,,,,,,10.0,J. Harris,203925.0,5.0,,,,,,,,,
600,PT04M58.00S,2021-06-02T01:55:06.7Z,4,REGULAR,foul,personal,['2freethrow'],201142,,,1610612738,112,95,2021-06-02T01:55:33Z,5940000,,,0,,K. Durant shooting personal FOUL (3 PF) (Thompson 2 FT),"[201142, 202684]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Thompson,202684.0,,,,
602,PT04M58.00S,2021-06-02T01:55:34.7Z,4,REGULAR,freethrow,1 of 2,[],202684,,,1610612738,112,95,2021-06-02T02:10:20Z,5965000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
603,PT04M58.00S,2021-06-02T01:55:34.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,112,95,2021-06-02T02:10:20Z,5972500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,,,,
606,PT04M58.00S,2021-06-02T01:55:34.7Z,4,REGULAR,freethrow,2 of 2,[],202684,,,1610612738,112,96,2021-06-02T02:10:20Z,5976250,,,0,,T. Thompson Free Throw 2 of 2 (7 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
604,PT04M58.00S,2021-06-02T01:55:44.5Z,4,REGULAR,substitution,out,[],1630202,,,1610612751,112,96,2021-06-02T02:10:20Z,5980000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M58.00S,2021-06-02T01:55:44.5Z,4,REGULAR,substitution,in,[],1629641,,,1610612751,112,96,2021-06-02T02:10:20Z,5990000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M44.00S,2021-06-02T01:56:48.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612751,112,96,2021-06-02T02:10:20Z,5995000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M44.00S,2021-06-02T01:56:44.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612751,112,96,2021-06-02T02:10:20Z,6030000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,No Foul on E. Fournier
614,PT04M41.00S,2021-06-02T02:00:24.3Z,4,REGULAR,jumpball,recovered,[],202681,,,1610612751,112,96,2021-06-02T02:00:24Z,6080000,,,0,,Jump Ball K. Durant vs. T. Thompson: Tip to K. Irving,"[202681, 201142, 202684]",1610612751.0,BKN,challenge,K. Irving,202681.0,Irving,K. Irving,Durant,201142.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,,
617,PT04M32.00S,2021-06-02T02:00:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.56307490144546,49.08854166666667,1610612751,114,96,2021-06-02T02:00:44Z,6110000,-5.0,-1.0,1,right,K. Irving cutting Layup (25 PTS) (J. Harris 6 AST),"[202681, 203925]",1610612751.0,BKN,cutting,,,Irving,K. Irving,,,,,0.48,Made,,,,,,,25.0,J. Harris,203925.0,6.0,,,,,,,,,
619,PT04M10.00S,2021-06-02T02:00:55.8Z,4,REGULAR,2pt,Jump Shot,[],203095,5.338370565045992,9.137561274509803,1610612738,114,96,2021-06-02T02:01:01Z,6130000,204.0,-2.0,1,left,MISS E. Fournier 20' Jump Shot,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,,
620,PT04M07.00S,2021-06-02T02:00:58.1Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,114,96,2021-06-02T02:00:58Z,6140000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,619.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
621,PT03M53.00S,2021-06-02T02:01:12.0Z,4,REGULAR,3pt,Jump Shot,[],201935,67.23061760840999,56.196384803921575,1610612751,117,96,2021-06-02T02:01:23Z,6150000,31.0,256.0,1,right,J. Harden 25' 3PT pullup (34 PTS),[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,25.74,Made,,,,,,,34.0,,,,,,,,,,,,
622,PT03M39.00S,2021-06-02T02:01:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,13.222733245729303,47.86305147058824,1610612738,117,98,2021-06-02T02:01:30Z,6160000,11.0,72.0,1,left,J. Tatum 7' driving floating Jump Shot (27 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,7.26,Made,,,,,,,27.0,,,,,,,,,,,,
623,PT03M19.00S,2021-06-02T02:01:45.6Z,4,REGULAR,3pt,Jump Shot,[],201142,69.59592641261499,24.333639705882355,1610612751,120,98,2021-06-02T02:01:50Z,6170000,-128.0,233.0,1,right,K. Durant 26' 3PT  (24 PTS) (B. Brown 2 AST),"[201142, 1628971]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.63,Made,,,,,,,24.0,B. Brown,1628971.0,2.0,,,,,,,,,
625,PT03M06.00S,2021-06-02T02:01:58.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,32.53942181340342,52.27481617647059,1610612738,120,101,2021-06-02T02:02:10Z,6190000,-11.0,253.0,1,left,J. Tatum 25' 3PT pullup (30 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.37,Made,,,,,,,30.0,,,,,,,,,,,,
626,PT02M49.00S,2021-06-02T02:02:19.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,120,101,2021-06-02T02:02:19Z,6200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M49.00S,2021-06-02T02:02:34.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,120,101,2021-06-02T02:02:34Z,6210000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M49.00S,2021-06-02T02:02:37.0Z,4,REGULAR,substitution,out,[],201142,,,1610612751,120,101,2021-06-02T02:03:50Z,6220000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M49.00S,2021-06-02T02:02:37.0Z,4,REGULAR,substitution,out,[],202681,,,1610612751,120,101,2021-06-02T02:03:50Z,6230000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M49.00S,2021-06-02T02:02:37.0Z,4,REGULAR,substitution,out,[],201935,,,1610612751,120,101,2021-06-02T02:03:50Z,6240000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M49.00S,2021-06-02T02:02:37.0Z,4,REGULAR,substitution,in,[],1629013,,,1610612751,120,101,2021-06-02T02:03:50Z,6250000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M49.00S,2021-06-02T02:02:37.0Z,4,REGULAR,substitution,in,[],204020,,,1610612751,120,101,2021-06-02T02:03:50Z,6260000,,,0,,SUB in: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M49.00S,2021-06-02T02:02:37.0Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,120,101,2021-06-02T02:03:50Z,6270000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M37.00S,2021-06-02T02:04:18.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,95.22010512483574,49.57873774509804,1610612751,120,101,2021-06-02T02:04:23Z,6280000,-2.0,-8.0,1,right,MISS N. Claxton driving DUNK,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,0.79,Missed,,,,,,,,,,,,,,,,,,,
635,PT02M33.00S,2021-06-02T02:04:22.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,120,101,2021-06-02T02:04:22Z,6290000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,634.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
636,PT02M32.00S,2021-06-02T02:04:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629641,5.995400788436268,49.08854166666667,1610612738,120,103,2021-06-02T02:04:37Z,6300000,5.0,4.0,1,left,R. Langford driving Layup (15 PTS) (J. Tatum 5 AST),"[1629641, 1628369]",1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,0.6,Made,,,,,,,15.0,J. Tatum,1628369.0,5.0,,,,,,,,,
637,PT02M20.00S,2021-06-02T02:04:36.0Z,4,REGULAR,turnover,bad pass,[],204020,,,1610612751,120,103,2021-06-02T02:04:41Z,6310000,,,0,,T. Johnson bad pass TURNOVER (1 TO),"[204020, 1629641]",1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,1.0,Langford,1629641.0,
639,PT02M20.00S,2021-06-02T02:04:36.0Z,4,REGULAR,steal,,[],1629641,,,1610612738,120,103,2021-06-02T02:04:39Z,6320000,,,0,,R. Langford STEAL (2 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M15.00S,2021-06-02T02:04:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629641,5.732588699080158,49.333639705882355,1610612738,120,105,2021-06-02T02:04:53Z,6330000,3.0,1.0,1,left,R. Langford running Layup (17 PTS),[1629641],1610612738.0,BOS,running,,,Langford,R. Langford,,,,,0.36,Made,,,,,,,17.0,,,,,,,,,,,,
