actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
561,PT06M54.00S,2023-05-28T02:45:30.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612738,83,88,2023-05-28T02:46:44Z,5420000,False,,,0,,C. Martin shooting personal FOUL (5 PF) (Tatum 2 FT),"[1628997, 1628369]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202058.0,5.0,0.0,Tatum,1628369.0,,,
564,PT06M54.00S,2023-05-28T02:46:27.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,83,88,2023-05-28T02:46:27Z,5440000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M54.00S,2023-05-28T02:47:19.4Z,4,REGULAR,substitution,out,[],1628997,,,1610612738,83,88,2023-05-28T02:49:04Z,5450000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M54.00S,2023-05-28T02:47:19.4Z,4,REGULAR,substitution,in,[],200768,,,1610612738,83,88,2023-05-28T02:49:04Z,5460000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M54.00S,2023-05-28T02:49:26.6Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,83,89,2023-05-28T02:49:26Z,5470000,False,,,0,,J. Tatum Free Throw 1 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
569,PT06M54.00S,2023-05-28T02:49:42.5Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,83,90,2023-05-28T02:49:42Z,5480000,False,,,0,,J. Tatum Free Throw 2 of 2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
570,PT06M29.00S,2023-05-28T02:50:09.9Z,4,REGULAR,3pt,Jump Shot,[],1629130,19.530223390275953,95.58823529411765,1610612748,86,90,2023-05-28T02:50:13Z,5490000,False,-228.0,131.0,1,left,D. Robinson 26' 3PT  (11 PTS) (K. Lowry 3 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,,,11.0,K. Lowry,200768.0,3.0,,,,,,,,
572,PT06M13.00S,2023-05-28T02:50:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.64323258869908,52.450980392156865,1610612738,86,92,2023-05-28T02:50:31Z,5510000,False,12.0,7.0,1,right,J. Tatum cutting Layup (29 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,29.0,M. Smart,203935.0,1.0,,,,,,,,
574,PT06M00.00S,2023-05-28T02:50:47.3Z,4,REGULAR,foul,personal,[],203935,,,1610612748,86,92,2023-05-28T03:07:17Z,5530000,False,,,0,,M. Smart personal FOUL (4 PF),"[203935, 1629130]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202058.0,4.0,0.0,Robinson,1629130.0,,,
576,PT06M00.00S,2023-05-28T02:50:59.3Z,4,REGULAR,substitution,out,[],201143,,,1610612748,86,92,2023-05-28T02:51:03Z,5550000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M00.00S,2023-05-28T02:50:59.3Z,4,REGULAR,substitution,in,[],1629057,,,1610612748,86,92,2023-05-28T02:51:03Z,5560000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M52.00S,2023-05-28T02:51:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.046649145860711,48.28431372549019,1610612748,88,92,2023-05-28T02:51:13Z,5570000,False,9.0,14.0,1,left,D. Robinson cutting finger roll Layup (13 PTS) (B. Adebayo 5 AST),"[1629130, 1628389]",1610612748.0,MIA,cutting finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,13.0,B. Adebayo,1628389.0,5.0,,,,,,,,
580,PT05M26.00S,2023-05-28T02:51:35.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,67.49342969776609,45.34313725490196,1610612738,88,95,2023-05-28T03:08:52Z,5590000,False,-23.0,253.0,1,right,D. White 25' 3PT pullup (9 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,25.42,Made,,,,,,,9.0,,,,,,,,,,,
581,PT05M13.00S,2023-05-28T02:51:49.2Z,4,REGULAR,2pt,Jump Shot,[],1629216,26.10052562417871,53.431372549019606,1610612748,88,95,2023-05-28T02:51:57Z,5600000,False,-17.0,193.0,1,left,MISS G. Vincent 19' step back Shot,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Center,19.36,Missed,,,,,,,,,,,,,,,,,,
582,PT05M08.00S,2023-05-28T02:51:54.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,88,95,2023-05-28T02:51:57Z,5610000,False,,,0,,R. Williams III REBOUND (Off:1 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,581.0,7.0,6.0,1.0,,,,,,,,,,,,,,
583,PT04M56.00S,2023-05-28T02:52:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,94.82588699080158,55.88235294117647,1610612738,88,97,2023-05-28T03:12:35Z,5620000,False,29.0,-4.0,1,right,M. Smart driving Layup (19 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,19.0,J. Tatum,1628369.0,5.0,,,,,,,,
584,PT04M56.00S,2023-05-28T02:52:14.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629130,,,1610612738,88,97,2023-05-28T02:52:20Z,5630000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Smart 1 FT),"[1629130, 203935]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,3.0,0.0,Smart,203935.0,,,
586,PT04M56.00S,2023-05-28T02:52:23.5Z,4,REGULAR,substitution,out,[],200768,,,1610612738,88,97,2023-05-28T02:52:30Z,5650000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M56.00S,2023-05-28T02:52:23.5Z,4,REGULAR,substitution,in,[],1628997,,,1610612738,88,97,2023-05-28T02:52:30Z,5660000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M56.00S,2023-05-28T02:52:46.4Z,4,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,88,98,2023-05-28T02:52:46Z,5670000,False,,,0,,M. Smart Free Throw 1 of 1 (20 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
590,PT04M36.00S,2023-05-28T02:53:09.3Z,4,REGULAR,3pt,Jump Shot,[],1628997,21.76412614980289,93.13725490196079,1610612748,88,98,2023-05-28T03:16:00Z,5680000,False,-216.0,152.0,1,left,MISS C. Martin 26' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
594,PT04M34.00S,2023-05-28T02:53:11.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,88,98,2023-05-28T03:16:00Z,5690000,False,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,590.0,9.0,8.0,1.0,,,,,,,,,,,,,,
595,PT04M13.00S,2023-05-28T02:53:30.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,80.50262812089356,96.07843137254902,1610612738,88,98,2023-05-28T03:14:51Z,5700000,False,230.0,131.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
596,PT04M12.00S,2023-05-28T02:53:31.7Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,88,98,2023-05-28T02:53:43Z,5710000,False,,,0,,J. Brown REBOUND (Off:4 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,595.0,9.0,5.0,4.0,,,,,,,,,,,,,,
597,PT04M10.00S,2023-05-28T02:53:42.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,88,98,2023-05-28T02:53:42Z,5720000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M57.00S,2023-05-28T02:57:39.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,73.40670170827858,15.196078431372548,1610612738,88,98,2023-05-28T03:15:52Z,5730000,False,-174.0,197.0,1,right,MISS M. Smart 26' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
599,PT03M55.00S,2023-05-28T02:57:41.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,88,98,2023-05-28T02:57:41Z,5740000,False,,,0,,B. Adebayo REBOUND (Off:7 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,598.0,12.0,5.0,7.0,,,,,,,,,,,,,,
600,PT03M51.00S,2023-05-28T02:57:50.6Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612748,88,98,2023-05-28T02:58:03Z,5750000,False,,,0,,D. White shooting personal FOUL (1 PF) (Butler 2 FT),"[1628401, 202710]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,1.0,0.0,Butler,202710.0,,,
602,PT03M51.00S,2023-05-28T02:58:20.8Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,89,98,2023-05-28T02:58:20Z,5770000,False,,,0,,J. Butler Free Throw 1 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
603,PT03M51.00S,2023-05-28T02:58:33.7Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,90,98,2023-05-28T02:58:33Z,5780000,False,,,0,,J. Butler Free Throw 2 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
604,PT03M35.00S,2023-05-28T02:58:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,92.46057818659659,58.57843137254902,1610612738,90,98,2023-05-28T02:58:55Z,5790000,False,43.0,18.0,1,right,MISS R. Williams III bank Shot,[1629057],1610612738.0,BOS,bank,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
605,PT03M32.00S,2023-05-28T02:58:53.9Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,90,98,2023-05-28T02:58:53Z,5800000,False,,,0,,C. Martin REBOUND (Off:0 Def:12),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,604.0,12.0,12.0,0.0,,,,,,,,,,,,,,
606,PT03M25.00S,2023-05-28T02:59:06.8Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612748,90,98,2023-05-28T02:59:15Z,5810000,False,,,0,,R. Williams III shooting personal FOUL (3 PF) (Butler 2 FT),"[1629057, 202710]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201639.0,3.0,0.0,Butler,202710.0,,,
608,PT03M25.00S,2023-05-28T02:59:38.8Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,90,98,2023-05-28T02:59:38Z,5830000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT03M25.00S,2023-05-28T02:59:38.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,90,98,2023-05-28T02:59:38Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,,
610,PT03M25.00S,2023-05-28T02:59:40.0Z,4,REGULAR,substitution,out,[],1629057,,,1610612748,90,98,2023-05-28T02:59:44Z,5850000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M25.00S,2023-05-28T02:59:40.0Z,4,REGULAR,substitution,in,[],201143,,,1610612748,90,98,2023-05-28T02:59:44Z,5860000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M25.00S,2023-05-28T03:00:00.0Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,91,98,2023-05-28T03:00:00Z,5870000,False,,,0,,J. Butler Free Throw 2 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
613,PT03M06.00S,2023-05-28T03:00:23.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.59855453350855,51.470588235294116,1610612738,91,98,2023-05-28T03:00:40Z,5880000,False,7.0,64.0,1,right,MISS D. White 6' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
614,PT03M05.00S,2023-05-28T03:00:24.8Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,91,98,2023-05-28T03:00:40Z,5890000,False,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,613.0,10.0,8.0,2.0,,,,,,,,,,,,,,
615,PT03M04.00S,2023-05-28T03:00:35.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612738,91,98,2023-05-28T03:00:42Z,5900000,False,,,0,,G. Vincent personal FOUL (5 PF) (Tatum 2 FT),"[1629216, 1628369]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,5.0,0.0,Tatum,1628369.0,,,
617,PT03M04.00S,2023-05-28T03:00:58.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,91,99,2023-05-28T03:00:58Z,5920000,False,,,0,,J. Tatum Free Throw 1 of 2 (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,30.0,,,,,,,,,,,
618,PT03M04.00S,2023-05-28T03:01:16.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,91,100,2023-05-28T03:01:16Z,5930000,False,,,0,,J. Tatum Free Throw 2 of 2 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,31.0,,,,,,,,,,,
619,PT02M44.00S,2023-05-28T03:01:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.521024967148489,47.549019607843135,1610612748,93,100,2023-05-28T03:01:43Z,5940000,False,12.0,9.0,1,left,G. Vincent driving Layup (15 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,15.0,,,,,,,,,,,
620,PT02M16.00S,2023-05-28T03:02:08.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,91.01511169513797,59.55882352941176,1610612738,93,100,2023-05-28T03:02:16Z,5950000,False,48.0,32.0,1,right,MISS A. Horford turnaround Hook,[201143],1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
621,PT02M13.00S,2023-05-28T03:02:11.6Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,93,100,2023-05-28T03:02:11Z,5960000,False,,,0,,C. Martin REBOUND (Off:0 Def:13),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,620.0,13.0,13.0,0.0,,,,,,,,,,,,,,
622,PT02M04.00S,2023-05-28T03:02:20.2Z,4,REGULAR,3pt,Jump Shot,[],202710,11.383048620236531,2.450980392156863,1610612748,96,100,2023-05-28T03:22:08Z,5970000,False,238.0,55.0,1,left,J. Butler 24' 3PT step back (17 PTS) (D. Robinson 2 AST),"[202710, 1629130]",1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,24.39,Made,,,,,,,17.0,D. Robinson,1629130.0,2.0,,,,,,,,
624,PT01M41.00S,2023-05-28T03:02:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.56307490144546,44.85294117647059,1610612738,96,100,2023-05-28T03:02:47Z,5990000,False,-26.0,-1.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
625,PT01M39.00S,2023-05-28T03:02:45.1Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,96,100,2023-05-28T03:02:47Z,6000000,False,,,0,,C. Martin REBOUND (Off:0 Def:14),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,624.0,14.0,14.0,0.0,,,,,,,,,,,,,,
626,PT01M31.00S,2023-05-28T03:02:58.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612748,96,100,2023-05-28T03:03:07Z,6010000,False,,,0,,J. Tatum shooting personal FOUL (2 PF) (Butler 2 FT),"[1628369, 202710]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Butler,202710.0,,,
628,PT01M31.00S,2023-05-28T03:03:29.0Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,97,100,2023-05-28T03:03:29Z,6030000,False,,,0,,J. Butler Free Throw 1 of 2 (18 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
629,PT01M31.00S,2023-05-28T03:03:29.0Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,97,100,2023-05-28T03:03:55Z,6040000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT01M27.00S,2023-05-28T03:03:33.0Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,97,100,2023-05-28T03:03:55Z,6050000,False,,,0,,C. Martin REBOUND (Off:1 Def:14),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,629.0,15.0,14.0,1.0,,,,,,,,,,,,,,
631,PT01M24.00S,2023-05-28T03:03:54.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,22.026938239159,10.784313725490197,1610612748,97,100,2023-05-28T03:23:18Z,6060000,False,196.0,155.0,1,left,MISS D. Robinson 24' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
632,PT01M22.00S,2023-05-28T03:03:56.4Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,97,100,2023-05-28T03:03:58Z,6070000,False,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,631.0,4.0,3.0,1.0,,,,,,,,,,,,,,
633,PT01M03.00S,2023-05-28T03:04:15.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,75.50919842312747,88.23529411764706,1610612738,97,100,2023-05-28T03:04:31Z,6080000,False,191.0,178.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
634,PT01M01.00S,2023-05-28T03:04:17.3Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,97,100,2023-05-28T03:04:31Z,6090000,False,,,0,,J. Brown REBOUND (Off:5 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,633.0,10.0,5.0,5.0,,,,,,,,,,,,,,
636,PT01M01.00S,2023-05-28T03:04:32.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612738,97,100,2023-05-28T03:04:38Z,6110000,False,,,0,,D. Robinson shooting personal FOUL (4 PF) (Brown 2 FT),"[1629130, 1627759]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,4.0,0.0,Brown,1627759.0,,,
