actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
598,PT05M30.00S,2023-04-24T01:14:32.7Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,100,108,2023-04-24T01:16:19Z,5980000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M30.00S,2023-04-24T01:14:32.7Z,4,REGULAR,substitution,in,[],203992,,,1610612738,100,108,2023-04-24T01:16:19Z,5990000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M30.00S,2023-04-24T01:14:32.7Z,4,REGULAR,substitution,in,[],201143,,,1610612738,100,108,2023-04-24T01:16:19Z,6000000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M09.00S,2023-04-24T01:17:03.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,73.53810775295663,16.42156862745098,1610612738,100,108,2023-04-24T01:17:10Z,6010000,False,-168.0,196.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
602,PT05M08.00S,2023-04-24T01:17:04.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,100,108,2023-04-24T01:17:10Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,601.0,,,,,,,,,,,
603,PT05M08.00S,2023-04-24T01:17:10.0Z,4,REGULAR,foul,personal,[],203992,,,1610612738,100,108,2023-04-24T01:17:26Z,6030000,False,,,0,,B. Bogdanovic loose ball personal FOUL (6 PF),"[203992, 201143]",1610612737.0,ATL,loose ball,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,6.0,0.0,Horford,201143.0,,,
605,PT05M08.00S,2023-04-24T01:17:26.8Z,4,REGULAR,substitution,out,[],203992,,,1610612738,100,108,2023-04-24T01:17:30Z,6050000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M08.00S,2023-04-24T01:17:26.8Z,4,REGULAR,substitution,in,[],1628381,,,1610612738,100,108,2023-04-24T01:17:30Z,6060000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M02.00S,2023-04-24T01:17:50.2Z,4,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612738,100,108,2023-04-24T01:18:11Z,6070000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629631, 1628369]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2534.0,3.0,0.0,Tatum,1628369.0,,,
609,PT05M02.00S,2023-04-24T01:18:16.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,100,108,2023-04-24T01:18:16Z,6090000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT05M02.00S,2023-04-24T01:18:16.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,100,108,2023-04-24T01:18:16Z,6100000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,
611,PT05M02.00S,2023-04-24T01:18:30.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,100,109,2023-04-24T01:18:30Z,6110000,False,,,0,,J. Tatum Free Throw 2 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
612,PT04M50.00S,2023-04-24T01:18:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,14.799605781865965,46.32352941176471,1610612737,102,109,2023-04-24T01:18:53Z,6120000,False,18.0,87.0,1,left,T. Young 8' driving floating Jump Shot (23 PTS) (D. Hunter 2 AST),"[1629027, 1629631]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.85,Made,23.0,D. Hunter,1629631.0,2.0,,,,,,,,,,,,,,
614,PT04M28.00S,2023-04-24T01:19:09.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,72.61826544021025,21.323529411764707,1610612738,102,109,2023-04-24T01:19:15Z,6140000,False,-143.0,205.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
615,PT04M25.00S,2023-04-24T01:19:12.4Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,102,109,2023-04-24T01:19:15Z,6150000,False,,,0,,A. Horford REBOUND (Off:3 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,614.0,11.0,8.0,3.0,,,,,,,,
616,PT04M18.00S,2023-04-24T01:19:19.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,77.21747700394218,31.862745098039213,1610612738,102,109,2023-04-24T01:19:24Z,6160000,False,-91.0,162.0,1,right,MISS J. Tatum 18' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,18.54,Missed,,,,,,,,,,,,,,,,,,
617,PT04M16.00S,2023-04-24T01:19:21.2Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,102,109,2023-04-24T01:19:24Z,6170000,False,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,616.0,8.0,7.0,1.0,,,,,,,,
618,PT04M11.00S,2023-04-24T01:19:27.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627749,13.61695137976347,47.794117647058826,1610612737,104,109,2023-04-24T01:19:37Z,6180000,False,11.0,75.0,1,left,D. Murray 7' driving floating Jump Shot (18 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,18.0,,,,,,,,,,,,,,,,,
619,PT03M51.00S,2023-04-24T01:19:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,93.64323258869908,49.754901960784316,1610612738,104,111,2023-04-24T01:19:51Z,6190000,False,-1.0,7.0,1,right,R. Williams III Layup (11 PTS) (J. Brown 2 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.74,Made,11.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
621,PT03M36.00S,2023-04-24T01:20:01.1Z,4,REGULAR,2pt,Jump Shot,[],1629027,22.026938239159,63.725490196078425,1610612737,106,111,2023-04-24T01:20:07Z,6210000,False,-69.0,155.0,1,left,T. Young 16' driving floating Jump Shot (25 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,16.91,Made,25.0,,,,,,,,,,,,,,,,,
622,PT03M14.00S,2023-04-24T01:20:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,94.56307490144546,50.98039215686274,1610612738,106,113,2023-04-24T01:20:31Z,6220000,False,5.0,-1.0,1,right,R. Williams III Layup (13 PTS) (J. Brown 3 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.51,Made,13.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
624,PT03M02.00S,2023-04-24T01:20:35.9Z,4,REGULAR,3pt,Jump Shot,[],1627749,24.129434954007884,88.48039215686273,1610612737,106,113,2023-04-24T01:20:43Z,6240000,False,-192.0,174.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
625,PT03M00.00S,2023-04-24T01:20:37.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,106,113,2023-04-24T01:20:43Z,6250000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,624.0,7.0,7.0,0.0,,,,,,,,
626,PT02M42.00S,2023-04-24T01:20:58.0Z,4,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612738,106,113,2023-04-24T01:21:28Z,6260000,False,,,0,,D. Murray shooting personal FOUL (2 PF) (Tatum 2 FT),"[1627749, 1628369]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Tatum,1628369.0,,,
628,PT02M42.00S,2023-04-24T01:21:28.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,106,114,2023-04-24T01:21:28Z,6280000,False,,,0,,J. Tatum Free Throw 1 of 2 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
629,PT02M42.00S,2023-04-24T01:21:35.9Z,4,REGULAR,substitution,out,[],1628381,,,1610612738,106,114,2023-04-24T01:21:41Z,6290000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M42.00S,2023-04-24T01:21:35.9Z,4,REGULAR,substitution,in,[],1630180,,,1610612738,106,114,2023-04-24T01:21:41Z,6300000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M42.00S,2023-04-24T01:21:35.9Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,106,114,2023-04-24T01:21:50Z,6310000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M42.00S,2023-04-24T01:21:35.9Z,4,REGULAR,substitution,in,[],203935,,,1610612738,106,114,2023-04-24T01:21:50Z,6320000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M42.00S,2023-04-24T01:22:03.9Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,106,115,2023-04-24T01:22:03Z,6330000,False,,,0,,J. Tatum Free Throw 2 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
634,PT02M27.00S,2023-04-24T01:22:25.2Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612737,106,115,2023-04-24T01:22:31Z,6340000,False,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 201143]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Horford,201143.0
635,PT02M27.00S,2023-04-24T01:22:25.2Z,4,REGULAR,steal,,[],201143,,,1610612738,106,115,2023-04-24T01:22:27Z,6350000,False,,,0,,A. Horford STEAL (2 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
636,PT02M05.00S,2023-04-24T01:22:47.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,59.477660972404735,50.245098039215684,1610612738,106,118,2023-04-24T01:22:54Z,6360000,False,1.0,328.0,1,right,J. Tatum 32' 3PT pullup (27 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,32.84,Made,27.0,,,,,,,,,,,,,,,,,
637,PT01M55.00S,2023-04-24T01:22:58.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,42.394875164257556,56.61764705882353,1610612737,109,118,2023-04-24T01:23:04Z,6370000,False,-33.0,346.0,1,left,T. Young 34' 3PT  (28 PTS) (D. Murray 6 AST),"[1629027, 1627749]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,34.76,Made,28.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
639,PT01M32.00S,2023-04-24T01:23:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,94.95729303547962,50.98039215686274,1610612738,109,118,2023-04-24T01:23:32Z,6390000,False,5.0,-5.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
640,PT01M29.00S,2023-04-24T01:23:27.6Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,109,118,2023-04-24T01:23:27Z,6400000,False,,,0,,R. Williams III REBOUND (Off:3 Def:12),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,639.0,15.0,12.0,3.0,,,,,,,,
641,PT01M21.00S,2023-04-24T01:23:36.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,93.77463863337714,5.88235294117647,1610612738,109,121,2023-04-24T01:23:42Z,6410000,False,-221.0,6.0,1,right,J. Brown 3PT  (27 PTS) (R. Williams III 2 AST),"[1627759, 1629057]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,22.07,Made,27.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,
643,PT01M13.00S,2023-04-24T01:23:51.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612737,109,121,2023-04-24T01:24:17Z,6430000,False,,,0,,J. Brown personal FOUL (4 PF) (Young 2 FT),"[1627759, 1629027]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,204059.0,4.0,0.0,Young,1629027.0,,,
645,PT01M13.00S,2023-04-24T01:24:18.5Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,110,121,2023-04-24T01:24:18Z,6450000,False,,,0,,T. Young Free Throw 1 of 2 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
646,PT01M13.00S,2023-04-24T01:24:37.7Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,111,121,2023-04-24T01:24:37Z,6460000,False,,,0,,T. Young Free Throw 2 of 2 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
647,PT01M07.00S,2023-04-24T01:24:46.5Z,4,REGULAR,turnover,lost ball,[],203935,,,1610612738,111,121,2023-04-24T01:24:53Z,6470000,False,,,0,,M. Smart lost ball TURNOVER (2 TO),"[203935, 1629027]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Young,1629027.0
648,PT01M07.00S,2023-04-24T01:24:46.5Z,4,REGULAR,steal,,[],1629027,,,1610612737,111,121,2023-04-24T01:24:49Z,6480000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
649,PT01M05.00S,2023-04-24T01:24:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,8.09789750328515,49.754901960784316,1610612737,113,121,2023-04-24T01:25:00Z,6490000,False,1.0,24.0,1,left,T. Young driving Layup (32 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.36,Made,32.0,,,,,,,,,,,,,,,,,
650,PT00M51.90S,2023-04-24T01:25:04.5Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,113,121,2023-04-24T01:25:10Z,6500000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 203991]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Capela,203991.0
651,PT00M51.90S,2023-04-24T01:25:04.5Z,4,REGULAR,steal,,[],203991,,,1610612737,113,121,2023-04-24T01:25:06Z,6510000,False,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
652,PT00M49.20S,2023-04-24T01:25:07.2Z,4,REGULAR,turnover,bad pass,[],203991,,,1610612737,113,121,2023-04-24T01:25:18Z,6520000,False,,,0,,C. Capela bad pass TURNOVER (2 TO),"[203991, 1629057]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Williams III,1629057.0
653,PT00M49.20S,2023-04-24T01:25:07.2Z,4,REGULAR,steal,,[],1629057,,,1610612738,113,121,2023-04-24T01:25:10Z,6530000,False,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
654,PT00M49.20S,2023-04-24T01:25:11.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627759,89.83245729303549,46.81372549019608,1610612738,113,123,2023-04-24T01:25:25Z,6540000,False,-16.0,43.0,1,right,J. Brown driving DUNK (29 PTS) (R. Williams III 3 AST),"[1627759, 1629057]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,29.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,,,,
655,PT00M45.80S,2023-04-24T01:25:26.2Z,4,REGULAR,foul,offensive,[],203991,,,1610612737,113,123,2023-04-24T01:25:33Z,6550000,False,,,0,,C. Capela off-the-ball offensive FOUL (2 PF),"[203991, 203935]",1610612737.0,ATL,off-the-ball,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204058.0,2.0,0.0,Smart,203935.0,,,
657,PT00M45.80S,2023-04-24T01:25:26.2Z,4,REGULAR,turnover,offensive foul,[],203991,,,1610612737,113,123,2023-04-24T01:25:26Z,6570000,False,,,0,,C. Capela offensive foul TURNOVER (3 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204058.0,,,,,3.0,,
658,PT00M45.80S,2023-04-24T01:25:51.4Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,113,123,2023-04-24T01:25:54Z,6580000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M45.80S,2023-04-24T01:25:51.4Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,113,123,2023-04-24T01:25:54Z,6590000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M28.70S,2023-04-24T01:26:13.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,94.1688567674113,49.754901960784316,1610612738,113,125,2023-04-24T01:26:20Z,6600000,False,-1.0,2.0,1,right,J. Tatum driving DUNK (29 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.26,Made,29.0,,,,,,,,,,,,,,,,,
662,PT00M24.20S,2023-04-24T01:26:22.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,33.327858081471746,64.95098039215686,1610612737,116,125,2023-04-24T01:26:31Z,6610000,False,-75.0,261.0,1,left,T. Young 27' 3PT pullup (35 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.13,Made,35.0,,,,,,,,,,,,,,,,,
663,PT00M23.00S,2023-04-24T01:26:31.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612738,116,125,2023-04-24T01:26:58Z,6620000,False,,,0,,D. Murray take personal FOUL (3 PF) (Tatum 2 FT),"[1627749, 1628369]",1610612737.0,ATL,take,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2534.0,3.0,0.0,Tatum,1628369.0,,,
665,PT00M23.00S,2023-04-24T01:27:00.0Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,116,126,2023-04-24T01:27:00Z,6640000,False,,,0,,J. Tatum Free Throw 1 of 2 (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
666,PT00M23.00S,2023-04-24T01:27:05.7Z,4,REGULAR,substitution,out,[],201143,,,1610612738,116,126,2023-04-24T01:27:11Z,6650000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M23.00S,2023-04-24T01:27:05.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,116,126,2023-04-24T01:27:11Z,6660000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M23.00S,2023-04-24T01:27:28.2Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,116,127,2023-04-24T01:27:28Z,6670000,False,,,0,,J. Tatum Free Throw 2 of 2 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
669,PT00M18.50S,2023-04-24T01:27:35.1Z,4,REGULAR,3pt,Jump Shot,[],1629027,37.92706964520368,45.588235294117645,1610612737,116,127,2023-04-24T01:27:41Z,6680000,False,22.0,304.0,1,left,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,30.48,Missed,,,,,,,,,,,,,,,,,,
670,PT00M15.20S,2023-04-24T01:27:40.5Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612737,116,127,2023-04-24T01:27:40Z,6690000,False,,,0,,D. Murray REBOUND (Off:2 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,669.0,9.0,7.0,2.0,,,,,,,,
671,PT00M15.20S,2023-04-24T01:27:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,5.590000152587891,50.0,1610612737,118,127,2023-04-24T01:27:40Z,6700000,False,0.0,0.0,1,left,D. Murray putback Layup (20 PTS),[1627749],1610612737.0,ATL,putback,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
672,PT00M13.60S,2023-04-24T01:27:44.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612738,118,127,2023-04-24T01:28:15Z,6710000,False,,,0,,D. Murray take personal FOUL (4 PF) (Brown 2 FT),"[1627749, 1627759]",1610612737.0,ATL,take,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,204059.0,4.0,0.0,Brown,1627759.0,,,
674,PT00M13.60S,2023-04-24T01:28:17.7Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,118,128,2023-04-24T01:28:17Z,6730000,False,,,0,,J. Brown Free Throw 1 of 2 (30 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
676,PT00M13.60S,2023-04-24T01:29:42.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,118,128,2023-04-24T01:29:51Z,6750000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M13.60S,2023-04-24T01:29:42.3Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,118,128,2023-04-24T01:29:51Z,6760000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M13.60S,2023-04-24T01:29:59.2Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,118,129,2023-04-24T01:29:59Z,6770000,False,,,0,,J. Brown Free Throw 2 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
679,PT00M03.70S,2023-04-24T01:30:14.2Z,4,REGULAR,3pt,Jump Shot,[],1627749,36.61300919842313,33.33333333333333,1610612737,121,129,2023-04-24T01:30:19Z,6780000,False,83.0,292.0,1,left,D. Murray 30' 3PT  (23 PTS) (T. Young 15 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,30.34,Made,23.0,T. Young,1629027.0,15.0,,,,,,,,,,,,,,
681,PT00M00.00S,2023-04-24T01:30:32.4Z,4,REGULAR,period,end,[],0,,,1610612738,121,129,2023-04-24T01:30:32Z,6800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2023-04-24T01:30:43.8Z,4,REGULAR,game,end,[],0,,,0,121,129,2023-04-24T01:30:43Z,6810000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
