actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT00M00.80S,2023-04-28T01:00:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,5.469776609724048,48.77450980392157,1610612738,34,35,2023-04-28T01:00:07Z,1660000,False,6.0,-1.0,1,left,D. White putback Layup (2 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Restricted Area,0-8 Center,0.62,Made,2.0,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2023-04-28T01:00:10.1Z,1,REGULAR,period,end,[],0,,,1610612737,34,35,2023-04-28T01:00:10Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,34,35,2023-04-28T01:03:37Z,1680000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,34,35,2023-04-28T01:03:37Z,1690000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612737,34,35,2023-04-28T01:03:37Z,1700000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612737,34,35,2023-04-28T01:03:37Z,1710000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,34,35,2023-04-28T01:03:37Z,1720000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,in,['startperiod'],1630552,,,1610612737,34,35,2023-04-28T01:03:37Z,1730000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612737,34,35,2023-04-28T01:03:37Z,1740000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-04-28T01:02:43.7Z,2,REGULAR,substitution,in,['startperiod'],1629057,,,1610612737,34,35,2023-04-28T01:03:37Z,1750000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-04-28T01:03:55.6Z,2,REGULAR,period,start,[],0,,,1610612737,34,35,2023-04-28T01:03:55Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M48.00S,2023-04-28T01:04:07.1Z,2,REGULAR,3pt,Jump Shot,[],203992,69.07030223390277,65.19607843137256,1610612737,34,35,2023-04-28T01:04:11Z,1770000,False,76.0,238.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
183,PT11M47.00S,2023-04-28T01:04:08.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,34,35,2023-04-28T01:04:11Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,182.0,,,,,,,,,,
185,PT11M35.00S,2023-04-28T01:04:28.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,5.338370565045992,94.36274509803921,1610612738,34,38,2023-04-28T01:04:33Z,1800000,False,-222.0,-2.0,1,left,D. White 3PT  (5 PTS) (M. Brogdon 1 AST),"[1628401, 1627763]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,22.18,Made,5.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
187,PT11M21.00S,2023-04-28T01:04:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,86.02168199737189,48.28431372549019,1610612737,36,38,2023-04-28T01:04:46Z,1820000,False,-9.0,79.0,1,right,B. Bogdanovic 7' driving floating Jump Shot (2 PTS) (D. Murray 4 AST),"[203992, 1627749]",1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,2.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
189,PT11M11.00S,2023-04-28T01:04:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612738,36,38,2023-04-28T01:05:15Z,1840000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Brogdon 2 FT),"[1630168, 1627763]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Brogdon,1627763.0
191,PT11M11.00S,2023-04-28T01:05:20.4Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,36,39,2023-04-28T01:05:20Z,1860000,False,,,0,,M. Brogdon Free Throw 1 of 2 (6 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
192,PT11M11.00S,2023-04-28T01:05:33.6Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,36,40,2023-04-28T01:05:33Z,1870000,False,,,0,,M. Brogdon Free Throw 2 of 2 (7 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
193,PT10M57.00S,2023-04-28T01:05:49.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,74.72076215505913,16.666666666666664,1610612737,36,40,2023-04-28T01:22:24Z,1880000,False,-167.0,185.0,1,right,MISS S. Bey 24' pullup 3PT,[1630180],1610612737.0,ATL,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
194,PT10M53.00S,2023-04-28T01:05:53.4Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,36,40,2023-04-28T01:05:54Z,1890000,False,,,0,,R. Williams III REBOUND (Off:0 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,193.0,4.0,4.0,0.0,,,,,,,
195,PT10M46.00S,2023-04-28T01:06:00.1Z,2,REGULAR,3pt,Jump Shot,[],1627763,32.53942181340342,51.71568627450981,1610612738,36,40,2023-04-28T01:23:18Z,1900000,False,-9.0,253.0,1,left,MISS M. Brogdon 25' step back 3PT,[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
196,PT10M43.00S,2023-04-28T01:06:03.1Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,36,40,2023-04-28T01:06:04Z,1910000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,195.0,3.0,2.0,1.0,,,,,,,
197,PT10M35.00S,2023-04-28T01:06:11.3Z,2,REGULAR,3pt,Jump Shot,[],1630552,75.77201051248358,85.04901960784314,1610612737,39,40,2023-04-28T01:06:15Z,1920000,False,175.0,175.0,1,right,J. Johnson 24' 3PT  (3 PTS) (D. Murray 5 AST),"[1630552, 1627749]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,24.78,Made,3.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
199,PT10M12.00S,2023-04-28T01:06:33.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,9.280551905387648,50.0,1610612738,39,42,2023-04-28T01:06:45Z,1940000,False,0.0,35.0,1,left,D. White floating Jump Shot (7 PTS),[1628401],1610612738.0,BOS,floating,,,White,D. White,,,,,Restricted Area,0-8 Center,3.47,Made,7.0,,,,,,,,,,,,,,,,,
200,PT10M00.00S,2023-04-28T01:06:45.5Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612737,39,42,2023-04-28T01:06:49Z,1950000,False,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1629057]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Williams III,1629057.0,,,,,,,,,,,
201,PT10M00.00S,2023-04-28T01:06:45.5Z,2,REGULAR,steal,,[],1629057,,,1610612738,39,42,2023-04-28T01:06:48Z,1960000,False,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT09M57.00S,2023-04-28T01:06:48.8Z,2,REGULAR,turnover,bad pass,[],1629684,,,1610612738,39,42,2023-04-28T01:06:52Z,1970000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1627749]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Murray,1627749.0,,,,,,,,,,,
203,PT09M57.00S,2023-04-28T01:06:48.8Z,2,REGULAR,steal,,[],1627749,,,1610612737,39,42,2023-04-28T01:06:51Z,1980000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
204,PT09M54.00S,2023-04-28T01:06:52.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,77.08607095926413,88.48039215686273,1610612737,42,42,2023-04-28T01:06:58Z,1990000,False,192.0,163.0,1,right,B. Bogdanovic 25' 3PT  (5 PTS) (D. Murray 6 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.21,Made,5.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
206,PT09M38.00S,2023-04-28T01:07:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.302890932982917,48.03921568627451,1610612738,42,44,2023-04-28T01:26:25Z,2010000,False,10.0,63.0,1,left,J. Brown 6' turnaround Jump Shot (7 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,7.0,,,,,,,,,,,,,,,,,
207,PT09M23.00S,2023-04-28T01:07:22.9Z,2,REGULAR,2pt,Jump Shot,[],1627749,81.553876478318,24.754901960784316,1610612737,42,44,2023-04-28T01:07:27Z,2020000,False,-126.0,121.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,17.48,Missed,,,,,,,,,,,,,,,,,,
208,PT09M22.00S,2023-04-28T01:07:26.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,42,44,2023-04-28T01:07:26Z,2030000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,207.0,,,,,,,,,,
210,PT09M04.00S,2023-04-28T01:07:52.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,13.87976346911958,45.588235294117645,1610612738,42,44,2023-04-28T01:07:57Z,2050000,False,22.0,78.0,1,left,MISS J. Brown 8' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.11,Missed,,,,,,,,,,,,,,,,,,
211,PT09M01.00S,2023-04-28T01:07:55.5Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612738,42,44,2023-04-28T01:07:57Z,2060000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:0),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,210.0,1.0,0.0,1.0,,,,,,,
212,PT08M51.00S,2023-04-28T01:08:07.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,30.56833114323259,29.411764705882355,1610612738,42,44,2023-04-28T01:08:11Z,2070000,False,103.0,235.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
213,PT08M47.00S,2023-04-28T01:08:11.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,42,44,2023-04-28T01:08:11Z,2080000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,212.0,4.0,3.0,1.0,,,,,,,
214,PT08M37.00S,2023-04-28T01:08:20.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,91.80354796320631,49.26470588235294,1610612737,42,44,2023-04-28T01:08:27Z,2090000,False,-4.0,25.0,1,right,MISS O. Okongwu DUNK - blocked,"[1630168, 1629057]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,Williams III,1629057.0,,,,,
215,PT08M37.00S,2023-04-28T01:08:20.9Z,2,REGULAR,block,,[],1629057,,,1610612737,42,44,2023-04-28T01:08:23Z,2100000,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT08M30.00S,2023-04-28T01:08:27.9Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,42,44,2023-04-28T01:08:27Z,2110000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,214.0,5.0,3.0,2.0,,,,,,,
217,PT08M30.00S,2023-04-28T01:08:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,44,44,2023-04-28T01:08:26Z,2120000,False,0.0,0.0,1,right,O. Okongwu putback Layup (2 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
218,PT08M22.00S,2023-04-28T01:08:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612738,44,44,2023-04-28T01:08:59Z,2130000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1627749, 1627763]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Brogdon,1627763.0
220,PT08M22.00S,2023-04-28T01:09:02.5Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,44,45,2023-04-28T01:09:02Z,2150000,False,,,0,,M. Brogdon Free Throw 1 of 2 (8 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
221,PT08M22.00S,2023-04-28T01:09:03.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,44,45,2023-04-28T01:09:10Z,2160000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M22.00S,2023-04-28T01:09:03.8Z,2,REGULAR,substitution,in,[],201143,,,1610612738,44,45,2023-04-28T01:09:10Z,2170000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M22.00S,2023-04-28T01:09:19.0Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,44,46,2023-04-28T01:09:19Z,2180000,False,,,0,,M. Brogdon Free Throw 2 of 2 (9 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
224,PT08M03.00S,2023-04-28T01:09:40.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,88.51839684625493,47.30392156862745,1610612737,46,46,2023-04-28T01:09:46Z,2190000,False,-13.0,55.0,1,right,O. Okongwu Hook (4 PTS) (B. Bogdanovic 1 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,4.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
226,PT07M42.00S,2023-04-28T01:09:59.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,31.225361366622867,66.17647058823529,1610612738,46,46,2023-04-28T01:10:04Z,2210000,False,-81.0,241.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
227,PT07M39.00S,2023-04-28T01:10:02.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,46,46,2023-04-28T01:10:04Z,2220000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,226.0,6.0,4.0,2.0,,,,,,,
228,PT07M32.00S,2023-04-28T01:10:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,95.0886990801577,50.0,1610612737,48,46,2023-04-28T01:10:15Z,2230000,False,0.0,-6.0,1,right,B. Bogdanovic driving Layup (7 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.63,Made,7.0,,,,,,,,,,,,,,,,,
229,PT07M13.00S,2023-04-28T01:10:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,15.193823915900131,46.07843137254902,1610612738,48,46,2023-04-28T01:31:37Z,2240000,False,20.0,90.0,1,left,MISS D. White 9' driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
230,PT07M11.00S,2023-04-28T01:10:32.1Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,48,46,2023-04-28T01:10:34Z,2250000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,229.0,4.0,4.0,0.0,,,,,,,
231,PT07M08.00S,2023-04-28T01:10:35.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630552,94.1688567674113,51.225490196078425,1610612737,50,46,2023-04-28T01:32:21Z,2260000,False,6.0,2.0,1,right,J. Johnson running reverse Layup (5 PTS) (D. Murray 7 AST),"[1630552, 1627749]",1610612737.0,ATL,running reverse,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.65,Made,5.0,D. Murray,1627749.0,7.0,,,,,,,,,,,,,,
233,PT07M07.00S,2023-04-28T01:10:42.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,50,46,2023-04-28T01:10:42Z,2280000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,out,[],1630552,,,1610612738,50,46,2023-04-28T01:14:15Z,2290000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,out,[],1627749,,,1610612738,50,46,2023-04-28T01:14:15Z,2300000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,50,46,2023-04-28T01:14:15Z,2310000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,50,46,2023-04-28T01:14:15Z,2320000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,in,[],1629631,,,1610612738,50,46,2023-04-28T01:14:15Z,2330000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612738,50,46,2023-04-28T01:14:15Z,2340000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,in,[],203935,,,1610612738,50,46,2023-04-28T01:14:15Z,2350000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M07.00S,2023-04-28T01:12:41.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,50,46,2023-04-28T01:14:15Z,2360000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2023-04-28T01:14:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,9.411957950065702,54.65686274509803,1610612738,50,46,2023-04-28T01:14:48Z,2370000,False,-23.0,36.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
244,PT06M46.00S,2023-04-28T01:14:45.7Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,50,46,2023-04-28T01:14:45Z,2380000,False,,,0,,M. Smart REBOUND (Off:3 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,243.0,3.0,0.0,3.0,,,,,,,
245,PT06M46.00S,2023-04-28T01:14:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,5.590000152587891,50.0,1610612738,50,48,2023-04-28T01:14:45Z,2390000,False,0.0,0.0,1,left,M. Smart tip Layup (11 PTS),[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
247,PT06M37.00S,2023-04-28T01:14:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.02168199737189,40.19607843137255,1610612737,52,48,2023-04-28T01:15:00Z,2410000,False,-49.0,79.0,1,right,T. Young 9' pullup Jump Shot (20 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.29,Made,20.0,,,,,,,,,,,,,,,,,
248,PT06M22.00S,2023-04-28T01:15:09.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,29.122864651773984,71.32352941176471,1610612738,52,51,2023-04-28T01:34:51Z,2420000,False,-107.0,221.0,1,left,J. Tatum 24' 3PT step back (10 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,24.56,Made,10.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
250,PT06M05.00S,2023-04-28T01:15:27.3Z,2,REGULAR,3pt,Jump Shot,[],203992,82.60512483574244,7.107843137254902,1610612737,52,51,2023-04-28T01:35:29Z,2440000,False,-214.0,111.0,1,right,MISS B. Bogdanovic 24' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.15,Missed,,,,,,,,,,,,,,,,,,
251,PT06M02.00S,2023-04-28T01:15:30.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,52,51,2023-04-28T01:15:30Z,2450000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,250.0,2.0,2.0,0.0,,,,,,,
252,PT05M53.00S,2023-04-28T01:15:38.4Z,2,REGULAR,3pt,Jump Shot,[],201143,14.536793692509855,4.901960784313726,1610612738,52,51,2023-04-28T01:15:42Z,2460000,False,225.0,84.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
253,PT05M51.00S,2023-04-28T01:15:40.4Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,52,51,2023-04-28T01:15:42Z,2470000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,,252.0,3.0,2.0,1.0,,,,,,,
254,PT05M31.00S,2023-04-28T01:16:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,85.23324572930355,58.08823529411765,1610612737,54,51,2023-04-28T01:36:50Z,2480000,False,40.0,86.0,1,right,S. Bey 9' fadeaway Jump Shot (7 PTS),[1630180],1610612737.0,ATL,fadeaway,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,7.0,,,,,,,,,,,,,,,,,
