actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
407,PT01M29.00S,2023-04-19T00:32:48.6Z,3,REGULAR,substitution,out,[],203935,,,1610612737,86,74,2023-04-19T00:33:01Z,4050000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT01M29.00S,2023-04-19T00:32:48.6Z,3,REGULAR,substitution,in,[],1628401,,,1610612737,86,74,2023-04-19T00:33:01Z,4060000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M20.00S,2023-04-19T00:33:23.5Z,3,REGULAR,3pt,Jump Shot,[],203992,73.14388961892247,87.74509803921569,1610612737,86,77,2023-04-19T00:33:39Z,4070000,False,189.0,200.0,1,right,B. Bogdanovic 27' 3PT  (12 PTS) (D. Murray 3 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,27.49,Made,12.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
414,PT00M56.80S,2023-04-19T00:33:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.017739816031538,59.80392156862745,1610612738,88,77,2023-04-19T00:33:52Z,4090000,False,-49.0,32.0,1,left,M. Brogdon driving Layup (9 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,9.0,,,,,,,,,,,,,,,,,
415,PT00M43.40S,2023-04-19T00:34:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,88.78120893561103,37.745098039215684,1610612737,88,77,2023-04-19T00:34:11Z,4100000,False,-61.0,53.0,1,right,MISS D. Murray 8' driving Layup - blocked,"[1627749, 1629057]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,8.1,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,
422,PT00M43.40S,2023-04-19T00:34:03.9Z,3,REGULAR,block,,[],1629057,,,1610612737,88,77,2023-04-19T00:34:57Z,4105000,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
416,PT00M42.10S,2023-04-19T00:34:05.2Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,88,77,2023-04-19T00:34:11Z,4110000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,415.0,5.0,2.0,3.0,,,,,,,,,,
417,PT00M42.10S,2023-04-19T00:34:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,88,79,2023-04-19T00:34:07Z,4120000,False,0.0,0.0,1,right,O. Okongwu tip Layup (6 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
418,PT00M33.10S,2023-04-19T00:34:16.8Z,3,REGULAR,2pt,Jump Shot,[],1627763,13.66622864651774,72.32689950980392,1610612738,90,79,2023-04-19T00:34:25Z,4130000,False,-112.0,76.0,1,left,M. Brogdon 13' turnaround fadeaway bank Jump Shot (11 PTS),[1627763],1610612738.0,BOS,turnaround fadeaway bank,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,13.5,Made,11.0,,,,,,,,,,,,,,,,,
419,PT00M27.80S,2023-04-19T00:34:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,89.83245729303549,42.8921568627451,1610612737,90,81,2023-04-19T00:34:33Z,4140000,False,-36.0,43.0,1,right,O. Okongwu cutting Layup (8 PTS) (D. Murray 4 AST),"[1630168, 1627749]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,8.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
421,PT00M21.20S,2023-04-19T00:34:44.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,90,81,2023-04-19T00:34:44Z,4160000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT00M08.90S,2023-04-19T00:36:35.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.2161629434954,47.05882352941176,1610612738,90,81,2023-04-19T00:36:43Z,4170000,False,15.0,119.0,1,left,MISS J. Brown 11' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.96,Missed,,,,,,,,,,,,,,,,,,
424,PT00M06.90S,2023-04-19T00:36:37.1Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,90,81,2023-04-19T00:36:43Z,4180000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,423.0,6.0,3.0,3.0,,,,,,,,,,
425,PT00M02.00S,2023-04-19T00:36:42.0Z,3,REGULAR,3pt,Jump Shot,[],203992,60.26609724047306,12.5,1610612737,90,81,2023-04-19T00:37:10Z,4190000,False,-188.0,321.0,1,right,MISS B. Bogdanovic 37' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,37.17,Missed,,,,,,,,,,,,,,,,,,
426,PT00M00.50S,2023-04-19T00:36:43.5Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,90,81,2023-04-19T00:36:57Z,4200000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,,
427,PT00M00.00S,2023-04-19T00:36:49.9Z,3,REGULAR,period,end,[],0,,,1610612738,90,81,2023-04-19T00:36:49Z,4210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT12M00.00S,2023-04-19T00:39:52.9Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,90,81,2023-04-19T00:40:09Z,4220000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT12M00.00S,2023-04-19T00:39:52.9Z,4,REGULAR,substitution,out,['startperiod'],1627749,,,1610612738,90,81,2023-04-19T00:40:09Z,4230000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2023-04-19T00:39:52.9Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612738,90,81,2023-04-19T00:40:09Z,4240000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2023-04-19T00:39:52.9Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,90,81,2023-04-19T00:40:09Z,4250000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2023-04-19T00:39:52.9Z,4,REGULAR,substitution,in,['startperiod'],1629027,,,1610612738,90,81,2023-04-19T00:40:09Z,4260000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2023-04-19T00:39:52.9Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612738,90,81,2023-04-19T00:40:09Z,4270000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2023-04-19T00:40:25.3Z,4,REGULAR,period,start,[],0,,,1610612737,90,81,2023-04-19T00:40:25Z,4280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT11M44.00S,2023-04-19T00:40:41.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,67.23061760840999,57.59803921568627,1610612737,90,81,2023-04-19T00:41:02Z,4290000,False,38.0,256.0,1,right,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
436,PT11M43.00S,2023-04-19T00:40:42.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,90,81,2023-04-19T00:40:49Z,4300000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,435.0,7.0,3.0,4.0,,,,,,,,,,
437,PT11M42.00S,2023-04-19T00:40:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.46057818659659,51.71568627450981,1610612737,90,81,2023-04-19T00:40:56Z,4310000,False,9.0,18.0,1,right,MISS O. Okongwu putback Layup,[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
438,PT11M41.00S,2023-04-19T00:40:46.3Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,90,81,2023-04-19T00:40:56Z,4320000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,437.0,3.0,3.0,0.0,,,,,,,,,,
439,PT11M29.00S,2023-04-19T00:40:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,8.409986859395532,49.93872549019608,1610612738,92,81,2023-04-19T00:41:53Z,4330000,False,0.0,27.0,1,left,D. White driving floating Jump Shot (14 PTS) (M. Brogdon 7 AST),"[1628401, 1627763]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,Restricted Area,0-8 Center,2.66,Made,14.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,,,
441,PT11M15.00S,2023-04-19T00:41:08.6Z,4,REGULAR,3pt,Jump Shot,[],1628381,67.62483574244416,28.431372549019606,1610612737,92,81,2023-04-19T00:41:13Z,4350000,False,-108.0,252.0,1,right,MISS J. Collins 27' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
442,PT11M14.00S,2023-04-19T00:41:09.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,92,81,2023-04-19T00:41:13Z,4360000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,441.0,8.0,8.0,0.0,,,,,,,,,,
443,PT11M07.00S,2023-04-19T00:41:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.804204993429698,41.291360294117645,1610612738,92,81,2023-04-19T00:41:26Z,4370000,False,44.0,30.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1628381]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,Collins,1628381.0,,,,,,,,
444,PT11M07.00S,2023-04-19T00:41:19.1Z,4,REGULAR,block,,[],1628381,,,1610612738,92,81,2023-04-19T00:41:21Z,4380000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
445,PT11M06.00S,2023-04-19T00:41:20.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,92,81,2023-04-19T00:41:26Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,443.0,,,,,,,,,,,,,
447,PT10M59.00S,2023-04-19T00:41:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,7.30946123521682,52.20588235294118,1610612738,94,81,2023-04-19T00:41:45Z,4410000,False,-11.0,16.0,1,left,J. Brown driving Layup (18 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.96,Made,18.0,,,,,,,,,,,,,,,,,
448,PT10M47.00S,2023-04-19T00:41:54.7Z,4,REGULAR,2pt,Jump Shot,[],1629027,82.07950065703022,32.1078431372549,1610612737,94,83,2023-04-19T00:42:05Z,4420000,False,-89.0,116.0,1,right,T. Young 14' driving floating Jump Shot (18 PTS) (B. Bogdanovic 4 AST),"[1629027, 203992]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Left,14.65,Made,18.0,B. Bogdanovic,203992.0,4.0,,,,,,,,,,,,,,
450,PT10M47.00S,2023-04-19T00:42:06.0Z,4,REGULAR,foul,personal,['1freethrow'],1627763,,,1610612737,94,83,2023-04-19T00:42:15Z,4440000,False,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Young 1 FT),"[1627763, 1629027]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202058.0,2.0,0.0,Young,1629027.0,,,
452,PT10M47.00S,2023-04-19T00:42:17.4Z,4,REGULAR,substitution,out,[],1630180,,,1610612737,94,83,2023-04-19T00:42:30Z,4460000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT10M47.00S,2023-04-19T00:42:17.4Z,4,REGULAR,substitution,in,[],1627749,,,1610612737,94,83,2023-04-19T00:42:30Z,4470000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT10M47.00S,2023-04-19T00:42:29.3Z,4,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,94,83,2023-04-19T00:42:35Z,4480000,False,,,0,,MISS T. Young Free Throw 1 of 1,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT10M47.00S,2023-04-19T00:42:29.3Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,94,83,2023-04-19T00:42:35Z,4490000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,,
456,PT10M23.00S,2023-04-19T00:42:57.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,94,83,2023-04-19T00:43:15Z,4500000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200834.0,,,,,,,
457,PT10M14.00S,2023-04-19T00:43:09.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,91.40932982917214,45.588235294117645,1610612737,94,83,2023-04-19T00:44:29Z,4510000,False,-22.0,28.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
458,PT10M12.00S,2023-04-19T00:43:11.8Z,4,REGULAR,rebound,offensive,[],1629027,,,1610612737,94,83,2023-04-19T00:44:29Z,4520000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,457.0,2.0,1.0,1.0,,,,,,,,,,
459,PT10M10.00S,2023-04-19T00:43:14.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627749,66.5735873850197,35.294117647058826,1610612737,94,83,2023-04-19T00:43:26Z,4530000,False,-74.0,262.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
460,PT10M09.00S,2023-04-19T00:43:15.8Z,4,REGULAR,rebound,offensive,[],1629027,,,1610612737,94,83,2023-04-19T00:43:26Z,4540000,False,,,0,,T. Young REBOUND (Off:2 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,459.0,3.0,1.0,2.0,,,,,,,,,,
461,PT10M08.00S,2023-04-19T00:43:23.5Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612737,94,83,2023-04-19T00:43:30Z,4550000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Young 2 FT),"[1629057, 1629027]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Young,1629027.0,,,
463,PT10M08.00S,2023-04-19T00:43:39.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629027,,,1610612737,94,84,2023-04-19T00:43:39Z,4570000,False,,,0,,T. Young Free Throw 1 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
464,PT10M08.00S,2023-04-19T00:43:53.5Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629027,,,1610612737,94,85,2023-04-19T00:43:53Z,4580000,False,,,0,,T. Young Free Throw 2 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
465,PT09M49.00S,2023-04-19T00:44:14.8Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,94,85,2023-04-19T00:44:18Z,4590000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 203992]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Bogdanovic,203992.0
466,PT09M49.00S,2023-04-19T00:44:14.8Z,4,REGULAR,steal,,[],203992,,,1610612737,94,85,2023-04-19T00:44:16Z,4600000,False,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
467,PT09M44.00S,2023-04-19T00:44:20.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203992,69.85873850197109,76.22549019607843,1610612737,94,85,2023-04-19T00:45:49Z,4610000,False,131.0,231.0,1,right,MISS B. Bogdanovic 26' running pullup 3PT,[203992],1610612737.0,ATL,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
468,PT09M40.00S,2023-04-19T00:44:24.0Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,94,85,2023-04-19T00:44:30Z,4620000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,467.0,5.0,4.0,1.0,,,,,,,,,,
469,PT09M26.00S,2023-04-19T00:44:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.440867279894875,46.81372549019608,1610612738,94,85,2023-04-19T00:44:43Z,4630000,False,16.0,17.0,1,left,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
471,PT09M25.00S,2023-04-19T00:44:38.5Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,94,85,2023-04-19T00:44:43Z,4650000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,469.0,8.0,4.0,4.0,,,,,,,,,,
472,PT09M20.00S,2023-04-19T00:44:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,87.86136662286465,47.05882352941176,1610612737,94,85,2023-04-19T00:47:05Z,4660000,False,-15.0,62.0,1,right,MISS D. Murray 6' driving Layup - blocked,"[1627749, 1627759]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,,,,,,,,Brown,1627759.0,,,,,,,,
473,PT09M20.00S,2023-04-19T00:44:46.7Z,4,REGULAR,block,,[],1627759,,,1610612737,94,85,2023-04-19T00:44:49Z,4670000,False,,,0,,J. Brown BLOCK (2 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT09M19.00S,2023-04-19T00:44:47.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,94,85,2023-04-19T00:45:06Z,4680000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,472.0,,,,,,,,,,,,,
476,PT09M19.00S,2023-04-19T00:44:59.1Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,94,85,2023-04-19T00:45:01Z,4700000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT09M19.00S,2023-04-19T00:44:59.1Z,4,REGULAR,substitution,in,[],201143,,,1610612738,94,85,2023-04-19T00:45:01Z,4710000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT09M06.00S,2023-04-19T00:45:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.14717477003942,44.30912990196079,1610612738,94,85,2023-04-19T00:45:36Z,4720000,False,28.0,24.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
479,PT09M05.00S,2023-04-19T00:45:29.7Z,4,REGULAR,rebound,offensive,[],1627763,,,1610612738,94,85,2023-04-19T00:45:36Z,4730000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:5),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,478.0,6.0,5.0,1.0,,,,,,,,,,
480,PT09M05.00S,2023-04-19T00:45:33.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627763,5.590000152587891,50.0,1610612738,96,85,2023-04-19T00:45:41Z,4740000,False,0.0,0.0,1,left,M. Brogdon tip Layup (13 PTS),[1627763],1610612738.0,BOS,tip,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.0,Made,13.0,,,,,,,,,,,,,,,,,
482,PT08M54.00S,2023-04-19T00:46:02.6Z,4,REGULAR,3pt,Jump Shot,[],203992,93.11760840998686,3.6764705882352944,1610612737,96,88,2023-04-19T00:46:06Z,4760000,False,-232.0,12.0,1,right,B. Bogdanovic 3PT  (15 PTS) (T. Young 6 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.19,Made,15.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
484,PT08M41.00S,2023-04-19T00:46:22.0Z,4,REGULAR,foul,personal,[],203992,,,1610612738,96,88,2023-04-19T00:46:34Z,4780000,False,,,0,,B. Bogdanovic personal FOUL (4 PF),"[203992, 1628369]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,200834.0,4.0,0.0,Tatum,1628369.0,,,
486,PT08M41.00S,2023-04-19T00:46:29.8Z,4,REGULAR,substitution,out,[],1628381,,,1610612738,96,88,2023-04-19T00:46:33Z,4800000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M41.00S,2023-04-19T00:46:29.8Z,4,REGULAR,substitution,in,[],1629631,,,1610612738,96,88,2023-04-19T00:46:33Z,4810000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT08M33.00S,2023-04-19T00:46:49.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,30.962549277266753,82.1078431372549,1610612738,99,88,2023-04-19T00:48:40Z,4820000,False,-161.0,239.0,1,left,D. White 28' 3PT pullup (17 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,28.75,Made,17.0,,,,,,,,,,,,,,,,,
489,PT08M21.00S,2023-04-19T00:47:01.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,90.48948751642575,2.696078431372549,1610612737,99,88,2023-04-19T00:47:07Z,4830000,False,-237.0,37.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
490,PT08M20.00S,2023-04-19T00:47:02.2Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,99,88,2023-04-19T00:47:07Z,4840000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,489.0,4.0,4.0,0.0,,,,,,,,,,
491,PT08M11.00S,2023-04-19T00:47:12.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,31.35676741130092,23.03921568627451,1610612738,99,88,2023-04-19T00:47:22Z,4850000,False,135.0,242.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
492,PT08M04.00S,2023-04-19T00:47:19.0Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,99,88,2023-04-19T00:47:22Z,4860000,False,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,491.0,5.0,4.0,1.0,,,,,,,,,,
