actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
516,PT08M24.00S,2023-05-04T01:55:28.0Z,4,REGULAR,substitution,in,[],1627863,,,1610612755,100,71,2023-05-04T01:55:37Z,5060000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M18.00S,2023-05-04T01:55:49.5Z,4,REGULAR,foul,personal,[],1630202,,,1610612755,100,71,2023-05-04T01:56:05Z,5070000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1629003]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202041.0,1.0,0.0,Milton,1629003.0,,,
519,PT08M16.00S,2023-05-04T01:56:04.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,66.44218134034165,46.32352941176471,1610612755,100,71,2023-05-04T01:56:12Z,5090000,False,-18.0,263.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
520,PT08M15.00S,2023-05-04T01:56:05.5Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,100,71,2023-05-04T01:56:12Z,5100000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:6),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,519.0,6.0,6.0,0.0,,,,,,,,,,
521,PT08M08.00S,2023-05-04T01:56:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1630531,,,1610612738,100,71,2023-05-04T01:56:23Z,5110000,False,,,0,,J. Springer shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1630531, 1627763]",1610612755.0,PHI,shooting,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,1.0,0.0,Brogdon,1627763.0,,,
523,PT08M08.00S,2023-05-04T01:56:36.1Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,100,71,2023-05-04T01:56:36Z,5130000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
524,PT08M08.00S,2023-05-04T01:56:36.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,100,71,2023-05-04T01:56:36Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,
525,PT08M08.00S,2023-05-04T01:56:53.0Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,101,71,2023-05-04T01:56:53Z,5150000,False,,,0,,M. Brogdon Free Throw 2 of 2 (23 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
526,PT07M47.00S,2023-05-04T01:57:14.4Z,4,REGULAR,2pt,Jump Shot,[],1629667,83.13074901445466,30.14705882352941,1610612755,101,71,2023-05-04T01:57:20Z,5160000,False,-99.0,106.0,1,right,MISS J. McDaniels 14' fadeaway Shot,[1629667],1610612755.0,PHI,fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,14.53,Missed,,,,,,,,,,,,,,,,,,
527,PT07M45.00S,2023-05-04T01:57:16.4Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,101,71,2023-05-04T01:57:20Z,5170000,False,,,0,,P. Reed REBOUND (Off:3 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,526.0,8.0,5.0,3.0,,,,,,,,,,
528,PT07M43.00S,2023-05-04T01:57:19.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,92.59198423127464,49.26470588235294,1610612755,101,73,2023-05-04T02:05:46Z,5180000,False,-4.0,17.0,1,right,P. Reed putback Layup (4 PTS),[1630194],1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.75,Made,4.0,,,,,,,,,,,,,,,,,
529,PT07M24.00S,2023-05-04T01:57:37.3Z,4,REGULAR,3pt,Jump Shot,[],1630573,33.590670170827856,31.862745098039213,1610612738,101,73,2023-05-04T01:57:42Z,5190000,False,91.0,263.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.85,Missed,,,,,,,,,,,,,,,,,,
530,PT07M22.00S,2023-05-04T01:57:39.3Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,101,73,2023-05-04T01:57:42Z,5200000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,529.0,1.0,1.0,0.0,,,,,,,,,,
531,PT07M13.00S,2023-05-04T01:57:49.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,81.553876478318,60.049019607843135,1610612755,101,75,2023-05-04T01:57:53Z,5210000,False,50.0,121.0,1,right,S. Milton 13' turnaround fadeaway Jump Shot (2 PTS),[1629003],1610612755.0,PHI,turnaround fadeaway,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,13.09,Made,2.0,,,,,,,,,,,,,,,,,
532,PT06M56.00S,2023-05-04T01:58:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.329829172141919,58.84650735294118,1610612738,101,75,2023-05-04T01:58:15Z,5220000,False,-44.0,35.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
533,PT06M54.00S,2023-05-04T01:58:07.4Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612755,101,75,2023-05-04T01:58:15Z,5230000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,532.0,1.0,1.0,0.0,,,,,,,,,,
534,PT06M49.00S,2023-05-04T01:58:13.2Z,4,REGULAR,3pt,Jump Shot,[],1627863,87.33574244415243,4.166666666666666,1610612755,101,75,2023-05-04T02:06:33Z,5240000,False,-229.0,67.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Left Corner 3,24+ Left,23.87,Missed,,,,,,,,,,,,,,,,,,
535,PT06M47.00S,2023-05-04T01:58:15.2Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,101,75,2023-05-04T01:58:22Z,5250000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,,,,534.0,4.0,3.0,1.0,,,,,,,,,,
536,PT06M47.00S,2023-05-04T01:58:20.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,101,75,2023-05-04T01:58:20Z,5260000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M47.00S,2023-05-04T02:00:51.0Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,101,75,2023-05-04T02:01:35Z,5270000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M47.00S,2023-05-04T02:00:51.0Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,101,75,2023-05-04T02:01:35Z,5280000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M30.00S,2023-05-04T02:02:09.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,20.844283837056505,5.88235294117647,1610612738,104,75,2023-05-04T02:02:15Z,5290000,False,221.0,143.0,1,left,G. Williams 26' 3PT  (12 PTS) (R. Williams III 3 AST),"[1629684, 1629057]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,26.31,Made,12.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,,,,
541,PT06M12.00S,2023-05-04T02:02:27.0Z,4,REGULAR,2pt,Jump Shot,[],1630194,93.11760840998686,78.18627450980392,1610612755,104,77,2023-05-04T02:02:31Z,5310000,False,141.0,12.0,1,right,P. Reed 14' Jump Shot (6 PTS) (S. Milton 1 AST),"[1630194, 1629003]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,14.14,Made,6.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,
543,PT05M54.00S,2023-05-04T02:02:45.7Z,4,REGULAR,3pt,Jump Shot,[],1630573,26.10052562417871,89.4607843137255,1610612738,104,77,2023-05-04T02:02:52Z,5330000,False,-197.0,193.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
544,PT05M52.00S,2023-05-04T02:02:47.7Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,104,77,2023-05-04T02:02:52Z,5340000,False,,,0,,R. Williams III REBOUND (Off:3 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,543.0,7.0,4.0,3.0,,,,,,,,,,
545,PT05M50.00S,2023-05-04T02:02:49.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,30.305519053876477,20.34313725490196,1610612738,107,77,2023-05-04T02:02:55Z,5350000,False,148.0,232.0,1,left,P. Pritchard 27' 3PT  (3 PTS) (R. Williams III 4 AST),"[1630202, 1629057]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.57,Made,3.0,R. Williams III,1629057.0,4.0,,,,,,,,,,,,,,
547,PT05M30.00S,2023-05-04T02:03:08.9Z,4,REGULAR,3pt,Jump Shot,[],1627863,90.09526938239159,4.411764705882353,1610612755,107,77,2023-05-04T02:03:14Z,5370000,False,-228.0,41.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
548,PT05M28.00S,2023-05-04T02:03:10.9Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,107,77,2023-05-04T02:03:14Z,5380000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,,,547.0,2.0,2.0,0.0,,,,,,,,,,
549,PT05M10.00S,2023-05-04T02:03:30.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,30.17411300919842,20.833333333333336,1610612738,107,77,2023-05-04T02:03:38Z,5390000,False,146.0,231.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
550,PT05M09.00S,2023-05-04T02:03:31.4Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612755,107,77,2023-05-04T02:03:38Z,5400000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,549.0,1.0,1.0,0.0,,,,,,,,,,
551,PT05M01.00S,2023-05-04T02:03:39.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627863,92.85479632063075,56.372549019607845,1610612755,107,77,2023-05-04T02:03:46Z,5410000,False,32.0,15.0,1,right,MISS D. House Jr. running Layup - blocked,"[1627863, 1629057]",1610612755.0,PHI,running,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,
552,PT05M01.00S,2023-05-04T02:03:39.2Z,4,REGULAR,block,,[],1629057,,,1610612755,107,77,2023-05-04T02:03:42Z,5420000,False,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT05M00.00S,2023-05-04T02:03:40.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,107,77,2023-05-04T02:03:46Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,551.0,,,,,,,,,,,,,
555,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612755,107,77,2023-05-04T02:04:10Z,5450000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,out,[],1629057,,,1610612755,107,77,2023-05-04T02:04:10Z,5460000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,out,[],1628401,,,1610612755,107,77,2023-05-04T02:04:10Z,5470000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,out,[],1629667,,,1610612755,107,77,2023-05-04T02:04:10Z,5480000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,107,77,2023-05-04T02:04:10Z,5490000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,in,[],1628436,,,1610612755,107,77,2023-05-04T02:04:10Z,5500000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,in,[],203488,,,1610612755,107,77,2023-05-04T02:04:10Z,5510000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,in,[],1630551,,,1610612755,107,77,2023-05-04T02:04:10Z,5520000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612738.0,BOS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,in,[],203473,,,1610612755,107,77,2023-05-04T02:04:10Z,5530000,False,,,0,,SUB in: D. Dedmon,[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M00.00S,2023-05-04T02:03:45.1Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,107,77,2023-05-04T02:04:10Z,5540000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M53.00S,2023-05-04T02:04:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1629003,91.40932982917214,41.911764705882355,1610612755,107,79,2023-05-04T02:04:32Z,5550000,False,-40.0,28.0,1,right,S. Milton driving Layup (4 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,4.0,,,,,,,,,,,,,,,,,
566,PT04M53.00S,2023-05-04T02:04:26.8Z,4,REGULAR,violation,defensive goaltending,[],1628436,,,1610612755,107,79,2023-05-04T02:04:32Z,5560000,False,,,0,,L. Kornet defensive goaltending VIOLATION,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,
567,PT04M38.00S,2023-05-04T02:04:44.6Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,107,79,2023-05-04T02:04:47Z,5570000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1629003]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Milton,1629003.0
568,PT04M38.00S,2023-05-04T02:04:44.6Z,4,REGULAR,steal,,[],1629003,,,1610612755,107,79,2023-05-04T02:04:46Z,5580000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
569,PT04M32.00S,2023-05-04T02:04:50.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203473,67.49342969776609,34.31372549019608,1610612755,107,79,2023-05-04T02:10:52Z,5590000,False,-78.0,253.0,1,right,MISS D. Dedmon 26' running 3PT,[203473],1610612755.0,PHI,running,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
570,PT04M31.00S,2023-05-04T02:04:51.7Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,107,79,2023-05-04T02:04:58Z,5600000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,569.0,1.0,1.0,0.0,,,,,,,,,,
571,PT04M18.00S,2023-05-04T02:05:04.5Z,4,REGULAR,3pt,Jump Shot,[],203488,33.065045992115635,70.09803921568627,1610612738,110,79,2023-05-04T02:05:08Z,5610000,False,-100.0,258.0,1,left,M. Muscala 27' 3PT  (3 PTS) (P. Pritchard 1 AST),"[203488, 1630202]",1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,27.72,Made,3.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,
573,PT04M01.00S,2023-05-04T02:05:22.0Z,4,REGULAR,turnover,bad pass,[],1627788,,,1610612755,110,79,2023-05-04T02:05:26Z,5630000,False,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 1630573]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Hauser,1630573.0
574,PT04M01.00S,2023-05-04T02:05:22.0Z,4,REGULAR,steal,,[],1630573,,,1610612738,110,79,2023-05-04T02:05:24Z,5640000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT03M55.00S,2023-05-04T02:05:28.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630551,9.674770039421814,98.52941176470588,1610612738,110,79,2023-05-04T02:11:58Z,5650000,False,-243.0,38.0,1,left,MISS J. Champagnie 24' running 3PT,[1630551],1610612738.0,BOS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.56,Missed,,,,,,,,,,,,,,,,,,
576,PT03M54.00S,2023-05-04T02:05:29.3Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,110,79,2023-05-04T02:05:36Z,5660000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,,,,,575.0,2.0,1.0,1.0,,,,,,,,,,
577,PT03M54.00S,2023-05-04T02:05:32.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628436,5.590000152587891,50.0,1610612738,112,79,2023-05-04T02:12:15Z,5670000,False,0.0,0.0,1,left,L. Kornet tip Layup (2 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
578,PT03M39.00S,2023-05-04T02:05:44.2Z,4,REGULAR,2pt,Jump Shot,[],1630531,85.89027595269383,66.42156862745098,1610612755,112,81,2023-05-04T02:05:49Z,5680000,False,82.0,80.0,1,right,J. Springer 11' pullup Jump Shot (2 PTS) (S. Milton 2 AST),"[1630531, 1629003]",1610612755.0,PHI,pullup,,,Springer,J. Springer,,,,,Mid-Range,8-16 Right,11.47,Made,2.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,,,
580,PT03M18.00S,2023-05-04T02:06:04.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,11.645860709592641,48.03921568627451,1610612738,114,81,2023-05-04T02:12:47Z,5700000,False,10.0,57.0,1,left,L. Kornet floating Jump Shot (4 PTS) (P. Pritchard 2 AST),"[1628436, 1630202]",1610612738.0,BOS,floating,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,4.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
582,PT02M52.00S,2023-05-04T02:06:30.8Z,4,REGULAR,turnover,bad pass,[],203473,,,1610612755,114,81,2023-05-04T02:07:02Z,5720000,False,,,0,,D. Dedmon bad pass TURNOVER (1 TO),"[203473, 1630202]",1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Pritchard,1630202.0
583,PT02M52.00S,2023-05-04T02:06:30.8Z,4,REGULAR,steal,,[],1630202,,,1610612738,114,81,2023-05-04T02:07:02Z,5730000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
584,PT02M38.00S,2023-05-04T02:06:44.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630551,24.917871222076215,90.19607843137256,1610612738,114,81,2023-05-04T02:06:51Z,5740000,False,-201.0,182.0,1,left,MISS J. Champagnie 27' 3PT,[1630551],1610612738.0,BOS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
585,PT02M37.00S,2023-05-04T02:06:45.5Z,4,REGULAR,rebound,defensive,[],203473,,,1610612755,114,81,2023-05-04T02:06:51Z,5750000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Left Center,,,,,,,584.0,1.0,1.0,0.0,,,,,,,,,,
586,PT02M28.00S,2023-05-04T02:06:56.8Z,4,REGULAR,turnover,traveling,[],1630531,,,1610612755,114,81,2023-05-04T02:07:12Z,5760000,False,,,0,,J. Springer traveling TURNOVER (1 TO),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1179.0,,,,,1.0,,
587,PT02M28.00S,2023-05-04T02:07:12.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,114,81,2023-05-04T02:07:12Z,5770000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M11.00S,2023-05-04T02:10:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,6.701708278580814,53.634344362745104,1610612738,116,81,2023-05-04T02:10:58Z,5780000,False,-18.0,10.0,1,left,P. Pritchard driving reverse Layup (5 PTS) (M. Muscala 1 AST),"[1630202, 203488]",1610612738.0,BOS,driving reverse,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.1,Made,5.0,M. Muscala,203488.0,1.0,,,,,,,,,,,,,,
590,PT01M50.00S,2023-05-04T02:11:16.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627863,85.10183968462549,38.72549019607843,1610612755,116,83,2023-05-04T02:14:59Z,5800000,False,-56.0,88.0,1,right,D. House Jr. 10' fadeaway bank Jump Shot (2 PTS),[1627863],1610612755.0,PHI,fadeaway bank,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.41,Made,2.0,,,,,,,,,,,,,,,,,
591,PT01M50.00S,2023-05-04T02:11:18.6Z,4,REGULAR,foul,personal,['1freethrow'],203488,,,1610612755,116,83,2023-05-04T02:11:28Z,5810000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (House Jr. 1 FT),"[203488, 1627863]",1610612738.0,BOS,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202041.0,1.0,0.0,House Jr.,1627863.0,,,
593,PT01M50.00S,2023-05-04T02:11:36.9Z,4,REGULAR,freethrow,1 of 1,[],1627863,,,1610612755,116,84,2023-05-04T02:11:36Z,5830000,False,,,0,,D. House Jr. Free Throw 1 of 1 (3 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
594,PT01M45.00S,2023-05-04T02:11:47.4Z,4,REGULAR,foul,personal,[],203473,,,1610612738,116,84,2023-05-04T02:12:05Z,5840000,False,,,0,,D. Dedmon personal FOUL (1 PF),"[203473, 1628436]",1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1179.0,1.0,0.0,Kornet,1628436.0,,,
596,PT01M45.00S,2023-05-04T02:12:00.8Z,4,REGULAR,foul,technical,['1freethrow'],1627863,,,1610612738,116,84,2023-05-04T02:12:07Z,5860000,False,,,0,,D. House Jr. technical FOUL (1 Tech),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,202041.0,0.0,1.0,,,,,
597,PT01M45.00S,2023-05-04T02:12:11.9Z,4,REGULAR,freethrow,1 of 1,[],1630202,,,1610612738,117,84,2023-05-04T02:12:11Z,5870000,False,,,0,,P. Pritchard technical Free Throw 1 of 1 (6 PTS),[1630202],1610612738.0,BOS,technical,,,Pritchard,P. Pritchard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
