actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
425,PT10M11.00S,2023-05-26T02:17:51.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,96,72,2023-05-26T02:17:51Z,4190000,False,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
437,PT09M50.00S,2023-05-26T02:17:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,94.03745072273325,54.166666666666664,1610612748,96,72,2023-05-26T02:19:50Z,4195000,False,21.0,4.0,1,right,MISS C. Martin driving reverse Layup - blocked,"[1628997, 201143]",1610612748.0,MIA,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,2.11,Missed,,,,,,,,,Horford,201143.0,,,,,
438,PT09M50.00S,2023-05-26T02:17:55.4Z,4,REGULAR,block,,[],201143,,,1610612748,96,72,2023-05-26T02:19:50Z,4197500,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT09M49.00S,2023-05-26T02:17:56.4Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,96,72,2023-05-26T02:19:50Z,4198750,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,437.0,3.0,2.0,1.0,,,,,,,
428,PT09M47.00S,2023-05-26T02:18:25.2Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,96,72,2023-05-26T02:18:35Z,4220000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,,,,,,2714.0,,,,
429,PT09M47.00S,2023-05-26T02:18:29.4Z,4,REGULAR,substitution,out,[],202710,,,1610612748,96,72,2023-05-26T02:18:31Z,4230000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT09M47.00S,2023-05-26T02:18:29.4Z,4,REGULAR,substitution,in,[],200768,,,1610612748,96,72,2023-05-26T02:18:31Z,4240000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT09M29.00S,2023-05-26T02:18:56.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629312,92.46057818659659,54.41176470588235,1610612748,96,74,2023-05-26T02:19:02Z,4250000,False,22.0,18.0,1,right,H. Highsmith driving Layup (9 PTS),[1629312],1610612748.0,MIA,driving,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,2.88,Made,9.0,,,,,,,,,,,,,,
432,PT09M08.00S,2023-05-26T02:19:17.3Z,4,REGULAR,3pt,Jump Shot,[],201143,33.85348226018397,42.8921568627451,1610612738,96,74,2023-05-26T02:19:26Z,4260000,False,36.0,266.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,26.81,Missed,,,,,,,,,,,,,,,
433,PT09M06.00S,2023-05-26T02:19:19.3Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,96,74,2023-05-26T02:19:26Z,4270000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,,
434,PT08M54.00S,2023-05-26T02:19:32.9Z,4,REGULAR,2pt,Jump Shot,[],201567,82.86793692509855,18.627450980392158,1610612748,96,76,2023-05-26T02:20:05Z,4280000,False,-157.0,109.0,1,right,K. Love 19' Jump Shot (2 PTS) (D. Robinson 5 AST),"[201567, 1629130]",1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Left,,,,19.08,Made,2.0,D. Robinson,1629130.0,5.0,,,,,,,,,,,
436,PT08M37.00S,2023-05-26T02:19:48.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,26.47058823529412,1610612738,96,76,2023-05-26T02:20:08Z,4300000,False,118.0,235.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,26.26,Missed,,,,,,,,,,,,,,,
440,PT08M37.00S,2023-05-26T02:19:48.9Z,4,REGULAR,rebound,defensive,[],201567,,,1610612748,96,76,2023-05-26T02:20:08Z,4310000,False,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,436.0,4.0,3.0,1.0,,,,,,,
441,PT08M24.00S,2023-05-26T02:20:02.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.11760840998686,55.392156862745104,1610612748,96,78,2023-05-26T02:20:13Z,4320000,False,27.0,12.0,1,right,D. Robinson driving Layup (14 PTS),[1629130],1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,2.96,Made,14.0,,,,,,,,,,,,,,
442,PT08M24.00S,2023-05-26T02:20:05.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,96,78,2023-05-26T02:20:05Z,4330000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT08M24.00S,2023-05-26T02:22:44.2Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,96,78,2023-05-26T02:23:33Z,4340000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT08M24.00S,2023-05-26T02:22:44.2Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,96,78,2023-05-26T02:23:33Z,4350000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT08M24.00S,2023-05-26T02:22:44.2Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,96,78,2023-05-26T02:23:33Z,4360000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT08M24.00S,2023-05-26T02:22:44.2Z,4,REGULAR,substitution,in,[],203935,,,1610612738,96,78,2023-05-26T02:23:33Z,4370000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT08M04.00S,2023-05-26T02:24:02.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203935,8.409986859395532,49.41023284313725,1610612738,96,78,2023-05-26T02:24:42Z,4380000,False,3.0,27.0,1,left,MISS M. Smart driving Hook,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,2.68,Missed,,,,,,,,,,,,,,,
448,PT08M02.00S,2023-05-26T02:24:04.0Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,96,78,2023-05-26T02:24:08Z,4390000,False,,,0,,A. Horford REBOUND (Off:4 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,447.0,10.0,6.0,4.0,,,,,,,
449,PT07M58.00S,2023-05-26T02:24:09.8Z,4,REGULAR,foul,personal,[],200768,,,1610612738,96,78,2023-05-26T02:26:38Z,4400000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1627759]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Brown,1627759.0
452,PT07M58.00S,2023-05-26T02:24:32.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,96,78,2023-05-26T02:26:38Z,4430000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M49.00S,2023-05-26T02:28:19.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,15.850854139290407,28.676470588235293,1610612738,98,78,2023-05-26T02:28:22Z,4450000,False,107.0,96.0,1,left,J. Tatum 14' pullup Jump Shot (21 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,14.38,Made,21.0,,,,,,,,,,,,,,
455,PT07M23.00S,2023-05-26T02:28:44.9Z,4,REGULAR,2pt,Jump Shot,[],201567,81.68528252299606,26.47058823529412,1610612748,98,78,2023-05-26T02:28:51Z,4460000,False,-118.0,120.0,1,right,MISS K. Love 16' turnaround bank Shot,[201567],1610612748.0,MIA,turnaround bank,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,,,,16.78,Missed,,,,,,,,,,,,,,,
456,PT07M20.00S,2023-05-26T02:28:47.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,98,78,2023-05-26T02:28:51Z,4470000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,455.0,8.0,8.0,0.0,,,,,,,
457,PT07M06.00S,2023-05-26T02:29:02.3Z,4,REGULAR,2pt,Jump Shot,[],1628369,15.456636005256241,75.49019607843137,1610612738,98,78,2023-05-26T02:29:14Z,4480000,False,-127.0,93.0,1,left,MISS J. Tatum 15' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,15.77,Missed,,,,,,,,,,,,,,,
458,PT07M04.00S,2023-05-26T02:29:04.3Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,98,78,2023-05-26T02:29:29Z,4490000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,457.0,4.0,3.0,1.0,,,,,,,
459,PT06M55.00S,2023-05-26T02:29:12.3Z,4,REGULAR,3pt,Jump Shot,[],1629312,92.32917214191852,3.6764705882352944,1610612748,98,81,2023-05-26T02:29:17Z,4500000,False,-232.0,20.0,1,right,H. Highsmith 3PT  (12 PTS) (D. Robinson 6 AST),"[1629312, 1629130]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,23.24,Made,12.0,D. Robinson,1629130.0,6.0,,,,,,,,,,,
461,PT06M28.00S,2023-05-26T02:29:39.9Z,4,REGULAR,3pt,Jump Shot,[],203935,24.52365308804205,89.2156862745098,1610612738,98,81,2023-05-26T02:29:49Z,4520000,False,-196.0,178.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,26.48,Missed,,,,,,,,,,,,,,,
462,PT06M27.00S,2023-05-26T02:29:40.9Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,98,81,2023-05-26T02:29:49Z,4530000,False,,,0,,A. Horford REBOUND (Off:5 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,461.0,11.0,6.0,5.0,,,,,,,
463,PT06M24.00S,2023-05-26T02:29:45.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612738,98,81,2023-05-26T02:30:07Z,4540000,False,,,0,,D. Robinson personal FOUL (5 PF) (Smart 2 FT),"[1629130, 203935]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,5.0,0.0,Smart,203935.0
465,PT06M24.00S,2023-05-26T02:30:16.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203935,,,1610612738,99,81,2023-05-26T02:30:16Z,4560000,False,,,0,,M. Smart Free Throw 1 of 2 (22 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
466,PT06M24.00S,2023-05-26T02:30:29.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203935,,,1610612738,100,81,2023-05-26T02:30:29Z,4570000,False,,,0,,M. Smart Free Throw 2 of 2 (23 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
467,PT06M15.00S,2023-05-26T02:30:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,91.93495400788436,55.63725490196079,1610612748,100,81,2023-05-26T02:30:45Z,4580000,False,28.0,23.0,1,right,MISS C. Martin driving reverse Layup,[1628997],1610612748.0,MIA,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,3.66,Missed,,,,,,,,,,,,,,,
468,PT06M13.00S,2023-05-26T02:30:42.5Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,100,81,2023-05-26T02:30:45Z,4590000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,467.0,3.0,3.0,0.0,,,,,,,
469,PT06M08.00S,2023-05-26T02:30:50.2Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,100,81,2023-05-26T02:30:55Z,4600000,False,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (4 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,,,,,,,,,,1830.0,,,,
470,PT06M08.00S,2023-05-26T02:30:56.0Z,4,REGULAR,substitution,out,[],201143,,,1610612748,100,81,2023-05-26T02:31:12Z,4610000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT06M08.00S,2023-05-26T02:30:56.0Z,4,REGULAR,substitution,out,[],203935,,,1610612748,100,81,2023-05-26T02:31:12Z,4620000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT06M08.00S,2023-05-26T02:30:56.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612748,100,81,2023-05-26T02:31:12Z,4630000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT06M08.00S,2023-05-26T02:30:56.0Z,4,REGULAR,substitution,in,[],1628401,,,1610612748,100,81,2023-05-26T02:31:12Z,4640000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M56.00S,2023-05-26T02:31:33.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,67.7562417871222,36.029411764705884,1610612748,100,84,2023-05-26T02:31:38Z,4650000,False,-70.0,251.0,1,right,H. Highsmith 26' 3PT  (15 PTS) (D. Robinson 7 AST),"[1629312, 1629130]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,26.02,Made,15.0,D. Robinson,1629130.0,7.0,,,,,,,,,,,
476,PT05M33.00S,2023-05-26T02:31:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.149145860709593,43.13725490196079,1610612738,102,84,2023-05-26T02:32:03Z,4670000,False,34.0,34.0,1,left,J. Brown driving Layup (21 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,4.79,Made,21.0,,,,,,,,,,,,,,
