actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
189,PT09M54.00S,2023-05-22T01:07:22.0Z,2,REGULAR,3pt,Jump Shot,[],1628997,72.22404730617609,18.38235294117647,1610612748,34,25,2023-05-22T01:07:26Z,1800000,False,-158.0,209.0,1,right,MISS C. Martin 26' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
190,PT09M51.00S,2023-05-22T01:07:25.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,25,2023-05-22T01:07:26Z,1810000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,189.0,6.0,5.0,1.0,,,,,,,,,,,,,,
191,PT09M43.00S,2023-05-22T01:07:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.783837056504599,47.549019607843135,1610612738,34,27,2023-05-22T01:07:37Z,1820000,False,12.0,11.0,1,left,J. Tatum driving Layup (7 PTS) (D. White 2 AST),"[1628369, 1628401]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,7.0,D. White,1628401.0,2.0,,,,,,,,,,
193,PT09M22.00S,2023-05-22T01:07:53.6Z,2,REGULAR,2pt,Jump Shot,[],1629216,71.30420499342969,43.872549019607845,1610612748,36,27,2023-05-22T01:07:57Z,1840000,False,-31.0,217.0,1,right,G. Vincent 21' pullup Jump Shot (7 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Center,21.93,Made,,,,,7.0,,,,,,,,,,,,,
194,PT09M06.00S,2023-05-22T01:08:10.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,24.655059132720105,89.4607843137255,1610612738,36,27,2023-05-22T01:08:13Z,1850000,False,-197.0,179.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
195,PT09M04.00S,2023-05-22T01:08:12.8Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,36,27,2023-05-22T01:08:13Z,1860000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT08M53.00S,2023-05-22T01:08:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629216,73.14388961892247,13.23529411764706,1610612748,39,27,2023-05-22T01:08:26Z,1870000,False,-184.0,200.0,1,right,G. Vincent 27' 3PT  (10 PTS) (C. Martin 2 AST),"[1629216, 1628997]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,27.16,Made,,,,,10.0,C. Martin,1628997.0,2.0,,,,,,,,,,
198,PT08M35.00S,2023-05-22T01:08:40.8Z,2,REGULAR,3pt,Jump Shot,[],201143,7.966491458607096,2.696078431372549,1610612738,39,30,2023-05-22T01:08:44Z,1890000,False,237.0,22.0,1,left,A. Horford 3PT  (8 PTS) (M. Brogdon 1 AST),"[201143, 1627763]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.76,Made,,,,,8.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,
200,PT08M24.00S,2023-05-22T01:08:52.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,87.46714848883047,62.99019607843137,1610612748,41,30,2023-05-22T01:08:57Z,1910000,False,65.0,65.0,1,right,K. Lowry 9' pullup Jump Shot (4 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Right,9.21,Made,,,,,4.0,,,,,,,,,,,,,
201,PT08M09.00S,2023-05-22T01:09:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,12.089356110381075,56.307444852941174,1610612738,41,30,2023-05-22T01:14:25Z,1920000,False,-32.0,61.0,1,left,MISS J. Tatum 6' driving floating bank Shot,[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
202,PT08M08.00S,2023-05-22T01:09:07.5Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,41,30,2023-05-22T01:09:19Z,1930000,False,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,201.0,7.0,5.0,2.0,,,,,,,,,,,,,,
203,PT08M07.00S,2023-05-22T01:09:10.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628369,5.590000152587891,50.0,1610612738,41,32,2023-05-22T01:09:25Z,1940000,False,0.0,0.0,1,left,J. Tatum tip Layup (9 PTS),[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
204,PT07M49.00S,2023-05-22T01:09:26.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.24901445466492,53.67647058823529,1610612748,43,32,2023-05-22T01:09:51Z,1950000,False,18.0,11.0,1,right,B. Adebayo alley-oop DUNK (5 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,5.0,D. Robinson,1629130.0,1.0,,,,,,,,,,
205,PT07M39.00S,2023-05-22T01:09:39.4Z,2,REGULAR,3pt,Jump Shot,[],203935,27.414586070959263,19.11764705882353,1610612738,43,32,2023-05-22T01:18:03Z,1960000,False,154.0,205.0,1,left,MISS M. Smart 25' step back 3PT,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
206,PT07M37.00S,2023-05-22T01:09:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,43,32,2023-05-22T01:18:03Z,1970000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,205.0,,,,,,,,,,,,,,,,,
209,PT07M20.00S,2023-05-22T01:10:11.1Z,2,REGULAR,3pt,Jump Shot,[],1628997,80.3712220762155,7.598039215686274,1610612748,46,32,2023-05-22T01:13:52Z,1990000,False,-212.0,132.0,1,right,C. Martin 24' 3PT  (11 PTS) (D. Robinson 2 AST),"[1628997, 1629130]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,11.0,D. Robinson,1629130.0,2.0,,,,,,,,,,
211,PT07M20.00S,2023-05-22T01:10:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,46,32,2023-05-22T01:10:32Z,2010000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M20.00S,2023-05-22T01:10:53.1Z,2,REGULAR,substitution,out,[],1629216,,,1610612738,46,32,2023-05-22T01:13:47Z,2020000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M20.00S,2023-05-22T01:10:53.1Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,46,32,2023-05-22T01:13:47Z,2030000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M20.00S,2023-05-22T01:10:53.1Z,2,REGULAR,substitution,in,[],202710,,,1610612738,46,32,2023-05-22T01:13:47Z,2040000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M20.00S,2023-05-22T01:10:53.1Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,46,32,2023-05-22T01:13:47Z,2050000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M12.00S,2023-05-22T01:14:11.8Z,2,REGULAR,foul,personal,['2freethrow'],200768,,,1610612738,46,32,2023-05-22T01:14:21Z,2060000,False,,,0,,K. Lowry shooting personal FOUL (3 PF) (Smart 2 FT),"[200768, 203935]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Smart,203935.0
218,PT07M12.00S,2023-05-22T01:14:33.0Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,46,33,2023-05-22T01:14:33Z,2080000,False,,,0,,M. Smart Free Throw 1 of 2 (1 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
219,PT07M12.00S,2023-05-22T01:14:46.5Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,46,33,2023-05-22T01:14:46Z,2090000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT07M09.00S,2023-05-22T01:14:49.7Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,46,33,2023-05-22T01:14:49Z,2100000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,219.0,4.0,3.0,1.0,,,,,,,,,,,,,,
221,PT07M09.00S,2023-05-22T01:14:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,5.590000152587891,50.0,1610612738,46,33,2023-05-22T01:14:49Z,2110000,False,0.0,0.0,1,left,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
222,PT07M09.00S,2023-05-22T01:14:51.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,46,33,2023-05-22T01:14:51Z,2120000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,221.0,,,,,,,,,,,,,,,,,
224,PT06M51.00S,2023-05-22T01:15:13.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.77463863337714,51.470588235294116,1610612748,48,33,2023-05-22T01:15:18Z,2140000,False,7.0,6.0,1,right,B. Adebayo driving DUNK (7 PTS) (D. Robinson 3 AST),"[1628389, 1629130]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,7.0,D. Robinson,1629130.0,3.0,,,,,,,,,,
227,PT06M35.00S,2023-05-22T01:15:29.3Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,48,33,2023-05-22T01:15:34Z,2160000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 202710]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,Butler,202710.0,,,,,,,
228,PT06M35.00S,2023-05-22T01:15:29.3Z,2,REGULAR,steal,,[],202710,,,1610612748,48,33,2023-05-22T01:15:31Z,2170000,False,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
229,PT06M29.00S,2023-05-22T01:15:35.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629130,92.9862023653088,2.941176470588235,1610612748,51,33,2023-05-22T01:20:30Z,2180000,False,-235.0,13.0,1,right,D. Robinson 3PT running (7 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.57,Made,,,,,7.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,
231,PT06M05.00S,2023-05-22T01:15:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,16.90210249671485,51.470588235294116,1610612738,51,33,2023-05-22T01:16:05Z,2200000,False,-7.0,106.0,1,left,MISS M. Smart 10' pullup Shot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,10.67,Missed,,,,,,,,,,,,,,,,,,
232,PT06M02.00S,2023-05-22T01:16:02.5Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,51,33,2023-05-22T01:16:05Z,2210000,False,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,,
233,PT05M58.00S,2023-05-22T01:16:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,74.19513797634691,10.784313725490197,1610612748,51,33,2023-05-22T01:22:21Z,2220000,False,-196.0,190.0,1,right,MISS D. Robinson 27' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,27.31,Missed,,,,,,,,,,,,,,,,,,
234,PT05M56.00S,2023-05-22T01:16:08.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,51,33,2023-05-22T01:16:11Z,2230000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
235,PT05M56.00S,2023-05-22T01:16:16.9Z,2,REGULAR,foul,offensive,[],203935,,,1610612738,51,33,2023-05-22T01:22:29Z,2240000,False,,,0,,M. Smart offensive FOUL (1 PF),"[203935, 200768]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Lowry,200768.0
237,PT05M56.00S,2023-05-22T01:16:16.9Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612738,51,33,2023-05-22T01:16:16Z,2260000,False,,,0,,M. Smart offensive foul TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,1146.0,,,,
238,PT05M56.00S,2023-05-22T01:16:28.6Z,2,REGULAR,substitution,out,[],200768,,,1610612748,51,33,2023-05-22T01:16:47Z,2270000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M56.00S,2023-05-22T01:16:28.6Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,51,33,2023-05-22T01:16:47Z,2280000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M56.00S,2023-05-22T01:16:28.6Z,2,REGULAR,substitution,out,[],201143,,,1610612748,51,33,2023-05-22T01:17:12Z,2285000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M56.00S,2023-05-22T01:16:28.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612748,51,33,2023-05-22T01:17:12Z,2287500,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M50.00S,2023-05-22T01:17:03.8Z,2,REGULAR,foul,personal,[],1627759,,,1610612748,51,33,2023-05-22T01:23:49Z,2290000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1628389]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Adebayo,1628389.0
244,PT05M41.00S,2023-05-22T01:17:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612748,51,33,2023-05-22T01:17:33Z,2310000,False,,,0,,R. Williams III shooting personal FOUL (3 PF) (Butler 2 FT),"[1629057, 202710]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Butler,202710.0
246,PT05M41.00S,2023-05-22T01:17:48.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,52,33,2023-05-22T01:17:49Z,2330000,False,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
247,PT05M41.00S,2023-05-22T01:18:04.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,53,33,2023-05-22T01:18:04Z,2340000,False,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
248,PT05M27.00S,2023-05-22T01:18:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.492115637319317,53.67647058823529,1610612738,53,33,2023-05-22T01:31:19Z,2350000,False,-18.0,27.0,1,left,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
249,PT05M26.00S,2023-05-22T01:18:22.0Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,53,33,2023-05-22T01:31:19Z,2360000,False,,,0,,R. Williams III REBOUND (Off:3 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,248.0,3.0,0.0,3.0,,,,,,,,,,,,,,
315,PT05M25.00S,2023-05-22T01:18:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,9.543363994743759,54.65686274509803,1610612738,53,33,2023-05-22T01:32:00Z,2365000,False,-23.0,37.0,1,left,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
316,PT05M25.00S,2023-05-22T01:18:22.9Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,53,33,2023-05-22T01:32:00Z,2367500,False,,,0,,R. Williams III REBOUND (Off:4 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,315.0,4.0,0.0,4.0,,,,,,,,,,,,,,
250,PT05M23.00S,2023-05-22T01:18:24.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,8.886333771353483,53.92156862745098,1610612738,53,35,2023-05-22T01:31:48Z,2370000,False,-20.0,31.0,1,left,R. Williams III putback Layup (6 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,3.67,Made,,,,,6.0,,,,,,,,,,,,,
251,PT05M23.00S,2023-05-22T01:18:32.5Z,2,REGULAR,foul,technical,['1freethrow'],203935,,,1610612748,53,35,2023-05-22T01:18:53Z,2380000,False,,,0,,M. Smart technical FOUL (1 Tech),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1146.0,1.0,1.0,,
252,PT05M23.00S,2023-05-22T01:18:54.3Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,54,35,2023-05-22T01:18:54Z,2390000,False,,,0,,J. Butler technical Free Throw 1 of 1 (5 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
253,PT05M23.00S,2023-05-22T01:18:55.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612748,54,35,2023-05-22T01:19:00Z,2400000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M23.00S,2023-05-22T01:18:55.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612748,54,35,2023-05-22T01:19:00Z,2410000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M06.00S,2023-05-22T01:19:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.51182654402102,46.07843137254902,1610612748,56,35,2023-05-22T01:19:33Z,2420000,False,-20.0,8.0,1,right,J. Butler driving Layup (7 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,7.0,,,,,,,,,,,,,
256,PT04M59.00S,2023-05-22T01:19:42.9Z,2,REGULAR,foul,personal,[],1629216,,,1610612738,56,35,2023-05-22T01:20:32Z,2430000,False,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 203935]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Smart,203935.0
258,PT04M59.00S,2023-05-22T01:19:59.9Z,2,REGULAR,substitution,out,[],1628389,,,1610612738,56,35,2023-05-22T01:20:02Z,2450000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M59.00S,2023-05-22T01:19:59.9Z,2,REGULAR,substitution,in,[],203469,,,1610612738,56,35,2023-05-22T01:20:02Z,2460000,False,,,0,,SUB in: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M49.00S,2023-05-22T01:20:10.2Z,2,REGULAR,3pt,Jump Shot,[],1627759,28.408344283837057,14.483762254901961,1610612738,56,35,2023-05-22T01:20:22Z,2470000,False,178.0,215.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.85,Missed,,,,,,,,,,,,,,,,,,
261,PT04M45.00S,2023-05-22T01:20:14.2Z,2,REGULAR,rebound,defensive,[],203469,,,1610612748,56,35,2023-05-22T01:20:22Z,2480000,False,,,0,,C. Zeller REBOUND (Off:0 Def:2),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,Above the Break 3,24+ Right Center,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,
262,PT04M29.00S,2023-05-22T01:20:31.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,70.38436268068331,18.627450980392158,1610612748,56,35,2023-05-22T01:20:35Z,2490000,False,-157.0,226.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,,
263,PT04M27.00S,2023-05-22T01:20:33.0Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,56,35,2023-05-22T01:20:35Z,2500000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,,,
264,PT04M14.00S,2023-05-22T01:20:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.389618922470433,46.07843137254902,1610612738,56,37,2023-05-22T01:20:56Z,2510000,False,20.0,8.0,1,left,J. Brown driving Layup (10 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,10.0,,,,,,,,,,,,,
265,PT03M59.00S,2023-05-22T01:21:01.2Z,2,REGULAR,3pt,Jump Shot,[],1629130,71.43561103810775,15.931372549019606,1610612748,59,37,2023-05-22T01:21:04Z,2520000,False,-170.0,216.0,1,right,D. Robinson 27' 3PT  (10 PTS) (C. Martin 3 AST),"[1629130, 1628997]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,27.51,Made,,,,,10.0,C. Martin,1628997.0,3.0,,,,,,,,,,
267,PT03M42.00S,2023-05-22T01:21:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.783837056504599,45.83333333333333,1610612738,59,39,2023-05-22T01:21:20Z,2540000,False,21.0,11.0,1,left,G. Williams driving Layup (2 PTS) (M. Smart 5 AST),"[1629684, 203935]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,2.0,M. Smart,203935.0,5.0,,,,,,,,,,
268,PT03M20.00S,2023-05-22T01:21:40.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,88.38699080157687,52.450980392156865,1610612748,59,39,2023-05-22T01:21:44Z,2550000,False,12.0,57.0,1,right,MISS C. Martin driving floating Shot - blocked,"[1628997, 1628401]",1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,White,1628401.0,,,,,
317,PT03M20.00S,2023-05-22T01:21:40.0Z,2,REGULAR,block,,[],1628401,,,1610612748,59,39,2023-05-22T01:36:35Z,2555000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT03M17.00S,2023-05-22T01:21:43.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,59,39,2023-05-22T01:21:44Z,2560000,False,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,268.0,8.0,6.0,2.0,,,,,,,,,,,,,,
270,PT03M10.00S,2023-05-22T01:21:50.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,25.312089356110377,9.313725490196079,1610612738,59,42,2023-05-22T01:22:10Z,2570000,False,203.0,185.0,1,left,D. White 27' 3PT  (6 PTS) (M. Smart 6 AST),"[1628401, 203935]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.52,Made,,,,,6.0,M. Smart,203935.0,6.0,,,,,,,,,,
